"species","ID","wc2.1_5m_bio_2","wc2.1_5m_bio_5","wc2.1_5m_bio_7","wc2.1_5m_bio_8","wc2.1_5m_bio_9","wc2.1_5m_bio_13","wc2.1_5m_bio_14","wc2.1_5m_bio_15","wc2.1_5m_bio_18","wc2.1_5m_bio_19","elev"
"Palicourea_acanthacea",1.86923171973098,0.933925760338836,1.46794829332987,0.96326821258319,1.38870791682373,1.39621969943545,2.71767050300226,2.35024801833416,1.36102464532418,3.00130093302042,3.09621458534641,425
"Palicourea_acanthacea",1.8750612633917,0.933925760338836,1.46794829332987,0.96326821258319,1.38870791682373,1.39621969943545,2.71767050300226,2.35024801833416,1.36102464532418,3.00130093302042,3.09621458534641,425
"Palicourea_acanthacea",1.88081359228079,0.89225698753113,1.45347123139037,0.986054781454,1.37715442087388,1.35929779943555,2.51587384371168,1.53147891704226,1.89803180900471,2.88817949391832,2.07188200730613,422
"Palicourea_acanthacea",1.88649072517248,0.89225698753113,1.45347123139037,0.986054781454,1.37715442087388,1.35929779943555,2.51587384371168,1.53147891704226,1.89803180900471,2.88817949391832,2.07188200730613,422
"Palicourea_acanthacea",1.89209460269048,0.89225698753113,1.45347123139037,0.986054781454,1.37715442087388,1.35929779943555,2.51587384371168,1.53147891704226,1.89803180900471,2.88817949391832,2.07188200730613,422
"Palicourea_acanthacea",1.89762709129044,0.933925760338836,1.46794829332987,0.96326821258319,1.38870791682373,1.39621969943545,2.71767050300226,2.35024801833416,1.36102464532418,3.00130093302042,3.09621458534641,425
"Palicourea_acanthacea",1.90308998699194,0.933925760338836,1.46794829332987,0.96326821258319,1.38870791682373,1.39621969943545,2.71767050300226,2.35024801833416,1.36102464532418,3.00130093302042,3.09621458534641,425
"Palicourea_acanthacea",1.90848501887865,0.933925760338836,1.46794829332987,0.96326821258319,1.38870791682373,1.39621969943545,2.71767050300226,2.35024801833416,1.36102464532418,3.00130093302042,3.09621458534641,425
"Palicourea_acanthacea",1.91381385238372,0.933925760338836,1.46794829332987,0.96326821258319,1.38870791682373,1.39621969943545,2.71767050300226,2.35024801833416,1.36102464532418,3.00130093302042,3.09621458534641,425
"Palicourea_acanthacea",1.91907809237607,0.933925760338836,1.46794829332987,0.96326821258319,1.38870791682373,1.39621969943545,2.71767050300226,2.35024801833416,1.36102464532418,3.00130093302042,3.09621458534641,425
"Palicourea_acanthacea",1.92427928606188,0.933925760338836,1.46794829332987,0.96326821258319,1.38870791682373,1.39621969943545,2.71767050300226,2.35024801833416,1.36102464532418,3.00130093302042,3.09621458534641,425
"Palicourea_acanthacea",1.92941892571429,0.933925760338836,1.46794829332987,0.96326821258319,1.38870791682373,1.39621969943545,2.71767050300226,2.35024801833416,1.36102464532418,3.00130093302042,3.09621458534641,425
