Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]
19338	0	-46.91612	-49.80782	2.8917	0.01978327	0.0197833	0.0197833	0.0197833	0.0197833	0.0197833	0.0197833
19339	1	-46.96349	-49.83789	2.874407	0.02022729	0.0202273	0.0202273	0.0202273	0.0202273	0.0202273	0.0202273
19340	0	-46.91612	-49.80782	2.8917	0.01978327	0.0197833	0.0197833	0.0197833	0.0197833	0.0197833	0.0197833
19341	1	-46.96349	-49.83789	2.874407	0.02022729	0.0202273	0.0202273	0.0202273	0.0202273	0.0202273	0.0202273
19342	0	-46.91612	-49.80782	2.8917	0.01978327	0.0197833	0.0197833	0.0197833	0.0197833	0.0197833	0.0197833
19343	1	-47.19836	-50.37619	3.177827	0.01243663	0.0124366	0.0124366	0.0124366	0.0124366	0.0124366	0.0124366
19344	0	-47.04668	-49.89435	2.847666	0.02091389	0.0209139	0.0209139	0.0209139	0.0209139	0.0209139	0.0209139
19345	1	-47.17505	-49.98706	2.812011	0.02182939	0.0218294	0.0218294	0.0218294	0.0218294	0.0218294	0.0218294
19346	0	-47.04668	-49.89435	2.847666	0.02091389	0.0209139	0.0209139	0.0209139	0.0209139	0.0209139	0.0209139
19347	1	-46.93326	-49.81848	2.885218	0.0199497	0.0199497	0.0199497	0.0199497	0.0199497	0.0199497	0.0199497
19348	0	-46.87545	-49.78386	2.90841	0.01935421	0.0193542	0.0193542	0.0193542	0.0193542	0.0193542	0.0193542
19349	1	-47.21217	-50.01474	2.802566	0.0220719	0.0220719	0.0220719	0.0220719	0.0220719	0.0220719	0.0220719
19350	0	-46.94546	-49.82623	2.880768	0.02006397	0.020064	0.020064	0.020064	0.020064	0.020064	0.020064
19351	1	-47.13652	-49.95869	2.822176	0.02156839	0.0215684	0.0215684	0.0215684	0.0215684	0.0215684	0.0215684
19352	0	-46.94546	-49.82623	2.880768	0.02006397	0.020064	0.020064	0.020064	0.020064	0.020064	0.020064
19353	1	-47.13652	-49.95869	2.822176	0.02156839	0.0215684	0.0215684	0.0215684	0.0215684	0.0215684	0.0215684
19354	0	-46.94784	-49.82775	2.879913	0.02008592	0.0200859	0.0200859	0.0200859	0.0200859	0.0200859	0.0200859
19355	1	-46.76021	-49.74605	2.985838	0.01736616	0.0173662	0.0173662	0.0173662	0.0173662	0.0173662	0.0173662
19356	0	-47.00735	-49.86719	2.859842	0.02060128	0.0206013	0.0206013	0.0206013	0.0206013	0.0206013	0.0206013
19357	1	-46.76021	-49.74605	2.985838	0.01736616	0.0173662	0.0173662	0.0173662	0.0173662	0.0173662	0.0173662
19358	0	-48.25229	-51.54342	3.291124	0.009527589	0.00952759	0.00952759	0.00952759	0.00952759	0.00952759	0.00952759
19359	1	-48.01191	-51.28382	3.271907	0.01002099	0.010021	0.010021	0.010021	0.010021	0.010021	0.010021
19360	0	-46.94161	-50.06537	3.123759	0.01382488	0.0138249	0.0138249	0.0138249	0.0138249	0.0138249	0.0138249
19361	1	-46.81911	-49.75559	2.936485	0.01863336	0.0186334	0.0186334	0.0186334	0.0186334	0.0186334	0.0186334
19362	0	-46.79334	-49.74641	2.953069	0.01820755	0.0182076	0.0182076	0.0182076	0.0182076	0.0182076	0.0182076
19363	1	-46.81911	-49.75559	2.936485	0.01863336	0.0186334	0.0186334	0.0186334	0.0186334	0.0186334	0.0186334
19364	0	-49.34088	-52.69799	3.357109	0.007833335	0.00783333	0.00783333	0.00783333	0.00783333	0.00783333	0.00783333
19365	1	-47.39662	-50.15614	2.759524	0.02317704	0.023177	0.023177	0.023177	0.023177	0.023177	0.023177
19366	0	-47.42391	-50.63477	3.210863	0.01158837	0.0115884	0.0115884	0.0115884	0.0115884	0.0115884	0.0115884
19367	1	-47.39662	-50.15614	2.759524	0.02317704	0.023177	0.023177	0.023177	0.023177	0.023177	0.023177
19368	0	-47.42391	-50.63477	3.210863	0.01158837	0.0115884	0.0115884	0.0115884	0.0115884	0.0115884	0.0115884
19369	1	-47.39662	-50.15614	2.759524	0.02317704	0.023177	0.023177	0.023177	0.023177	0.023177	0.023177
19370	0	-47.3618	-50.12904	2.767236	0.02297903	0.022979	0.022979	0.022979	0.022979	0.022979	0.022979
19371	1	-47.64171	-50.87827	3.236553	0.01092877	0.0109288	0.0109288	0.0109288	0.0109288	0.0109288	0.0109288
19372	0	-47.3618	-50.12904	2.767236	0.02297903	0.022979	0.022979	0.022979	0.022979	0.022979	0.022979
19373	1	-47.64171	-50.87827	3.236553	0.01092877	0.0109288	0.0109288	0.0109288	0.0109288	0.0109288	0.0109288
19374	0	-48.19286	-50.80422	2.61136	0.02698133	0.0269813	0.0269813	0.0269813	0.0269813	0.0269813	0.0269813
19375	1	-48.27965	-50.8769	2.597243	0.02734381	0.0273438	0.0273438	0.0273438	0.0273438	0.0273438	0.0273438
19376	0	-46.76552	-49.80807	3.042551	0.01591	0.01591	0.01591	0.01591	0.01591	0.01591	0.01591
19377	1	-47.12323	-49.94901	2.825776	0.02147595	0.021476	0.021476	0.021476	0.021476	0.021476	0.021476
19378	0	-46.95278	-50.07959	3.126805	0.01374668	0.0137467	0.0137467	0.0137467	0.0137467	0.0137467	0.0137467
19379	1	-46.89468	-49.79493	2.900244	0.0195639	0.0195639	0.0195639	0.0195639	0.0195639	0.0195639	0.0195639
19380	0	-46.85694	-49.95329	3.096349	0.01452866	0.0145287	0.0145287	0.0145287	0.0145287	0.0145287	0.0145287
19381	1	-47.3322	-50.53063	3.198426	0.01190773	0.0119077	0.0119077	0.0119077	0.0119077	0.0119077	0.0119077
19382	0	-47.8849	-51.14559	3.260692	0.01030895	0.0103089	0.0103089	0.0103089	0.0103089	0.0103089	0.0103089
19383	1	-47.3322	-50.53063	3.198426	0.01190773	0.0119077	0.0119077	0.0119077	0.0119077	0.0119077	0.0119077
19384	0	-47.8849	-51.14559	3.260692	0.01030895	0.0103089	0.0103089	0.0103089	0.0103089	0.0103089	0.0103089
19385	1	-46.87034	-49.97169	3.101354	0.01440016	0.0144002	0.0144002	0.0144002	0.0144002	0.0144002	0.0144002
19386	0	-47.11073	-50.27291	3.162186	0.01283821	0.0128382	0.0128382	0.0128382	0.0128382	0.0128382	0.0128382
19387	1	-47.17276	-50.34622	3.173466	0.0125486	0.0125486	0.0125486	0.0125486	0.0125486	0.0125486	0.0125486
19388	0	-47.11073	-50.27291	3.162186	0.01283821	0.0128382	0.0128382	0.0128382	0.0128382	0.0128382	0.0128382
19389	1	-47.17276	-50.34622	3.173466	0.0125486	0.0125486	0.0125486	0.0125486	0.0125486	0.0125486	0.0125486
19390	0	-47.09959	-50.25963	3.16004	0.01289332	0.0128933	0.0128933	0.0128933	0.0128933	0.0128933	0.0128933
19391	1	-47.17276	-50.34622	3.173466	0.0125486	0.0125486	0.0125486	0.0125486	0.0125486	0.0125486	0.0125486
19392	0	-47.55359	-50.28015	2.726558	0.02402349	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235
19393	1	-49.10021	-51.57432	2.474115	0.03050528	0.0305053	0.0305053	0.0305053	0.0305053	0.0305053	0.0305053
19394	0	-47.55359	-50.28015	2.726558	0.02402349	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235
19395	1	-47.24407	-50.42932	3.185246	0.01224613	0.0122461	0.0122461	0.0122461	0.0122461	0.0122461	0.0122461
19396	0	-47.55359	-50.28015	2.726558	0.02402349	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235
19397	1	-46.76787	-49.81301	3.045143	0.01584345	0.0158434	0.0158434	0.0158434	0.0158434	0.0158434	0.0158434
19398	0	-47.55359	-50.28015	2.726558	0.02402349	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235	0.0240235
19399	1	-46.82777	-49.75938	2.931607	0.01875862	0.0187586	0.0187586	0.0187586	0.0187586	0.0187586	0.0187586
19400	0	-46.78032	-49.8367	3.056378	0.01555497	0.015555	0.015555	0.015555	0.015555	0.015555	0.015555
19401	1	-46.82777	-49.75938	2.931607	0.01875862	0.0187586	0.0187586	0.0187586	0.0187586	0.0187586	0.0187586
19402	0	-46.78032	-49.8367	3.056378	0.01555497	0.015555	0.015555	0.015555	0.015555	0.015555	0.015555
19403	1	-46.82777	-49.75938	2.931607	0.01875862	0.0187586	0.0187586	0.0187586	0.0187586	0.0187586	0.0187586
19404	0	-46.78032	-49.8367	3.056378	0.01555497	0.015555	0.015555	0.015555	0.015555	0.015555	0.015555
19405	1	-46.75216	-49.76461	3.012446	0.01668299	0.016683	0.016683	0.016683	0.016683	0.016683	0.016683
19406	0	-46.78032	-49.8367	3.056378	0.01555497	0.015555	0.015555	0.015555	0.015555	0.015555	0.015555
19407	1	-47.00397	-50.14361	3.139643	0.01341704	0.013417	0.013417	0.013417	0.013417	0.013417	0.013417
19408	0	-46.7662	-49.74383	2.977625	0.01757706	0.0175771	0.0175771	0.0175771	0.0175771	0.0175771	0.0175771
19409	1	-46.75762	-49.74796	2.990341	0.01725056	0.0172506	0.0172506	0.0172506	0.0172506	0.0172506	0.0172506
19410	0	-47.90577	-51.16836	3.262593	0.01026014	0.0102601	0.0102601	0.0102601	0.0102601	0.0102601	0.0102601
19411	1	-46.83385	-49.92067	3.086818	0.01477337	0.0147734	0.0147734	0.0147734	0.0147734	0.0147734	0.0147734
19412	0	-48.21038	-51.49832	3.28794	0.009609344	0.00960934	0.00960934	0.00960934	0.00960934	0.00960934	0.00960934
19413	1	-46.75225	-49.76035	3.008096	0.01679468	0.0167947	0.0167947	0.0167947	0.0167947	0.0167947	0.0167947
19414	0	-48.21038	-51.49832	3.28794	0.009609344	0.00960934	0.00960934	0.00960934	0.00960934	0.00960934	0.00960934
19415	1	-46.75225	-49.76035	3.008096	0.01679468	0.0167947	0.0167947	0.0167947	0.0167947	0.0167947	0.0167947
19416	0	-49.57887	-52.94737	3.368499	0.00754088	0.00754088	0.00754088	0.00754088	0.00754088	0.00754088	0.00754088
19417	1	-46.79932	-49.86857	3.069249	0.0152245	0.0152245	0.0152245	0.0152245	0.0152245	0.0152245	0.0152245
19418	0	-46.81216	-49.88857	3.076406	0.01504072	0.0150407	0.0150407	0.0150407	0.0150407	0.0150407	0.0150407
19419	1	-47.03435	-50.18091	3.146555	0.01323956	0.0132396	0.0132396	0.0132396	0.0132396	0.0132396	0.0132396
19420	0	-47.00472	-50.14455	3.139821	0.01341246	0.0134125	0.0134125	0.0134125	0.0134125	0.0134125	0.0134125
19421	1	-47.03435	-50.18091	3.146555	0.01323956	0.0132396	0.0132396	0.0132396	0.0132396	0.0132396	0.0132396
19422	0	-47.00472	-50.14455	3.139821	0.01341246	0.0134125	0.0134125	0.0134125	0.0134125	0.0134125	0.0134125
19423	1	-47.3406	-50.54021	3.199614	0.01187722	0.0118772	0.0118772	0.0118772	0.0118772	0.0118772	0.0118772
19424	0	-48.55379	-51.10805	2.554253	0.02844762	0.0284476	0.0284476	0.0284476	0.0284476	0.0284476	0.0284476
19425	1	-47.3406	-50.54021	3.199614	0.01187722	0.0118772	0.0118772	0.0118772	0.0118772	0.0118772	0.0118772
19426	0	-46.85165	-49.94592	3.094275	0.01458191	0.0145819	0.0145819	0.0145819	0.0145819	0.0145819	0.0145819
19427	1	-47.11535	-49.94329	2.827936	0.02142049	0.0214205	0.0214205	0.0214205	0.0214205	0.0214205	0.0214205
19428	0	-46.84825	-49.76926	2.921011	0.01903069	0.0190307	0.0190307	0.0190307	0.0190307	0.0190307	0.0190307
19429	1	-46.75377	-49.77595	3.022183	0.01643295	0.016433	0.016433	0.016433	0.016433	0.016433	0.016433
19430	0	-46.76627	-49.74381	2.977547	0.01757906	0.0175791	0.0175791	0.0175791	0.0175791	0.0175791	0.0175791
19431	1	-46.75377	-49.77595	3.022183	0.01643295	0.016433	0.016433	0.016433	0.016433	0.016433	0.016433
19432	0	-47.05878	-49.90284	2.844059	0.0210065	0.0210065	0.0210065	0.0210065	0.0210065	0.0210065	0.0210065
19433	1	-46.79805	-49.74779	2.949739	0.01829306	0.0182931	0.0182931	0.0182931	0.0182931	0.0182931	0.0182931
19434	0	-46.90216	-49.79936	2.897205	0.01964193	0.0196419	0.0196419	0.0196419	0.0196419	0.0196419	0.0196419
19435	1	-46.79805	-49.74779	2.949739	0.01829306	0.0182931	0.0182931	0.0182931	0.0182931	0.0182931	0.0182931
19436	0	-46.75436	-49.7784	3.024039	0.01638532	0.0163853	0.0163853	0.0163853	0.0163853	0.0163853	0.0163853
19437	1	-46.75226	-49.76028	3.00802	0.01679663	0.0167966	0.0167966	0.0167966	0.0167966	0.0167966	0.0167966
19438	0	-46.75436	-49.7784	3.024039	0.01638532	0.0163853	0.0163853	0.0163853	0.0163853	0.0163853	0.0163853
19439	1	-47.17152	-50.34477	3.173251	0.01255412	0.0125541	0.0125541	0.0125541	0.0125541	0.0125541	0.0125541
19440	0	-48.43754	-51.00975	2.57221	0.02798656	0.0279866	0.0279866	0.0279866	0.0279866	0.0279866	0.0279866
19441	1	-50.62359	-52.89724	2.273653	0.03565237	0.0356524	0.0356524	0.0356524	0.0356524	0.0356524	0.0356524
19442	0	-46.75253	-49.75809	3.005556	0.01685989	0.0168599	0.0168599	0.0168599	0.0168599	0.0168599	0.0168599
19443	1	-49.90642	-52.27133	2.364909	0.03330926	0.0333093	0.0333093	0.0333093	0.0333093	0.0333093	0.0333093
19444	0	-46.78976	-49.85296	3.063205	0.01537968	0.0153797	0.0153797	0.0153797	0.0153797	0.0153797	0.0153797
19445	1	-49.90642	-52.27133	2.364909	0.03330926	0.0333093	0.0333093	0.0333093	0.0333093	0.0333093	0.0333093
19446	0	-47.0423	-50.19059	3.148291	0.01319499	0.013195	0.013195	0.013195	0.013195	0.013195	0.013195
19447	1	-49.90642	-52.27133	2.364909	0.03330926	0.0333093	0.0333093	0.0333093	0.0333093	0.0333093	0.0333093
19448	0	-47.56313	-50.28777	2.724637	0.02407281	0.0240728	0.0240728	0.0240728	0.0240728	0.0240728	0.0240728
19449	1	-49.90642	-52.27133	2.364909	0.03330926	0.0333093	0.0333093	0.0333093	0.0333093	0.0333093	0.0333093
19450	0	-47.73512	-50.42642	2.691302	0.02492873	0.0249287	0.0249287	0.0249287	0.0249287	0.0249287	0.0249287
19451	1	-47.28382	-50.06898	2.785159	0.02251884	0.0225188	0.0225188	0.0225188	0.0225188	0.0225188	0.0225188
19452	0	-47.73512	-50.42642	2.691302	0.02492873	0.0249287	0.0249287	0.0249287	0.0249287	0.0249287	0.0249287
19453	1	-47.28382	-50.06898	2.785159	0.02251884	0.0225188	0.0225188	0.0225188	0.0225188	0.0225188	0.0225188
19454	0	-48.31382	-50.90558	2.591758	0.02748465	0.0274846	0.0274846	0.0274846	0.0274846	0.0274846	0.0274846
19455	1	-47.28382	-50.06898	2.785159	0.02251884	0.0225188	0.0225188	0.0225188	0.0225188	0.0225188	0.0225188
19456	0	-47.14739	-49.96666	2.819267	0.02164308	0.0216431	0.0216431	0.0216431	0.0216431	0.0216431	0.0216431
19457	1	-46.78057	-49.74371	2.963149	0.01794874	0.0179487	0.0179487	0.0179487	0.0179487	0.0179487	0.0179487
19458	0	-47.20015	-50.37827	3.178125	0.01242897	0.012429	0.012429	0.012429	0.012429	0.012429	0.012429
19459	1	-46.99329	-49.85767	2.864383	0.02048466	0.0204847	0.0204847	0.0204847	0.0204847	0.0204847	0.0204847
19460	0	-49.53413	-52.90055	3.36642	0.00759427	0.00759427	0.00759427	0.00759427	0.00759427	0.00759427	0.00759427
19461	1	-46.9474	-49.82747	2.88007	0.0200819	0.0200819	0.0200819	0.0200819	0.0200819	0.0200819	0.0200819
19462	0	-46.97394	-50.10626	3.132318	0.01360511	0.0136051	0.0136051	0.0136051	0.0136051	0.0136051	0.0136051
19463	1	-46.9474	-49.82747	2.88007	0.0200819	0.0200819	0.0200819	0.0200819	0.0200819	0.0200819	0.0200819
19464	0	-47.79077	-50.47175	2.68098	0.02519377	0.0251938	0.0251938	0.0251938	0.0251938	0.0251938	0.0251938
19465	1	-47.04529	-50.19422	3.148935	0.01317845	0.0131784	0.0131784	0.0131784	0.0131784	0.0131784	0.0131784
19466	0	-47.79077	-50.47175	2.68098	0.02519377	0.0251938	0.0251938	0.0251938	0.0251938	0.0251938	0.0251938
19467	1	-47.04529	-50.19422	3.148935	0.01317845	0.0131784	0.0131784	0.0131784	0.0131784	0.0131784	0.0131784
19468	0	-47.79077	-50.47175	2.68098	0.02519377	0.0251938	0.0251938	0.0251938	0.0251938	0.0251938	0.0251938
19469	1	-48.16585	-50.78166	2.615809	0.0268671	0.0268671	0.0268671	0.0268671	0.0268671	0.0268671	0.0268671
19470	0	-47.41273	-50.16874	2.756011	0.02326726	0.0232673	0.0232673	0.0232673	0.0232673	0.0232673	0.0232673
19471	1	-46.91841	-49.80923	2.890817	0.01980596	0.019806	0.019806	0.019806	0.019806	0.019806	0.019806
19472	0	-48.77155	-51.2931	2.521551	0.0292873	0.0292873	0.0292873	0.0292873	0.0292873	0.0292873	0.0292873
19473	1	-46.75765	-49.74793	2.990282	0.01725207	0.0172521	0.0172521	0.0172521	0.0172521	0.0172521	0.0172521
19474	0	-47.04031	-50.18817	3.147859	0.01320608	0.0132061	0.0132061	0.0132061	0.0132061	0.0132061	0.0132061
19475	1	-46.75765	-49.74793	2.990282	0.01725207	0.0172521	0.0172521	0.0172521	0.0172521	0.0172521	0.0172521
19476	0	-47.90505	-51.16757	3.262528	0.01026182	0.0102618	0.0102618	0.0102618	0.0102618	0.0102618	0.0102618
19477	1	-47.9496	-50.60214	2.652534	0.02592415	0.0259242	0.0259242	0.0259242	0.0259242	0.0259242	0.0259242
19478	0	-47.12872	-50.29429	3.165571	0.01275131	0.0127513	0.0127513	0.0127513	0.0127513	0.0127513	0.0127513
19479	1	-47.19603	-50.37346	3.177436	0.01244667	0.0124467	0.0124467	0.0124467	0.0124467	0.0124467	0.0124467
19480	0	-48.62032	-51.16446	2.54414	0.02870728	0.0287073	0.0287073	0.0287073	0.0287073	0.0287073	0.0287073
19481	1	-46.8319	-49.76127	2.929376	0.01881589	0.0188159	0.0188159	0.0188159	0.0188159	0.0188159	0.0188159
19482	0	-46.85204	-49.7712	2.919167	0.01907802	0.019078	0.019078	0.019078	0.019078	0.019078	0.019078
19483	1	-47.23649	-50.03303	2.796544	0.02222652	0.0222265	0.0222265	0.0222265	0.0222265	0.0222265	0.0222265
19484	0	-46.81154	-49.75253	2.940988	0.01851775	0.0185177	0.0185177	0.0185177	0.0185177	0.0185177	0.0185177
19485	1	-46.7639	-49.74443	2.980531	0.01750244	0.0175024	0.0175024	0.0175024	0.0175024	0.0175024	0.0175024
19486	0	-47.74735	-50.43637	2.689015	0.02498745	0.0249874	0.0249874	0.0249874	0.0249874	0.0249874	0.0249874
19487	1	-46.7639	-49.74443	2.980531	0.01750244	0.0175024	0.0175024	0.0175024	0.0175024	0.0175024	0.0175024
19488	0	-46.92519	-49.81342	2.888237	0.01987219	0.0198722	0.0198722	0.0198722	0.0198722	0.0198722	0.0198722
19489	1	-46.7639	-49.74443	2.980531	0.01750244	0.0175024	0.0175024	0.0175024	0.0175024	0.0175024	0.0175024
19490	0	-48.71871	-51.2481	2.529382	0.02908622	0.0290862	0.0290862	0.0290862	0.0290862	0.0290862	0.0290862
19491	1	-47.88221	-50.54664	2.664431	0.02561867	0.0256187	0.0256187	0.0256187	0.0256187	0.0256187	0.0256187
19492	0	-47.25842	-50.04964	2.791217	0.0223633	0.0223633	0.0223633	0.0223633	0.0223633	0.0223633	0.0223633
19493	1	-46.78466	-49.74438	2.95972	0.01803679	0.0180368	0.0180368	0.0180368	0.0180368	0.0180368	0.0180368
19494	0	-47.45168	-50.6661	3.214415	0.01149718	0.0114972	0.0114972	0.0114972	0.0114972	0.0114972	0.0114972
19495	1	-46.78466	-49.74438	2.95972	0.01803679	0.0180368	0.0180368	0.0180368	0.0180368	0.0180368	0.0180368
19496	0	-50.94339	-54.3648	3.421406	0.006182428	0.00618243	0.00618243	0.00618243	0.00618243	0.00618243	0.00618243
19497	1	-47.04532	-50.19426	3.148942	0.01317827	0.0131783	0.0131783	0.0131783	0.0131783	0.0131783	0.0131783
19498	0	-47.18545	-49.99478	2.809331	0.0218982	0.0218982	0.0218982	0.0218982	0.0218982	0.0218982	0.0218982
19499	1	-47.72268	-50.41632	2.693639	0.02486873	0.0248687	0.0248687	0.0248687	0.0248687	0.0248687	0.0248687
19500	0	-46.80588	-49.75041	2.94453	0.0184268	0.0184268	0.0184268	0.0184268	0.0184268	0.0184268	0.0184268
19501	1	-47.90119	-50.56224	2.661057	0.02570531	0.0257053	0.0257053	0.0257053	0.0257053	0.0257053	0.0257053
19502	0	-49.23642	-51.69145	2.455024	0.03099545	0.0309954	0.0309954	0.0309954	0.0309954	0.0309954	0.0309954
19503	1	-48.22246	-50.82897	2.606516	0.02710573	0.0271057	0.0271057	0.0271057	0.0271057	0.0271057	0.0271057
19504	0	-49.23642	-51.69145	2.455024	0.03099545	0.0309954	0.0309954	0.0309954	0.0309954	0.0309954	0.0309954
19505	1	-46.99503	-50.13255	3.137518	0.01347159	0.0134716	0.0134716	0.0134716	0.0134716	0.0134716	0.0134716
19506	0	-48.77137	-51.29295	2.521576	0.02928664	0.0292866	0.0292866	0.0292866	0.0292866	0.0292866	0.0292866
19507	1	-46.78442	-49.74434	2.959917	0.01803172	0.0180317	0.0180317	0.0180317	0.0180317	0.0180317	0.0180317
19508	0	-47.18515	-50.36075	3.175597	0.01249388	0.0124939	0.0124939	0.0124939	0.0124939	0.0124939	0.0124939
19509	1	-46.95793	-50.0861	3.128175	0.0137115	0.0137115	0.0137115	0.0137115	0.0137115	0.0137115	0.0137115
19510	0	-47.6141	-50.84765	3.233543	0.01100605	0.0110061	0.0110061	0.0110061	0.0110061	0.0110061	0.0110061
19511	1	-47.04405	-49.89251	2.848458	0.02089356	0.0208936	0.0208936	0.0208936	0.0208936	0.0208936	0.0208936
19512	0	-47.75521	-50.44276	2.687552	0.02502501	0.025025	0.025025	0.025025	0.025025	0.025025	0.025025
19513	1	-47.61964	-50.33306	2.713422	0.02436077	0.0243608	0.0243608	0.0243608	0.0243608	0.0243608	0.0243608
19514	0	-47.83253	-50.50589	2.673361	0.02538939	0.0253894	0.0253894	0.0253894	0.0253894	0.0253894	0.0253894
19515	1	-46.75216	-49.76461	3.012443	0.01668305	0.016683	0.016683	0.016683	0.016683	0.016683	0.016683
19516	0	-46.82351	-49.75748	2.933972	0.01869789	0.0186979	0.0186979	0.0186979	0.0186979	0.0186979	0.0186979
19517	1	-50.93686	-54.35805	3.421192	0.006187931	0.00618793	0.00618793	0.00618793	0.00618793	0.00618793	0.00618793
19518	0	-46.82351	-49.75748	2.933972	0.01869789	0.0186979	0.0186979	0.0186979	0.0186979	0.0186979	0.0186979
19519	1	-47.2989	-50.49251	3.193603	0.01203155	0.0120315	0.0120315	0.0120315	0.0120315	0.0120315	0.0120315
19520	0	-46.92234	-50.04059	3.118253	0.01396625	0.0139662	0.0139662	0.0139662	0.0139662	0.0139662	0.0139662
19521	1	-47.17671	-49.98829	2.811579	0.02184047	0.0218405	0.0218405	0.0218405	0.0218405	0.0218405	0.0218405
19522	0	-46.78458	-49.84417	3.059592	0.01547243	0.0154724	0.0154724	0.0154724	0.0154724	0.0154724	0.0154724
19523	1	-46.82273	-49.90442	3.081693	0.01490497	0.014905	0.014905	0.014905	0.014905	0.014905	0.014905
19524	0	-46.7567	-49.74887	2.992168	0.01720365	0.0172036	0.0172036	0.0172036	0.0172036	0.0172036	0.0172036
19525	1	-46.96615	-50.09647	3.130325	0.0136563	0.0136563	0.0136563	0.0136563	0.0136563	0.0136563	0.0136563
19526	0	-50.25528	-52.57524	2.319965	0.03446325	0.0344632	0.0344632	0.0344632	0.0344632	0.0344632	0.0344632
19527	1	-47.51232	-50.24729	2.73497	0.02380751	0.0238075	0.0238075	0.0238075	0.0238075	0.0238075	0.0238075
19528	0	-46.78944	-49.85244	3.062995	0.01538507	0.0153851	0.0153851	0.0153851	0.0153851	0.0153851	0.0153851
19529	1	-47.51232	-50.24729	2.73497	0.02380751	0.0238075	0.0238075	0.0238075	0.0238075	0.0238075	0.0238075
19530	0	-47.31009	-50.0891	2.779013	0.02267664	0.0226766	0.0226766	0.0226766	0.0226766	0.0226766	0.0226766
19531	1	-47.51232	-50.24729	2.73497	0.02380751	0.0238075	0.0238075	0.0238075	0.0238075	0.0238075	0.0238075
19532	0	-46.8292	-49.76003	2.930829	0.01877858	0.0187786	0.0187786	0.0187786	0.0187786	0.0187786	0.0187786
19533	1	-47.21886	-50.01975	2.800898	0.02211473	0.0221147	0.0221147	0.0221147	0.0221147	0.0221147	0.0221147
19534	0	-46.99218	-49.85693	2.864747	0.02047533	0.0204753	0.0204753	0.0204753	0.0204753	0.0204753	0.0204753
19535	1	-47.21886	-50.01975	2.800898	0.02211473	0.0221147	0.0221147	0.0221147	0.0221147	0.0221147	0.0221147
19536	0	-46.98948	-49.85512	2.865634	0.02045256	0.0204526	0.0204526	0.0204526	0.0204526	0.0204526	0.0204526
19537	1	-47.21886	-50.01975	2.800898	0.02211473	0.0221147	0.0221147	0.0221147	0.0221147	0.0221147	0.0221147
19538	0	-46.85831	-49.77449	2.916183	0.01915466	0.0191547	0.0191547	0.0191547	0.0191547	0.0191547	0.0191547
19539	1	-48.48373	-51.04876	2.56503	0.02817093	0.0281709	0.0281709	0.0281709	0.0281709	0.0281709	0.0281709
