Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]
227	-46.77438	-49.82581	3.051436	0.01568186	0.0156819	0.0156819	0.0156819	0.0156819	0.0156819	0.0156819
228	-46.79562	-49.86262	3.066998	0.01528229	0.0152823	0.0152823	0.0152823	0.0152823	0.0152823	0.0152823
229	-47.491	-50.23038	2.739383	0.02369421	0.0236942	0.0236942	0.0236942	0.0236942	0.0236942	0.0236942
230	-47.49682	-50.23499	2.738174	0.02372525	0.0237252	0.0237252	0.0237252	0.0237252	0.0237252	0.0237252
231	-46.80351	-49.74958	2.946069	0.01838727	0.0183873	0.0183873	0.0183873	0.0183873	0.0183873	0.0183873
232	-46.76159	-49.7992	3.037605	0.016037	0.016037	0.016037	0.016037	0.016037	0.016037	0.016037
233	-47.89288	-51.1543	3.261422	0.01029021	0.0102902	0.0102902	0.0102902	0.0102902	0.0102902	0.0102902
234	-46.75262	-49.75762	3.005006	0.016874	0.016874	0.016874	0.016874	0.016874	0.016874	0.016874
235	-46.80205	-49.74908	2.947033	0.01836253	0.0183625	0.0183625	0.0183625	0.0183625	0.0183625	0.0183625
236	-46.77847	-49.74346	2.964998	0.01790125	0.0179013	0.0179013	0.0179013	0.0179013	0.0179013	0.0179013
237	-47.08663	-50.24412	3.157489	0.01295882	0.0129588	0.0129588	0.0129588	0.0129588	0.0129588	0.0129588
238	-47.66081	-50.89941	3.238599	0.01087623	0.0108762	0.0108762	0.0108762	0.0108762	0.0108762	0.0108762
239	-47.66081	-50.89941	3.238599	0.01087623	0.0108762	0.0108762	0.0108762	0.0108762	0.0108762	0.0108762
240	-48.27546	-51.56832	3.292856	0.009483102	0.0094831	0.0094831	0.0094831	0.0094831	0.0094831	0.0094831
241	-47.80463	-51.05778	3.25315	0.0105026	0.0105026	0.0105026	0.0105026	0.0105026	0.0105026	0.0105026
242	-46.83635	-49.76338	2.927025	0.01887625	0.0188763	0.0188763	0.0188763	0.0188763	0.0188763	0.0188763
243	-47.13336	-50.29979	3.166428	0.01272929	0.0127293	0.0127293	0.0127293	0.0127293	0.0127293	0.0127293
244	-46.92474	-50.0437	3.118959	0.01394812	0.0139481	0.0139481	0.0139481	0.0139481	0.0139481	0.0139481
245	-46.86526	-49.77823	2.912969	0.01923717	0.0192372	0.0192372	0.0192372	0.0192372	0.0192372	0.0192372
246	-46.79755	-49.74763	2.950085	0.01828416	0.0182842	0.0182842	0.0182842	0.0182842	0.0182842	0.0182842
247	-46.79137	-49.85565	3.06428	0.01535208	0.0153521	0.0153521	0.0153521	0.0153521	0.0153521	0.0153521
248	-47.45713	-50.20362	2.746491	0.0235117	0.0235117	0.0235117	0.0235117	0.0235117	0.0235117	0.0235117
249	-47.05946	-49.90332	2.843859	0.02101166	0.0210117	0.0210117	0.0210117	0.0210117	0.0210117	0.0210117
250	-47.18157	-49.99189	2.810328	0.02187259	0.0218726	0.0218726	0.0218726	0.0218726	0.0218726	0.0218726
251	-47.03479	-49.88606	2.851271	0.02082134	0.0208213	0.0208213	0.0208213	0.0208213	0.0208213	0.0208213
252	-47.03479	-49.88606	2.851271	0.02082134	0.0208213	0.0208213	0.0208213	0.0208213	0.0208213	0.0208213
253	-46.75239	-49.76788	3.01549	0.01660481	0.0166048	0.0166048	0.0166048	0.0166048	0.0166048	0.0166048
254	-47.04535	-50.1943	3.148948	0.01317812	0.0131781	0.0131781	0.0131781	0.0131781	0.0131781	0.0131781
255	-47.04535	-50.1943	3.148948	0.01317812	0.0131781	0.0131781	0.0131781	0.0131781	0.0131781	0.0131781
256	-46.79476	-49.74681	2.952045	0.01823385	0.0182339	0.0182339	0.0182339	0.0182339	0.0182339	0.0182339
257	-48.68164	-51.21655	2.534916	0.02894414	0.0289441	0.0289441	0.0289441	0.0289441	0.0289441	0.0289441
258	-47.21682	-50.01822	2.801405	0.0221017	0.0221017	0.0221017	0.0221017	0.0221017	0.0221017	0.0221017
259	-46.90173	-50.01369	3.11196	0.01412784	0.0141278	0.0141278	0.0141278	0.0141278	0.0141278	0.0141278
260	-46.93384	-49.81885	2.885002	0.01995525	0.0199552	0.0199552	0.0199552	0.0199552	0.0199552	0.0199552
261	-47.3001	-50.49388	3.19378	0.012027	0.012027	0.012027	0.012027	0.012027	0.012027	0.012027
262	-48.36786	-50.95102	2.583162	0.02770537	0.0277054	0.0277054	0.0277054	0.0277054	0.0277054	0.0277054
263	-46.90925	-49.80363	2.894384	0.01971436	0.0197144	0.0197144	0.0197144	0.0197144	0.0197144	0.0197144
264	-46.90925	-49.80363	2.894384	0.01971436	0.0197144	0.0197144	0.0197144	0.0197144	0.0197144	0.0197144
265	-47.85608	-50.52519	2.669111	0.02549852	0.0254985	0.0254985	0.0254985	0.0254985	0.0254985	0.0254985
266	-49.32605	-51.76867	2.442623	0.03131385	0.0313139	0.0313139	0.0313139	0.0313139	0.0313139	0.0313139
267	-46.87637	-49.97987	3.103503	0.01434498	0.014345	0.014345	0.014345	0.014345	0.014345	0.014345
268	-46.87637	-49.97987	3.103503	0.01434498	0.014345	0.014345	0.014345	0.014345	0.014345	0.014345
269	-46.77855	-49.74347	2.964919	0.01790329	0.0179033	0.0179033	0.0179033	0.0179033	0.0179033	0.0179033
270	-47.42777	-50.18053	2.752759	0.02335075	0.0233507	0.0233507	0.0233507	0.0233507	0.0233507	0.0233507
271	-46.79976	-49.86926	3.069506	0.01521789	0.0152179	0.0152179	0.0152179	0.0152179	0.0152179	0.0152179
272	-47.21952	-50.02025	2.800732	0.02211898	0.022119	0.022119	0.022119	0.022119	0.022119	0.022119
273	-46.80198	-49.87279	3.070808	0.01518447	0.0151845	0.0151845	0.0151845	0.0151845	0.0151845	0.0151845
274	-47.01437	-49.87198	2.857614	0.02065848	0.0206585	0.0206585	0.0206585	0.0206585	0.0206585	0.0206585
275	-47.46781	-50.21205	2.744235	0.02356961	0.0235696	0.0235696	0.0235696	0.0235696	0.0235696	0.0235696
276	-46.82285	-49.7572	2.934342	0.01868838	0.0186884	0.0186884	0.0186884	0.0186884	0.0186884	0.0186884
277	-46.89222	-49.79348	2.901264	0.01953772	0.0195377	0.0195377	0.0195377	0.0195377	0.0195377	0.0195377
278	-46.89222	-49.79348	2.901264	0.01953772	0.0195377	0.0195377	0.0195377	0.0195377	0.0195377	0.0195377
279	-47.41208	-50.16823	2.756151	0.02326366	0.0232637	0.0232637	0.0232637	0.0232637	0.0232637	0.0232637
280	-47.22264	-50.0226	2.799957	0.02213887	0.0221389	0.0221389	0.0221389	0.0221389	0.0221389	0.0221389
281	-46.94992	-49.82909	2.87917	0.02010501	0.020105	0.020105	0.020105	0.020105	0.020105	0.020105
282	-46.75724	-49.74831	2.991073	0.01723175	0.0172317	0.0172317	0.0172317	0.0172317	0.0172317	0.0172317
283	-46.7916	-49.74595	2.954346	0.01817476	0.0181748	0.0181748	0.0181748	0.0181748	0.0181748	0.0181748
284	-46.83548	-49.76296	2.927479	0.0188646	0.0188646	0.0188646	0.0188646	0.0188646	0.0188646	0.0188646
285	-48.44139	-51.013	2.57161	0.02800197	0.028002	0.028002	0.028002	0.028002	0.028002	0.028002
286	-46.75725	-49.78791	3.030663	0.01621523	0.0162152	0.0162152	0.0162152	0.0162152	0.0162152	0.0162152
287	-46.75725	-49.78791	3.030663	0.01621523	0.0162152	0.0162152	0.0162152	0.0162152	0.0162152	0.0162152
288	-47.03714	-49.88769	2.850553	0.02083978	0.0208398	0.0208398	0.0208398	0.0208398	0.0208398	0.0208398
289	-46.83267	-49.76163	2.928964	0.01882647	0.0188265	0.0188265	0.0188265	0.0188265	0.0188265	0.0188265
290	-46.75485	-49.78024	3.025388	0.01635066	0.0163507	0.0163507	0.0163507	0.0163507	0.0163507	0.0163507
291	-46.75485	-49.78024	3.025388	0.01635066	0.0163507	0.0163507	0.0163507	0.0163507	0.0163507	0.0163507
292	-47.04426	-49.89265	2.848395	0.02089519	0.0208952	0.0208952	0.0208952	0.0208952	0.0208952	0.0208952
293	-47.04426	-49.89265	2.848395	0.02089519	0.0208952	0.0208952	0.0208952	0.0208952	0.0208952	0.0208952
294	-46.77887	-49.74351	2.964634	0.01791062	0.0179106	0.0179106	0.0179106	0.0179106	0.0179106	0.0179106
295	-48.46345	-51.03163	2.568175	0.02809017	0.0280902	0.0280902	0.0280902	0.0280902	0.0280902	0.0280902
296	-48.46345	-51.03163	2.568175	0.02809017	0.0280902	0.0280902	0.0280902	0.0280902	0.0280902	0.0280902
297	-48.0393	-50.67635	2.63705	0.02632172	0.0263217	0.0263217	0.0263217	0.0263217	0.0263217	0.0263217
298	-46.94196	-50.06582	3.123856	0.01382239	0.0138224	0.0138224	0.0138224	0.0138224	0.0138224	0.0138224
299	-46.82737	-49.7592	2.931826	0.01875299	0.018753	0.018753	0.018753	0.018753	0.018753	0.018753
300	-48.32143	-50.91197	2.590541	0.02751589	0.0275159	0.0275159	0.0275159	0.0275159	0.0275159	0.0275159
301	-47.63718	-50.34718	2.709997	0.02444872	0.0244487	0.0244487	0.0244487	0.0244487	0.0244487	0.0244487
302	-47.36424	-50.13093	2.766692	0.02299301	0.022993	0.022993	0.022993	0.022993	0.022993	0.022993
303	-46.75576	-49.78334	3.027581	0.01629438	0.0162944	0.0162944	0.0162944	0.0162944	0.0162944	0.0162944
304	-47.12413	-49.94966	2.825532	0.02148221	0.0214822	0.0214822	0.0214822	0.0214822	0.0214822	0.0214822
305	-47.33464	-50.10802	2.773371	0.02282152	0.0228215	0.0228215	0.0228215	0.0228215	0.0228215	0.0228215
306	-46.93861	-49.82186	2.883251	0.0200002	0.0200002	0.0200002	0.0200002	0.0200002	0.0200002	0.0200002
307	-46.91021	-49.80421	2.894006	0.01972406	0.0197241	0.0197241	0.0197241	0.0197241	0.0197241	0.0197241
308	-46.89822	-50.00906	3.11084	0.0141566	0.0141566	0.0141566	0.0141566	0.0141566	0.0141566	0.0141566
309	-48.01174	-51.28363	3.271892	0.01002137	0.0100214	0.0100214	0.0100214	0.0100214	0.0100214	0.0100214
310	-47.65719	-50.8954	3.238213	0.01088614	0.0108861	0.0108861	0.0108861	0.0108861	0.0108861	0.0108861
311	-46.77073	-49.74324	2.972509	0.01770841	0.0177084	0.0177084	0.0177084	0.0177084	0.0177084	0.0177084
312	-47.23938	-50.03522	2.795837	0.02224468	0.0222447	0.0222447	0.0222447	0.0222447	0.0222447	0.0222447
313	-47.23938	-50.03522	2.795837	0.02224468	0.0222447	0.0222447	0.0222447	0.0222447	0.0222447	0.0222447
314	-47.23938	-50.03522	2.795837	0.02224468	0.0222447	0.0222447	0.0222447	0.0222447	0.0222447	0.0222447
315	-47.05615	-49.90099	2.84484	0.02098647	0.0209865	0.0209865	0.0209865	0.0209865	0.0209865	0.0209865
316	-46.79463	-49.74677	2.952137	0.01823147	0.0182315	0.0182315	0.0182315	0.0182315	0.0182315	0.0182315
317	-47.18372	-50.35908	3.175353	0.01250014	0.0125001	0.0125001	0.0125001	0.0125001	0.0125001	0.0125001
318	-47.18372	-50.35908	3.175353	0.01250014	0.0125001	0.0125001	0.0125001	0.0125001	0.0125001	0.0125001
319	-47.18372	-50.35908	3.175353	0.01250014	0.0125001	0.0125001	0.0125001	0.0125001	0.0125001	0.0125001
320	-47.1518	-49.9699	2.818095	0.02167316	0.0216732	0.0216732	0.0216732	0.0216732	0.0216732	0.0216732
321	-46.75295	-49.77191	3.018956	0.01651582	0.0165158	0.0165158	0.0165158	0.0165158	0.0165158	0.0165158
322	-47.02792	-49.8813	2.853382	0.02076713	0.0207671	0.0207671	0.0207671	0.0207671	0.0207671	0.0207671
323	-46.77905	-49.74353	2.96448	0.01791456	0.0179146	0.0179146	0.0179146	0.0179146	0.0179146	0.0179146
324	-47.48604	-50.22645	2.740416	0.02366768	0.0236677	0.0236677	0.0236677	0.0236677	0.0236677	0.0236677
325	-47.40809	-50.61688	3.208798	0.0116414	0.0116414	0.0116414	0.0116414	0.0116414	0.0116414	0.0116414
326	-47.40809	-50.61688	3.208798	0.0116414	0.0116414	0.0116414	0.0116414	0.0116414	0.0116414	0.0116414
327	-46.77903	-49.83438	3.055355	0.01558123	0.0155812	0.0155812	0.0155812	0.0155812	0.0155812	0.0155812
328	-46.75699	-49.74856	2.991572	0.01721895	0.0172189	0.0172189	0.0172189	0.0172189	0.0172189	0.0172189
329	-46.75699	-49.74856	2.991572	0.01721895	0.0172189	0.0172189	0.0172189	0.0172189	0.0172189	0.0172189
330	-47.53525	-50.26553	2.730275	0.02392805	0.0239281	0.0239281	0.0239281	0.0239281	0.0239281	0.0239281
331	-46.75817	-49.74748	2.989314	0.01727693	0.0172769	0.0172769	0.0172769	0.0172769	0.0172769	0.0172769
332	-48.41889	-50.99401	2.575128	0.02791165	0.0279116	0.0279116	0.0279116	0.0279116	0.0279116	0.0279116
333	-48.6656	-51.20292	2.53732	0.02888241	0.0288824	0.0288824	0.0288824	0.0288824	0.0288824	0.0288824
334	-49.24895	-51.70224	2.453283	0.03104015	0.0310402	0.0310402	0.0310402	0.0310402	0.0310402	0.0310402
335	-49.24895	-51.70224	2.453283	0.03104015	0.0310402	0.0310402	0.0310402	0.0310402	0.0310402	0.0310402
336	-46.95786	-49.83422	2.876367	0.02017697	0.020177	0.020177	0.020177	0.020177	0.020177	0.020177
337	-46.95943	-50.08801	3.128573	0.01370128	0.0137013	0.0137013	0.0137013	0.0137013	0.0137013	0.0137013
338	-46.95943	-50.08801	3.128573	0.01370128	0.0137013	0.0137013	0.0137013	0.0137013	0.0137013	0.0137013
339	-46.76443	-49.8057	3.041265	0.015943	0.015943	0.015943	0.015943	0.015943	0.015943	0.015943
340	-46.75873	-49.74704	2.988309	0.01730271	0.0173027	0.0173027	0.0173027	0.0173027	0.0173027	0.0173027
341	-47.06239	-50.21495	3.152555	0.0130855	0.0130855	0.0130855	0.0130855	0.0130855	0.0130855	0.0130855
342	-47.86449	-50.53209	2.667601	0.02553729	0.0255373	0.0255373	0.0255373	0.0255373	0.0255373	0.0255373
343	-47.86449	-50.53209	2.667601	0.02553729	0.0255373	0.0255373	0.0255373	0.0255373	0.0255373	0.0255373
344	-47.08614	-50.24354	3.157392	0.01296132	0.0129613	0.0129613	0.0129613	0.0129613	0.0129613	0.0129613
345	-46.96147	-50.09057	3.129106	0.01368758	0.0136876	0.0136876	0.0136876	0.0136876	0.0136876	0.0136876
346	-47.55298	-50.27966	2.72668	0.02402035	0.0240204	0.0240204	0.0240204	0.0240204	0.0240204	0.0240204
347	-47.237	-50.03342	2.796419	0.02222972	0.0222297	0.0222297	0.0222297	0.0222297	0.0222297	0.0222297
348	-46.75419	-49.75264	2.998453	0.01704226	0.0170423	0.0170423	0.0170423	0.0170423	0.0170423	0.0170423
349	-47.36883	-50.13449	2.765667	0.02301932	0.0230193	0.0230193	0.0230193	0.0230193	0.0230193	0.0230193
350	-47.91187	-50.57103	2.659166	0.02575386	0.0257539	0.0257539	0.0257539	0.0257539	0.0257539	0.0257539
351	-47.7676	-50.45285	2.685253	0.02508405	0.0250841	0.0250841	0.0250841	0.0250841	0.0250841	0.0250841
352	-47.7676	-50.45285	2.685253	0.02508405	0.0250841	0.0250841	0.0250841	0.0250841	0.0250841	0.0250841
353	-47.7676	-50.45285	2.685253	0.02508405	0.0250841	0.0250841	0.0250841	0.0250841	0.0250841	0.0250841
354	-48.18522	-50.79783	2.612617	0.02694908	0.0269491	0.0269491	0.0269491	0.0269491	0.0269491	0.0269491
355	-48.15932	-50.77621	2.61689	0.02683936	0.0268394	0.0268394	0.0268394	0.0268394	0.0268394	0.0268394
356	-46.87504	-49.78363	2.908592	0.01934955	0.0193496	0.0193496	0.0193496	0.0193496	0.0193496	0.0193496
357	-46.87504	-49.78363	2.908592	0.01934955	0.0193496	0.0193496	0.0193496	0.0193496	0.0193496	0.0193496
358	-46.89502	-49.79513	2.900104	0.01956749	0.0195675	0.0195675	0.0195675	0.0195675	0.0195675	0.0195675
359	-47.68055	-50.92123	3.240683	0.01082271	0.0108227	0.0108227	0.0108227	0.0108227	0.0108227	0.0108227
360	-47.10248	-50.26308	3.1606	0.01287894	0.0128789	0.0128789	0.0128789	0.0128789	0.0128789	0.0128789
361	-47.10248	-50.26308	3.1606	0.01287894	0.0128789	0.0128789	0.0128789	0.0128789	0.0128789	0.0128789
362	-46.75224	-49.76051	3.008272	0.01679014	0.0167901	0.0167901	0.0167901	0.0167901	0.0167901	0.0167901
363	-46.75224	-49.76051	3.008272	0.01679014	0.0167901	0.0167901	0.0167901	0.0167901	0.0167901	0.0167901
364	-46.75224	-49.76051	3.008272	0.01679014	0.0167901	0.0167901	0.0167901	0.0167901	0.0167901	0.0167901
365	-46.75224	-49.76051	3.008272	0.01679014	0.0167901	0.0167901	0.0167901	0.0167901	0.0167901	0.0167901
366	-46.75224	-49.76051	3.008272	0.01679014	0.0167901	0.0167901	0.0167901	0.0167901	0.0167901	0.0167901
367	-46.75224	-49.76051	3.008272	0.01679014	0.0167901	0.0167901	0.0167901	0.0167901	0.0167901	0.0167901
368	-48.02111	-50.66127	2.640159	0.0262419	0.0262419	0.0262419	0.0262419	0.0262419	0.0262419	0.0262419
369	-48.02111	-50.66127	2.640159	0.0262419	0.0262419	0.0262419	0.0262419	0.0262419	0.0262419	0.0262419
370	-55.03623	-56.80094	1.764704	0.04872024	0.0487202	0.0487202	0.0487202	0.0487202	0.0487202	0.0487202
371	-55.03623	-56.80094	1.764704	0.04872024	0.0487202	0.0487202	0.0487202	0.0487202	0.0487202	0.0487202
372	-55.53709	-57.2465	1.709416	0.05013985	0.0501398	0.0501398	0.0501398	0.0501398	0.0501398	0.0501398
373	-53.67045	-55.5873	1.916849	0.04481375	0.0448137	0.0448137	0.0448137	0.0448137	0.0448137	0.0448137
374	-53.67045	-55.5873	1.916849	0.04481375	0.0448137	0.0448137	0.0448137	0.0448137	0.0448137	0.0448137
375	-51.82358	-53.95234	2.128757	0.03937277	0.0393728	0.0393728	0.0393728	0.0393728	0.0393728	0.0393728
376	-49.79703	-52.17628	2.379251	0.03294101	0.032941	0.032941	0.032941	0.032941	0.032941	0.032941
377	-46.7558	-49.74996	2.994167	0.0171523	0.0171523	0.0171523	0.0171523	0.0171523	0.0171523	0.0171523
378	-47.86002	-50.52843	2.668402	0.02551672	0.0255167	0.0255167	0.0255167	0.0255167	0.0255167	0.0255167
379	-47.12043	-50.28445	3.164024	0.01279103	0.012791	0.012791	0.012791	0.012791	0.012791	0.012791
380	-46.83554	-49.76299	2.92745	0.01886536	0.0188654	0.0188654	0.0188654	0.0188654	0.0188654	0.0188654
381	-46.80644	-49.75061	2.944178	0.01843585	0.0184358	0.0184358	0.0184358	0.0184358	0.0184358	0.0184358
382	-46.80644	-49.75061	2.944178	0.01843585	0.0184358	0.0184358	0.0184358	0.0184358	0.0184358	0.0184358
383	-47.13867	-50.30607	3.167402	0.01270431	0.0127043	0.0127043	0.0127043	0.0127043	0.0127043	0.0127043
384	-46.79038	-49.74564	2.955255	0.01815141	0.0181514	0.0181514	0.0181514	0.0181514	0.0181514	0.0181514
385	-47.10404	-50.26494	3.160901	0.01287121	0.0128712	0.0128712	0.0128712	0.0128712	0.0128712	0.0128712
386	-46.98458	-49.85183	2.867257	0.02041089	0.0204109	0.0204109	0.0204109	0.0204109	0.0204109	0.0204109
387	-46.76022	-49.74605	2.985824	0.01736654	0.0173665	0.0173665	0.0173665	0.0173665	0.0173665	0.0173665
388	-48.43833	-51.01041	2.572087	0.02798971	0.0279897	0.0279897	0.0279897	0.0279897	0.0279897	0.0279897
389	-48.1279	-50.75001	2.62211	0.02670532	0.0267053	0.0267053	0.0267053	0.0267053	0.0267053	0.0267053
390	-46.95806	-50.08627	3.12821	0.01371059	0.0137106	0.0137106	0.0137106	0.0137106	0.0137106	0.0137106
391	-46.80782	-49.75112	2.943302	0.01845832	0.0184583	0.0184583	0.0184583	0.0184583	0.0184583	0.0184583
392	-46.80782	-49.75112	2.943302	0.01845832	0.0184583	0.0184583	0.0184583	0.0184583	0.0184583	0.0184583
393	-46.7768	-49.74332	2.966513	0.01786236	0.0178624	0.0178624	0.0178624	0.0178624	0.0178624	0.0178624
394	-46.80726	-49.75091	2.943656	0.01844923	0.0184492	0.0184492	0.0184492	0.0184492	0.0184492	0.0184492
395	-46.80726	-49.75091	2.943656	0.01844923	0.0184492	0.0184492	0.0184492	0.0184492	0.0184492	0.0184492
396	-47.7395	-50.42998	2.690483	0.02494976	0.0249498	0.0249498	0.0249498	0.0249498	0.0249498	0.0249498
397	-48.24136	-50.8448	2.603439	0.02718473	0.0271847	0.0271847	0.0271847	0.0271847	0.0271847	0.0271847
398	-48.24136	-50.8448	2.603439	0.02718473	0.0271847	0.0271847	0.0271847	0.0271847	0.0271847	0.0271847
399	-46.94187	-49.82393	2.882064	0.0200307	0.0200307	0.0200307	0.0200307	0.0200307	0.0200307	0.0200307
400	-47.57113	-50.29417	2.723031	0.02411404	0.024114	0.024114	0.024114	0.024114	0.024114	0.024114
401	-47.57113	-50.29417	2.723031	0.02411404	0.024114	0.024114	0.024114	0.024114	0.024114	0.024114
402	-46.86866	-49.78009	2.911426	0.01927678	0.0192768	0.0192768	0.0192768	0.0192768	0.0192768	0.0192768
403	-46.86866	-49.78009	2.911426	0.01927678	0.0192768	0.0192768	0.0192768	0.0192768	0.0192768	0.0192768
404	-46.90793	-49.80283	2.894904	0.019701	0.019701	0.019701	0.019701	0.019701	0.019701	0.019701
405	-46.90793	-49.80283	2.894904	0.019701	0.019701	0.019701	0.019701	0.019701	0.019701	0.019701
406	-46.90793	-49.80283	2.894904	0.019701	0.019701	0.019701	0.019701	0.019701	0.019701	0.019701
407	-46.95211	-49.8305	2.878391	0.02012499	0.020125	0.020125	0.020125	0.020125	0.020125	0.020125
408	-47.38251	-50.14514	2.762631	0.02309729	0.0230973	0.0230973	0.0230973	0.0230973	0.0230973	0.0230973
409	-47.79587	-50.47591	2.680044	0.0252178	0.0252178	0.0252178	0.0252178	0.0252178	0.0252178	0.0252178
410	-47.79587	-50.47591	2.680044	0.0252178	0.0252178	0.0252178	0.0252178	0.0252178	0.0252178	0.0252178
411	-47.01309	-50.15485	3.141766	0.01336252	0.0133625	0.0133625	0.0133625	0.0133625	0.0133625	0.0133625
412	-46.76292	-49.74478	2.98186	0.01746832	0.0174683	0.0174683	0.0174683	0.0174683	0.0174683	0.0174683
413	-46.76292	-49.74478	2.98186	0.01746832	0.0174683	0.0174683	0.0174683	0.0174683	0.0174683	0.0174683
414	-48.52554	-51.83598	3.310435	0.009031742	0.00903174	0.00903174	0.00903174	0.00903174	0.00903174	0.00903174
415	-46.75888	-49.7924	3.033525	0.01614175	0.0161418	0.0161418	0.0161418	0.0161418	0.0161418	0.0161418
416	-46.76357	-49.80378	3.040209	0.01597012	0.0159701	0.0159701	0.0159701	0.0159701	0.0159701	0.0159701
417	-46.76357	-49.80378	3.040209	0.01597012	0.0159701	0.0159701	0.0159701	0.0159701	0.0159701	0.0159701
418	-46.91844	-49.80925	2.890806	0.01980623	0.0198062	0.0198062	0.0198062	0.0198062	0.0198062	0.0198062
419	-46.91844	-49.80925	2.890806	0.01980623	0.0198062	0.0198062	0.0198062	0.0198062	0.0198062	0.0198062
420	-47.65268	-50.89041	3.237731	0.01089852	0.0108985	0.0108985	0.0108985	0.0108985	0.0108985	0.0108985
421	-46.75229	-49.75993	3.007638	0.01680644	0.0168064	0.0168064	0.0168064	0.0168064	0.0168064	0.0168064
422	-46.96534	-50.09545	3.130115	0.01366169	0.0136617	0.0136617	0.0136617	0.0136617	0.0136617	0.0136617
423	-46.96534	-50.09545	3.130115	0.01366169	0.0136617	0.0136617	0.0136617	0.0136617	0.0136617	0.0136617
424	-46.96534	-50.09545	3.130115	0.01366169	0.0136617	0.0136617	0.0136617	0.0136617	0.0136617	0.0136617
425	-46.77038	-49.74326	2.972884	0.01769879	0.0176988	0.0176988	0.0176988	0.0176988	0.0176988	0.0176988
426	-46.79617	-49.74722	2.951048	0.01825944	0.0182594	0.0182594	0.0182594	0.0182594	0.0182594	0.0182594
427	-46.79617	-49.74722	2.951048	0.01825944	0.0182594	0.0182594	0.0182594	0.0182594	0.0182594	0.0182594
428	-46.79617	-49.74722	2.951048	0.01825944	0.0182594	0.0182594	0.0182594	0.0182594	0.0182594	0.0182594
429	-46.79617	-49.74722	2.951048	0.01825944	0.0182594	0.0182594	0.0182594	0.0182594	0.0182594	0.0182594
430	-46.86179	-49.95999	3.0982	0.01448114	0.0144811	0.0144811	0.0144811	0.0144811	0.0144811	0.0144811
431	-46.86179	-49.95999	3.0982	0.01448114	0.0144811	0.0144811	0.0144811	0.0144811	0.0144811	0.0144811
432	-46.77526	-49.82746	3.052208	0.01566203	0.015662	0.015662	0.015662	0.015662	0.015662	0.015662
433	-47.94588	-51.21206	3.26618	0.01016804	0.010168	0.010168	0.010168	0.010168	0.010168	0.010168
434	-47.40576	-50.61425	3.208492	0.01164926	0.0116493	0.0116493	0.0116493	0.0116493	0.0116493	0.0116493
435	-46.93903	-49.82213	2.883097	0.02000416	0.0200042	0.0200042	0.0200042	0.0200042	0.0200042	0.0200042
436	-46.93903	-49.82213	2.883097	0.02000416	0.0200042	0.0200042	0.0200042	0.0200042	0.0200042	0.0200042
