Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]
25825	1	-172.7841	-175.5083	2.724258	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281
25826	0	-173.1485	-175.6957	2.547173	0.02032076	0.02032076	0.02032076	0.02032076	0.02032076	0.02032076	0.02032076	0.02032076	0.02032076	0.02032076	0.02032076	0.02032076	0.02032076
25827	1	-172.7841	-175.5083	2.724258	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281	0.01859281
25828	0	-173.2986	-175.7971	2.498563	0.02079508	0.02079508	0.02079508	0.02079508	0.02079508	0.02079508	0.02079508	0.02079508	0.02079508	0.02079508	0.02079508	0.02079508	0.02079508
25829	1	-173.3505	-176.4792	3.128664	0.01464669	0.01464669	0.01464669	0.01464669	0.01464669	0.01464669	0.01464669	0.01464669	0.01464669	0.01464669	0.01464669	0.01464669	0.01464669
25830	0	-173.8186	-177.0353	3.216638	0.01378826	0.01378826	0.01378826	0.01378826	0.01378826	0.01378826	0.01378826	0.01378826	0.01378826	0.01378826	0.01378826	0.01378826	0.01378826
25831	1	-172.8766	-175.8589	2.982268	0.01607519	0.01607519	0.01607519	0.01607519	0.01607519	0.01607519	0.01607519	0.01607519	0.01607519	0.01607519	0.01607519	0.01607519	0.01607519
25832	0	-172.7593	-175.6643	2.905059	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858
25833	1	-173.487	-175.9318	2.444813	0.02131957	0.02131957	0.02131957	0.02131957	0.02131957	0.02131957	0.02131957	0.02131957	0.02131957	0.02131957	0.02131957	0.02131957	0.02131957
25834	0	-172.7593	-175.6643	2.905059	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858	0.01682858
25835	1	-172.7613	-175.507	2.745726	0.01838332	0.01838332	0.01838332	0.01838332	0.01838332	0.01838332	0.01838332	0.01838332	0.01838332	0.01838332	0.01838332	0.01838332	0.01838332
25836	0	-174.1639	-176.451	2.28712	0.02285831	0.02285831	0.02285831	0.02285831	0.02285831	0.02285831	0.02285831	0.02285831	0.02285831	0.02285831	0.02285831	0.02285831	0.02285831
25837	1	-173.5631	-175.9879	2.42475	0.02151534	0.02151534	0.02151534	0.02151534	0.02151534	0.02151534	0.02151534	0.02151534	0.02151534	0.02151534	0.02151534	0.02151534	0.02151534
25838	0	-172.7342	-175.5163	2.782132	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808
25839	1	-173.9196	-177.1521	3.232507	0.01363342	0.01363342	0.01363342	0.01363342	0.01363342	0.01363342	0.01363342	0.01363342	0.01363342	0.01363342	0.01363342	0.01363342	0.01363342
25840	0	-172.7342	-175.5163	2.782132	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808
25841	1	-173.9036	-176.2467	2.343092	0.02231214	0.02231214	0.02231214	0.02231214	0.02231214	0.02231214	0.02231214	0.02231214	0.02231214	0.02231214	0.02231214	0.02231214	0.02231214
25842	0	-172.7342	-175.5163	2.782132	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808
25843	1	-172.7829	-175.5081	2.725267	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296
25844	0	-172.7342	-175.5163	2.782132	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808	0.01802808
25845	1	-172.7829	-175.5081	2.725267	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296	0.01858296
25846	0	-172.743	-175.629	2.886073	0.01701384	0.01701384	0.01701384	0.01701384	0.01701384	0.01701384	0.01701384	0.01701384	0.01701384	0.01701384	0.01701384	0.01701384	0.01701384
25847	1	-173.5142	-175.9517	2.437557	0.02139037	0.02139037	0.02139037	0.02139037	0.02139037	0.02139037	0.02139037	0.02139037	0.02139037	0.02139037	0.02139037	0.02139037	0.02139037
25848	0	-173.1706	-175.7102	2.539605	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461
25849	1	-173.3799	-175.8544	2.474556	0.02102934	0.02102934	0.02102934	0.02102934	0.02102934	0.02102934	0.02102934	0.02102934	0.02102934	0.02102934	0.02102934	0.02102934	0.02102934
25850	0	-173.1706	-175.7102	2.539605	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461	0.02039461
25851	1	-173.2393	-175.7563	2.516996	0.02061523	0.02061523	0.02061523	0.02061523	0.02061523	0.02061523	0.02061523	0.02061523	0.02061523	0.02061523	0.02061523	0.02061523	0.02061523
25852	0	-173.2048	-175.7329	2.528187	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602
25853	1	-172.9105	-175.9083	2.99775	0.01592412	0.01592412	0.01592412	0.01592412	0.01592412	0.01592412	0.01592412	0.01592412	0.01592412	0.01592412	0.01592412	0.01592412	0.01592412
25854	0	-173.2048	-175.7329	2.528187	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602	0.02050602
25855	1	-172.7288	-175.5224	2.793586	0.01791631	0.01791631	0.01791631	0.01791631	0.01791631	0.01791631	0.01791631	0.01791631	0.01791631	0.01791631	0.01791631	0.01791631	0.01791631
25856	0	-172.9278	-175.5639	2.636127	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277
25857	1	-173.1523	-175.6981	2.545879	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339
25858	0	-172.9278	-175.5639	2.636127	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277
25859	1	-173.1523	-175.6981	2.545879	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339	0.02033339
25860	0	-172.9278	-175.5639	2.636127	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277
25861	1	-173.0697	-175.6455	2.575768	0.02004174	0.02004174	0.02004174	0.02004174	0.02004174	0.02004174	0.02004174	0.02004174	0.02004174	0.02004174	0.02004174	0.02004174	0.02004174
25862	0	-172.9278	-175.5639	2.636127	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277
25863	1	-172.9183	-175.5591	2.640743	0.01940773	0.01940773	0.01940773	0.01940773	0.01940773	0.01940773	0.01940773	0.01940773	0.01940773	0.01940773	0.01940773	0.01940773	0.01940773
25864	0	-172.9278	-175.5639	2.636127	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277
25865	1	-172.98	-175.5922	2.612192	0.01968632	0.01968632	0.01968632	0.01968632	0.01968632	0.01968632	0.01968632	0.01968632	0.01968632	0.01968632	0.01968632	0.01968632	0.01968632
25866	0	-172.9278	-175.5639	2.636127	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277	0.01945277
25867	1	-172.7852	-175.5085	2.72326	0.01860254	0.01860254	0.01860254	0.01860254	0.01860254	0.01860254	0.01860254	0.01860254	0.01860254	0.01860254	0.01860254	0.01860254	0.01860254
25868	0	-172.7222	-175.5576	2.835412	0.01750819	0.01750819	0.01750819	0.01750819	0.01750819	0.01750819	0.01750819	0.01750819	0.01750819	0.01750819	0.01750819	0.01750819	0.01750819
25869	1	-173.3378	-176.4636	3.125805	0.01467459	0.01467459	0.01467459	0.01467459	0.01467459	0.01467459	0.01467459	0.01467459	0.01467459	0.01467459	0.01467459	0.01467459	0.01467459
25870	0	-172.7503	-175.5085	2.758191	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169
25871	1	-173.3294	-175.8187	2.489301	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546
25872	0	-172.7503	-175.5085	2.758191	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169	0.01826169
25873	1	-173.3294	-175.8187	2.489301	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546	0.02088546
25874	0	-172.9487	-175.575	2.626238	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926
25875	1	-173.6245	-176.0336	2.409135	0.0216677	0.0216677	0.0216677	0.0216677	0.0216677	0.0216677	0.0216677	0.0216677	0.0216677	0.0216677	0.0216677	0.0216677	0.0216677
25876	0	-172.9487	-175.575	2.626238	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926	0.01954926
25877	1	-174.0907	-176.3931	2.302398	0.02270922	0.02270922	0.02270922	0.02270922	0.02270922	0.02270922	0.02270922	0.02270922	0.02270922	0.02270922	0.02270922	0.02270922	0.02270922
25878	0	-172.7446	-175.6329	2.888281	0.0169923	0.0169923	0.0169923	0.0169923	0.0169923	0.0169923	0.0169923	0.0169923	0.0169923	0.0169923	0.0169923	0.0169923	0.0169923
25879	1	-172.9197	-175.5598	2.640068	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431
25880	0	-172.8303	-175.788	2.957772	0.01631422	0.01631422	0.01631422	0.01631422	0.01631422	0.01631422	0.01631422	0.01631422	0.01631422	0.01631422	0.01631422	0.01631422	0.01631422
25881	1	-172.9197	-175.5598	2.640068	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431	0.01941431
25882	0	-172.7366	-175.5145	2.777901	0.01806936	0.01806936	0.01806936	0.01806936	0.01806936	0.01806936	0.01806936	0.01806936	0.01806936	0.01806936	0.01806936	0.01806936	0.01806936
25883	1	-173.3207	-176.4426	3.121911	0.01471259	0.01471259	0.01471259	0.01471259	0.01471259	0.01471259	0.01471259	0.01471259	0.01471259	0.01471259	0.01471259	0.01471259	0.01471259
25884	0	-172.9838	-175.5943	2.610571	0.01970214	0.01970214	0.01970214	0.01970214	0.01970214	0.01970214	0.01970214	0.01970214	0.01970214	0.01970214	0.01970214	0.01970214	0.01970214
25885	1	-172.8008	-175.5117	2.710821	0.01872392	0.01872392	0.01872392	0.01872392	0.01872392	0.01872392	0.01872392	0.01872392	0.01872392	0.01872392	0.01872392	0.01872392	0.01872392
25886	0	-172.8428	-175.525	2.682202	0.01900317	0.01900317	0.01900317	0.01900317	0.01900317	0.01900317	0.01900317	0.01900317	0.01900317	0.01900317	0.01900317	0.01900317	0.01900317
25887	1	-173.4918	-176.6502	3.158367	0.01435685	0.01435685	0.01435685	0.01435685	0.01435685	0.01435685	0.01435685	0.01435685	0.01435685	0.01435685	0.01435685	0.01435685	0.01435685
25888	0	-172.8483	-175.8161	2.96784	0.01621598	0.01621598	0.01621598	0.01621598	0.01621598	0.01621598	0.01621598	0.01621598	0.01621598	0.01621598	0.01621598	0.01621598	0.01621598
25889	1	-172.886	-175.5434	2.657392	0.01924526	0.01924526	0.01924526	0.01924526	0.01924526	0.01924526	0.01924526	0.01924526	0.01924526	0.01924526	0.01924526	0.01924526	0.01924526
25890	0	-172.8019	-175.5119	2.710018	0.01873175	0.01873175	0.01873175	0.01873175	0.01873175	0.01873175	0.01873175	0.01873175	0.01873175	0.01873175	0.01873175	0.01873175	0.01873175
25891	1	-172.8789	-175.8622	2.98334	0.01606474	0.01606474	0.01606474	0.01606474	0.01606474	0.01606474	0.01606474	0.01606474	0.01606474	0.01606474	0.01606474	0.01606474	0.01606474
25892	0	-175.0466	-177.1685	2.121904	0.02447045	0.02447045	0.02447045	0.02447045	0.02447045	0.02447045	0.02447045	0.02447045	0.02447045	0.02447045	0.02447045	0.02447045	0.02447045
25893	1	-172.7733	-175.6915	2.918161	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074
25894	0	-173.9777	-176.3044	2.326692	0.02247216	0.02247216	0.02247216	0.02247216	0.02247216	0.02247216	0.02247216	0.02247216	0.02247216	0.02247216	0.02247216	0.02247216	0.02247216
25895	1	-172.7733	-175.6915	2.918161	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074
25896	0	-172.7349	-175.5157	2.780804	0.01804104	0.01804104	0.01804104	0.01804104	0.01804104	0.01804104	0.01804104	0.01804104	0.01804104	0.01804104	0.01804104	0.01804104	0.01804104
25897	1	-172.7733	-175.6915	2.918161	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074	0.01670074
25898	0	-172.7405	-175.623	2.88253	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842
25899	1	-172.9005	-175.5503	2.64973	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003
25900	0	-172.7405	-175.623	2.88253	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842
25901	1	-172.9005	-175.5503	2.64973	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003
25902	0	-172.7405	-175.623	2.88253	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842
25903	1	-172.9005	-175.5503	2.64973	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003
25904	0	-172.7405	-175.623	2.88253	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842
25905	1	-172.9005	-175.5503	2.64973	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003
25906	0	-172.7405	-175.623	2.88253	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842	0.01704842
25907	1	-172.9005	-175.5503	2.64973	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003	0.01932003
25908	0	-172.8715	-175.5368	2.665334	0.01916777	0.01916777	0.01916777	0.01916777	0.01916777	0.01916777	0.01916777	0.01916777	0.01916777	0.01916777	0.01916777	0.01916777	0.01916777
25909	1	-173.3126	-176.4326	3.120048	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077
25910	0	-173.5855	-176.0045	2.418996	0.02157148	0.02157148	0.02157148	0.02157148	0.02157148	0.02157148	0.02157148	0.02157148	0.02157148	0.02157148	0.02157148	0.02157148	0.02157148
25911	1	-173.3126	-176.4326	3.120048	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077	0.01473077
25912	0	-172.7488	-175.6422	2.893462	0.01694174	0.01694174	0.01694174	0.01694174	0.01694174	0.01694174	0.01694174	0.01694174	0.01694174	0.01694174	0.01694174	0.01694174	0.01694174
25913	1	-174.9821	-178.3467	3.364618	0.01234431	0.01234431	0.01234431	0.01234431	0.01234431	0.01234431	0.01234431	0.01234431	0.01234431	0.01234431	0.01234431	0.01234431	0.01234431
25914	0	-172.725	-175.5754	2.850411	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182
25915	1	-173.8644	-176.2164	2.351939	0.02222582	0.02222582	0.02222582	0.02222582	0.02222582	0.02222582	0.02222582	0.02222582	0.02222582	0.02222582	0.02222582	0.02222582	0.02222582
25916	0	-172.725	-175.5754	2.850411	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182	0.01736182
25917	1	-172.8787	-175.862	2.98327	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542
25918	0	-173.6864	-176.8809	3.194486	0.01400442	0.01400442	0.01400442	0.01400442	0.01400442	0.01400442	0.01400442	0.01400442	0.01400442	0.01400442	0.01400442	0.01400442	0.01400442
25919	1	-172.8787	-175.862	2.98327	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542	0.01606542
25920	0	-172.7416	-175.6258	2.884185	0.01703227	0.01703227	0.01703227	0.01703227	0.01703227	0.01703227	0.01703227	0.01703227	0.01703227	0.01703227	0.01703227	0.01703227	0.01703227
25921	1	-173.3905	-175.862	2.471516	0.021059	0.021059	0.021059	0.021059	0.021059	0.021059	0.021059	0.021059	0.021059	0.021059	0.021059	0.021059	0.021059
25922	0	-174.1576	-176.446	2.288415	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566
25923	1	-173.3867	-176.5233	3.136599	0.01456926	0.01456926	0.01456926	0.01456926	0.01456926	0.01456926	0.01456926	0.01456926	0.01456926	0.01456926	0.01456926	0.01456926	0.01456926
25924	0	-174.1576	-176.446	2.288415	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566	0.02284566
25925	1	-173.459	-176.6108	3.151767	0.01442126	0.01442126	0.01442126	0.01442126	0.01442126	0.01442126	0.01442126	0.01442126	0.01442126	0.01442126	0.01442126	0.01442126	0.01442126
25926	0	-173.3423	-176.4691	3.126811	0.01466477	0.01466477	0.01466477	0.01466477	0.01466477	0.01466477	0.01466477	0.01466477	0.01466477	0.01466477	0.01466477	0.01466477	0.01466477
25927	1	-173.1353	-176.2102	3.074921	0.0151711	0.0151711	0.0151711	0.0151711	0.0151711	0.0151711	0.0151711	0.0151711	0.0151711	0.0151711	0.0151711	0.0151711	0.0151711
25928	0	-173.5709	-175.9937	2.422732	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503
25929	1	-172.748	-175.6407	2.892608	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008
25930	0	-173.5709	-175.9937	2.422732	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503	0.02153503
25931	1	-172.748	-175.6407	2.892608	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008
25932	0	-172.7447	-175.6332	2.888421	0.01699093	0.01699093	0.01699093	0.01699093	0.01699093	0.01699093	0.01699093	0.01699093	0.01699093	0.01699093	0.01699093	0.01699093	0.01699093
25933	1	-172.748	-175.6407	2.892608	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008
25934	0	-172.8261	-175.7814	2.955325	0.0163381	0.0163381	0.0163381	0.0163381	0.0163381	0.0163381	0.0163381	0.0163381	0.0163381	0.0163381	0.0163381	0.0163381	0.0163381
25935	1	-172.748	-175.6407	2.892608	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008	0.01695008
25936	0	-172.8938	-175.5471	2.653219	0.01928599	0.01928599	0.01928599	0.01928599	0.01928599	0.01928599	0.01928599	0.01928599	0.01928599	0.01928599	0.01928599	0.01928599	0.01928599
25937	1	-174.0365	-176.3504	2.313951	0.02259649	0.02259649	0.02259649	0.02259649	0.02259649	0.02259649	0.02259649	0.02259649	0.02259649	0.02259649	0.02259649	0.02259649	0.02259649
25938	0	-172.8371	-175.7987	2.961677	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612
25939	1	-172.897	-175.8887	2.99175	0.01598267	0.01598267	0.01598267	0.01598267	0.01598267	0.01598267	0.01598267	0.01598267	0.01598267	0.01598267	0.01598267	0.01598267	0.01598267
25940	0	-172.8371	-175.7987	2.961677	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612	0.01627612
25941	1	-172.763	-175.5069	2.743914	0.018401	0.018401	0.018401	0.018401	0.018401	0.018401	0.018401	0.018401	0.018401	0.018401	0.018401	0.018401	0.018401
25942	0	-173.2509	-176.3562	3.105344	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425
25943	1	-172.7432	-175.5109	2.767687	0.01816903	0.01816903	0.01816903	0.01816903	0.01816903	0.01816903	0.01816903	0.01816903	0.01816903	0.01816903	0.01816903	0.01816903	0.01816903
25944	0	-173.2509	-176.3562	3.105344	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425	0.01487425
25945	1	-173.0369	-176.0819	3.045028	0.01546279	0.01546279	0.01546279	0.01546279	0.01546279	0.01546279	0.01546279	0.01546279	0.01546279	0.01546279	0.01546279	0.01546279	0.01546279
25946	0	-173.1961	-175.7272	2.531036	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822
25947	1	-173.24	-175.7568	2.516789	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724
25948	0	-173.1961	-175.7272	2.531036	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822
25949	1	-173.24	-175.7568	2.516789	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724	0.02061724
25950	0	-173.1961	-175.7272	2.531036	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822
25951	1	-172.855	-175.5298	2.674865	0.01907477	0.01907477	0.01907477	0.01907477	0.01907477	0.01907477	0.01907477	0.01907477	0.01907477	0.01907477	0.01907477	0.01907477	0.01907477
25952	0	-173.1961	-175.7272	2.531036	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822	0.02047822
25953	1	-173.1572	-175.7014	2.54418	0.02034996	0.02034996	0.02034996	0.02034996	0.02034996	0.02034996	0.02034996	0.02034996	0.02034996	0.02034996	0.02034996	0.02034996	0.02034996
25954	0	-174.5302	-176.745	2.214793	0.02356406	0.02356406	0.02356406	0.02356406	0.02356406	0.02356406	0.02356406	0.02356406	0.02356406	0.02356406	0.02356406	0.02356406	0.02356406
25955	1	-173.4271	-175.8883	2.461204	0.02115963	0.02115963	0.02115963	0.02115963	0.02115963	0.02115963	0.02115963	0.02115963	0.02115963	0.02115963	0.02115963	0.02115963	0.02115963
25956	0	-172.9714	-175.5874	2.615987	0.01964929	0.01964929	0.01964929	0.01964929	0.01964929	0.01964929	0.01964929	0.01964929	0.01964929	0.01964929	0.01964929	0.01964929	0.01964929
25957	1	-173.3846	-176.5207	3.136148	0.01457366	0.01457366	0.01457366	0.01457366	0.01457366	0.01457366	0.01457366	0.01457366	0.01457366	0.01457366	0.01457366	0.01457366	0.01457366
25958	0	-172.8851	-175.543	2.65787	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406
25959	1	-173.8397	-177.0597	3.220013	0.01375532	0.01375532	0.01375532	0.01375532	0.01375532	0.01375532	0.01375532	0.01375532	0.01375532	0.01375532	0.01375532	0.01375532	0.01375532
25960	0	-172.8851	-175.543	2.65787	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406
25961	1	-173.154	-175.6993	2.545271	0.02033932	0.02033932	0.02033932	0.02033932	0.02033932	0.02033932	0.02033932	0.02033932	0.02033932	0.02033932	0.02033932	0.02033932	0.02033932
25962	0	-172.8851	-175.543	2.65787	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406	0.0192406
25963	1	-172.7516	-175.6484	2.896777	0.01690939	0.01690939	0.01690939	0.01690939	0.01690939	0.01690939	0.01690939	0.01690939	0.01690939	0.01690939	0.01690939	0.01690939	0.01690939
