Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]	rf[1]	rf[2]	rf[3]	rf[4]
23559	1	-126.3316	-167.9075	41.57589	0.000160537	0.003871003	0.02112605	0.001709584	0.006433112	0.006387477	0.02420463	0.005137089	0.01576493	0.002850755	0.03381013	0.03244597	0.0807604	0.391226	0.264323	0.263691
23560	0	-130.7441	-167.2017	36.45767	0.008741681	0.00943285	0.01178256	0.009999313	0.0136108	0.01740067	0.02017557	0.009232981	0.01555711	0.003616025	0.03857649	0.04571774	0.30998	0.0216801	0.245111	0.423229
23561	1	-128.2012	-164.0265	35.82527	0.0005116915	0.01631245	0.00714316	0.01961485	0.006433112	0.002541509	0.02420463	0.005137089	0.01602553	0.0131815	0.03381013	0.06509894	0.0831826	0.40296	0.27225	0.241607
23562	0	-131.7775	-168.0199	36.24247	0.008741681	0.00943285	0.01201577	0.009999313	0.0136108	0.01654213	0.02017557	0.002036812	0.01555711	0.02219126	0.03857649	0.0370639	0.143936	0.0268971	0.304094	0.525073
23563	1	-127.5069	-165.2475	37.7406	0.0005116915	0.01631245	0.00714316	0.01215697	0.0002746399	0.005557068	0.01948948	0.005773752	0.02619107	0.006620208	0.02020857	0.07108619	0.0602387	0.291813	0.472983	0.174966
23564	0	-128.5418	-163.5612	35.01936	0.0004764533	0.004278751	0.01201577	0.00746625	0.009596456	0.01654213	0.03958499	0.007644311	0.01555711	0.001632025	0.03466282	0.06842146	0.000174578	0.31664	0.250556	0.43263
23565	1	-132.2403	-167.2576	35.01735	0.001880212	0.01631245	0.03165279	0.01215697	0.0002746399	0.005227553	0.0197253	0.005773752	0.01407291	0.0195268	0.02020857	0.07108619	0.0554561	0.268645	0.435431	0.240468
23566	0	-130.0524	-163.5958	33.5434	0.001547333	0.005629301	0.01201577	0.00746625	0.03098226	0.01654213	0.03958499	0.008787031	0.01555711	0.004879497	0.02709859	0.06219039	3.21921e-05	0.188244	0.730136	0.0815874
23567	1	-133.2535	-167.4668	34.21325	0.001880212	0.01631245	0.03165279	0.007924706	0.008250355	0.005227553	0.01697191	0.006659211	0.01730536	0.0195268	0.02294684	0.07108619	0.0235944	0.403834	0.470263	0.102309
23568	0	-132.5688	-168.5421	35.97326	0.000875907	0.002463	0.02517684	0.0008637458	0.03098226	0.01654213	0.03958499	0.008787031	0.02197878	0.004879497	0.02709859	0.02933775	3.21704e-05	0.137821	0.729645	0.132502
23569	1	-128.0802	-168.2035	40.12333	0.001880212	0.009433741	0.004828731	0.007924706	0.008250355	0.0001848961	0.04350711	0.0182752	0.01031143	0.0111029	0.0262186	0.02615719	0.0350092	0.115411	0.697773	0.151806
23570	0	-129.2087	-164.663	35.45432	0.00215221	0.005774297	0.002446341	9.449766e-05	0.03098226	0.003512228	0.03958499	0.007497342	0.0196263	0.004879497	0.02709859	0.06998575	2.66197e-05	0.114041	0.776292	0.10964
23571	1	-129.8165	-168.0234	38.20684	0.003173447	0.009433741	0.004828731	0.00743385	0.03526184	0.004763769	0.03182471	0.0182752	0.01031143	0.001080234	0.02490758	0.03548124	0.0242242	0.334019	0.482816	0.158942
23572	0	-133.0045	-168.9214	35.91693	0.00215221	0.005774297	0.002446341	0.0004728689	0.03098226	0.003512228	0.03958499	0.02243928	0.0196263	0.00969568	0.04308354	0.02935027	4.78785e-05	0.205116	0.597637	0.1972
23573	1	-128.8171	-165.6511	36.83397	0.003173447	0.01560454	0.01156535	0.00743385	0.002398455	0.008667591	0.02397418	0.0182752	0.02313525	0.003199809	0.02002639	0.06271788	0.0242242	0.334019	0.482816	0.158942
23574	0	-133.4129	-168.3107	34.89786	0.006551819	0.005774297	0.008252119	0.00247316	0.009612972	0.003512228	0.03958499	0.02243928	0.02691605	0.00969568	0.04308354	0.04116792	7.58167e-05	0.324805	0.362849	0.31227
23575	1	-127.2373	-168.0403	40.80303	0.0004354346	0.005243765	0.01156535	0.00743385	0.00172606	0.008667591	0.02397418	0.0182752	0.009534039	0.02033096	0.01732184	0.03693438	0.0630522	0.191203	0.509271	0.236474
23576	0	-131.0881	-168.2325	37.1444	0.004039236	0.005774297	0.004344082	0.003534991	0.009612972	0.003512228	0.02029075	0.02243928	0.01868787	0.01128473	0.04280473	0.05081761	0.000122104	0.523104	0.340395	0.136379
23577	1	-131.0971	-170.5819	39.48479	0.006158469	0.007323586	0.02069226	0.00743385	0.009606157	0.008667591	0.01688595	0.01403827	0.009534039	0.01970941	0.01732184	0.03693438	0.051883	0.334475	0.419058	0.194584
23578	0	-127.0087	-167.0731	40.06435	0.004039236	0.005774297	0.01615714	0.0009117405	0.009612972	0.005902495	0.02029075	0.001052849	0.01868787	0.01128473	0.03356599	0.04137043	0.000259124	0.613881	0.25559	0.130269
23579	1	-130.0471	-167.0001	36.95301	0.003849727	0.007323586	0.02246741	0.00743385	0.009606157	0.009662547	0.02949005	0.001681217	0.01203934	0.01970941	0.03881268	0.03693438	0.0439231	0.28316	0.508186	0.164731
23580	0	-128.985	-167.4434	38.45848	0.004039236	0.005774297	0.01615714	0.01035404	0.009612972	0.004103897	0.02029075	0.01304835	0.01868787	0.02056926	0.02031203	0.04137043	0.0006552	0.0236916	0.646265	0.329388
23581	1	-131.3856	-164.9509	33.56539	0.003849727	0.004380922	0.006678901	0.001567457	0.01768302	0.009662547	0.02994576	0.002915121	0.01203934	0.01970941	0.03881268	0.08482115	0.0690999	0.445467	0.226277	0.259156
23582	0	-130.2584	-167.1674	36.90895	0.004995366	0.01565326	0.01615714	0.003456536	0.002419515	0.004103897	0.02029075	0.02036287	0.01868787	0.02056926	0.03137338	0.04137043	0.0593653	0.0325017	0.502661	0.405472
23583	1	-135.3577	-169.3884	34.03069	0.01049417	0.002878705	0.008803103	0.02463395	0.01390105	0.0002797967	0.009081907	0.002915121	0.01203934	0.01970941	0.03796806	0.08482115	0.0690999	0.445467	0.226277	0.259156
23584	0	-131.4737	-165.8395	34.36587	0.001346052	0.01565326	0.01615714	0.003456536	0.01441694	0.004103897	0.03876777	0.02036287	0.0115784	0.02056926	0.03647262	0.04137043	0.2509	0.137364	0.511955	0.0997806
23585	1	-130.6074	-164.1946	33.58714	9.59509e-05	0.01957918	0.0154251	0.02463395	0.001663937	0.0002797967	0.01095819	0.009007709	0.01203934	0.01970941	0.03364013	0.08482115	0.0614844	0.245291	0.239833	0.453391
23586	0	-130.7606	-165.4811	34.72044	0.001346052	0.01565326	0.01006757	0.003456536	0.03127123	0.008208968	0.03876777	0.02036287	0.0115784	0.002239614	0.03647262	0.04137043	0.138697	0.337067	0.46965	0.0545856
23587	1	-127.6333	-164.8451	37.21184	0.0004841061	0.0125467	0.0154251	0.002605397	0.0006109597	0.0002797967	0.01095819	0.01234	0.003063791	0.01970941	0.03364013	0.08482115	0.0876061	0.349504	0.341727	0.221163
23588	0	-131.0395	-167.5481	36.50859	0.001346052	0.01565326	0.01006757	0.003456536	0.03127123	0.002707719	0.03821817	0.02036287	0.02280521	0.002239614	0.02265708	0.03256163	0.394668	0.00223362	0.396648	0.206451
23589	1	-128.7542	-164.2671	35.51292	0.002071603	0.005945363	0.0154251	0.001851091	0.001037997	0.0002797967	0.02001422	0.004838374	0.01058858	0.03254905	0.03364013	0.08482115	0.0907999	0.362245	0.354185	0.19277
23590	0	-127.8272	-167.5096	39.6824	0.005557718	0.01260123	0.01006757	0.003456536	0.03127123	0.008138956	0.02552561	0.007549293	0.01075102	0.002239614	0.02265708	0.03256163	0.304095	0.00316505	0.562051	0.130689
23591	1	-129.688	-167.6977	38.0097	0.003573217	0.007552589	0.02038072	0.001851091	0.001037997	0.01473407	0.02001422	0.004838374	0.00570809	0.03254905	0.02062657	0.05583337	0.117686	0.173403	0.459061	0.24985
23592	0	-124.8556	-168.4683	43.6127	0.005557718	0.01260123	0.01006757	0.007802277	0.002277002	0.003719263	0.01922266	0.007549293	0.007806995	0.002203795	0.02265708	0.03256163	0.182281	0.00234065	0.768342	0.0470365
23593	1	-135.4833	-169.2901	33.80682	0.003573217	0.007552589	0.02952321	0.001711903	0.008972648	0.003688317	0.007398307	0.004838374	0.02905942	0.03254905	0.02062657	0.08021661	0.121507	0.179032	0.473964	0.225497
23594	0	-125.6294	-168.6976	43.06811	0.002746365	0.01260123	0.00735723	0.002467958	0.002277002	0.003719263	0.02188242	0.005944927	0.02379074	0.001334672	0.02265708	0.03256163	0.651161	0.00836149	0.196975	0.143503
23595	1	-139.7932	-171.5673	31.77406	0.003573217	0.002509923	0.02952321	0.02372385	0.004645888	0.007928439	0.006384092	0.008805222	0.02905942	0.03254905	0.02062657	0.08021661	0.0952257	0.26163	0.313613	0.329531
23596	0	-126.9349	-167.8548	40.91997	0.003726066	0.01119138	0.00735723	0.0071821	0.002277002	0.003719263	0.03817274	0.005944927	0.02379074	0.001721441	0.02265708	0.03256163	0.636735	0.0303303	0.192611	0.140323
23597	1	-133.5955	-172.9632	39.36772	0.003573217	0.002509923	0.01467498	0.002438582	0.004645888	0.007928439	0.006384092	0.008805222	0.009257494	0.007335997	0.04110188	0.06679237	0.159854	0.197245	0.43967	0.203231
23598	0	-126.1382	-168.2506	42.11237	0.005328109	0.01119138	0.00735723	0.0071821	0.001126531	0.003719263	0.03817274	0.005944927	0.01296324	0.0015405	0.02157872	0.03256163	0.668256	0.0318318	0.152642	0.14727
23599	1	-127.5934	-170.2858	42.69239	0.0004831778	0.02030983	0.01070993	0.002438582	0.001559176	0.00224548	0.006384092	0.008805222	0.009257494	0.007335997	0.02254755	0.05093013	0.204241	0.280756	0.130971	0.384032
23600	0	-126.26	-165.4136	39.1536	0.005328109	0.01139417	0.00735723	0.0071821	0.001042749	0.003719263	0.02557465	0.005944927	0.01296324	0.001394323	0.03689024	0.0587465	0.668256	0.0318318	0.152642	0.14727
23601	1	-123.9918	-164.6487	40.65692	0.0004831778	0.008455627	0.01070993	0.002438582	0.001559176	0.001284118	0.03033215	0.01264993	0.01702697	0.007335997	0.01966254	0.05093013	0.204241	0.280756	0.130971	0.384032
23602	0	-128.3937	-163.982	35.58833	0.005328109	0.01139417	0.00735723	0.0071821	0.004870021	0.003719263	0.02752615	0.007243009	0.01296324	0.006401703	0.04109737	0.0772443	0.390772	0.0186141	0.298608	0.292006
23603	1	-124.0752	-165.0933	41.01811	0.0004831778	0.0076018	0.01070993	0.002438582	0.004041217	0.001284118	0.03434578	0.01264993	0.005568658	0.002511343	0.02391564	0.05379375	0.294031	0.17324	0.135479	0.397251
23604	0	-130.9234	-165.1237	34.2003	0.005306908	0.0179027	0.008585191	0.0071821	0.004837072	0.01236667	0.02752615	0.01670011	0.00674992	0.006559224	0.03491039	0.0772443	0.184163	0.00877245	0.0312747	0.77579
23605	1	-133.0231	-170.3126	37.28949	0.01402153	0.001991849	0.01082158	0.002438582	0.004041217	0.0320763	0.03183798	0.005244493	0.005568658	0.002511343	0.04282433	0.04234917	0.12819	0.445542	0.348427	0.0778415
23606	0	-128.6334	-164.0456	35.41218	0.005306908	0.0179027	0.008585191	0.0071821	0.004837072	0.005735378	0.009869494	0.00711084	0.00674992	0.0187873	0.03491039	0.08706818	0.184163	0.00877245	0.0312747	0.77579
23607	1	-130.5679	-171.8895	41.32166	0.000305931	0.01417588	0.01758711	0.0007618126	0.004041217	0.0320763	0.03183798	0.005244493	0.005568658	0.00589595	0.01340215	0.02548451	0.123825	0.430372	0.370612	0.0751912
23608	0	-129.8467	-168.5797	38.73306	0.005306908	0.006658666	0.01232205	0.0071821	0.004837072	0.005735378	0.03049475	0.01584291	0.00502139	0.0187873	0.01159685	0.0578556	0.339097	0.00844378	0.0283818	0.624077
23609	1	-130.3498	-170.2349	39.88513	5.865881e-05	0.01417588	0.01758711	0.0007618126	0.0007025344	0.01882552	0.04613678	0.005244493	0.005568658	0.01201572	0.02383764	0.02548451	0.0761487	0.751016	0.126595	0.0462403
23610	0	-128.4699	-167.6476	39.17774	0.002809781	0.006658666	0.01232205	0.006037196	0.01389124	0.005378953	0.008091265	0.008683657	0.000578329	0.02555381	0.02944134	0.0578556	0.302379	0.00752946	0.0253086	0.664783
23611	1	-132.5749	-173.304	40.72912	5.865881e-05	0.01305126	0.00299866	0.01308833	0.0007025344	0.01882552	0.01405839	0.02186773	0.01303	0.01201572	0.02698253	0.02548451	0.0655146	0.785786	0.108916	0.0397829
23612	0	-130.5212	-164.6856	34.16441	0.002075253	0.01052445	0.01232205	0.01397711	0.001458213	0.001733414	0.00951076	0.008683657	0.0004729576	0.02555381	0.02944134	0.1104679	0.427694	0.0106499	0.0357972	0.525859
23613	1	-135.561	-167.9683	32.40733	5.865881e-05	0.02761866	0.006484825	0.01308833	0.0005232286	0.01882552	0.04500323	0.02376873	0.01623802	0.00658413	0.02828449	0.05688838	0.068672	0.823656	0.0659715	0.0417002
23614	0	-132.8941	-167.0212	34.12714	0.002075253	0.00335381	0.01232205	0.01397711	0.001458213	0.01776532	0.00951076	0.004839455	0.002144698	0.01309582	0.03557423	0.1104679	0.428409	0.0229884	0.0349653	0.513638
23615	1	-132.8832	-167.9357	35.05249	5.865881e-05	0.004299591	0.01729284	0.01308833	0.0005180721	0.01551103	0.04500323	0.02376873	0.008785014	0.00658413	0.02828449	0.05436109	0.068672	0.823656	0.0659715	0.0417002
23616	0	-136.3143	-170.0977	33.78339	0.001795356	0.006605634	0.01655505	0.002731962	0.01076927	0.01776532	0.01013664	0.01565786	0.002144698	0.01309582	0.0222133	0.1104679	0.259362	0.281632	0.428362	0.0306438
23617	1	-127.7443	-167.2996	39.55532	9.454374e-05	0.004299591	0.01278089	0.01308833	0.002993752	0.007439061	0.04500323	0.002620534	0.01313105	0.008337653	0.02529715	0.03853175	0.18852	0.515897	0.181107	0.114476
23618	0	-134.1299	-173.8891	39.75926	0.002783564	0.004184933	0.01655505	6.465056e-05	0.01049628	0.006747704	0.01013664	0.01565786	0.0008200099	0.01309582	0.03639632	0.0546887	0.259362	0.281632	0.428362	0.0306438
23619	1	-129.0877	-166.4347	37.34707	0.001975006	0.02109317	0.01278089	0.01308833	0.002027869	0.007439061	0.04500323	0.002606459	0.007710186	0.008337653	0.02529715	0.04780621	0.346488	0.273774	0.332863	0.0468749
23620	0	-127.2896	-166.2149	38.92533	0.002783564	0.004184933	0.007396221	0.0001011624	0.007022629	0.006747704	0.01775806	0.01565786	0.01564326	0.01309582	0.03468493	0.0546887	0.0532466	0.360009	0.547572	0.0391718
23621	1	-127.9662	-167.4687	39.50256	0.00214089	0.009968197	0.01278089	0.01308833	0.0001160695	0.007439061	0.04455681	0.002606459	0.007925014	0.006210321	0.01949414	0.04780621	0.439538	0.347297	0.153702	0.0594633
23622	0	-125.9848	-164.5469	38.56212	0.002783564	0.004324137	0.005225123	0.0001011624	0.007022629	0.002991883	0.02849638	0.01425139	0.01564326	0.01309582	0.03468493	0.0546887	0.0553793	0.0393871	0.526812	0.378422
23623	1	-130.6436	-166.7835	36.13992	0.00214089	0.005746621	0.01278089	0.01308833	0.002963684	0.007439061	0.04455681	0.002606459	0.007925014	0.005685641	0.01949414	0.08251682	0.306564	0.429696	0.190169	0.0735715
23624	0	-128.6313	-167.6485	39.01719	0.004076506	0.004324137	0.005225123	0.0001028009	0.007022629	0.001678016	0.02849638	0.01875955	0.01687369	0.002936078	0.03468493	0.0546887	0.653642	0.119089	0.0842221	0.143047
23625	1	-128.533	-164.5311	35.99803	0.001620011	0.01202835	0.007203932	0.01308833	0.002963684	0.00117898	0.03407699	0.01439997	0.007925014	0.005685641	0.02564114	0.08251682	0.222179	0.311418	0.413083	0.0533202
23626	0	-125.5517	-167.376	41.82438	0.0004882279	0.007200924	0.005225123	0.0001028009	0.002821036	0.006613935	0.02849638	0.01089208	0.01790208	0.0008569898	0.01618829	0.0546887	0.653642	0.119089	0.0842221	0.143047
23627	1	-130.5412	-168.2995	37.7583	0.002909977	0.009817878	0.02036284	0.02578611	0.002963684	0.009850312	0.03407699	0.01439997	0.007925014	0.0009002406	0.02564114	0.0365184	0.192185	0.269377	0.378482	0.159956
23628	0	-125.9685	-167.8187	41.85025	0.00265213	0.007200924	0.006615165	2.497372e-05	0.005244898	0.006151964	0.02849638	0.01089208	0.01790208	0.0008569898	0.0236419	0.04154461	0.665847	0.121312	0.0671231	0.145718
23629	1	-126.8318	-165.7918	38.96	0.002909977	0.01262333	0.009838997	0.01089803	0.002963684	0.001796301	0.026234	0.01439997	0.01739776	0.006489003	0.03716864	0.03670692	0.221705	0.310753	0.283017	0.184526
23630	0	-127.9212	-167.6893	39.76808	0.004729281	0.005976325	0.006615165	3.705786e-05	0.005244898	0.01731451	0.02849638	0.01089208	0.01790208	0.0008569898	0.02181024	0.05166651	0.434055	0.118961	0.0658219	0.381163
23631	1	-128.0755	-165.6885	37.61301	0.002909977	0.01262333	0.005168625	0.01089803	0.002963684	0.01548752	0.03133753	0.01103621	0.01978076	0.006489003	0.03716864	0.03670692	0.268501	0.165271	0.342754	0.223474
23632	0	-130.8541	-169.1028	38.24871	0.004729281	0.006108579	0.01802613	0.00131454	0.005244898	0.005943501	0.02849638	0.01089208	0.002195125	0.0003106451	0.02181024	0.0812958	0.345211	0.391795	0.216783	0.0462113
23633	1	-127.3189	-165.7328	38.41383	0.004621516	0.01002896	0.01059342	0.006218713	0.002963684	0.01548752	0.02655233	0.01103621	0.01531057	0.006058653	0.03917748	0.03670692	0.268501	0.165271	0.342754	0.223474
23634	0	-131.0308	-165.8372	34.80642	0.0003561724	0.006108579	0.01802613	0.002271746	0.004825536	0.03001465	0.03821256	0.009038544	0.004508883	0.0001439597	0.02515383	0.0812958	0.524332	0.0762125	0.329266	0.0701892
23635	1	-128.1112	-165.9348	37.82359	0.004621516	0.02057246	0.01059342	0.001949432	0.0003659422	0.01548752	0.02655233	0.005088963	0.01418976	0.01520966	0.03917748	0.03670692	0.156305	0.62433	0.19953	0.0198347
23636	0	-131.9235	-167.1166	35.1931	0.003470592	0.006402076	0.00917533	0.006947353	0.01611622	0.007219705	0.03315839	0.01842351	0.004508883	0.0003027901	0.03295987	0.07749848	0.524332	0.0762125	0.329266	0.0701892
23637	1	-128.1484	-167.7987	39.65033	0.007282526	0.005272336	0.01059342	0.001949717	0.0001605708	0.01548752	0.02110256	0.005088963	0.01465879	0.01520966	0.03917748	0.03670692	0.682233	0.0390133	0.19218	0.0865739
23638	0	-133.1264	-167.3196	34.19323	0.003470592	0.02694155	0.00917533	0.008466126	0.02154239	0.007219705	0.03160332	0.009493752	0.004508883	0.000165631	0.04308608	0.06026637	0.321139	0.108769	0.46992	0.100172
23639	1	-128.0247	-167.1171	39.09241	0.007282526	0.006512991	0.008736168	0.009111952	0.0001328059	0.01548752	0.02143681	0.005088963	0.01273173	0.01520966	0.01654232	0.0598611	0.357181	0.040407	0.549386	0.0530269
23640	0	-131.0079	-167.1091	36.10125	0.003470592	0.01603926	0.02472472	0.008466126	0.01112455	0.007219705	0.03159185	0.009493752	0.004924595	0.003149957	0.02685018	0.06026637	0.408914	0.158499	0.190514	0.242073
23641	1	-127.8017	-168.2346	40.43293	0.007282526	0.006512991	0.008736168	0.009111952	0.004725647	0.01548752	0.02143681	0.002442346	0.01273173	0.01520966	0.01654232	0.04483435	0.0953172	0.0568675	0.773187	0.0746282
23642	0	-130.3442	-165.6188	35.27463	0.004932372	0.01603926	0.02472472	0.008466126	0.001870641	0.0002315849	0.01413801	0.00465628	0.003915513	0.02242428	0.02685018	0.08713871	0.266965	0.357417	0.159238	0.216379
23643	1	-128.6287	-165.2415	36.6128	0.003559291	0.01491326	0.01825668	0.01632702	0.004725647	0.002564254	0.03422254	0.01487113	0.01273173	0.01266957	0.02265457	0.04483435	0.10778	0.0260192	0.781816	0.0843856
23644	0	-130.3144	-167.5743	37.25997	0.004932372	0.0175612	0.01487651	0.008466126	0.002358577	0.001096909	0.01061894	0.01705131	0.003915513	0.02242428	0.0187474	0.073966	0.551893	0.17363	0.116361	0.158116
23645	1	-128.7681	-164.3644	35.5963	0.003559291	0.01491326	0.0173529	0.0006742077	0.004725647	0.01182604	0.03422254	0.01277759	0.009178613	0.01266957	0.02822875	0.0621205	0.564725	0.0176638	0.360324	0.0572874
23646	0	-126.3182	-164.9862	38.66808	0.004932372	0.0175612	0.007729134	0.008466126	0.001097244	0.001173264	0.01061894	0.006728049	0.003915513	0.02919872	0.0187474	0.0721071	0.118079	0.00549332	0.0248957	0.851532
23647	1	-127.0442	-165.4205	38.37632	0.003559291	0.007308252	0.0173529	0.0006742077	0.004725647	0.0146699	0.03422254	0.009154652	0.004704755	0.004337847	0.02229148	0.0621205	0.363409	0.0258334	0.526974	0.083783
23648	0	-126.7055	-163.9799	37.27445	0.002149533	0.0175612	0.007729134	0.0006750266	0.0113692	0.001173264	0.01102418	0.007712612	0.01048753	0.03294398	0.02094109	0.0721071	0.118079	0.00549332	0.0248957	0.851532
23649	1	-127.0256	-166.0815	39.05592	0.003559291	0.008031787	0.009732935	0.002219513	0.004725647	0.01618877	0.03422254	0.009154652	0.02374329	0.008574721	0.02229148	0.03604599	0.432967	0.030778	0.436435	0.0998194
23650	0	-129.3421	-165.2899	35.9478	0.002149533	0.03468488	0.007729134	0.002533804	0.0113692	0.001173264	0.01102418	0.001202473	0.01048753	0.03294398	0.02094109	0.07257988	0.102745	0.00477998	0.151519	0.740956
23651	1	-126.9235	-167.2255	40.30202	0.003559291	0.008031787	0.009732935	0.0137188	0.002375406	0.01618877	0.03714862	0.006145316	0.006366195	0.004726875	0.02229148	0.03604599	0.432967	0.030778	0.436435	0.0998194
23652	0	-132.2452	-169.6305	37.38537	0.002149533	0.02721934	0.007890801	0.001805382	0.0113692	0.003905703	0.004179981	0.001202473	0.01048753	0.02074285	0.05939378	0.04444496	0.637035	0.00342496	0.108567	0.250974
23653	1	-123.8669	-166.5041	42.63721	0.003559291	0.008031787	0.009732935	0.003272184	0.002548548	0.003675871	0.03714862	0.006145316	0.006366195	0.004726875	0.02229148	0.03604599	0.514299	0.0263634	0.373836	0.0855019
23654	0	-126.9394	-168.238	41.29862	0.002149533	0.006184869	0.01630145	0.001805382	0.00369191	0.003905703	0.02227585	0.001202473	0.006226614	0.02074285	0.02767524	0.04444496	0.598902	0.00378477	0.119972	0.27734
23655	1	-125.3929	-166.3847	40.99181	0.005900737	0.0157698	0.006601049	0.003272184	0.001422369	0.002458562	0.03714862	0.006145316	0.01781759	0.004726875	0.02229148	0.03604599	0.381089	0.278547	0.277008	0.0633558
23656	0	-128.9019	-169.9957	41.09377	0.00278439	0.006184869	0.02156589	0.003516318	0.001966439	0.003320802	0.01836292	0.001202473	0.03348069	0.004043557	0.02767524	0.03450211	0.232896	0.0193327	0.612822	0.134948
23657	1	-124.544	-166.0149	41.47084	0.002996959	0.006389661	0.009246818	0.0006315624	0.005925287	0.002458562	0.03714862	0.006145316	0.01369082	0.01195519	0.02229148	0.03604599	0.410607	0.300123	0.221007	0.0682632
23658	0	-128.0171	-165.577	37.55989	0.003190463	0.01370931	0.009837182	0.003516318	0.0213474	0.007189423	0.01836292	0.006030188	0.02807249	0.004043557	0.02767524	0.05011408	0.0649542	0.0679832	0.642598	0.224464
23659	1	-127.0015	-165.656	38.65455	0.001492518	0.0269805	0.01438376	0.0006315624	0.008058104	0.0002252235	0.03783677	0.006145316	0.01489264	0.003689785	0.02229148	0.04577943	0.410607	0.300123	0.221007	0.0682632
23660	0	-127.7442	-166.3943	38.65016	0.003190463	0.01370931	0.009837182	0.003516318	0.005032913	0.007565017	0.01836292	0.001637216	0.03324748	0.002539159	0.0336979	0.05011408	0.0470017	0.0491935	0.464992	0.438812
23661	1	-129.9826	-167.3961	37.41346	0.0005784758	0.0269805	0.01438376	0.01647465	0.008058104	0.009740868	0.02703665	0.006145316	0.02238953	0.004451965	0.02229148	0.03598605	0.134187	0.345895	0.441243	0.0786742
23662	0	-127.8966	-167.994	40.0974	0.0006543853	0.008879984	0.01043691	0.003516318	0.005032913	0.009646533	0.03205284	0.001637216	0.03324748	0.002539159	0.01599574	0.04468861	0.0435241	0.0455538	0.767513	0.143409
23663	1	-130.8957	-166.002	35.10622	0.001610895	0.0273006	0.01438376	0.01647465	0.008058104	0.009740868	0.02703665	0.006145316	0.02238953	0.004451965	0.04345261	0.03598605	0.168768	0.0941897	0.554955	0.182087
23664	0	-127.9066	-167.1064	39.19983	0.005011058	0.00653263	0.01043691	0.003516318	0.004836729	0.02654654	0.03205284	0.001637216	0.01914823	0.002539159	0.02225361	0.04257511	0.0949948	0.0994247	0.492579	0.313001
23665	1	-127.7087	-166.8879	39.17919	0.005795877	0.005282371	0.01438376	0.002266466	0.0003531953	0.002278636	0.02926527	0.006145316	0.02238953	0.009688663	0.04345261	0.03598605	0.313929	0.175204	0.172164	0.338704
23666	0	-127.8727	-166.4791	38.60646	0.001779669	0.01198869	0.01039553	0.003516318	0.004836729	0.0009434865	0.03205284	0.02793675	0.01954496	0.005052679	0.02225361	0.04257511	0.126798	0.13271	0.657487	0.0830055
23667	1	-130.7592	-166.8194	36.06025	0.005795877	0.01674993	0.01438376	0.01175567	0.0270599	0.004932861	0.0162318	0.006145316	0.01303252	0.01405246	0.04168378	0.03589787	0.166496	0.122433	0.531436	0.179636
23668	0	-125.2791	-166.0784	40.79938	0.001779669	0.01198869	0.01039553	0.007025506	0.01331189	0.001414031	0.03205284	0.005854962	0.007773789	0.005052679	0.02225361	0.04257511	0.343411	0.288032	0.143751	0.224807
23669	1	-126.7751	-169.9084	43.13328	0.005993745	0.009696395	0.004112802	0.01257168	0.002596836	0.004932861	0.0162318	0.002680814	0.01303252	0.006772994	0.01782988	0.04225227	0.0974995	0.291688	0.311207	0.299605
23670	0	-126.179	-169.3329	43.15388	0.001779669	0.01198869	0.007196759	0.007025506	0.01331189	0.001414031	0.03205284	0.005854962	0.006247428	0.00365886	0.01758361	0.03038928	0.405701	0.340277	0.169826	0.0841962
23671	1	-128.21	-166.1796	37.96955	0.005993745	0.01023051	0.004112802	0.01257168	0.0150499	0.004932861	0.0336388	0.008083512	0.01303252	0.006772994	0.03579238	0.03887946	0.258464	0.264789	0.282508	0.194239
23672	0	-132.2931	-169.8713	37.5782	0.007297843	0.01198869	0.01214338	0.000414439	0.04067281	0.001057588	0.03205284	0.005854962	0.006247428	0.0008679536	0.0486316	0.02568039	0.556943	0.169474	0.182903	0.0906798
23673	1	-125.5195	-165.1258	39.60631	0.003012944	0.01023051	0.004112802	0.0005181385	0.0150499	0.004932861	0.03505447	0.001685059	0.01182398	0.006772994	0.04104692	0.03887946	0.186184	0.013428	0.660468	0.13992
23674	0	-129.8035	-168.7291	38.92568	0.007297843	0.01198869	0.003250729	0.01090041	0.009501743	0.001057588	0.03205284	0.003064381	0.006247428	0.002472268	0.0486316	0.04329597	0.00432897	0.673158	0.215615	0.106898
23675	1	-127.3566	-170.5744	43.21777	0.005763421	0.003381782	0.004112802	0.0004748447	0.0150499	0.004932861	0.01581668	0.001685059	0.01182398	0.01506429	0.0208951	0.03887946	0.0683301	0.0153726	0.756115	0.160182
23676	0	-134.9364	-169.2017	34.26526	0.004185645	0.02108119	0.003290485	0.036223	0.002333833	0.001057588	0.0239984	0.01102638	0.007845459	0.02268853	0.0486316	0.04287474	0.00337443	0.290659	0.168072	0.537895
23677	1	-127.4172	-167.5567	40.1395	0.0004149289	0.006919766	0.003467413	0.01815393	0.002512665	0.003208299	0.02991855	0.001685059	0.01182398	0.01506429	0.0208951	0.05385331	0.169808	0.0382026	0.393918	0.398072
23678	0	-138.9465	-168.9206	29.9741	0.004185645	0.02108119	0.00476381	0.036223	0.008181514	0.02483986	0.03555736	0.005931218	0.008870215	0.003540136	0.07106039	0.04287474	0.00337443	0.290659	0.168072	0.537895
