Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]
9571	-172.722	-175.5442	2.822148	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761
9572	-172.722	-175.5442	2.822148	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761
9573	-172.722	-175.5442	2.822148	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761	0.01763761
9574	-172.7238	-175.5336	2.809815	0.01775796	0.01775796	0.01775796	0.01775796	0.01775796	0.01775796	0.01775796	0.01775796	0.01775796	0.01775796	0.01775796	0.01775796	0.01775796
9575	-172.7328	-175.6027	2.869892	0.01717173	0.01717173	0.01717173	0.01717173	0.01717173	0.01717173	0.01717173	0.01717173	0.01717173	0.01717173	0.01717173	0.01717173	0.01717173
9576	-172.7241	-175.5324	2.808335	0.0177724	0.0177724	0.0177724	0.0177724	0.0177724	0.0177724	0.0177724	0.0177724	0.0177724	0.0177724	0.0177724	0.0177724	0.0177724
9577	-172.883	-175.542	2.659004	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954
9578	-172.883	-175.542	2.659004	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954
9579	-172.883	-175.542	2.659004	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954
9580	-172.883	-175.542	2.659004	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954
9581	-172.883	-175.542	2.659004	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954	0.01922954
9582	-172.8323	-175.7913	2.958967	0.01630256	0.01630256	0.01630256	0.01630256	0.01630256	0.01630256	0.01630256	0.01630256	0.01630256	0.01630256	0.01630256	0.01630256	0.01630256
9583	-172.7586	-175.5072	2.748545	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582
9584	-172.7586	-175.5072	2.748545	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582	0.01835582
9585	-175.6741	-177.693	2.018954	0.02547501	0.02547501	0.02547501	0.02547501	0.02547501	0.02547501	0.02547501	0.02547501	0.02547501	0.02547501	0.02547501	0.02547501	0.02547501
9586	-174.3309	-176.5842	2.253328	0.02318804	0.02318804	0.02318804	0.02318804	0.02318804	0.02318804	0.02318804	0.02318804	0.02318804	0.02318804	0.02318804	0.02318804	0.02318804
9587	-173.2927	-176.4081	3.115404	0.01477608	0.01477608	0.01477608	0.01477608	0.01477608	0.01477608	0.01477608	0.01477608	0.01477608	0.01477608	0.01477608	0.01477608	0.01477608
9588	-173.4746	-175.9228	2.448151	0.021287	0.021287	0.021287	0.021287	0.021287	0.021287	0.021287	0.021287	0.021287	0.021287	0.021287	0.021287	0.021287
9589	-172.7223	-175.5589	2.836552	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706
9590	-172.7223	-175.5589	2.836552	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706	0.01749706
9591	-173.1544	-175.6996	2.545129	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071
9592	-173.1544	-175.6996	2.545129	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071	0.02034071
9593	-173.2355	-176.3371	3.101534	0.01491142	0.01491142	0.01491142	0.01491142	0.01491142	0.01491142	0.01491142	0.01491142	0.01491142	0.01491142	0.01491142	0.01491142	0.01491142
9594	-172.7754	-175.5073	2.731829	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893
9595	-172.7754	-175.5073	2.731829	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893
9596	-172.7754	-175.5073	2.731829	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893	0.01851893
9597	-174.8025	-178.148	3.345545	0.01253042	0.01253042	0.01253042	0.01253042	0.01253042	0.01253042	0.01253042	0.01253042	0.01253042	0.01253042	0.01253042	0.01253042	0.01253042
9598	-172.9717	-175.994	3.022272	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485
9599	-172.9717	-175.994	3.022272	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485
9600	-172.9717	-175.994	3.022272	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485
9601	-172.9717	-175.994	3.022272	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485	0.01568485
9602	-172.7333	-175.5172	2.783935	0.01801049	0.01801049	0.01801049	0.01801049	0.01801049	0.01801049	0.01801049	0.01801049	0.01801049	0.01801049	0.01801049	0.01801049	0.01801049
9603	-173.1836	-175.7188	2.535208	0.02043751	0.02043751	0.02043751	0.02043751	0.02043751	0.02043751	0.02043751	0.02043751	0.02043751	0.02043751	0.02043751	0.02043751	0.02043751
9604	-173.3485	-175.8322	2.483666	0.02094045	0.02094045	0.02094045	0.02094045	0.02094045	0.02094045	0.02094045	0.02094045	0.02094045	0.02094045	0.02094045	0.02094045	0.02094045
9605	-174.1402	-176.4322	2.292023	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046
9606	-174.1402	-176.4322	2.292023	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046	0.02281046
9607	-174.2279	-177.5043	3.276479	0.01320435	0.01320435	0.01320435	0.01320435	0.01320435	0.01320435	0.01320435	0.01320435	0.01320435	0.01320435	0.01320435	0.01320435	0.01320435
9608	-172.9343	-175.9421	3.007736	0.01582668	0.01582668	0.01582668	0.01582668	0.01582668	0.01582668	0.01582668	0.01582668	0.01582668	0.01582668	0.01582668	0.01582668	0.01582668
9609	-173.8449	-176.2013	2.356384	0.02218244	0.02218244	0.02218244	0.02218244	0.02218244	0.02218244	0.02218244	0.02218244	0.02218244	0.02218244	0.02218244	0.02218244	0.02218244
9610	-173.4173	-176.5605	3.143134	0.0145055	0.0145055	0.0145055	0.0145055	0.0145055	0.0145055	0.0145055	0.0145055	0.0145055	0.0145055	0.0145055	0.0145055	0.0145055
9611	-174.1364	-176.4292	2.292824	0.02280264	0.02280264	0.02280264	0.02280264	0.02280264	0.02280264	0.02280264	0.02280264	0.02280264	0.02280264	0.02280264	0.02280264	0.02280264
9612	-172.7226	-175.5613	2.838747	0.01747564	0.01747564	0.01747564	0.01747564	0.01747564	0.01747564	0.01747564	0.01747564	0.01747564	0.01747564	0.01747564	0.01747564	0.01747564
9613	-172.7617	-175.6691	2.907444	0.01680531	0.01680531	0.01680531	0.01680531	0.01680531	0.01680531	0.01680531	0.01680531	0.01680531	0.01680531	0.01680531	0.01680531	0.01680531
9614	-173.7162	-176.9158	3.199628	0.01395424	0.01395424	0.01395424	0.01395424	0.01395424	0.01395424	0.01395424	0.01395424	0.01395424	0.01395424	0.01395424	0.01395424	0.01395424
9615	-173.8374	-176.1955	2.3581	0.02216569	0.02216569	0.02216569	0.02216569	0.02216569	0.02216569	0.02216569	0.02216569	0.02216569	0.02216569	0.02216569	0.02216569	0.02216569
9616	-173.9899	-176.314	2.324015	0.02249829	0.02249829	0.02249829	0.02249829	0.02249829	0.02249829	0.02249829	0.02249829	0.02249829	0.02249829	0.02249829	0.02249829	0.02249829
9617	-175.2548	-177.3415	2.086727	0.0248137	0.0248137	0.0248137	0.0248137	0.0248137	0.0248137	0.0248137	0.0248137	0.0248137	0.0248137	0.0248137	0.0248137	0.0248137
9618	-173.6238	-176.8072	3.183376	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282
9619	-173.6238	-176.8072	3.183376	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282	0.01411282
9620	-174.1112	-177.3717	3.260544	0.01335983	0.01335983	0.01335983	0.01335983	0.01335983	0.01335983	0.01335983	0.01335983	0.01335983	0.01335983	0.01335983	0.01335983	0.01335983
9621	-172.7885	-175.509	2.720542	0.01862906	0.01862906	0.01862906	0.01862906	0.01862906	0.01862906	0.01862906	0.01862906	0.01862906	0.01862906	0.01862906	0.01862906	0.01862906
9622	-173.2718	-176.3823	3.110443	0.01482449	0.01482449	0.01482449	0.01482449	0.01482449	0.01482449	0.01482449	0.01482449	0.01482449	0.01482449	0.01482449	0.01482449	0.01482449
9623	-173.1798	-176.267	3.087154	0.01505173	0.01505173	0.01505173	0.01505173	0.01505173	0.01505173	0.01505173	0.01505173	0.01505173	0.01505173	0.01505173	0.01505173	0.01505173
9624	-172.7834	-175.7099	2.926447	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988
9625	-172.7834	-175.7099	2.926447	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988	0.01661988
9626	-174.4322	-177.7348	3.302658	0.0129489	0.0129489	0.0129489	0.0129489	0.0129489	0.0129489	0.0129489	0.0129489	0.0129489	0.0129489	0.0129489	0.0129489	0.0129489
9627	-172.849	-175.5274	2.678409	0.01904019	0.01904019	0.01904019	0.01904019	0.01904019	0.01904019	0.01904019	0.01904019	0.01904019	0.01904019	0.01904019	0.01904019	0.01904019
9628	-173.1303	-176.2038	3.073507	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849
9629	-173.1303	-176.2038	3.073507	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849
9630	-173.1303	-176.2038	3.073507	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849	0.0151849
9631	-172.8211	-175.5174	2.696307	0.01886554	0.01886554	0.01886554	0.01886554	0.01886554	0.01886554	0.01886554	0.01886554	0.01886554	0.01886554	0.01886554	0.01886554	0.01886554
9632	-173.6106	-176.7916	3.180972	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628
9633	-173.6106	-176.7916	3.180972	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628	0.01413628
9634	-173.8624	-176.2148	2.352407	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125
9635	-173.8624	-176.2148	2.352407	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125	0.02222125
9636	-173.352	-176.481	3.129001	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434
9637	-173.352	-176.481	3.129001	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434	0.0146434
9638	-173.7325	-176.1152	2.382684	0.02192581	0.02192581	0.02192581	0.02192581	0.02192581	0.02192581	0.02192581	0.02192581	0.02192581	0.02192581	0.02192581	0.02192581	0.02192581
9639	-174.6972	-178.0311	3.333879	0.01264424	0.01264424	0.01264424	0.01264424	0.01264424	0.01264424	0.01264424	0.01264424	0.01264424	0.01264424	0.01264424	0.01264424	0.01264424
9640	-172.7252	-175.5292	2.80396	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509
9641	-172.7252	-175.5292	2.80396	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509
9642	-172.7252	-175.5292	2.80396	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509	0.01781509
9643	-174.3121	-176.5691	2.257069	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154
9644	-174.3121	-176.5691	2.257069	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154	0.02315154
9645	-172.8362	-175.5226	2.68637	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625
9646	-172.8362	-175.5226	2.68637	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625	0.0189625
9647	-173.0222	-175.6167	2.594444	0.0198595	0.0198595	0.0198595	0.0198595	0.0198595	0.0198595	0.0198595	0.0198595	0.0198595	0.0198595	0.0198595	0.0198595	0.0198595
9648	-172.8103	-175.7558	2.945526	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372
9649	-172.8103	-175.7558	2.945526	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372	0.01643372
9650	-174.4461	-176.6769	2.230841	0.02340747	0.02340747	0.02340747	0.02340747	0.02340747	0.02340747	0.02340747	0.02340747	0.02340747	0.02340747	0.02340747	0.02340747	0.02340747
9651	-172.9449	-175.5729	2.628019	0.01953188	0.01953188	0.01953188	0.01953188	0.01953188	0.01953188	0.01953188	0.01953188	0.01953188	0.01953188	0.01953188	0.01953188	0.01953188
9652	-175.1423	-178.5231	3.380832	0.01218609	0.01218609	0.01218609	0.01218609	0.01218609	0.01218609	0.01218609	0.01218609	0.01218609	0.01218609	0.01218609	0.01218609	0.01218609
9653	-174.93	-178.2891	3.359188	0.01239729	0.01239729	0.01239729	0.01239729	0.01239729	0.01239729	0.01239729	0.01239729	0.01239729	0.01239729	0.01239729	0.01239729	0.01239729
9654	-172.8242	-175.7784	2.954205	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903
9655	-172.8242	-175.7784	2.954205	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903	0.01634903
9656	-173.1961	-176.2876	3.091463	0.01500969	0.01500969	0.01500969	0.01500969	0.01500969	0.01500969	0.01500969	0.01500969	0.01500969	0.01500969	0.01500969	0.01500969	0.01500969
9657	-173.3525	-175.835	2.4825	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182
9658	-173.3525	-175.835	2.4825	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182
9659	-173.3525	-175.835	2.4825	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182
9660	-173.3525	-175.835	2.4825	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182
9661	-173.3525	-175.835	2.4825	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182	0.02095182
9662	-172.9441	-175.5725	2.628386	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283
9663	-172.9441	-175.5725	2.628386	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283
9664	-172.9441	-175.5725	2.628386	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283	0.0195283
9665	-172.773	-175.6908	2.917854	0.01670373	0.01670373	0.01670373	0.01670373	0.01670373	0.01670373	0.01670373	0.01670373	0.01670373	0.01670373	0.01670373	0.01670373	0.01670373
9666	-173.3365	-175.8237	2.487205	0.02090592	0.02090592	0.02090592	0.02090592	0.02090592	0.02090592	0.02090592	0.02090592	0.02090592	0.02090592	0.02090592	0.02090592	0.02090592
9667	-174.0946	-177.3528	3.258209	0.01338262	0.01338262	0.01338262	0.01338262	0.01338262	0.01338262	0.01338262	0.01338262	0.01338262	0.01338262	0.01338262	0.01338262	0.01338262
9668	-173.8695	-177.0942	3.224734	0.01370926	0.01370926	0.01370926	0.01370926	0.01370926	0.01370926	0.01370926	0.01370926	0.01370926	0.01370926	0.01370926	0.01370926	0.01370926
9669	-173.0601	-176.1126	3.052494	0.01538995	0.01538995	0.01538995	0.01538995	0.01538995	0.01538995	0.01538995	0.01538995	0.01538995	0.01538995	0.01538995	0.01538995	0.01538995
9670	-172.765	-175.6757	2.910683	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737
9671	-172.765	-175.6757	2.910683	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737	0.0167737
9672	-173.6768	-176.073	2.39616	0.02179432	0.02179432	0.02179432	0.02179432	0.02179432	0.02179432	0.02179432	0.02179432	0.02179432	0.02179432	0.02179432	0.02179432	0.02179432
9673	-173.1688	-176.253	3.084189	0.01508067	0.01508067	0.01508067	0.01508067	0.01508067	0.01508067	0.01508067	0.01508067	0.01508067	0.01508067	0.01508067	0.01508067	0.01508067
9674	-172.9329	-175.5666	2.63367	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674
9675	-172.9329	-175.5666	2.63367	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674	0.01947674
9676	-172.7228	-175.5628	2.84005	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293
9677	-172.7228	-175.5628	2.84005	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293
9678	-172.7228	-175.5628	2.84005	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293	0.01746293
9679	-173.0893	-175.6577	2.568433	0.02011331	0.02011331	0.02011331	0.02011331	0.02011331	0.02011331	0.02011331	0.02011331	0.02011331	0.02011331	0.02011331	0.02011331	0.02011331
9680	-172.7245	-175.5731	2.848635	0.01737916	0.01737916	0.01737916	0.01737916	0.01737916	0.01737916	0.01737916	0.01737916	0.01737916	0.01737916	0.01737916	0.01737916	0.01737916
9681	-173.0365	-175.6252	2.588717	0.01991538	0.01991538	0.01991538	0.01991538	0.01991538	0.01991538	0.01991538	0.01991538	0.01991538	0.01991538	0.01991538	0.01991538	0.01991538
9682	-172.9661	-175.5845	2.618324	0.01962649	0.01962649	0.01962649	0.01962649	0.01962649	0.01962649	0.01962649	0.01962649	0.01962649	0.01962649	0.01962649	0.01962649	0.01962649
9683	-172.9472	-175.96	3.012875	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653
9684	-172.9472	-175.96	3.012875	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653	0.01577653
9685	-172.756	-175.5075	2.751517	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681
9686	-172.756	-175.5075	2.751517	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681	0.01832681
9687	-172.7689	-175.5069	2.737953	0.01845917	0.01845917	0.01845917	0.01845917	0.01845917	0.01845917	0.01845917	0.01845917	0.01845917	0.01845917	0.01845917	0.01845917	0.01845917
9688	-173.8874	-176.2341	2.346733	0.02227661	0.02227661	0.02227661	0.02227661	0.02227661	0.02227661	0.02227661	0.02227661	0.02227661	0.02227661	0.02227661	0.02227661	0.02227661
9689	-173.0618	-175.6406	2.578804	0.02001211	0.02001211	0.02001211	0.02001211	0.02001211	0.02001211	0.02001211	0.02001211	0.02001211	0.02001211	0.02001211	0.02001211	0.02001211
9690	-173.0491	-175.6328	2.583747	0.01996388	0.01996388	0.01996388	0.01996388	0.01996388	0.01996388	0.01996388	0.01996388	0.01996388	0.01996388	0.01996388	0.01996388	0.01996388
9691	-173.1403	-175.6903	2.550057	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262
9692	-173.1403	-175.6903	2.550057	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262	0.02029262
9693	-172.7489	-175.6424	2.89358	0.01694059	0.01694059	0.01694059	0.01694059	0.01694059	0.01694059	0.01694059	0.01694059	0.01694059	0.01694059	0.01694059	0.01694059	0.01694059
9694	-172.7766	-175.6976	2.92094	0.01667362	0.01667362	0.01667362	0.01667362	0.01667362	0.01667362	0.01667362	0.01667362	0.01667362	0.01667362	0.01667362	0.01667362	0.01667362
9695	-172.9464	-175.5737	2.627329	0.01953862	0.01953862	0.01953862	0.01953862	0.01953862	0.01953862	0.01953862	0.01953862	0.01953862	0.01953862	0.01953862	0.01953862	0.01953862
9696	-173.211	-175.7371	2.526142	0.02052598	0.02052598	0.02052598	0.02052598	0.02052598	0.02052598	0.02052598	0.02052598	0.02052598	0.02052598	0.02052598	0.02052598	0.02052598
9697	-172.7389	-175.513	2.774064	0.0181068	0.0181068	0.0181068	0.0181068	0.0181068	0.0181068	0.0181068	0.0181068	0.0181068	0.0181068	0.0181068	0.0181068	0.0181068
9698	-172.7218	-175.5507	2.828815	0.01757256	0.01757256	0.01757256	0.01757256	0.01757256	0.01757256	0.01757256	0.01757256	0.01757256	0.01757256	0.01757256	0.01757256	0.01757256
9699	-172.9045	-175.5522	2.647687	0.01933996	0.01933996	0.01933996	0.01933996	0.01933996	0.01933996	0.01933996	0.01933996	0.01933996	0.01933996	0.01933996	0.01933996	0.01933996
9700	-172.9243	-175.5621	2.63782	0.01943624	0.01943624	0.01943624	0.01943624	0.01943624	0.01943624	0.01943624	0.01943624	0.01943624	0.01943624	0.01943624	0.01943624	0.01943624
9701	-173.9026	-176.2459	2.343321	0.02230991	0.02230991	0.02230991	0.02230991	0.02230991	0.02230991	0.02230991	0.02230991	0.02230991	0.02230991	0.02230991	0.02230991	0.02230991
9702	-173.8749	-176.2245	2.349548	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914
9703	-173.8749	-176.2245	2.349548	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914	0.02224914
9704	-173.3622	-176.4934	3.131248	0.01462148	0.01462148	0.01462148	0.01462148	0.01462148	0.01462148	0.01462148	0.01462148	0.01462148	0.01462148	0.01462148	0.01462148	0.01462148
9705	-173.5718	-176.7456	3.173787	0.01420639	0.01420639	0.01420639	0.01420639	0.01420639	0.01420639	0.01420639	0.01420639	0.01420639	0.01420639	0.01420639	0.01420639	0.01420639
9706	-172.8562	-175.5303	2.674156	0.01908169	0.01908169	0.01908169	0.01908169	0.01908169	0.01908169	0.01908169	0.01908169	0.01908169	0.01908169	0.01908169	0.01908169	0.01908169
9707	-172.7234	-175.535	2.811611	0.01774043	0.01774043	0.01774043	0.01774043	0.01774043	0.01774043	0.01774043	0.01774043	0.01774043	0.01774043	0.01774043	0.01774043	0.01774043
9708	-172.9308	-175.937	3.006281	0.01584088	0.01584088	0.01584088	0.01584088	0.01584088	0.01584088	0.01584088	0.01584088	0.01584088	0.01584088	0.01584088	0.01584088	0.01584088
9709	-172.9092	-175.9064	2.997174	0.01592974	0.01592974	0.01592974	0.01592974	0.01592974	0.01592974	0.01592974	0.01592974	0.01592974	0.01592974	0.01592974	0.01592974	0.01592974
9710	-173.0789	-175.6512	2.572315	0.02007543	0.02007543	0.02007543	0.02007543	0.02007543	0.02007543	0.02007543	0.02007543	0.02007543	0.02007543	0.02007543	0.02007543	0.02007543
9711	-173.2472	-175.7617	2.514498	0.02063959	0.02063959	0.02063959	0.02063959	0.02063959	0.02063959	0.02063959	0.02063959	0.02063959	0.02063959	0.02063959	0.02063959	0.02063959
9712	-173.1463	-176.2244	3.078029	0.01514078	0.01514078	0.01514078	0.01514078	0.01514078	0.01514078	0.01514078	0.01514078	0.01514078	0.01514078	0.01514078	0.01514078	0.01514078
