Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]	rf[1]	rf[2]	rf[3]	rf[4]
5506	-36.68786	-72.74511	36.05726	0.0342696	0.0189379	0.0227257	0.0205494	0.0301964	0.0201476	0.0083974	0.000290608	0.0243572	0.0156884	0.00762543	0.0453803	0.159666	0.132709	0.649718	0.0579078
5507	-40.60326	-75.54358	34.94032	0.0269758	0.0191787	0.0227257	0.0205494	0.027308	0.0201476	0.023101	0.0042254	0.0243572	0.0156884	0.00590369	0.0670837	0.139407	0.242754	0.56728	0.0505602
5508	-35.02798	-72.24664	37.21866	0.0214615	0.0191787	0.0227257	0.024221	0.0558081	0.0201476	0.0140502	0.0042254	0.00837195	0.0156884	0.00590369	0.00696335	0.466819	0.0927062	0.216641	0.223834
5509	-33.59365	-68.82214	35.22849	0.0565002	0.0191787	0.020413	0.0194376	0.012218	0.0201476	0.00886629	0.0042254	0.000540507	0.043348	0.0580068	0.00696335	0.607873	0.0829835	0.18556	0.123584
5510	-34.84598	-67.79457	32.94859	0.0565002	0.0176818	0.020413	0.0132761	0.0857285	0.0201476	0.00155363	0.0042254	0.000540507	0.043348	0.0580068	0.00696335	0.652021	0.19397	0.0214485	0.13256
5511	-33.65371	-69.81254	36.15882	0.0565002	0.00709581	0.0232964	0.0434048	0.0556824	0.0146078	0.00155363	0.0109341	0.000118971	0.00781452	0.0179862	0.00696335	0.652021	0.19397	0.0214485	0.13256
5512	-35.03956	-70.05189	35.01233	0.0766807	0.0132401	0.0232964	0.0434048	0.0556824	0.0146078	0.00718597	0.0109341	0.000949242	0.00801027	0.0179862	0.00341782	0.438981	0.0916618	0.0649266	0.404431
5513	-34.06161	-69.2733	35.21169	0.0560385	0.0387266	0.0232964	0.0417311	0.00701949	0.0146078	0.00718597	0.00661048	0.00112511	0.0596796	0.010838	0.00341782	0.28508	0.410112	0.0421643	0.262643
5514	-32.05822	-69.28862	37.2304	0.0374608	0.0387266	0.0232964	0.012425	0.00701949	0.000603128	0.00718597	0.00661048	0.0111158	0.0180858	0.0549118	0.00100291	0.264083	0.379905	0.0390586	0.316954
5515	-32.9298	-69.4094	36.47959	0.0374608	0.0387266	0.0232964	0.00979198	0.015807	0.0106525	0.00718597	0.00674603	0.0111158	0.00438045	0.0549118	0.0176467	0.270956	0.389793	0.0400752	0.299176
5516	-37.70006	-71.27931	33.57926	0.0374608	0.0387266	0.0105648	0.00121989	0.0763834	0.0444186	0.00718597	0.00674603	0.00410876	0.0438372	0.0172794	0.0242602	0.242633	0.404936	0.0416321	0.310799
5517	-35.26325	-70.42259	35.15934	0.0374608	0.0181838	0.038157	0.00121989	0.0763834	0.0444186	0.00718597	0.0023453	0.000481778	0.0133812	0.0172794	0.015124	0.242633	0.404936	0.0416321	0.310799
5518	-33.68031	-69.78942	36.10911	0.053909	0.00900269	0.038157	0.00121989	0.0763834	0.0216742	0.00718597	0.0023453	0.000298864	0.0065598	0.0172794	0.0132192	0.585889	0.22141	0.0227635	0.169938
5519	-36.45714	-71.2078	34.75067	0.0605311	0.00900269	0.0171285	0.000592454	0.101048	0.0429724	0.00153272	0.0139474	0.000298864	0.0065598	0.0166438	0.0118564	0.136357	0.10695	0.608613	0.148081
5520	-33.12841	-70.65757	37.52915	0.0605311	0.00900269	0.0171285	0.0277662	0.0129335	0.0429724	0.000693038	0.00630189	0.000104308	0.00483934	0.0166438	0.0118564	0.376804	0.249509	0.338767	0.0349199
5521	-31.88778	-70.92856	39.04077	0.0605311	0.00900269	0.0380868	0.0018258	0.0129335	0.0027444	0.0005456	0.00630189	0.000104308	0.0113841	0.0166438	0.0118564	0.487067	0.0298961	0.437899	0.0451383
5522	-33.78453	-71.80374	38.01921	0.0374686	0.00900269	0.0118272	0.0762855	0.0129335	0.0027444	0.00298954	0.000863569	0.00419109	0.0113841	0.0166438	0.0118564	0.641982	0.250804	0.047719	0.0594948
5523	-33.22263	-69.92684	36.70421	0.0273676	0.0370918	0.0118272	0.0159526	0.0129335	0.0708431	0.0112723	0.000863569	0.00391847	0.0113841	0.0166438	0.0118564	0.374553	0.244413	0.313044	0.0679907
5524	-33.74422	-69.30272	35.55851	0.0273676	0.0370918	0.0248603	0.00909521	0.00092452	0.0708431	0.00656047	0.000863569	0.00256014	0.0113841	0.0166438	0.0531773	0.49308	0.321757	0.0956565	0.0895064
5525	-29.10147	-69.02229	39.92082	0.018915	0.0370918	0.0228898	0.00909521	0.00371872	0.00175583	0.000854516	0.000863569	0.00256014	0.000782726	0.0166438	0.0341932	0.49308	0.321757	0.0956565	0.0895064
5526	-37.88468	-71.59591	33.71123	0.0283492	0.0370918	0.0228898	0.0719593	0.00371872	0.0536405	0.0272682	0.00362672	0.00801255	0.00140919	0.0166438	0.0341932	0.581496	0.234173	0.0568409	0.12749
5527	-37.26844	-68.66393	31.3955	0.0283492	0.0370918	0.0228898	0.0570815	0.0106441	0.0536405	0.00286214	0.00362672	0.00801255	0.0236021	0.0862686	0.0341932	0.572816	0.230678	0.0709185	0.125587
5528	-33.12613	-68.14735	35.02121	0.0348982	0.0370918	0.0181523	0.00141629	0.0121003	0.0302139	0.00286214	0.00362672	0.00801255	0.0299278	0.0940474	0.00281817	0.595103	0.239653	0.0347709	0.130473
5529	-37.82547	-69.54101	31.71554	0.0348982	0.0169925	0.0166074	0.0145548	0.0121003	0.0302139	0.000348471	0.00362672	0.00364753	0.0299278	0.0940474	0.10308	0.598203	0.158898	0.0511112	0.191788
5530	-44.19229	-71.26748	27.0752	0.0504322	0.0363948	0.0166074	0.0145548	0.00871524	0.042851	0.00549887	0.00846086	0.01389	0.0873653	0.0940474	0.100373	0.598203	0.158898	0.0511112	0.191788
5531	-32.22542	-68.49797	36.27256	0.0504322	0.0363948	0.0115012	0.00930981	0.028795	0.042851	0.00774443	0.00770556	0.0011162	0.01438	0.0155996	0.0172081	0.598203	0.158898	0.0511112	0.191788
5532	-35.52484	-70.34819	34.82335	0.0864703	0.023709	0.0128519	0.00283336	0.028795	0.042851	0.0114341	0.00770556	0.00318243	0.0276076	0.0155996	0.0172081	0.80218	0.0436401	0.0685393	0.0856406
5533	-35.93148	-69.46322	33.53174	0.0693099	0.023709	0.0181766	0.0660522	0.0188538	0.00562194	0.0114341	0.00770556	0.00630748	0.0126329	0.0564002	0.0172081	0.845283	0.0249753	0.0807295	0.0490123
5534	-34.90064	-69.38322	34.48258	0.0693099	0.023709	0.0450788	0.0169359	0.0279977	0.0135679	0.0114341	0.00141652	0.00630748	0.0126329	0.0564002	0.00420718	0.921226	0.0186548	0.0235106	0.0366086
5535	-29.23731	-68.83835	39.60105	0.0284529	0.0375995	0.0147276	0.00706019	0.00754554	0.00618325	0.0114341	0.000758605	0.00630748	0.00913326	0.0142605	0.0141119	0.921226	0.0186548	0.0235106	0.0366086
5536	-37.47405	-70.76722	33.29317	0.0372251	0.020564	0.0377096	0.0194052	0.00754554	0.107891	0.0114341	0.00966485	0.000983372	0.00913326	0.0142605	0.0437205	0.921226	0.0186548	0.0235106	0.0366086
5537	-41.07638	-72.32473	31.24835	0.0628943	0.020564	0.0377096	0.0150001	0.0183876	0.107891	0.0114341	0.00966485	0.0163857	0.0238811	0.0164746	0.0317534	0.921226	0.0186548	0.0235106	0.0366086
5538	-39.24891	-71.40778	32.15887	0.0534741	0.020564	0.0377096	0.00677506	0.0267051	0.107891	0.00143764	0.00281138	0.0163857	0.0238811	0.0192736	0.0317534	0.314919	0.162237	0.204467	0.318378
5539	-38.01542	-71.60632	33.59089	0.0534741	0.0159468	0.0377096	0.01002	0.00247098	0.0467325	0.00143764	0.00281138	0.0163857	0.0110895	0.0192736	0.094541	0.169981	0.0875693	0.570601	0.171848
5540	-37.84948	-71.84937	33.99989	0.0534741	0.0159468	0.0521245	0.000437065	0.014664	0.080739	0.00143764	0.00281138	0.00470223	0.0110895	0.0535071	0.0104578	0.169981	0.0875693	0.570601	0.171848
5541	-39.2121	-71.07745	31.86535	0.0202862	0.0149935	0.0521245	0.0142452	0.0133527	0.00656476	0.00143764	0.0118703	0.00771917	0.0774435	0.0635695	0.0725912	0.329279	0.0739255	0.481698	0.115098
5542	-40.99931	-72.69663	31.69732	0.0464881	0.0149935	0.0377494	0.0536902	0.00403752	0.00656476	0.0177307	0.00660337	0.00676977	0.0774435	0.0158504	0.0725912	0.27306	0.10106	0.505173	0.120707
5543	-36.06392	-68.75643	32.69251	0.0603164	0.0277559	0.0377494	0.00651104	0.0427477	0.000672757	0.0177307	0.00135845	0.0032902	0.0774435	0.0591332	0.000250697	0.823667	0.0477806	0.071483	0.0570698
5544	-35.91505	-70.11166	34.19661	0.0431858	0.0277559	0.0377494	0.00651104	0.00488139	0.00780046	0.00354077	0.0244953	0.0032902	0.0774435	0.0591332	0.000553358	0.614956	0.0920795	0.182983	0.109981
5545	-42.09585	-75.15704	33.06119	0.0431858	0.0379059	0.0979194	0.00980219	0.0233857	0.00115163	0.00354077	0.0244953	0.0032902	0.0211301	0.0591332	0.000553358	0.342126	0.494886	0.101801	0.0611871
5546	-36.22589	-67.76315	31.53726	0.0431858	0.0379059	0.0339727	0.00980219	0.0233857	0.00208464	0.00354077	0.00146989	0.00665172	0.140624	0.0591332	0.00286619	0.532904	0.213221	0.158568	0.0953066
5547	-31.13455	-68.19755	37.063	0.0474191	0.0204192	0.0339727	0.00980219	0.0233857	0.00485744	0.00354077	0.00146989	0.00103216	0.0098844	0.0591332	0.00782562	0.185166	0.369882	0.361635	0.0833171
5548	-34.3577	-69.98971	35.63202	0.0474191	0.0234456	0.0339727	0.00449695	0.00486233	0.0426438	0.0134419	0.00291231	0.00103216	0.0098844	0.0591332	0.01624	0.165689	0.330975	0.323595	0.179741
5549	-31.90771	-69.13571	37.228	0.0265181	0.0234456	0.0339727	0.00627025	0.00310874	0.0426438	0.00134086	0.00291231	0.00245749	0.000462755	0.0591332	0.01624	0.207952	0.175884	0.390576	0.225588
5550	-34.68532	-69.28646	34.60114	0.0280767	0.0234456	0.056722	0.00627025	0.0467799	0.0426438	0.00239448	0.00291231	0.000872619	0.000462755	0.0591332	0.01624	0.572121	0.071592	0.15898	0.197307
5551	-35.59553	-69.65313	34.0576	0.033731	0.0337266	0.056722	0.0234443	0.0153743	0.00759148	0.00769747	0.00291231	0.00885282	0.000462755	0.0591332	0.0502613	0.572121	0.071592	0.15898	0.197307
5552	-34.3508	-68.141	33.7902	0.0420756	0.0306194	0.0315554	0.0539368	0.0153743	0.00759148	0.00769747	0.00150715	0.00677283	0.000250391	0.0591332	0.0502613	0.568018	0.0710786	0.165012	0.195892
5553	-35.94909	-71.60709	35.658	0.0147186	0.0306194	0.0315319	0.0100875	0.0636345	0.00759148	0.000879715	0.012858	0.00037717	0.000250391	0.0234756	0.0627931	0.568018	0.0710786	0.165012	0.195892
5554	-31.9955	-68.7646	36.7691	0.0185298	0.0306194	0.0218661	0.0100875	0.0366975	0.0220982	4.05874e-05	0.000734727	0.00595777	0.000250391	0.0709645	0.012442	0.47535	0.0594826	0.301234	0.163933
5555	-30.28169	-67.55314	37.27144	0.0305121	0.0306194	0.0152267	0.0200096	0.0259407	0.00531389	0.00121568	0.00336571	0.00152951	0.000250391	0.0709645	0.012442	0.501471	0.0627513	0.317788	0.11799
5556	-33.33194	-68.08457	34.75263	0.0320377	0.0410925	0.0152267	0.00171995	0.0259407	0.0955797	0.00121568	0.00413426	0.00152951	0.0112736	0.0477817	0.00453183	0.632733	0.0551032	0.208554	0.103609
5557	-29.61313	-67.63399	38.02086	0.0462201	0.0410925	0.0116284	0.000337634	0.0150625	0.0112381	0.000507675	0.00413426	0.0036897	0.0131027	0.0477817	0.00335258	0.623551	0.0688158	0.205527	0.102106
5558	-32.43944	-69.24776	36.80832	0.0462201	0.033502	0.0457106	0.00620309	0.0193031	0.0112381	0.000695267	0.00731081	0.0105818	0.0060481	0.0391633	0.00330527	0.433995	0.256749	0.206612	0.102644
5559	-31.44513	-68.93308	37.48795	0.0319556	0.033502	0.0206702	0.00620309	0.00962279	0.0151856	0.000695267	0.00731081	0.0105818	0.0345803	0.0391633	0.00236039	0.393767	0.23295	0.280153	0.0931301
5560	-35.23017	-69.69288	34.46271	0.0549693	0.033502	0.0206702	0.000346295	0.00962279	0.0151856	0.00171109	0.00731081	0.0105818	0.0345803	0.0391633	0.0618643	0.396612	0.227407	0.282177	0.0938032
5561	-39.61875	-69.9191	30.30035	0.0579641	0.0433896	0.0286597	0.038042	0.0100715	0.063043	0.00171109	0.00731081	0.0105818	0.0345803	0.0391633	0.0618643	0.396761	0.227493	0.282283	0.0934635
5562	-37.96669	-70.96536	32.99867	0.0421525	0.0372887	0.0242852	0.038042	0.0100715	0.0191171	0.0115263	0.00731081	0.0187746	0.0175025	0.0391633	0.0618643	0.43793	0.0901542	0.455607	0.0163083
5563	-39.07467	-70.33662	31.26195	0.044863	0.0372887	0.0182575	0.0749151	0.0412543	0.0191171	0.00105254	0.00731081	0.0219537	0.00465086	0.0391633	0.0618643	0.551956	0.387245	0.0402441	0.0205545
5564	-38.36489	-71.09432	32.72943	0.0676011	0.0372887	0.0182575	0.0182199	0.0106422	0.0191171	0.00105254	0.00296765	0.0219537	0.0653292	0.00971813	0.0618643	0.551956	0.387245	0.0402441	0.0205545
5565	-35.36041	-69.49782	34.13741	0.0557087	0.0398418	0.0182575	0.0174027	0.0325213	0.0191171	0.00517316	0.00296765	0.0104657	0.0633188	0.0268766	0.00620927	0.3362	0.626767	0.0245129	0.0125199
5566	-35.69026	-69.63401	33.94375	0.0557087	0.0320214	0.0182575	0.0796327	0.0325213	0.0191171	0.00517316	0.000594009	0.0104657	0.0181809	0.0268766	0.00428379	0.0334897	0.91259	0.0356915	0.0182293
5567	-42.31126	-73.37289	31.06163	0.0557087	0.0346557	0.0232005	0.0796327	0.0325213	0.0298097	0.00517316	0.0132583	0.0273537	0.0181809	0.0346318	0.0227082	0.02159	0.588324	0.378334	0.011752
5568	-38.58971	-71.10787	32.51816	0.0408532	0.0346557	0.0232005	0.0796327	0.0285146	0.0298097	0.000453593	0.0132583	0.0116758	0.0181809	0.0364933	0.0227082	0.02159	0.588324	0.378334	0.011752
5569	-38.60778	-73.29416	34.68638	0.0408532	0.0346557	0.0368377	0.00722255	0.0285146	0.0298097	0.00750402	0.0132583	0.0116758	0.0142317	0.0364933	0.0227082	0.0257818	0.702551	0.257633	0.0140337
5570	-38.07601	-71.61771	33.5417	0.0408532	0.0346557	0.0383961	0.00594868	0.0644283	0.0298097	0.00750402	0.0132583	0.0116758	0.00742435	0.0364933	0.0227082	0.216059	0.575309	0.197854	0.0107775
5571	-33.94888	-69.71166	35.76278	0.0408532	0.0307647	0.0383961	0.0118042	0.0306878	0.0110877	0.0058458	0.00466804	0.0116758	0.011142	0.0364933	0.0227082	0.268091	0.473035	0.245502	0.0133729
5572	-34.39959	-69.59498	35.19539	0.0408532	0.0307647	0.0410974	0.00932809	0.0401688	0.00100872	0.0058458	0.00466804	0.0116758	0.011142	0.0514345	0.0227082	0.257643	0.454601	0.274905	0.0128517
5573	-31.87568	-68.84127	36.96559	0.0408532	0.0307647	0.0216045	0.0061368	0.0216108	0.0061981	0.00274237	0.00466804	0.0116758	0.0033571	0.0514345	0.0241974	0.257643	0.454601	0.274905	0.0128517
5574	-32.17469	-68.44456	36.26987	0.0408532	0.0343834	0.0190974	0.00344984	0.0216108	0.0479647	0.00274237	0.00466804	0.00392927	0.0033571	0.0368533	0.0241974	0.262591	0.463332	0.260978	0.0130986
5575	-33.14638	-69.53326	36.38688	0.0408532	0.028987	0.00734706	0.0315549	0.0103749	0.0479647	0.00274237	0.00162058	0.0048049	0.0033571	0.0362983	0.0241974	0.160017	0.282343	0.549659	0.00798194
5576	-30.09916	-68.90934	38.81018	0.026691	0.0206784	0.0162499	0.0133345	0.0103749	0.0323446	4.62736e-05	0.000873386	0.0048049	0.0121065	0.0362983	0.00407873	0.35557	0.524813	0.10478	0.0148367
5577	-35.08707	-69.8477	34.76063	0.026691	0.0386748	0.0221911	0.0670037	0.0161287	0.0323446	4.62736e-05	0.00749574	0.00969933	0.0121065	0.0362983	0.0131784	0.195727	0.656993	0.13117	0.0161092
5578	-34.15256	-69.51346	35.3609	0.0329442	0.0355743	0.0115459	0.0052635	0.0350812	0.0103833	4.62736e-05	0.00462379	0.0100974	0.0121065	0.107974	0.000805044	0.348125	0.389921	0.233302	0.0286521
5579	-35.46851	-70.55199	35.08348	0.0415546	0.0355743	0.0398951	0.00893468	0.0350812	0.0103833	4.62736e-05	0.0208257	0.0100974	0.0121065	0.0582648	0.000805044	0.23298	0.528203	0.195971	0.0428456
5580	-31.57057	-67.81258	36.242	0.0293937	0.0390304	0.0210317	0.00893468	0.0350812	0.00829406	1.77071e-05	0.000953884	0.0006426	0.0121065	0.0875309	0.000805044	0.187532	0.425167	0.352813	0.0344878
5581	-31.80256	-69.49707	37.6945	0.0317479	0.0390304	0.0261802	0.0387143	0.0150673	0.00829406	1.77071e-05	0.000953884	0.017327	0.0121065	0.0162833	0.000805044	0.340795	0.414808	0.222634	0.0217627
5582	-30.46966	-68.62594	38.15628	0.0317479	0.0390304	0.0261802	0.0387143	0.0150673	0.00860997	3.05018e-05	0.0105804	0.00353649	0.00054862	0.0198197	0.000805044	0.340795	0.414808	0.222634	0.0217627
5583	-29.85751	-69.08826	39.23075	0.024288	0.0184165	0.0129322	0.0387143	0.0150673	0.0223316	0.000471537	0.00122389	0.00353649	0.00054862	0.0198197	0.00973239	0.580286	0.0035701	0.379088	0.0370562
5584	-30.40064	-67.04415	36.64351	0.0607862	0.0287148	0.0129322	0.0387143	0.0150673	0.0260713	0.00698625	0.00122389	0.000302212	0.00054862	0.0324337	0.00973239	0.885003	0.00544481	0.0530374	0.056515
5585	-32.54009	-68.84906	36.30897	0.0588791	0.0287148	0.0133317	0.0368242	0.0150673	0.0260713	0.00698625	0.0158332	0.00222029	0.000770487	0.0324337	0.00497052	0.823834	0.008341	0.0812489	0.0865763
5586	-30.17105	-69.01781	38.84676	0.0151212	0.0287148	0.0276776	0.0181815	0.0150673	0.0213703	0.00141093	0.00175141	0.00222029	0.000770487	0.0324337	0.0122225	0.826159	0.0055421	0.0814782	0.0868207
5587	-29.50744	-66.9375	37.43006	0.0319483	0.0376343	0.0276776	0.0181815	0.0150673	0.0113241	0.000993336	0.0042164	0.000948537	0.02067	0.0324337	0.0122225	0.723088	0.00485067	0.196072	0.075989
5588	-34.44142	-69.9833	35.54188	0.0319483	0.0376343	0.0276776	0.0181815	0.00273004	0.00237911	0.0193322	0.0042164	0.000830897	0.0118251	0.0928209	0.0122225	0.133162	0.0155443	0.581775	0.269519
5589	-33.26788	-69.4473	36.17942	0.0319483	0.0376343	0.0276776	0.0499472	0.0360262	0.0119956	0.0120609	0.000816835	0.000830897	0.0118251	0.0124438	0.0122225	0.291759	0.0340577	0.0836639	0.59052
5590	-36.4089	-69.90922	33.50031	0.0319483	0.0376343	0.0326985	0.0499472	0.0360262	0.0554901	0.0120609	0.00581218	0.000210349	0.0277242	0.0124438	0.0122225	0.479503	0.0566936	0.105123	0.35868
5591	-33.56414	-68.60733	35.04319	0.0475228	0.0317881	0.0326985	0.0499472	0.0447627	0.0166263	0.00569404	0.00138127	0.000210349	0.0277242	0.00402536	0.0122225	0.387754	0.0458456	0.276352	0.290049
5592	-36.55181	-71.17189	34.62008	0.0475228	0.0317881	0.0412174	0.0230396	0.0141454	0.0166263	0.00569404	0.0108001	0.0194984	0.0277242	0.0397751	0.00763584	0.387754	0.0458456	0.276352	0.290049
5593	-33.9326	-70.93997	37.00737	0.0361568	0.0524233	0.0412174	0.00419196	0.0141454	0.0179769	0.0102768	0.0108001	0.000731852	0.0277242	0.00578307	0.00274303	0.387754	0.0458456	0.276352	0.290049
5594	-33.91931	-70.01725	36.09794	0.0361568	0.0336703	0.0123929	0.00961339	0.0371046	0.0150939	0.0102768	0.0108001	0.000731852	0.0277242	0.028139	0.0258174	0.402724	0.0476157	0.259723	0.289937
5595	-37.29298	-72.46851	35.17553	0.0205322	0.056676	0.055546	0.00961339	0.00905763	0.0266477	0.00420973	0.0108001	0.000893841	0.0321684	0.0192431	0.0258174	0.402724	0.0476157	0.259723	0.289937
5596	-34.824	-71.09677	36.27277	0.0504976	0.0141321	0.0407947	0.0075525	0.00905763	0.0266477	0.0148888	0.00351921	0.000893841	0.0255253	0.00748048	0.0420426	0.473738	0.040238	0.219481	0.266542
5597	-42.17717	-70.66337	28.4862	0.121584	0.0404027	0.0407947	0.124828	0.00459977	0.0266477	0.00127457	0.00374792	0.00329471	0.0430517	0.00748048	0.0252551	0.470083	0.0399275	0.225504	0.264486
5598	-39.48314	-69.67249	30.18935	0.0492068	0.0179924	0.0333206	0.124828	0.00442247	0.0202	0.00932866	0.00374792	0.00329471	0.0430517	0.0712763	0.0185616	0.470083	0.0399275	0.225504	0.264486
5599	-33.0654	-70.88562	37.82022	0.0824283	0.0179924	0.0209538	0.00755133	0.00442247	0.0202	0.00932866	0.00423165	0.00184018	0.00144486	0.0143446	0.0185616	0.580708	0.0493237	0.0432413	0.326727
5600	-43.94889	-74.08959	30.1407	0.0824283	0.0179924	0.0446078	0.0954082	0.0176112	0.0202	0.00932866	0.00128674	0.0316898	0.0462923	0.0150736	0.0185616	0.301809	0.0871365	0.0338501	0.577205
5601	-45.35983	-74.64658	29.28675	0.0588775	0.0179924	0.0182079	0.0954082	0.0176112	0.0588281	0.022596	0.00176624	0.0394058	0.0462923	0.0269359	0.0184855	0.476888	0.137684	0.0251991	0.360229
5602	-37.16075	-72.7397	35.57895	0.0652574	0.0305858	0.00853098	0.00423555	0.0226223	0.0588281	0.022596	0.00535236	0.0111295	0.00197702	0.0112464	0.0184855	0.102148	0.543381	0.0686548	0.285816
5603	-39.78488	-71.10544	31.32056	0.0652574	0.0305858	0.0359787	0.0417978	0.0869715	0.0127686	0.018617	0.00912828	0.000159026	0.035795	0.0112464	0.0218806	0.390324	0.0999944	0.26234	0.247341
5604	-44.91766	-74.23578	29.31811	0.0437966	0.038309	0.0230822	0.00728616	0.157561	0.0444204	0.00368245	0.0390091	0.0091536	0.035795	0.00871053	0.0107959	0.325578	0.0834076	0.384702	0.206313
5605	-40.59751	-71.25789	30.66038	0.054019	0.0260127	0.031222	0.00317942	0.157561	0.0396962	0.00368245	0.00730961	0.0091536	0.035795	0.00871053	0.0107959	0.485121	0.109526	0.134435	0.270918
5606	-37.33718	-71.26267	33.92549	0.054019	0.0287438	0.0243826	0.00454957	0.0539615	0.0396962	0.00368245	0.0235222	0.0091536	0.035795	0.00871053	0.0170851	0.411211	0.365189	0.0169104	0.20669
5607	-37.2778	-68.70287	31.42507	0.0714432	0.023465	0.0243826	0.128371	0.0126461	0.0522398	0.00368245	0.00210682	0.0091536	0.00104289	0.0218845	0.0170851	0.453532	0.299855	0.0186508	0.227962
5608	-41.87436	-69.72076	27.84639	0.0714432	0.0341752	0.0243826	0.128371	0.0118868	0.0522398	0.00368245	0.00210682	0.0179208	0.0255954	0.0187934	0.0687924	0.453532	0.299855	0.0186508	0.227962
5609	-41.553	-71.91775	30.36475	0.0714432	0.0341752	0.048014	0.0531069	0.00332457	0.107282	0.00368245	0.00210682	0.0112942	0.0255954	0.0187934	0.0159097	0.377586	0.346017	0.0133418	0.263056
5610	-32.25054	-69.20112	36.95058	0.0441696	0.0341752	0.0390689	0.0223927	0.00332457	0.00511212	0.00598342	0.00277613	0.00832765	0.0255954	0.0187934	0.0159097	0.377586	0.346017	0.0133418	0.263056
5611	-35.99872	-71.55934	35.56062	0.038826	0.0656008	0.0390689	0.0256485	0.00247943	0.00511212	0.00598342	0.0118313	0.00832765	0.014321	0.0160588	0.0280597	0.442348	0.405364	0.0156301	0.136657
5612	-32.82116	-69.90927	37.08811	0.0278566	0.0370313	0.0390689	0.00482017	0.0283958	0.00511212	0.00598342	0.0118313	0.00355847	0.014321	0.0160588	0.0280597	0.530309	0.435371	0.0167871	0.0175331
5613	-34.91112	-71.14828	36.23716	0.0278566	0.0370313	0.0390689	0.0118721	0.00183645	0.00511212	0.00047774	0.0118313	0.0185964	0.0686028	0.0160588	0.00560228	0.530309	0.435371	0.0167871	0.0175331
5614	-39.69041	-74.72777	35.03736	0.0278566	0.0517891	0.0143529	0.0118721	0.00749772	0.0281682	0.0197009	0.020049	0.0185964	0.0263567	0.0429109	0.00560228	0.140495	0.796701	0.0307194	0.0320845
5615	-38.88757	-71.67591	32.78833	0.0261801	0.0406628	0.00859857	0.0580283	0.0521713	0.0367594	0.0197009	0.00658222	0.00391235	0.0263567	0.0448941	0.00865276	0.433571	0.549096	0.00847796	0.00885469
5616	-37.37311	-72.25093	34.87783	0.0358869	0.0122195	0.00806367	0.028944	0.0521713	0.0367594	0.0197009	0.00658222	0.00597523	0.0263567	0.0394088	0.00678056	0.704957	0.266861	0.0137846	0.0143971
5617	-36.35251	-71.73545	35.38294	0.040156	0.0121681	0.0356714	0.0127646	0.0521713	0.0493784	0.0197009	0.000427057	0.00597523	0.0239963	0.00669015	0.00678056	0.704957	0.266861	0.0137846	0.0143971
5618	-38.72196	-70.98732	32.26535	0.0267425	0.0368957	0.0356714	0.0120014	0.00341327	0.0493784	0.00186015	0.00533718	0.00597523	0.0995502	0.00708633	0.0620159	0.264371	0.665364	0.0343691	0.0358963
5619	-37.86396	-69.90145	32.03749	0.0285576	0.0228744	0.0175059	0.0120014	0.00341327	0.043666	0.000512097	0.00392255	0.00597523	0.0251483	0.126186	0.0620159	0.264371	0.665364	0.0343691	0.0358963
5620	-38.48833	-69.98237	31.49404	0.0402034	0.0228744	0.00256455	0.145243	0.00341327	0.060758	0.000512097	0.0110072	0.00597523	0.00837941	0.0210078	0.0437936	0.264371	0.665364	0.0343691	0.0358963
5621	-38.97778	-75.82968	36.85189	0.0164287	0.0228744	0.00256455	0.00377874	0.000960042	0.0417278	0.000541093	0.0110072	0.00597523	0.0324476	0.0460637	0.0437936	0.232544	0.585263	0.137911	0.0442828
5622	-37.09189	-72.27134	35.17945	0.0434205	0.0609621	0.00672049	0.000863103	0.0173201	0.0417278	0.00137498	0.0110072	0.00938469	0.0324476	0.00245563	0.0434205	0.340238	0.393192	0.201779	0.0647907
5623	-33.3788	-68.87076	35.49196	0.0434205	0.0323343	0.0174832	0.00111407	0.0246492	0.0417278	0.00137498	0.0124285	0.00938469	0.00628926	0.0294535	0.0434205	0.787104	0.126878	0.0651113	0.020907
5624	-35.5047	-70.50058	34.99588	0.0434205	0.0447062	0.0174832	0.00111407	0.0277972	0.0417278	0.00137498	0.0124285	0.00938469	0.00290582	0.0294535	0.0440217	0.218174	0.282865	0.099882	0.399079
5625	-35.27191	-71.27116	35.99925	0.0292047	0.0447062	0.0174832	0.00294295	0.0277972	0.0417278	0.00137498	0.0124285	0.00985528	0.0125987	0.00591435	0.0440217	0.355072	0.0991554	0.0205189	0.525254
5626	-38.16077	-70.48736	32.32659	0.0404647	0.0447062	0.0174832	0.0023192	0.0277972	0.0417278	0.00467895	0.0124285	0.00985528	0.0125987	0.0862739	0.0440217	0.355072	0.0991554	0.0205189	0.525254
5627	-30.85799	-68.88429	38.0263	0.0286668	0.027438	0.0307764	0.0023192	0.0143145	0.00543648	0.00267887	0.00786523	0.00985528	0.000821119	0.0238149	0.0440217	0.718349	0.0360616	0.00746246	0.238127
5628	-34.18114	-71.19803	37.01689	0.0333695	0.027438	0.022028	0.00202008	0.00387175	0.0188725	0.0215545	0.00658369	0.0132597	0.000821119	0.0300857	0.0440217	0.513971	0.310312	0.00533931	0.170377
