Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]
17507	1	-73.45289	-76.47554	3.022657	0.01642079	0.0164208	0.0164208	0.0164208	0.0164208	0.0164208	0.0164208	0.0164208	0.0164208	0.0164208	0.0164208	0.0164208	0.0164208
17508	0	-73.20199	-76.06339	2.861405	0.02056114	0.0205611	0.0205611	0.0205611	0.0205611	0.0205611	0.0205611	0.0205611	0.0205611	0.0205611	0.0205611	0.0205611	0.0205611
17509	1	-73.28769	-76.09489	2.807206	0.02195277	0.0219528	0.0219528	0.0219528	0.0219528	0.0219528	0.0219528	0.0219528	0.0219528	0.0219528	0.0219528	0.0219528	0.0219528
17510	0	-73.20856	-76.14224	2.933675	0.01870551	0.0187055	0.0187055	0.0187055	0.0187055	0.0187055	0.0187055	0.0187055	0.0187055	0.0187055	0.0187055	0.0187055	0.0187055
17511	1	-73.34998	-76.13213	2.782148	0.02259616	0.0225962	0.0225962	0.0225962	0.0225962	0.0225962	0.0225962	0.0225962	0.0225962	0.0225962	0.0225962	0.0225962	0.0225962
17512	0	-73.20856	-76.14224	2.933675	0.01870551	0.0187055	0.0187055	0.0187055	0.0187055	0.0187055	0.0187055	0.0187055	0.0187055	0.0187055	0.0187055	0.0187055	0.0187055
17513	1	-73.34998	-76.13213	2.782148	0.02259616	0.0225962	0.0225962	0.0225962	0.0225962	0.0225962	0.0225962	0.0225962	0.0225962	0.0225962	0.0225962	0.0225962	0.0225962
17514	0	-73.19045	-76.06842	2.877967	0.02013587	0.0201359	0.0201359	0.0201359	0.0201359	0.0201359	0.0201359	0.0201359	0.0201359	0.0201359	0.0201359	0.0201359	0.0201359
17515	1	-73.74778	-76.42388	2.6761	0.02531906	0.0253191	0.0253191	0.0253191	0.0253191	0.0253191	0.0253191	0.0253191	0.0253191	0.0253191	0.0253191	0.0253191	0.0253191
17516	0	-73.33869	-76.12501	2.786316	0.02248915	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891
17517	1	-73.98412	-77.08936	3.105234	0.01430052	0.0143005	0.0143005	0.0143005	0.0143005	0.0143005	0.0143005	0.0143005	0.0143005	0.0143005	0.0143005	0.0143005	0.0143005
17518	0	-73.33869	-76.12501	2.786316	0.02248915	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891
17519	1	-73.98412	-77.08936	3.105234	0.01430052	0.0143005	0.0143005	0.0143005	0.0143005	0.0143005	0.0143005	0.0143005	0.0143005	0.0143005	0.0143005	0.0143005	0.0143005
17520	0	-73.33869	-76.12501	2.786316	0.02248915	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891	0.0224891
17521	1	-73.46922	-76.2133	2.744079	0.02357362	0.0235736	0.0235736	0.0235736	0.0235736	0.0235736	0.0235736	0.0235736	0.0235736	0.0235736	0.0235736	0.0235736	0.0235736
17522	0	-73.82091	-76.48171	2.660796	0.02571202	0.025712	0.025712	0.025712	0.025712	0.025712	0.025712	0.025712	0.025712	0.025712	0.025712	0.025712	0.025712
17523	1	-73.38594	-76.39242	3.00648	0.01683616	0.0168362	0.0168362	0.0168362	0.0168362	0.0168362	0.0168362	0.0168362	0.0168362	0.0168362	0.0168362	0.0168362	0.0168362
17524	0	-73.18636	-76.08158	2.895219	0.01969291	0.0196929	0.0196929	0.0196929	0.0196929	0.0196929	0.0196929	0.0196929	0.0196929	0.0196929	0.0196929	0.0196929	0.0196929
17525	1	-73.38594	-76.39242	3.00648	0.01683616	0.0168362	0.0168362	0.0168362	0.0168362	0.0168362	0.0168362	0.0168362	0.0168362	0.0168362	0.0168362	0.0168362	0.0168362
17526	0	-73.7482	-76.82297	3.074773	0.01508267	0.0150827	0.0150827	0.0150827	0.0150827	0.0150827	0.0150827	0.0150827	0.0150827	0.0150827	0.0150827	0.0150827	0.0150827
17527	1	-74.104	-76.71116	2.60716	0.02708919	0.0270892	0.0270892	0.0270892	0.0270892	0.0270892	0.0270892	0.0270892	0.0270892	0.0270892	0.0270892	0.0270892	0.0270892
17528	0	-74.70307	-77.21395	2.510886	0.02956113	0.0295611	0.0295611	0.0295611	0.0295611	0.0295611	0.0295611	0.0295611	0.0295611	0.0295611	0.0295611	0.0295611	0.0295611
17529	1	-73.44705	-76.19757	2.750525	0.02340811	0.0234081	0.0234081	0.0234081	0.0234081	0.0234081	0.0234081	0.0234081	0.0234081	0.0234081	0.0234081	0.0234081	0.0234081
17530	0	-74.13424	-76.73607	2.601835	0.02722591	0.0272259	0.0272259	0.0272259	0.0272259	0.0272259	0.0272259	0.0272259	0.0272259	0.0272259	0.0272259	0.0272259	0.0272259
17531	1	-74.03483	-77.14585	3.111023	0.01415189	0.0141519	0.0141519	0.0141519	0.0141519	0.0141519	0.0141519	0.0141519	0.0141519	0.0141519	0.0141519	0.0141519	0.0141519
17532	0	-74.13424	-76.73607	2.601835	0.02722591	0.0272259	0.0272259	0.0272259	0.0272259	0.0272259	0.0272259	0.0272259	0.0272259	0.0272259	0.0272259	0.0272259	0.0272259
17533	1	-73.2551	-76.21714	2.962034	0.01797736	0.0179774	0.0179774	0.0179774	0.0179774	0.0179774	0.0179774	0.0179774	0.0179774	0.0179774	0.0179774	0.0179774	0.0179774
17534	0	-73.25731	-76.22037	2.963062	0.01795097	0.017951	0.017951	0.017951	0.017951	0.017951	0.017951	0.017951	0.017951	0.017951	0.017951	0.017951	0.017951
17535	1	-73.39455	-76.40327	3.008716	0.01677875	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787
17536	0	-73.21622	-76.15593	2.93971	0.01855056	0.0185506	0.0185506	0.0185506	0.0185506	0.0185506	0.0185506	0.0185506	0.0185506	0.0185506	0.0185506	0.0185506	0.0185506
17537	1	-73.39455	-76.40327	3.008716	0.01677875	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787
17538	0	-73.21622	-76.15593	2.93971	0.01855056	0.0185506	0.0185506	0.0185506	0.0185506	0.0185506	0.0185506	0.0185506	0.0185506	0.0185506	0.0185506	0.0185506	0.0185506
17539	1	-73.39455	-76.40327	3.008716	0.01677875	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787	0.0167787
17540	0	-73.20135	-76.06346	2.862109	0.02054307	0.0205431	0.0205431	0.0205431	0.0205431	0.0205431	0.0205431	0.0205431	0.0205431	0.0205431	0.0205431	0.0205431	0.0205431
17541	1	-73.37178	-76.37446	3.002681	0.01693371	0.0169337	0.0169337	0.0169337	0.0169337	0.0169337	0.0169337	0.0169337	0.0169337	0.0169337	0.0169337	0.0169337	0.0169337
17542	0	-73.20135	-76.06346	2.862109	0.02054307	0.0205431	0.0205431	0.0205431	0.0205431	0.0205431	0.0205431	0.0205431	0.0205431	0.0205431	0.0205431	0.0205431	0.0205431
17543	1	-73.28494	-76.09339	2.808453	0.02192074	0.0219207	0.0219207	0.0219207	0.0219207	0.0219207	0.0219207	0.0219207	0.0219207	0.0219207	0.0219207	0.0219207	0.0219207
17544	0	-73.19704	-76.06435	2.867317	0.02040935	0.0204093	0.0204093	0.0204093	0.0204093	0.0204093	0.0204093	0.0204093	0.0204093	0.0204093	0.0204093	0.0204093	0.0204093
17545	1	-73.20847	-76.14207	2.933595	0.01870757	0.0187076	0.0187076	0.0187076	0.0187076	0.0187076	0.0187076	0.0187076	0.0187076	0.0187076	0.0187076	0.0187076	0.0187076
17546	0	-73.20342	-76.06329	2.859878	0.02060034	0.0206003	0.0206003	0.0206003	0.0206003	0.0206003	0.0206003	0.0206003	0.0206003	0.0206003	0.0206003	0.0206003	0.0206003
17547	1	-73.20847	-76.14207	2.933595	0.01870757	0.0187076	0.0187076	0.0187076	0.0187076	0.0187076	0.0187076	0.0187076	0.0187076	0.0187076	0.0187076	0.0187076	0.0187076
17548	0	-73.58307	-76.63151	3.048445	0.01575867	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587
17549	1	-73.72492	-76.79629	3.07137	0.01517002	0.01517	0.01517	0.01517	0.01517	0.01517	0.01517	0.01517	0.01517	0.01517	0.01517	0.01517	0.01517
17550	0	-73.58307	-76.63151	3.048445	0.01575867	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587
17551	1	-73.29117	-76.26827	2.977102	0.01759047	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905
17552	0	-73.58307	-76.63151	3.048445	0.01575867	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587	0.0157587
17553	1	-73.29117	-76.26827	2.977102	0.01759047	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905
17554	0	-74.14325	-76.74351	2.60026	0.02726635	0.0272663	0.0272663	0.0272663	0.0272663	0.0272663	0.0272663	0.0272663	0.0272663	0.0272663	0.0272663	0.0272663	0.0272663
17555	1	-73.29117	-76.26827	2.977102	0.01759047	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905	0.0175905
17556	0	-76.80202	-79.04541	2.24339	0.03642943	0.0364294	0.0364294	0.0364294	0.0364294	0.0364294	0.0364294	0.0364294	0.0364294	0.0364294	0.0364294	0.0364294	0.0364294
17557	1	-73.19399	-76.06564	2.871654	0.02029797	0.020298	0.020298	0.020298	0.020298	0.020298	0.020298	0.020298	0.020298	0.020298	0.020298	0.020298	0.020298
17558	0	-74.23306	-76.81792	2.584857	0.02766185	0.0276618	0.0276618	0.0276618	0.0276618	0.0276618	0.0276618	0.0276618	0.0276618	0.0276618	0.0276618	0.0276618	0.0276618
17559	1	-73.22143	-76.16479	2.94336	0.01845684	0.0184568	0.0184568	0.0184568	0.0184568	0.0184568	0.0184568	0.0184568	0.0184568	0.0184568	0.0184568	0.0184568	0.0184568
17560	0	-74.60709	-77.13234	2.525252	0.02919227	0.0291923	0.0291923	0.0291923	0.0291923	0.0291923	0.0291923	0.0291923	0.0291923	0.0291923	0.0291923	0.0291923	0.0291923
17561	1	-74.42656	-76.97977	2.553219	0.02847419	0.0284742	0.0284742	0.0284742	0.0284742	0.0284742	0.0284742	0.0284742	0.0284742	0.0284742	0.0284742	0.0284742	0.0284742
17562	0	-73.85025	-76.5051	2.654856	0.02586453	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645
17563	1	-73.31532	-76.11074	2.795414	0.02225554	0.0222555	0.0222555	0.0222555	0.0222555	0.0222555	0.0222555	0.0222555	0.0222555	0.0222555	0.0222555	0.0222555	0.0222555
17564	0	-73.85025	-76.5051	2.654856	0.02586453	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645
17565	1	-73.25105	-76.0765	2.825447	0.02148441	0.0214844	0.0214844	0.0214844	0.0214844	0.0214844	0.0214844	0.0214844	0.0214844	0.0214844	0.0214844	0.0214844	0.0214844
17566	0	-73.85025	-76.5051	2.654856	0.02586453	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645	0.0258645
17567	1	-73.2348	-76.18638	2.951583	0.01824571	0.0182457	0.0182457	0.0182457	0.0182457	0.0182457	0.0182457	0.0182457	0.0182457	0.0182457	0.0182457	0.0182457	0.0182457
17568	0	-73.19273	-76.06642	2.873685	0.02024584	0.0202458	0.0202458	0.0202458	0.0202458	0.0202458	0.0202458	0.0202458	0.0202458	0.0202458	0.0202458	0.0202458	0.0202458
17569	1	-73.22666	-76.06716	2.840495	0.02109802	0.021098	0.021098	0.021098	0.021098	0.021098	0.021098	0.021098	0.021098	0.021098	0.021098	0.021098	0.021098
17570	0	-73.28896	-76.26523	2.97627	0.01761184	0.0176118	0.0176118	0.0176118	0.0176118	0.0176118	0.0176118	0.0176118	0.0176118	0.0176118	0.0176118	0.0176118	0.0176118
17571	1	-73.23686	-76.07065	2.833788	0.02127024	0.0212702	0.0212702	0.0212702	0.0212702	0.0212702	0.0212702	0.0212702	0.0212702	0.0212702	0.0212702	0.0212702	0.0212702
17572	0	-73.18755	-76.09164	2.90409	0.01946516	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652
17573	1	-73.23686	-76.07065	2.833788	0.02127024	0.0212702	0.0212702	0.0212702	0.0212702	0.0212702	0.0212702	0.0212702	0.0212702	0.0212702	0.0212702	0.0212702	0.0212702
17574	0	-73.18755	-76.09164	2.90409	0.01946516	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652
17575	1	-73.24998	-76.20955	2.95957	0.01804063	0.0180406	0.0180406	0.0180406	0.0180406	0.0180406	0.0180406	0.0180406	0.0180406	0.0180406	0.0180406	0.0180406	0.0180406
17576	0	-73.18755	-76.09164	2.90409	0.01946516	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652	0.0194652
17577	1	-73.35536	-76.13557	2.780205	0.02264604	0.022646	0.022646	0.022646	0.022646	0.022646	0.022646	0.022646	0.022646	0.022646	0.022646	0.022646	0.022646
17578	0	-73.73145	-76.41107	2.679625	0.02522854	0.0252285	0.0252285	0.0252285	0.0252285	0.0252285	0.0252285	0.0252285	0.0252285	0.0252285	0.0252285	0.0252285	0.0252285
17579	1	-73.2822	-76.25586	2.973657	0.01767892	0.0176789	0.0176789	0.0176789	0.0176789	0.0176789	0.0176789	0.0176789	0.0176789	0.0176789	0.0176789	0.0176789	0.0176789
17580	0	-73.24653	-76.07453	2.828003	0.02141878	0.0214188	0.0214188	0.0214188	0.0214188	0.0214188	0.0214188	0.0214188	0.0214188	0.0214188	0.0214188	0.0214188	0.0214188
17581	1	-73.29236	-76.09748	2.805118	0.02200638	0.0220064	0.0220064	0.0220064	0.0220064	0.0220064	0.0220064	0.0220064	0.0220064	0.0220064	0.0220064	0.0220064	0.0220064
17582	0	-73.24653	-76.07453	2.828003	0.02141878	0.0214188	0.0214188	0.0214188	0.0214188	0.0214188	0.0214188	0.0214188	0.0214188	0.0214188	0.0214188	0.0214188	0.0214188
17583	1	-73.49375	-76.52517	3.031412	0.016196	0.016196	0.016196	0.016196	0.016196	0.016196	0.016196	0.016196	0.016196	0.016196	0.016196	0.016196	0.016196
17584	0	-73.48702	-76.51704	3.030017	0.01623181	0.0162318	0.0162318	0.0162318	0.0162318	0.0162318	0.0162318	0.0162318	0.0162318	0.0162318	0.0162318	0.0162318	0.0162318
17585	1	-73.32711	-76.31662	2.989503	0.01727206	0.0172721	0.0172721	0.0172721	0.0172721	0.0172721	0.0172721	0.0172721	0.0172721	0.0172721	0.0172721	0.0172721	0.0172721
17586	0	-73.48702	-76.51704	3.030017	0.01623181	0.0162318	0.0162318	0.0162318	0.0162318	0.0162318	0.0162318	0.0162318	0.0162318	0.0162318	0.0162318	0.0162318	0.0162318
17587	1	-77.72752	-79.86733	2.139817	0.03908877	0.0390888	0.0390888	0.0390888	0.0390888	0.0390888	0.0390888	0.0390888	0.0390888	0.0390888	0.0390888	0.0390888	0.0390888
17588	0	-73.49429	-76.52582	3.031523	0.01619315	0.0161931	0.0161931	0.0161931	0.0161931	0.0161931	0.0161931	0.0161931	0.0161931	0.0161931	0.0161931	0.0161931	0.0161931
17589	1	-76.54303	-78.81643	2.273401	0.03565885	0.0356588	0.0356588	0.0356588	0.0356588	0.0356588	0.0356588	0.0356588	0.0356588	0.0356588	0.0356588	0.0356588	0.0356588
17590	0	-73.38079	-76.15218	2.77138	0.02287263	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726
17591	1	-76.54303	-78.81643	2.273401	0.03565885	0.0356588	0.0356588	0.0356588	0.0356588	0.0356588	0.0356588	0.0356588	0.0356588	0.0356588	0.0356588	0.0356588	0.0356588
17592	0	-73.38079	-76.15218	2.77138	0.02287263	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726
17593	1	-73.39703	-76.16305	2.766012	0.02301047	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105
17594	0	-73.38079	-76.15218	2.77138	0.02287263	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726	0.0228726
17595	1	-73.39703	-76.16305	2.766012	0.02301047	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105
17596	0	-73.64482	-76.34392	2.699093	0.02472868	0.0247287	0.0247287	0.0247287	0.0247287	0.0247287	0.0247287	0.0247287	0.0247287	0.0247287	0.0247287	0.0247287	0.0247287
17597	1	-73.39703	-76.16305	2.766012	0.02301047	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105	0.0230105
17598	0	-73.37965	-76.38446	3.004811	0.01687901	0.016879	0.016879	0.016879	0.016879	0.016879	0.016879	0.016879	0.016879	0.016879	0.016879	0.016879	0.016879
17599	1	-73.9679	-77.07124	3.103335	0.0143493	0.0143493	0.0143493	0.0143493	0.0143493	0.0143493	0.0143493	0.0143493	0.0143493	0.0143493	0.0143493	0.0143493	0.0143493
17600	0	-73.34667	-76.34219	2.99552	0.01711756	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176
17601	1	-73.278	-76.24998	2.971982	0.01772194	0.0177219	0.0177219	0.0177219	0.0177219	0.0177219	0.0177219	0.0177219	0.0177219	0.0177219	0.0177219	0.0177219	0.0177219
17602	0	-73.34667	-76.34219	2.99552	0.01711756	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176
17603	1	-74.59141	-77.75497	3.16356	0.01280295	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029
17604	0	-73.34667	-76.34219	2.99552	0.01711756	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176	0.0171176
17605	1	-74.59141	-77.75497	3.16356	0.01280295	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029
17606	0	-73.37019	-76.14519	2.774993	0.02277987	0.0227799	0.0227799	0.0227799	0.0227799	0.0227799	0.0227799	0.0227799	0.0227799	0.0227799	0.0227799	0.0227799	0.0227799
17607	1	-74.59141	-77.75497	3.16356	0.01280295	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029	0.0128029
17608	0	-73.37019	-76.14519	2.774993	0.02277987	0.0227799	0.0227799	0.0227799	0.0227799	0.0227799	0.0227799	0.0227799	0.0227799	0.0227799	0.0227799	0.0227799	0.0227799
17609	1	-73.20266	-76.1309	2.928236	0.01884517	0.0188452	0.0188452	0.0188452	0.0188452	0.0188452	0.0188452	0.0188452	0.0188452	0.0188452	0.0188452	0.0188452	0.0188452
17610	0	-73.33604	-76.12335	2.787317	0.02246344	0.0224634	0.0224634	0.0224634	0.0224634	0.0224634	0.0224634	0.0224634	0.0224634	0.0224634	0.0224634	0.0224634	0.0224634
17611	1	-73.20266	-76.1309	2.928236	0.01884517	0.0188452	0.0188452	0.0188452	0.0188452	0.0188452	0.0188452	0.0188452	0.0188452	0.0188452	0.0188452	0.0188452	0.0188452
17612	0	-73.25629	-76.21888	2.96259	0.01796309	0.0179631	0.0179631	0.0179631	0.0179631	0.0179631	0.0179631	0.0179631	0.0179631	0.0179631	0.0179631	0.0179631	0.0179631
17613	1	-73.74925	-76.42503	2.675786	0.02532713	0.0253271	0.0253271	0.0253271	0.0253271	0.0253271	0.0253271	0.0253271	0.0253271	0.0253271	0.0253271	0.0253271	0.0253271
17614	0	-74.44529	-77.59661	3.151323	0.01311714	0.0131171	0.0131171	0.0131171	0.0131171	0.0131171	0.0131171	0.0131171	0.0131171	0.0131171	0.0131171	0.0131171	0.0131171
17615	1	-73.74925	-76.42503	2.675786	0.02532713	0.0253271	0.0253271	0.0253271	0.0253271	0.0253271	0.0253271	0.0253271	0.0253271	0.0253271	0.0253271	0.0253271	0.0253271
17616	0	-73.86283	-76.95322	3.09039	0.01468166	0.0146817	0.0146817	0.0146817	0.0146817	0.0146817	0.0146817	0.0146817	0.0146817	0.0146817	0.0146817	0.0146817	0.0146817
17617	1	-73.2729	-76.08703	2.814124	0.02177514	0.0217751	0.0217751	0.0217751	0.0217751	0.0217751	0.0217751	0.0217751	0.0217751	0.0217751	0.0217751	0.0217751	0.0217751
17618	0	-73.35295	-76.13402	2.781072	0.02262377	0.0226238	0.0226238	0.0226238	0.0226238	0.0226238	0.0226238	0.0226238	0.0226238	0.0226238	0.0226238	0.0226238	0.0226238
17619	1	-73.2729	-76.08703	2.814124	0.02177514	0.0217751	0.0217751	0.0217751	0.0217751	0.0217751	0.0217751	0.0217751	0.0217751	0.0217751	0.0217751	0.0217751	0.0217751
17620	0	-73.49303	-76.23042	2.737395	0.02374523	0.0237452	0.0237452	0.0237452	0.0237452	0.0237452	0.0237452	0.0237452	0.0237452	0.0237452	0.0237452	0.0237452	0.0237452
17621	1	-73.19118	-76.1044	2.913219	0.01923075	0.0192307	0.0192307	0.0192307	0.0192307	0.0192307	0.0192307	0.0192307	0.0192307	0.0192307	0.0192307	0.0192307	0.0192307
17622	0	-73.34811	-76.34405	2.995947	0.01710661	0.0171066	0.0171066	0.0171066	0.0171066	0.0171066	0.0171066	0.0171066	0.0171066	0.0171066	0.0171066	0.0171066	0.0171066
17623	1	-76.96765	-80.2616	3.293948	0.009455078	0.00945508	0.00945508	0.00945508	0.00945508	0.00945508	0.00945508	0.00945508	0.00945508	0.00945508	0.00945508	0.00945508	0.00945508
17624	0	-73.80964	-76.47275	2.663106	0.0256527	0.0256527	0.0256527	0.0256527	0.0256527	0.0256527	0.0256527	0.0256527	0.0256527	0.0256527	0.0256527	0.0256527	0.0256527
17625	1	-73.21127	-76.06367	2.852394	0.02079249	0.0207925	0.0207925	0.0207925	0.0207925	0.0207925	0.0207925	0.0207925	0.0207925	0.0207925	0.0207925	0.0207925	0.0207925
17626	0	-74.57886	-77.1084	2.529539	0.0290822	0.0290822	0.0290822	0.0290822	0.0290822	0.0290822	0.0290822	0.0290822	0.0290822	0.0290822	0.0290822	0.0290822	0.0290822
17627	1	-73.28146	-76.25482	2.973364	0.01768645	0.0176864	0.0176864	0.0176864	0.0176864	0.0176864	0.0176864	0.0176864	0.0176864	0.0176864	0.0176864	0.0176864	0.0176864
17628	0	-73.40378	-76.41484	3.011057	0.01671863	0.0167186	0.0167186	0.0167186	0.0167186	0.0167186	0.0167186	0.0167186	0.0167186	0.0167186	0.0167186	0.0167186	0.0167186
17629	1	-73.66932	-76.73219	3.06287	0.01538828	0.0153883	0.0153883	0.0153883	0.0153883	0.0153883	0.0153883	0.0153883	0.0153883	0.0153883	0.0153883	0.0153883	0.0153883
17630	0	-73.40378	-76.41484	3.011057	0.01671863	0.0167186	0.0167186	0.0167186	0.0167186	0.0167186	0.0167186	0.0167186	0.0167186	0.0167186	0.0167186	0.0167186	0.0167186
17631	1	-73.79015	-76.87084	3.080695	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306
17632	0	-73.22247	-76.16652	2.944049	0.01843914	0.0184391	0.0184391	0.0184391	0.0184391	0.0184391	0.0184391	0.0184391	0.0184391	0.0184391	0.0184391	0.0184391	0.0184391
17633	1	-73.79015	-76.87084	3.080695	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306
17634	0	-74.72981	-77.23675	2.506939	0.02966247	0.0296625	0.0296625	0.0296625	0.0296625	0.0296625	0.0296625	0.0296625	0.0296625	0.0296625	0.0296625	0.0296625	0.0296625
17635	1	-73.79015	-76.87084	3.080695	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306
17636	0	-73.80672	-76.47043	2.663708	0.02563725	0.0256372	0.0256372	0.0256372	0.0256372	0.0256372	0.0256372	0.0256372	0.0256372	0.0256372	0.0256372	0.0256372	0.0256372
17637	1	-73.79015	-76.87084	3.080695	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306	0.0149306
17638	0	-73.19048	-76.10234	2.911859	0.01926568	0.0192657	0.0192657	0.0192657	0.0192657	0.0192657	0.0192657	0.0192657	0.0192657	0.0192657	0.0192657	0.0192657	0.0192657
17639	1	-73.18831	-76.07159	2.883273	0.01999966	0.0199997	0.0199997	0.0199997	0.0199997	0.0199997	0.0199997	0.0199997	0.0199997	0.0199997	0.0199997	0.0199997	0.0199997
17640	0	-73.2469	-76.07469	2.827787	0.02142432	0.0214243	0.0214243	0.0214243	0.0214243	0.0214243	0.0214243	0.0214243	0.0214243	0.0214243	0.0214243	0.0214243	0.0214243
17641	1	-73.57621	-76.62344	3.047222	0.01579005	0.01579	0.01579	0.01579	0.01579	0.01579	0.01579	0.01579	0.01579	0.01579	0.01579	0.01579	0.01579
17642	0	-73.8115	-76.47423	2.662723	0.02566252	0.0256625	0.0256625	0.0256625	0.0256625	0.0256625	0.0256625	0.0256625	0.0256625	0.0256625	0.0256625	0.0256625	0.0256625
17643	1	-74.72356	-77.23142	2.507859	0.02963885	0.0296389	0.0296389	0.0296389	0.0296389	0.0296389	0.0296389	0.0296389	0.0296389	0.0296389	0.0296389	0.0296389	0.0296389
17644	0	-73.60018	-76.30989	2.709718	0.02445589	0.0244559	0.0244559	0.0244559	0.0244559	0.0244559	0.0244559	0.0244559	0.0244559	0.0244559	0.0244559	0.0244559	0.0244559
17645	1	-74.11907	-76.72357	2.604498	0.02715752	0.0271575	0.0271575	0.0271575	0.0271575	0.0271575	0.0271575	0.0271575	0.0271575	0.0271575	0.0271575	0.0271575	0.0271575
17646	0	-73.271	-76.08605	2.815053	0.02175129	0.0217513	0.0217513	0.0217513	0.0217513	0.0217513	0.0217513	0.0217513	0.0217513	0.0217513	0.0217513	0.0217513	0.0217513
