Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]	rf[1]	rf[2]	rf[3]	rf[4]
11699	-35.00625	-69.59653	34.59027	0.0303284	0.016538	0.0147379	0.005617	0.0567744	0.062759	0.00415685	0.00556481	0.00176037	0.00394711	0.0585199	0.0255289	0.534799	0.205179	0.0937651	0.166257
11700	-38.16125	-70.66897	32.50772	0.0487529	0.0742926	0.0247079	0.005617	0.0455774	0.0396325	0.0107654	0.000602597	0.00176037	0.00394711	0.0585199	0.0255289	0.534799	0.205179	0.0937651	0.166257
11701	-38.30544	-70.27305	31.96761	0.050984	0.0742926	0.0157027	0.0544355	0.0098114	0.0396325	0.0107654	0.00114878	0.00176037	6.52931e-05	0.0585199	0.0364542	0.453185	0.079977	0.0770483	0.38979
11702	-40.81827	-71.36018	30.5419	0.050984	0.0742926	0.0157027	0.0544355	0.0274618	0.0396325	0.0247575	0.000913653	0.00274448	0.018023	0.0585199	0.0227118	0.532117	0.150076	0.130835	0.186972
11703	-37.91061	-72.10167	34.19106	0.0289208	0.0742926	0.0151128	0.0544355	0.0122077	0.0396325	0.0247575	0.00368139	0.00274448	0.000726003	0.0172599	0.0227118	0.532117	0.150076	0.130835	0.186972
11704	-41.35134	-72.17807	30.82673	0.0222806	0.0742926	0.0421991	0.0548331	0.0151997	0.0396325	0.0247575	0.00368139	0.00195935	0.000726003	0.085461	0.0178431	0.644026	0.114181	0.0995416	0.142252
11705	-39.55569	-72.23198	32.67629	0.0222806	0.0415059	0.0259193	0.00995563	0.0151997	0.0396325	0.0247575	0.0285137	9.23286e-05	0.0242151	0.085461	0.0178431	0.661879	0.0660262	0.112016	0.160079
11706	-37.44177	-70.33543	32.89366	0.041346	0.0415059	0.0259193	0.0519536	0.0151997	0.0396325	0.00138533	0.0285137	0.00198727	0.0242151	0.0178249	0.0403117	0.598164	0.107348	0.149819	0.144669
11707	-34.24173	-69.10663	34.8649	0.0464048	0.0340903	0.0259193	0.0519536	0.0151997	0.0396325	0.00138533	0.002548	0.0197796	0.0107414	0.0242029	0.00732357	0.598164	0.107348	0.149819	0.144669
11708	-35.49569	-71.12943	35.63375	0.0283259	0.0470437	0.00322307	0.0519536	0.00450565	0.0396325	0.00138533	0.0139066	0.00171921	0.0362181	0.0242029	0.00732357	0.652724	0.117139	0.163485	0.066652
11709	-34.11256	-69.25446	35.1419	0.0340085	0.0289693	0.0167683	0.055679	0.00450565	0.0458384	0.00394497	0.0155523	0.00171921	0.0362181	0.0242029	0.0046622	0.778687	0.0668168	0.0932528	0.0612429
11710	-33.76003	-69.85224	36.09221	0.0365367	0.0462119	0.0167683	0.055679	0.00394408	0.00923207	0.00394497	0.0155523	0.00171921	0.0362181	0.00645436	0.0154076	0.778687	0.0668168	0.0932528	0.0612429
11711	-38.32348	-69.86709	31.54362	0.048977	0.0462119	0.0261242	0.055679	0.0252786	0.00923207	0.00361944	0.000453753	0.0247782	0.0362181	0.0724792	0.0154076	0.542569	0.349783	0.064976	0.0426724
11712	-39.27921	-71.06187	31.78267	0.0399669	0.0126191	0.0261242	0.055679	0.0537169	0.00923207	0.00361944	0.000430414	0.0247782	0.0442682	0.0724792	0.0154076	0.542569	0.349783	0.064976	0.0426724
11713	-31.81072	-69.06368	37.25295	0.0189642	0.0322483	0.0214792	0.055679	0.0223115	0.00923207	0.00361944	0.00392022	0.00277045	0.00550995	0.0400505	0.00208008	0.542569	0.349783	0.064976	0.0426724
11714	-36.13997	-71.55203	35.41205	0.0445262	0.0322483	0.0118121	0.0559744	0.0188022	0.0239974	0.0277308	0.0143347	0.00500825	0.00361961	0.0141387	0.0129396	0.597999	0.291439	0.0347091	0.0758531
11715	-38.58109	-71.90889	33.3278	0.0445262	0.0322483	0.0208719	0.0559744	0.00862548	0.0239974	0.0277308	0.0143347	0.00500825	0.0323739	0.0344872	0.0184694	0.338579	0.47951	0.0571076	0.124803
11716	-38.30289	-70.48073	32.17784	0.0646669	0.0272075	0.0339487	0.0185261	0.079632	0.00805883	0.0131937	0.0143347	0.00500825	0.0323739	0.0344872	0.0167368	0.596132	0.263922	0.0439335	0.0960122
11717	-36.75059	-71.36884	34.61825	0.0646669	0.0123571	0.0273022	0.0174923	0.079632	0.00523416	0.000615132	0.0325265	0.00580921	0.00440835	0.0187335	0.0167368	0.749055	0.163989	0.0272982	0.0596575
11718	-36.96379	-71.99561	35.03182	0.0249732	0.0252879	0.0273022	0.0296301	0.044271	0.0532345	0.000615132	0.0325265	0.00580921	0.00262107	0.0118876	0.0167368	0.672496	0.147228	0.0245081	0.155769
11719	-31.4382	-68.74436	37.30616	0.0330188	0.0524607	0.0273022	0.00476573	0.00971074	0.014913	0.000504779	0.000971895	0.00321313	0.0417808	0.0111204	0.0167368	0.4095	0.089651	0.405997	0.0948516
11720	-29.73523	-68.16969	38.43446	0.0531479	0.0438621	0.021023	0.00476573	0.00971074	0.014913	0.000504779	0.00574947	0.00321313	0.0166333	0.0133214	0.000683942	0.385612	0.0844212	0.382313	0.147653
11721	-34.31279	-70.48259	36.1698	0.0531479	0.0215443	0.0429266	0.0110486	0.0382728	0.014913	0.00987009	0.00637112	0.00749474	0.0166333	0.0134568	0.00999719	0.475945	0.0720089	0.326102	0.125944
11722	-36.99808	-72.49812	35.50005	0.0531479	0.0215443	0.00755103	0.0110486	0.0382728	0.0119872	0.00987009	0.00637112	0.0202949	0.0408611	0.024649	0.017275	0.52172	0.0311454	0.141047	0.306088
11723	-33.20002	-68.71155	35.51153	0.0531479	0.0215443	0.0328589	0.018044	0.0382728	0.0119872	0.00987009	0.00637112	0.000357172	0.0255248	0.024649	0.019951	0.52172	0.0311454	0.141047	0.306088
11724	-35.02869	-70.15656	35.12787	0.0531479	0.0236364	0.0339335	0.00181227	0.0231481	0.0408372	0.00116782	0.0268053	0.00330279	0.00851854	0.0361681	0.019951	0.744166	0.0166598	0.0754464	0.163728
11725	-31.32562	-69.15718	37.83156	0.0531479	0.0236364	0.00970914	0.000335842	0.0231481	0.0189871	0.0160599	0.000306031	0.00330461	0.00176582	0.0361681	0.0164396	0.712193	0.015944	0.150301	0.121562
11726	-32.40438	-70.61365	38.20927	0.0245224	0.0448039	0.00970914	8.53201e-05	0.00991761	0.0189871	0.0160599	0.00338368	0.00330461	0.00992909	0.0361681	0.0164396	0.635817	0.0114779	0.265194	0.0875111
11727	-36.59763	-72.26481	35.66719	0.0474474	0.0448039	0.0356145	8.53201e-05	0.0124967	0.0372792	0.0142381	0.00457386	0.0153157	0.00992909	0.0361681	0.000629616	0.0997046	0.079683	0.504475	0.316138
11728	-33.61264	-70.87923	37.26658	0.0372558	0.0321327	0.0180117	0.000320456	0.0107413	0.0412813	0.0142381	0.00210852	0.0153157	0.00992909	0.0361681	1.20417e-05	0.192059	0.0807516	0.406812	0.320377
11729	-36.25498	-72.77086	36.51588	0.0378379	0.0321327	0.0138747	0.000510653	0.0245681	0.0136254	0.00344642	0.0245586	0.0153157	0.0347484	0.0361681	3.52271e-06	0.134954	0.0567419	0.0185733	0.789731
11730	-37.08881	-73.09821	36.0094	0.0704746	0.0249349	0.0162211	0.00091498	0.0184461	0.0136254	0.00344642	0.02325	0.0153157	0.012957	0.0501667	4.18395e-05	0.211683	0.0890029	0.0291333	0.67018
11731	-37.76287	-73.30507	35.5422	0.0738968	0.047277	0.0104113	0.0266899	0.0184461	0.0136254	0.0127823	0.0132377	0.0153157	0.012957	0.0171317	1.99039e-05	0.229646	0.184049	0.0316055	0.554699
11732	-32.87661	-70.08797	37.21135	0.0628138	0.047277	0.0190097	0.0266899	0.0127504	0.00216677	0.00452118	0.00712707	0.00871045	0.0103519	0.0174951	1.99039e-05	0.229646	0.184049	0.0316055	0.554699
11733	-33.42948	-71.49836	38.06888	0.0659037	0.0191493	0.0316917	0.00738112	0.0138409	0.00216677	0.00318139	0.0174904	0.00819077	0.0103519	0.0174951	7.19505e-05	0.387813	0.310811	0.14373	0.157646
11734	-33.06766	-71.50408	38.43641	0.0659037	0.0191493	0.0271653	0.00290451	0.0104712	0.00465346	0.00318139	0.0174904	0.00426744	0.0103519	0.0174951	0.00444446	0.240161	0.340657	0.0890078	0.330174
11735	-35.58411	-69.09026	33.50616	0.0659037	0.0314391	0.0271653	0.0460982	0.0433328	0.0139482	0.00318139	0.0140512	0.00426744	0.00724228	0.0336737	0.0237653	0.527311	0.182874	0.0477818	0.242034
11736	-34.82799	-69.51309	34.6851	0.0659037	0.0187908	0.023238	0.0460982	0.0433328	0.0140183	0.00703056	0.0110463	0.00426744	0.0039719	0.0223344	0.0237653	0.521309	0.192174	0.0472379	0.239279
11737	-35.11482	-70.63217	35.51735	0.0362689	0.0187908	0.0320709	0.0460982	0.0433328	0.0140183	0.00703056	0.0110463	0.00821269	0.0104101	0.0113837	0.0237653	0.536422	0.334234	0.0821575	0.0471864
11738	-33.4096	-69.16646	35.75687	0.0412849	0.0187908	0.0320709	0.0460982	0.0235532	0.0140183	0.00703056	0.00512192	0.00154822	0.0316128	0.0113837	0.0237653	0.547132	0.340907	0.0837979	0.0281626
11739	-36.92056	-70.83292	33.91236	0.0412849	0.0187908	0.0320709	0.0327444	0.0188616	0.0153476	0.00703056	0.00512192	0.0138966	0.0294455	0.0652786	0.0237653	0.19859	0.62369	0.126196	0.0515235
11740	-31.81263	-69.74926	37.93663	0.015905	0.0210017	0.0231933	0.00763728	0.00187436	0.00203063	0.00601278	0.00355681	0.0022976	0.0277574	0.0652786	0.0237653	0.600057	0.291594	0.0769372	0.031412
11741	-35.6763	-71.40775	35.73146	0.015905	0.0247445	0.0231933	0.0186152	0.00629569	0.00203063	0.00394407	0.0223644	0.00722208	0.0277574	0.0928746	0.0119844	0.684304	0.23017	0.0607305	0.0247951
11742	-32.1523	-70.23544	38.08315	0.0188482	0.0255143	0.0210909	0.00692039	0.00765192	0.00490089	0.00394407	0.00631745	0.00722208	0.00515625	0.0332899	0.0556925	0.585547	0.188929	0.0509961	0.174528
11743	-39.69038	-72.32716	32.63678	0.0188482	0.0255143	0.0275609	0.0415317	0.00765192	0.0492404	0.00824087	0.00631745	0.00829278	0.0641632	0.0332899	0.0457393	0.199444	0.0643513	0.676759	0.0594462
11744	-41.46794	-71.03563	29.56769	0.04387	0.0452197	0.028079	0.0415317	0.00765192	0.0855109	0.00924782	0.00631745	0.00829278	0.0641632	0.0295695	0.0457393	0.206562	0.0666479	0.700912	0.0258786
11745	-36.59405	-70.43356	33.83952	0.0570662	0.0452197	0.028079	0.0415317	0.0121327	0.00476459	0.00924782	0.00344676	0.00946913	0.0192427	0.0295695	0.0457393	0.206562	0.0666479	0.700912	0.0258786
11746	-30.7981	-67.75461	36.95651	0.0516068	0.0356831	0.028079	0.0415317	0.0121327	0.00953488	0.00288164	0.00344676	0.00245104	0.00472079	0.0295695	0.00383866	0.292285	0.0594473	0.625185	0.0230826
11747	-32.02448	-68.38789	36.36341	0.0503052	0.0479708	0.028079	0.0156973	0.0121327	0.0386901	0.00288164	0.00344676	0.00245104	0.00472079	0.0295695	0.00476034	0.292285	0.0594473	0.625185	0.0230826
11748	-32.70505	-70.19987	37.49483	0.0258803	0.0523866	0.00806225	0.0156973	0.000508444	0.0681897	0.000407501	0.00344676	0.00201219	0.000733604	0.0295695	0.00476034	0.29269	0.0595298	0.626052	0.0217277
11749	-33.31889	-68.72655	35.40767	0.0680976	0.0252868	0.0027533	0.0378207	0.000154821	0.0736251	0.00127265	0.00344676	0.00201219	0.000733604	0.0421375	0.00790382	0.407833	0.125758	0.384401	0.0820088
11750	-34.95287	-70.23544	35.28257	0.0733933	0.0211371	0.00552351	0.0519197	0.00214939	0.0422465	0.00127265	0.00344676	0.00210482	0.0152218	0.0421375	0.00790382	0.237641	0.13789	0.514669	0.1098
11751	-38.02347	-72.35461	34.33114	0.0487271	0.0151236	0.00552351	0.0519197	0.00952762	0.0637864	0.0217986	0.00344676	0.00521625	0.0152218	0.0446908	0.00790382	0.376088	0.218223	0.23192	0.173769
11752	-36.41961	-70.68038	34.26076	0.0452902	0.038643	0.00552351	0.0315565	0.00861129	0.0637864	0.00614117	0.0182794	0.00521625	0.0190507	0.0446908	0.00790382	0.416558	0.241706	0.256876	0.0848597
11753	-33.66566	-69.13383	35.46817	0.0452902	0.038643	0.0165481	0.0315565	0.00772605	0.00507527	0.00493613	0.00839181	0.00517407	0.0190507	0.0446908	0.0366089	0.407429	0.236408	0.251246	0.104917
11754	-35.37383	-69.9591	34.58527	0.0528073	0.0543922	0.049824	0.0315565	0.00772605	0.00507527	0.00212393	0.00892495	0.00517407	0.0190507	0.0446908	0.00501532	0.435007	0.222732	0.268252	0.0740093
11755	-40.85264	-70.82335	29.97071	0.0528073	0.0651674	0.0524231	0.069844	0.00772605	0.00507527	0.00212393	0.00892495	0.00395599	0.0190507	0.0755197	0.0422271	0.435007	0.222732	0.268252	0.0740093
11756	-31.94829	-70.32966	38.38137	0.0270274	0.0651674	0.0254047	0.0200301	0.00772605	0.00507527	0.00212393	0.00370677	0.00395599	0.0190507	0.00771434	0.00190892	0.435007	0.222732	0.268252	0.0740093
11757	-34.36049	-68.50667	34.14619	0.0270274	0.0277754	0.0254047	0.0200301	0.0198377	0.00507527	0.00509478	0.00209106	0.00390744	0.0190507	0.13949	0.00285036	0.319359	0.163518	0.505305	0.0118176
11758	-29.75957	-67.93003	38.17047	0.0252076	0.0277754	0.0254047	0.0200301	0.0198377	0.00530015	0.000131738	0.00209106	0.00390744	0.0246351	0.0371355	0.00285036	0.450964	0.104291	0.431375	0.0133693
11759	-30.15317	-67.67174	37.51857	0.0252076	0.0277754	0.0254047	0.00965453	0.00382216	0.00530015	0.000159888	0.000566505	0.00491963	0.0196699	0.0542036	0.0343609	0.507661	0.196737	0.252393	0.0432089
11760	-33.30535	-69.52934	36.22399	0.0252076	0.0487275	0.0254047	0.00457542	0.00583733	0.0118089	0.00609318	0.00372634	0.00466952	0.0196699	0.0542036	0.0343609	0.26611	0.0651018	0.0835188	0.58527
11761	-33.15248	-68.87008	35.7176	0.0226572	0.0487275	0.0264548	0.0488315	0.00764821	0.0118089	0.00461684	0.00374042	0.00466952	0.00940896	0.0403278	0.0283953	0.835861	0.0363472	0.0466296	0.0811622
11762	-39.4924	-69.93809	30.44568	0.0815358	0.0374331	0.0206475	0.0488315	0.00764821	0.0118089	0.00238807	0.00374042	0.00466952	0.128419	0.0102298	0.0352983	0.545016	0.105565	0.135429	0.21399
11763	-31.74815	-69.25329	37.50514	0.0457528	0.0385263	0.0186683	0.0185963	0.0152405	0.00816382	0.0052693	0.00262832	0.00256296	0.0104532	0.0102298	0.0352983	0.193118	0.255136	0.120896	0.43085
11764	-35.4668	-71.10317	35.63636	0.0457528	0.0385263	0.0129058	0.0231865	0.0168955	0.040321	0.0331305	0.00262832	0.00253056	0.0104532	0.0102298	0.0228127	0.329682	0.188921	0.373914	0.107483
11765	-34.24412	-70.10054	35.85642	0.0457528	0.0385263	0.0129058	0.0231865	0.0168955	0.00866874	0.0169702	0.00569232	0.00253056	0.0227223	0.0492213	0.0106504	0.280165	0.199083	0.407487	0.113265
11766	-32.94117	-69.22929	36.28812	0.0291489	0.0385263	0.0276212	0.0558215	0.0190357	0.00866874	0.00348637	0.00569232	0.00327273	0.0171829	0.0235313	0.0106504	0.260196	0.184893	0.449719	0.105192
11767	-34.90446	-72.11508	37.21061	0.0291489	0.0144447	0.0203682	0.0558215	0.0190357	0.00866874	8.42331e-05	0.00569232	0.0175744	0.0171829	0.0235313	0.00739935	0.239577	0.249486	0.414081	0.0968559
11768	-35.26337	-72.48168	37.21831	0.0251693	0.0289845	0.0203682	0.0558215	0.0206605	0.00386733	3.48367e-05	0.0087246	0.0218866	0.0171829	0.00865498	0.00739935	0.239577	0.249486	0.414081	0.0968559
11769	-36.18187	-70.58063	34.39876	0.0398363	0.0289845	0.0203682	0.0558215	0.0228607	0.0309396	2.20577e-05	0.00108471	0.0218866	0.0456262	0.00865498	0.0150646	0.229651	0.0379025	0.157932	0.574514
11770	-37.12254	-69.78378	32.66124	0.0355271	0.0289845	0.0717565	0.0558215	0.0228607	0.0107748	0.000588877	0.00198079	0.00334054	0.0456262	0.0552676	0.00323353	0.3698	0.0610333	0.311096	0.25807
11771	-39.39404	-70.50278	31.10875	0.0355271	0.0289845	0.0717565	0.0362841	0.00798412	0.0266892	0.000588877	0.00927263	0.00334054	0.0456262	0.0552676	0.0543034	0.3698	0.0610333	0.311096	0.25807
11772	-35.04842	-71.59614	36.54772	0.0355271	0.0149077	0.0076286	0.0362841	0.00550001	0.0443151	0.000588877	0.00927263	0.00708297	0.0456262	0.00532196	0.0239176	0.637443	0.0351127	0.178975	0.148469
11773	-34.30396	-69.34903	35.04507	0.0499246	0.0313061	0.0076286	0.0235144	0.0187645	0.0443151	0.000588877	0.0072833	0.00708297	0.0456262	0.0146028	0.0239176	0.454674	0.0204407	0.438455	0.0864305
11774	-30.70969	-69.30728	38.59759	0.0297627	0.0267258	0.0185088	0.0235144	0.00578892	0.0148046	0.000531134	0.0072833	0.00708297	0.0115909	0.0146028	0.0231435	0.454674	0.0204407	0.438455	0.0864305
11775	-36.29589	-70.95204	34.65615	0.0297627	0.0267258	0.0143095	0.0235144	0.0536094	0.0148046	0.00589296	0.0042032	0.00708297	0.0703612	0.0111309	0.0231435	0.379477	0.0232593	0.498915	0.0983486
11776	-35.997	-69.48147	33.48447	0.0579329	0.0267258	0.0401199	0.0017622	0.0536094	0.0125406	0.00589296	0.0042032	0.00708297	0.0703612	0.0112508	0.0231435	0.579016	0.0354896	0.235432	0.150063
11777	-35.08269	-71.7468	36.66411	0.035034	0.0267258	0.00689951	0.0174795	0.0536094	0.0142516	0.00589296	0.0042032	0.0194618	0.00219627	0.0240866	0.0231435	0.432786	0.218089	0.23696	0.112165
11778	-37.77298	-70.67532	32.90234	0.035034	0.0267258	0.033191	0.0104834	0.0576662	0.0142516	0.00142338	0.00419724	0.00452699	0.00121371	0.0240866	0.116772	0.139072	0.331019	0.359663	0.170246
11779	-30.67832	-68.15353	37.47521	0.035034	0.0267258	0.033191	0.0070457	0.0576662	0.00406619	0.000550293	0.00419724	0.00452699	0.000715964	0.0240866	0.0143523	0.393132	0.182654	0.287925	0.136289
11780	-34.39615	-69.31416	34.91801	0.0622049	0.0267258	0.033191	0.00631988	0.0617218	0.0287179	0.000550293	0.00419724	0.0111812	0.00456851	0.0240866	0.0143523	0.422567	0.19633	0.309483	0.0716194
11781	-37.86956	-71.61178	33.74221	0.0548836	0.0267258	0.033191	0.0298714	0.0617218	0.0379824	0.0346563	0.00419724	0.00415994	0.00274288	0.00352259	0.0143523	0.777935	0.0755032	0.119019	0.0275429
11782	-34.98415	-68.85573	33.87158	0.0534203	0.0267258	0.033191	0.0298714	0.0617218	0.0127663	0.00919928	0.00923235	0.00415994	0.00274288	0.0544519	0.00720274	0.517821	0.384622	0.0792233	0.0183335
11783	-34.2044	-69.7476	35.5432	0.0534203	0.0267258	0.0476167	0.0298714	0.018588	0.0127663	0.00524064	0.00310786	0.00415994	0.0209249	0.0276756	0.0116675	0.224704	0.618435	0.127383	0.0294785
11784	-34.50812	-69.48019	34.97207	0.0534203	0.0382223	0.0121076	0.0298714	0.00978764	0.0127663	0.00524064	0.00310786	0.0031875	0.0400154	0.0570349	0.0116675	0.224704	0.618435	0.127383	0.0294785
11785	-39.21944	-71.30473	32.08528	0.0688863	0.0206782	0.0121076	0.0298714	0.00978764	0.010262	0.00524064	0.00310786	0.0031875	0.00903423	0.0570349	0.121353	0.447755	0.239675	0.25383	0.0587402
11786	-43.70243	-76.40269	32.70026	0.0153094	0.0206782	0.0122257	0.0298714	0.0288453	0.010262	0.00524064	0.00220568	0.0390178	0.00903423	0.0407176	0.121353	0.359462	0.277995	0.294412	0.0681316
11787	-37.71825	-71.42264	33.70439	0.0783828	0.0241338	0.0122257	0.0298714	0.0288453	0.00174325	0.00524064	0.00492295	0.0103449	0.0307383	0.0519363	0.0305932	0.359462	0.277995	0.294412	0.0681316
11788	-36.92204	-70.58252	33.66048	0.028447	0.0210102	0.0684472	0.00499863	0.0158266	0.00852994	0.00524064	0.00224821	0.0103449	0.00564886	0.111368	0.0279954	0.302556	0.430756	0.209342	0.0573458
11789	-34.51263	-71.2641	36.75147	0.028447	0.0495279	0.0498286	0.0180411	0.00962686	0.00852994	0.00524064	0.0132925	0.00324379	0.00564886	0.0113186	0.0279954	0.587109	0.0160493	0.311509	0.0853327
11790	-32.50464	-69.23528	36.73064	0.0475811	0.0254079	0.0498286	0.0180411	0.0404457	0.00971274	0.00276382	0.00424017	0.00324379	0.00767535	0.0110425	0.0112934	0.587109	0.0160493	0.311509	0.0853327
11791	-33.03284	-69.35152	36.31868	0.0475811	0.0254079	0.0494442	0.0180411	0.00243537	0.031046	0.00578177	0.00424017	0.00285081	0.00767535	0.043667	0.00368281	0.587109	0.0160493	0.311509	0.0853327
11792	-36.05793	-68.54304	32.48512	0.0475811	0.0323262	0.0358403	0.0232267	0.0410939	0.031046	0.00138226	0.00424017	0.00285081	0.00767535	0.043667	0.0693553	0.393334	0.0255437	0.445308	0.135814
11793	-38.30499	-70.02447	31.71949	0.0475811	0.0323262	0.00880297	0.0546163	0.0410939	0.031046	0.0150673	0.00424017	0.00202868	0.00767535	0.043667	0.0717985	0.68359	0.0443933	0.0359805	0.236036
11794	-32.41705	-68.13324	35.71619	0.0475811	0.0217476	0.0185896	0.00582948	0.0445137	0.00580575	0.0138631	0.00182775	0.00202868	0.00767535	0.0782425	0.00961858	0.68359	0.0443933	0.0359805	0.236036
11795	-31.85173	-68.81722	36.9655	0.0380298	0.0224491	0.0289658	0.00686518	0.00445792	0.00594619	0.0138631	0.00537944	0.00375287	0.00767535	0.0782425	0.00961858	0.61822	0.0334135	0.0325397	0.315827
11796	-44.98941	-72.75369	27.76427	0.0380298	0.0224491	0.0557497	0.123339	0.0400553	0.0388896	0.0138631	0.0268028	0.00678298	0.00767535	0.0782425	0.00961858	0.783184	0.0423295	0.0356998	0.138787
11797	-37.03627	-70.16682	33.13056	0.0718009	0.0224491	0.0557497	0.0193323	0.0144143	0.0388896	0.00802698	0.00108317	0.00136913	0.00273623	0.0782425	0.00961858	0.783184	0.0423295	0.0356998	0.138787
11798	-33.03725	-69.72886	36.6916	0.0198414	0.0483988	0.0110206	0.0135796	0.0376839	0.0370079	0.00180848	0.00492761	0.00239032	0.00273623	0.0432648	0.00961858	0.783184	0.0423295	0.0356998	0.138787
11799	-32.3407	-68.56109	36.22039	0.027258	0.0483988	0.0253944	0.00880915	0.0269085	0.0370079	0.00180848	0.00122964	0.00469531	0.0105032	0.0362797	0.0160842	0.505859	0.00620929	0.013107	0.474825
11800	-36.29551	-69.85637	33.56086	0.0407364	0.0483988	0.0463962	0.00880915	0.0139779	0.0487841	0.00352997	0.00087542	0.0121552	0.0105032	0.0624132	0.0160842	0.437516	0.00706808	0.0149198	0.540496
11801	-33.34308	-69.41015	36.06707	0.0407364	0.0256735	0.0466833	0.00880915	0.0139779	0.0049868	0.00405454	0.00223647	0.0121552	0.0105032	0.0624132	0.0160842	0.299357	0.00880415	0.0185844	0.673254
11802	-32.42637	-69.44413	37.01776	0.0136086	0.0256735	0.0466833	0.00880915	0.0283216	0.0049868	0.00405454	0.00223647	0.000529274	0.0105032	0.0624132	0.0160842	0.516144	0.00579306	0.0350673	0.442995
11803	-33.05852	-69.51772	36.4592	0.0155466	0.025073	0.0466833	0.00411976	0.0257088	0.0201517	0.00405454	0.00223647	0.00233529	0.0138388	0.0624132	0.0160842	0.516144	0.00579306	0.0350673	0.442995
11804	-35.94346	-68.2855	32.34204	0.0155466	0.0337593	0.0466833	0.00411976	0.0142212	0.0201517	0.00612564	0.00223647	0.00233529	0.0453919	0.113266	0.0401211	0.609136	0.00683677	0.0413852	0.342642
11805	-38.35043	-69.02331	30.67288	0.0266719	0.0337593	0.0466833	0.0058956	0.0142212	0.0201517	0.00239428	0.0164943	0.00127844	0.0453919	0.113266	0.0606082	0.609136	0.00683677	0.0413852	0.342642
11806	-37.96305	-70.48303	32.51998	0.0266719	0.0337593	0.0350048	0.00891015	0.0142212	0.00960643	0.0230964	0.00607486	0.00802986	0.00014023	0.113266	0.0606082	0.609386	0.00683958	0.202088	0.181687
11807	-31.32529	-69.79996	38.47467	0.0247331	0.0365209	0.0217054	0.00555228	0.0142212	0.00960643	0.00981216	0.00607486	0.00802986	0.0146013	0.0181043	0.0175343	0.609386	0.00683958	0.202088	0.181687
11808	-32.68064	-69.76773	37.08708	0.0650228	0.0289656	0.0217054	0.00555228	0.0142212	0.00960643	0.00158455	0.00612762	0.013114	0.00466453	0.0181043	0.0334552	0.404766	0.00601575	0.177746	0.411472
11809	-38.1008	-70.56576	32.46496	0.0266454	0.0606234	0.0217054	0.106338	0.0142212	0.00960643	0.00131262	0.00612762	0.013114	0.0018005	0.0785565	0.000751502	0.371653	0.00552361	0.163205	0.459618
11810	-39.28946	-72.18792	32.89846	0.0266454	0.0574218	0.0165146	0.0235113	0.0218529	0.00651992	0.0359175	0.00803224	0.000218459	0.0537296	0.0785565	0.000751502	0.50913	0.00756684	0.223576	0.259727
11811	-40.33261	-74.17658	33.84397	0.0374993	0.0152471	0.0165146	0.0235113	0.0218529	0.0039101	0.0336611	0.00803224	0.0020733	0.0537296	0.0785565	0.0108065	0.156709	0.0113795	0.44132	0.390592
11812	-43.726	-76.16835	32.44235	0.0374993	0.0152471	0.0165146	0.0553026	0.00787336	0.00700384	0.0336611	0.0228746	0.00231389	0.0537296	0.0785565	0.0108065	0.193593	0.0140578	0.16647	0.62588
11813	-40.5487	-73.37249	32.82379	0.0438251	0.0418977	0.0165146	0.00466403	0.0630776	0.00230982	0.0336611	0.00486622	0.013879	0.0175307	0.0785565	0.0108065	0.143515	0.0104214	0.382085	0.463979
11814	-43.31628	-74.75502	31.43874	0.0449593	0.0441883	0.0624342	0.0449717	0.0438467	0.00230982	0.0336611	0.00486622	0.0112582	0.00834033	0.0464768	0.0198392	0.143515	0.0104214	0.382085	0.463979
11815	-40.55058	-71.93417	31.38359	0.0449593	0.0441883	0.0170929	0.0449717	0.00557179	0.0383478	0.0336611	0.00486622	0.0112582	0.0573346	0.0464768	0.0198392	0.508931	0.00823802	0.302035	0.180796
11816	-36.15092	-71.39366	35.24274	0.0324871	0.0443908	0.0170929	0.0469176	0.00557179	0.0383478	0.0336611	0.00390348	0.00255583	0.0248226	0.0110434	0.00868532	0.508931	0.00823802	0.302035	0.180796
11817	-40.19374	-75.37613	35.18238	0.0324871	0.0443908	0.00467097	0.0469176	0.00605038	0.0383478	0.0651489	0.00390348	0.00542096	0.00396265	0.0110434	0.00868532	0.669299	0.00485745	0.257374	0.0684694
11818	-31.93118	-68.80596	36.87478	0.0571704	0.0344113	0.00467097	0.0541131	0.00605038	0.0383478	0.00250561	0.00213191	0.00779817	0.00218476	0.0156942	0.0024964	0.54748	0.012744	0.26014	0.179636
11819	-32.9302	-68.49287	35.56266	0.0571704	0.0377133	0.0185393	0.0541131	0.0100653	0.0114954	0.00250561	0.00213191	0.00779817	0.0202624	0.0240141	0.0154562	0.352093	0.365081	0.1673	0.115526
11820	-33.54865	-68.65468	35.10603	0.0571704	0.0525099	0.0185393	0.0541131	0.0100653	0.0132814	0.00250561	0.00545443	0.00456022	0.0202624	0.0197928	0.0147349	0.559317	0.0111035	0.214401	0.215178
11821	-36.04907	-68.7829	32.73382	0.0373415	0.0416658	0.035352	0.0541131	0.0481154	0.0132814	0.0065446	0.00726138	0.00456022	0.0202624	0.0506664	0.0147349	0.654305	0.00871015	0.168187	0.168797
