Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]
5458	-73.352	-76.13341	2.781417	0.02261492	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149
5459	-73.352	-76.13341	2.781417	0.02261492	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149
5460	-73.352	-76.13341	2.781417	0.02261492	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149	0.0226149
5461	-73.47798	-76.21957	2.741592	0.02363747	0.0236375	0.0236375	0.0236375	0.0236375	0.0236375	0.0236375	0.0236375	0.0236375	0.0236375	0.0236375	0.0236375	0.0236375
5462	-73.19395	-76.11176	2.917805	0.019113	0.019113	0.019113	0.019113	0.019113	0.019113	0.019113	0.019113	0.019113	0.019113	0.019113	0.019113	0.019113
5463	-73.67245	-76.73581	3.063364	0.0153756	0.0153756	0.0153756	0.0153756	0.0153756	0.0153756	0.0153756	0.0153756	0.0153756	0.0153756	0.0153756	0.0153756	0.0153756
5464	-73.26916	-76.08512	2.815959	0.02172801	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728
5465	-73.26916	-76.08512	2.815959	0.02172801	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728
5466	-73.26916	-76.08512	2.815959	0.02172801	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728
5467	-73.26916	-76.08512	2.815959	0.02172801	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728	0.021728
5468	-73.23563	-76.07019	2.834564	0.0212503	0.0212503	0.0212503	0.0212503	0.0212503	0.0212503	0.0212503	0.0212503	0.0212503	0.0212503	0.0212503	0.0212503	0.0212503
5469	-73.18638	-76.0802	2.893821	0.01972882	0.0197288	0.0197288	0.0197288	0.0197288	0.0197288	0.0197288	0.0197288	0.0197288	0.0197288	0.0197288	0.0197288	0.0197288
5470	-73.70374	-76.38945	2.685706	0.02507243	0.0250724	0.0250724	0.0250724	0.0250724	0.0250724	0.0250724	0.0250724	0.0250724	0.0250724	0.0250724	0.0250724	0.0250724
5471	-73.70374	-76.38945	2.685706	0.02507243	0.0250724	0.0250724	0.0250724	0.0250724	0.0250724	0.0250724	0.0250724	0.0250724	0.0250724	0.0250724	0.0250724	0.0250724
5472	-73.6736	-76.36607	2.692472	0.02489871	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987
5473	-73.6736	-76.36607	2.692472	0.02489871	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987
5474	-73.6736	-76.36607	2.692472	0.02489871	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987	0.0248987
5475	-74.98184	-78.17436	3.19252	0.01205936	0.0120594	0.0120594	0.0120594	0.0120594	0.0120594	0.0120594	0.0120594	0.0120594	0.0120594	0.0120594	0.0120594	0.0120594
5476	-73.43335	-76.45155	3.0182	0.01653524	0.0165352	0.0165352	0.0165352	0.0165352	0.0165352	0.0165352	0.0165352	0.0165352	0.0165352	0.0165352	0.0165352	0.0165352
5477	-74.17439	-76.76925	2.594861	0.02740498	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405
5478	-74.17439	-76.76925	2.594861	0.02740498	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405
5479	-74.17439	-76.76925	2.594861	0.02740498	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405	0.027405
5480	-73.95191	-77.05335	3.101438	0.01439801	0.014398	0.014398	0.014398	0.014398	0.014398	0.014398	0.014398	0.014398	0.014398	0.014398	0.014398	0.014398
5481	-73.3249	-76.1165	2.791602	0.02235342	0.0223534	0.0223534	0.0223534	0.0223534	0.0223534	0.0223534	0.0223534	0.0223534	0.0223534	0.0223534	0.0223534	0.0223534
5482	-73.3249	-76.1165	2.791602	0.02235342	0.0223534	0.0223534	0.0223534	0.0223534	0.0223534	0.0223534	0.0223534	0.0223534	0.0223534	0.0223534	0.0223534	0.0223534
5483	-73.98048	-76.61012	2.629638	0.02651202	0.026512	0.026512	0.026512	0.026512	0.026512	0.026512	0.026512	0.026512	0.026512	0.026512	0.026512	0.026512
5484	-73.98048	-76.61012	2.629638	0.02651202	0.026512	0.026512	0.026512	0.026512	0.026512	0.026512	0.026512	0.026512	0.026512	0.026512	0.026512	0.026512
5485	-73.91106	-77.00754	3.096476	0.01452541	0.0145254	0.0145254	0.0145254	0.0145254	0.0145254	0.0145254	0.0145254	0.0145254	0.0145254	0.0145254	0.0145254	0.0145254
5486	-73.18646	-76.08415	2.897687	0.01962956	0.0196296	0.0196296	0.0196296	0.0196296	0.0196296	0.0196296	0.0196296	0.0196296	0.0196296	0.0196296	0.0196296	0.0196296
5487	-73.19729	-76.11958	2.922294	0.01899774	0.0189977	0.0189977	0.0189977	0.0189977	0.0189977	0.0189977	0.0189977	0.0189977	0.0189977	0.0189977	0.0189977	0.0189977
5488	-73.39298	-76.16031	2.767335	0.0229765	0.0229765	0.0229765	0.0229765	0.0229765	0.0229765	0.0229765	0.0229765	0.0229765	0.0229765	0.0229765	0.0229765	0.0229765
5489	-73.22225	-76.06589	2.843643	0.02101721	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172
5490	-73.22225	-76.06589	2.843643	0.02101721	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172
5491	-73.22225	-76.06589	2.843643	0.02101721	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172	0.0210172
5492	-73.65347	-76.35056	2.697085	0.02478024	0.0247802	0.0247802	0.0247802	0.0247802	0.0247802	0.0247802	0.0247802	0.0247802	0.0247802	0.0247802	0.0247802	0.0247802
5493	-73.60174	-76.65346	3.051715	0.0156747	0.0156747	0.0156747	0.0156747	0.0156747	0.0156747	0.0156747	0.0156747	0.0156747	0.0156747	0.0156747	0.0156747	0.0156747
5494	-73.18894	-76.07044	2.881499	0.0200452	0.0200452	0.0200452	0.0200452	0.0200452	0.0200452	0.0200452	0.0200452	0.0200452	0.0200452	0.0200452	0.0200452	0.0200452
5495	-73.18829	-76.07163	2.883335	0.01999805	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981
5496	-73.18829	-76.07163	2.883335	0.01999805	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981
5497	-73.18829	-76.07163	2.883335	0.01999805	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981	0.0199981
5498	-74.57541	-77.10548	2.530065	0.0290687	0.0290687	0.0290687	0.0290687	0.0290687	0.0290687	0.0290687	0.0290687	0.0290687	0.0290687	0.0290687	0.0290687	0.0290687
5499	-74.83061	-77.32287	2.492263	0.0300393	0.0300393	0.0300393	0.0300393	0.0300393	0.0300393	0.0300393	0.0300393	0.0300393	0.0300393	0.0300393	0.0300393	0.0300393
5500	-73.18877	-76.07073	2.881965	0.02003324	0.0200332	0.0200332	0.0200332	0.0200332	0.0200332	0.0200332	0.0200332	0.0200332	0.0200332	0.0200332	0.0200332	0.0200332
5501	-73.43333	-76.18796	2.754633	0.02330264	0.0233026	0.0233026	0.0233026	0.0233026	0.0233026	0.0233026	0.0233026	0.0233026	0.0233026	0.0233026	0.0233026	0.0233026
5502	-74.18532	-76.7783	2.592981	0.02745326	0.0274533	0.0274533	0.0274533	0.0274533	0.0274533	0.0274533	0.0274533	0.0274533	0.0274533	0.0274533	0.0274533	0.0274533
5503	-73.56306	-76.6079	3.04484	0.01585122	0.0158512	0.0158512	0.0158512	0.0158512	0.0158512	0.0158512	0.0158512	0.0158512	0.0158512	0.0158512	0.0158512	0.0158512
5504	-73.93643	-76.5744	2.637975	0.02629797	0.026298	0.026298	0.026298	0.026298	0.026298	0.026298	0.026298	0.026298	0.026298	0.026298	0.026298	0.026298
5505	-74.2162	-76.80391	2.58771	0.02758859	0.0275886	0.0275886	0.0275886	0.0275886	0.0275886	0.0275886	0.0275886	0.0275886	0.0275886	0.0275886	0.0275886	0.0275886
5506	-73.38884	-76.39608	3.007238	0.0168167	0.0168167	0.0168167	0.0168167	0.0168167	0.0168167	0.0168167	0.0168167	0.0168167	0.0168167	0.0168167	0.0168167	0.0168167
5507	-76.90662	-80.19816	3.291532	0.009517093	0.00951709	0.00951709	0.00951709	0.00951709	0.00951709	0.00951709	0.00951709	0.00951709	0.00951709	0.00951709	0.00951709	0.00951709
5508	-73.18864	-76.09621	2.907567	0.01937587	0.0193759	0.0193759	0.0193759	0.0193759	0.0193759	0.0193759	0.0193759	0.0193759	0.0193759	0.0193759	0.0193759	0.0193759
5509	-73.22117	-76.16435	2.943181	0.01846144	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614
5510	-73.22117	-76.16435	2.943181	0.01846144	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614
5511	-73.22117	-76.16435	2.943181	0.01846144	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614	0.0184614
5512	-73.51747	-76.24823	2.730761	0.02391558	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156
5513	-73.51747	-76.24823	2.730761	0.02391558	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156
5514	-73.51747	-76.24823	2.730761	0.02391558	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156	0.0239156
5515	-73.39306	-76.16037	2.767307	0.02297722	0.0229772	0.0229772	0.0229772	0.0229772	0.0229772	0.0229772	0.0229772	0.0229772	0.0229772	0.0229772	0.0229772	0.0229772
5516	-73.21142	-76.14746	2.936038	0.01864483	0.0186448	0.0186448	0.0186448	0.0186448	0.0186448	0.0186448	0.0186448	0.0186448	0.0186448	0.0186448	0.0186448	0.0186448
5517	-73.33983	-76.12572	2.785889	0.02250011	0.0225001	0.0225001	0.0225001	0.0225001	0.0225001	0.0225001	0.0225001	0.0225001	0.0225001	0.0225001	0.0225001	0.0225001
5518	-73.79928	-76.88124	3.081952	0.01489834	0.0148983	0.0148983	0.0148983	0.0148983	0.0148983	0.0148983	0.0148983	0.0148983	0.0148983	0.0148983	0.0148983	0.0148983
5519	-75.46176	-78.6844	3.222639	0.01128601	0.011286	0.011286	0.011286	0.011286	0.011286	0.011286	0.011286	0.011286	0.011286	0.011286	0.011286	0.011286
5520	-75.46176	-78.6844	3.222639	0.01128601	0.011286	0.011286	0.011286	0.011286	0.011286	0.011286	0.011286	0.011286	0.011286	0.011286	0.011286	0.011286
5521	-73.32366	-76.11575	2.792089	0.0223409	0.0223409	0.0223409	0.0223409	0.0223409	0.0223409	0.0223409	0.0223409	0.0223409	0.0223409	0.0223409	0.0223409	0.0223409
5522	-73.68757	-76.75329	3.065722	0.01531506	0.0153151	0.0153151	0.0153151	0.0153151	0.0153151	0.0153151	0.0153151	0.0153151	0.0153151	0.0153151	0.0153151	0.0153151
5523	-73.23466	-76.06984	2.835179	0.02123451	0.0212345	0.0212345	0.0212345	0.0212345	0.0212345	0.0212345	0.0212345	0.0212345	0.0212345	0.0212345	0.0212345	0.0212345
5524	-73.25364	-76.21498	2.961341	0.01799516	0.0179952	0.0179952	0.0179952	0.0179952	0.0179952	0.0179952	0.0179952	0.0179952	0.0179952	0.0179952	0.0179952	0.0179952
5525	-73.18652	-76.07818	2.891651	0.01978453	0.0197845	0.0197845	0.0197845	0.0197845	0.0197845	0.0197845	0.0197845	0.0197845	0.0197845	0.0197845	0.0197845	0.0197845
5526	-73.18652	-76.07818	2.891651	0.01978453	0.0197845	0.0197845	0.0197845	0.0197845	0.0197845	0.0197845	0.0197845	0.0197845	0.0197845	0.0197845	0.0197845	0.0197845
5527	-73.21813	-76.06488	2.84675	0.02093743	0.0209374	0.0209374	0.0209374	0.0209374	0.0209374	0.0209374	0.0209374	0.0209374	0.0209374	0.0209374	0.0209374	0.0209374
5528	-73.20773	-76.14069	2.932959	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239
5529	-73.20773	-76.14069	2.932959	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239	0.0187239
5530	-73.30589	-76.10518	2.799298	0.02215581	0.0221558	0.0221558	0.0221558	0.0221558	0.0221558	0.0221558	0.0221558	0.0221558	0.0221558	0.0221558	0.0221558	0.0221558
5531	-73.39621	-76.40535	3.009142	0.01676782	0.0167678	0.0167678	0.0167678	0.0167678	0.0167678	0.0167678	0.0167678	0.0167678	0.0167678	0.0167678	0.0167678	0.0167678
5532	-73.39621	-76.40535	3.009142	0.01676782	0.0167678	0.0167678	0.0167678	0.0167678	0.0167678	0.0167678	0.0167678	0.0167678	0.0167678	0.0167678	0.0167678	0.0167678
5533	-73.51962	-76.24981	2.730188	0.02393029	0.0239303	0.0239303	0.0239303	0.0239303	0.0239303	0.0239303	0.0239303	0.0239303	0.0239303	0.0239303	0.0239303	0.0239303
5534	-75.12174	-77.57318	2.451438	0.03108753	0.0310875	0.0310875	0.0310875	0.0310875	0.0310875	0.0310875	0.0310875	0.0310875	0.0310875	0.0310875	0.0310875	0.0310875
5535	-74.20099	-76.79129	2.590299	0.0275221	0.0275221	0.0275221	0.0275221	0.0275221	0.0275221	0.0275221	0.0275221	0.0275221	0.0275221	0.0275221	0.0275221	0.0275221
5536	-73.57042	-76.28749	2.717064	0.02426727	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673
5537	-73.57042	-76.28749	2.717064	0.02426727	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673
5538	-73.57042	-76.28749	2.717064	0.02426727	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673	0.0242673
5539	-73.3751	-76.37869	3.003585	0.01691049	0.0169105	0.0169105	0.0169105	0.0169105	0.0169105	0.0169105	0.0169105	0.0169105	0.0169105	0.0169105	0.0169105	0.0169105
5540	-73.3751	-76.37869	3.003585	0.01691049	0.0169105	0.0169105	0.0169105	0.0169105	0.0169105	0.0169105	0.0169105	0.0169105	0.0169105	0.0169105	0.0169105	0.0169105
5541	-73.77403	-76.44455	2.670519	0.02546235	0.0254624	0.0254624	0.0254624	0.0254624	0.0254624	0.0254624	0.0254624	0.0254624	0.0254624	0.0254624	0.0254624	0.0254624
5542	-73.21065	-76.14606	2.935414	0.01866087	0.0186609	0.0186609	0.0186609	0.0186609	0.0186609	0.0186609	0.0186609	0.0186609	0.0186609	0.0186609	0.0186609	0.0186609
5543	-73.38694	-76.15627	2.769327	0.02292536	0.0229254	0.0229254	0.0229254	0.0229254	0.0229254	0.0229254	0.0229254	0.0229254	0.0229254	0.0229254	0.0229254	0.0229254
5544	-73.32597	-76.3151	2.989136	0.01728148	0.0172815	0.0172815	0.0172815	0.0172815	0.0172815	0.0172815	0.0172815	0.0172815	0.0172815	0.0172815	0.0172815	0.0172815
5545	-73.64806	-76.3464	2.698341	0.02474799	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748
5546	-73.64806	-76.3464	2.698341	0.02474799	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748
5547	-73.64806	-76.3464	2.698341	0.02474799	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748
5548	-73.64806	-76.3464	2.698341	0.02474799	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748	0.024748
5549	-74.09492	-76.70369	2.608771	0.02704782	0.0270478	0.0270478	0.0270478	0.0270478	0.0270478	0.0270478	0.0270478	0.0270478	0.0270478	0.0270478	0.0270478	0.0270478
5550	-74.09492	-76.70369	2.608771	0.02704782	0.0270478	0.0270478	0.0270478	0.0270478	0.0270478	0.0270478	0.0270478	0.0270478	0.0270478	0.0270478	0.0270478	0.0270478
5551	-74.12319	-77.2438	3.120611	0.01390572	0.0139057	0.0139057	0.0139057	0.0139057	0.0139057	0.0139057	0.0139057	0.0139057	0.0139057	0.0139057	0.0139057	0.0139057
5552	-74.44919	-76.99883	2.549637	0.02856614	0.0285661	0.0285661	0.0285661	0.0285661	0.0285661	0.0285661	0.0285661	0.0285661	0.0285661	0.0285661	0.0285661	0.0285661
5553	-73.35705	-76.3556	2.998551	0.01703974	0.0170397	0.0170397	0.0170397	0.0170397	0.0170397	0.0170397	0.0170397	0.0170397	0.0170397	0.0170397	0.0170397	0.0170397
5554	-73.35705	-76.3556	2.998551	0.01703974	0.0170397	0.0170397	0.0170397	0.0170397	0.0170397	0.0170397	0.0170397	0.0170397	0.0170397	0.0170397	0.0170397	0.0170397
5555	-74.27051	-76.84909	2.578579	0.02782304	0.027823	0.027823	0.027823	0.027823	0.027823	0.027823	0.027823	0.027823	0.027823	0.027823	0.027823	0.027823
5556	-73.75913	-76.43281	2.673675	0.02538133	0.0253813	0.0253813	0.0253813	0.0253813	0.0253813	0.0253813	0.0253813	0.0253813	0.0253813	0.0253813	0.0253813	0.0253813
5557	-73.75913	-76.43281	2.673675	0.02538133	0.0253813	0.0253813	0.0253813	0.0253813	0.0253813	0.0253813	0.0253813	0.0253813	0.0253813	0.0253813	0.0253813	0.0253813
5558	-74.06309	-77.17725	3.114156	0.01407146	0.0140715	0.0140715	0.0140715	0.0140715	0.0140715	0.0140715	0.0140715	0.0140715	0.0140715	0.0140715	0.0140715	0.0140715
5559	-73.26391	-76.22996	2.966046	0.01787436	0.0178744	0.0178744	0.0178744	0.0178744	0.0178744	0.0178744	0.0178744	0.0178744	0.0178744	0.0178744	0.0178744	0.0178744
5560	-74.16625	-77.29133	3.125075	0.01379108	0.0137911	0.0137911	0.0137911	0.0137911	0.0137911	0.0137911	0.0137911	0.0137911	0.0137911	0.0137911	0.0137911	0.0137911
5561	-74.78003	-77.27962	2.499588	0.02985123	0.0298512	0.0298512	0.0298512	0.0298512	0.0298512	0.0298512	0.0298512	0.0298512	0.0298512	0.0298512	0.0298512	0.0298512
5562	-73.1912	-76.06766	2.876456	0.02017469	0.0201747	0.0201747	0.0201747	0.0201747	0.0201747	0.0201747	0.0201747	0.0201747	0.0201747	0.0201747	0.0201747	0.0201747
5563	-74.12832	-76.73119	2.602872	0.02719929	0.0271993	0.0271993	0.0271993	0.0271993	0.0271993	0.0271993	0.0271993	0.0271993	0.0271993	0.0271993	0.0271993	0.0271993
5564	-73.19801	-76.06408	2.86607	0.02044134	0.0204413	0.0204413	0.0204413	0.0204413	0.0204413	0.0204413	0.0204413	0.0204413	0.0204413	0.0204413	0.0204413	0.0204413
5565	-73.24626	-76.07441	2.82816	0.02141474	0.0214147	0.0214147	0.0214147	0.0214147	0.0214147	0.0214147	0.0214147	0.0214147	0.0214147	0.0214147	0.0214147	0.0214147
5566	-73.24626	-76.07441	2.82816	0.02141474	0.0214147	0.0214147	0.0214147	0.0214147	0.0214147	0.0214147	0.0214147	0.0214147	0.0214147	0.0214147	0.0214147	0.0214147
5567	-73.60857	-76.31625	2.707686	0.02450805	0.024508	0.024508	0.024508	0.024508	0.024508	0.024508	0.024508	0.024508	0.024508	0.024508	0.024508	0.024508
5568	-73.66248	-76.72427	3.061786	0.01541612	0.0154161	0.0154161	0.0154161	0.0154161	0.0154161	0.0154161	0.0154161	0.0154161	0.0154161	0.0154161	0.0154161	0.0154161
5569	-73.66248	-76.72427	3.061786	0.01541612	0.0154161	0.0154161	0.0154161	0.0154161	0.0154161	0.0154161	0.0154161	0.0154161	0.0154161	0.0154161	0.0154161	0.0154161
5570	-73.51152	-76.24388	2.732355	0.02387465	0.0238746	0.0238746	0.0238746	0.0238746	0.0238746	0.0238746	0.0238746	0.0238746	0.0238746	0.0238746	0.0238746	0.0238746
5571	-73.7086	-76.39323	2.684631	0.02510003	0.0251	0.0251	0.0251	0.0251	0.0251	0.0251	0.0251	0.0251	0.0251	0.0251	0.0251	0.0251
5572	-74.05338	-76.6696	2.616224	0.02685645	0.0268565	0.0268565	0.0268565	0.0268565	0.0268565	0.0268565	0.0268565	0.0268565	0.0268565	0.0268565	0.0268565	0.0268565
5573	-73.83103	-76.48977	2.658735	0.02576494	0.0257649	0.0257649	0.0257649	0.0257649	0.0257649	0.0257649	0.0257649	0.0257649	0.0257649	0.0257649	0.0257649	0.0257649
5574	-74.48316	-77.02746	2.544306	0.02870305	0.028703	0.028703	0.028703	0.028703	0.028703	0.028703	0.028703	0.028703	0.028703	0.028703	0.028703	0.028703
5575	-73.56207	-76.60673	3.044659	0.01585586	0.0158559	0.0158559	0.0158559	0.0158559	0.0158559	0.0158559	0.0158559	0.0158559	0.0158559	0.0158559	0.0158559	0.0158559
5576	-73.64874	-76.70832	3.059577	0.01547284	0.0154728	0.0154728	0.0154728	0.0154728	0.0154728	0.0154728	0.0154728	0.0154728	0.0154728	0.0154728	0.0154728	0.0154728
5577	-74.52103	-77.05945	2.538418	0.0288542	0.0288542	0.0288542	0.0288542	0.0288542	0.0288542	0.0288542	0.0288542	0.0288542	0.0288542	0.0288542	0.0288542	0.0288542
5578	-78.25575	-80.33838	2.082629	0.04055714	0.0405571	0.0405571	0.0405571	0.0405571	0.0405571	0.0405571	0.0405571	0.0405571	0.0405571	0.0405571	0.0405571	0.0405571
5579	-76.58524	-78.85371	2.268473	0.03578539	0.0357854	0.0357854	0.0357854	0.0357854	0.0357854	0.0357854	0.0357854	0.0357854	0.0357854	0.0357854	0.0357854	0.0357854
5580	-73.63655	-76.33758	2.701029	0.02467899	0.024679	0.024679	0.024679	0.024679	0.024679	0.024679	0.024679	0.024679	0.024679	0.024679	0.024679	0.024679
5581	-73.63655	-76.33758	2.701029	0.02467899	0.024679	0.024679	0.024679	0.024679	0.024679	0.024679	0.024679	0.024679	0.024679	0.024679	0.024679	0.024679
5582	-73.3171	-76.30334	2.986242	0.01735579	0.0173558	0.0173558	0.0173558	0.0173558	0.0173558	0.0173558	0.0173558	0.0173558	0.0173558	0.0173558	0.0173558	0.0173558
5583	-73.18649	-76.08447	2.897981	0.01962201	0.019622	0.019622	0.019622	0.019622	0.019622	0.019622	0.019622	0.019622	0.019622	0.019622	0.019622	0.019622
5584	-74.59453	-77.12169	2.527155	0.0291434	0.0291434	0.0291434	0.0291434	0.0291434	0.0291434	0.0291434	0.0291434	0.0291434	0.0291434	0.0291434	0.0291434	0.0291434
5585	-73.38956	-76.39698	3.007425	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119	0.0168119
5586	-73.18841	-76.07139	2.882973	0.02000735	0.0200074	0.0200074	0.0200074	0.0200074	0.0200074	0.0200074	0.0200074	0.0200074	0.0200074	0.0200074	0.0200074	0.0200074
5587	-73.42646	-76.18319	2.756728	0.02324884	0.0232488	0.0232488	0.0232488	0.0232488	0.0232488	0.0232488	0.0232488	0.0232488	0.0232488	0.0232488	0.0232488	0.0232488
5588	-74.14018	-76.74098	2.600796	0.02725259	0.0272526	0.0272526	0.0272526	0.0272526	0.0272526	0.0272526	0.0272526	0.0272526	0.0272526	0.0272526	0.0272526	0.0272526
5589	-74.37035	-76.93256	2.562213	0.02824325	0.0282433	0.0282433	0.0282433	0.0282433	0.0282433	0.0282433	0.0282433	0.0282433	0.0282433	0.0282433	0.0282433	0.0282433
5590	-74.37035	-76.93256	2.562213	0.02824325	0.0282433	0.0282433	0.0282433	0.0282433	0.0282433	0.0282433	0.0282433	0.0282433	0.0282433	0.0282433	0.0282433	0.0282433
5591	-73.72647	-76.40718	2.680709	0.02520073	0.0252007	0.0252007	0.0252007	0.0252007	0.0252007	0.0252007	0.0252007	0.0252007	0.0252007	0.0252007	0.0252007	0.0252007
5592	-73.3562	-76.3545	2.998306	0.01704604	0.017046	0.017046	0.017046	0.017046	0.017046	0.017046	0.017046	0.017046	0.017046	0.017046	0.017046	0.017046
5593	-75.14445	-77.59279	2.44834	0.03116708	0.0311671	0.0311671	0.0311671	0.0311671	0.0311671	0.0311671	0.0311671	0.0311671	0.0311671	0.0311671	0.0311671	0.0311671
5594	-76.04527	-78.37805	2.332782	0.03413417	0.0341342	0.0341342	0.0341342	0.0341342	0.0341342	0.0341342	0.0341342	0.0341342	0.0341342	0.0341342	0.0341342	0.0341342
5595	-73.68286	-76.74785	3.064992	0.01533378	0.0153338	0.0153338	0.0153338	0.0153338	0.0153338	0.0153338	0.0153338	0.0153338	0.0153338	0.0153338	0.0153338	0.0153338
5596	-73.19409	-76.1121	2.91801	0.01910775	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077
5597	-73.19409	-76.1121	2.91801	0.01910775	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077
5598	-73.19409	-76.1121	2.91801	0.01910775	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077
5599	-73.19409	-76.1121	2.91801	0.01910775	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077	0.0191077
5600	-73.18715	-76.0747	2.88755	0.01988983	0.0198898	0.0198898	0.0198898	0.0198898	0.0198898	0.0198898	0.0198898	0.0198898	0.0198898	0.0198898	0.0198898	0.0198898
5601	-73.18715	-76.0747	2.88755	0.01988983	0.0198898	0.0198898	0.0198898	0.0198898	0.0198898	0.0198898	0.0198898	0.0198898	0.0198898	0.0198898	0.0198898	0.0198898
5602	-73.76693	-76.43895	2.672019	0.02542384	0.0254238	0.0254238	0.0254238	0.0254238	0.0254238	0.0254238	0.0254238	0.0254238	0.0254238	0.0254238	0.0254238	0.0254238
