Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]	rf[1]	rf[2]	rf[3]	rf[4]
21955	1	-126.9666	-168.0764	41.10982	0.002526407	0.01384707	0.009601327	0.0151334	0.00536641	0.003786211	0.02039983	0.008565018	0.009605256	0.003994593	0.008338623	0.05728496	0.055356	0.195762	0.232455	0.516427
21956	0	-127.4293	-164.5985	37.16921	0.002363417	0.01368322	0.01210798	0.0009125695	0.01562193	0.0004647767	0.009099758	0.01307275	0.02364743	0.01619587	0.02572333	0.06400773	0.123116	0.13405	0.502625	0.240209
21957	1	-131.7845	-169.7417	37.95725	0.009749966	0.01384707	0.007062818	0.0151334	0.02068155	0.007965673	0.01793147	0.007098145	0.009605256	0.01451231	0.008338623	0.05728496	0.055356	0.195762	0.232455	0.516427
21958	0	-128.1795	-163.6157	35.43626	0.000376427	0.01875608	0.01210798	0.0069695	0.00285188	0.0004647767	0.02012866	0.01307275	0.03259821	0.01619587	0.0262806	0.06400773	0.18281	0.228799	0.178399	0.409993
21959	1	-132.211	-170.5457	38.33469	0.01945019	0.01384707	0.004661427	0.004724126	0.02068155	0.007965673	0.01793147	0.009634377	0.004445313	0.01235437	0.01381339	0.05601929	0.055356	0.195762	0.232455	0.516427
21960	0	-133.8354	-171.9707	38.13532	0.006196357	0.009498958	0.01210798	0.01396536	0.00285188	0.01408564	0.01349136	0.01792506	0.05225713	0.003279528	0.02846775	0.01334664	0.151724	0.189892	0.148063	0.510321
21961	1	-136.3915	-174.469	38.0775	0.01842484	0.0150429	0.01993453	0.004724126	0.008530728	0.01928741	0.02219844	0.006469537	0.004445313	0.0251149	0.01381339	0.03005169	0.206388	0.0931332	0.11059	0.589889
21962	0	-133.4274	-168.8365	35.40912	0.006196357	0.01854004	0.005332946	0.01396536	0.002542442	0.001723772	0.02941906	0.01792506	0.05225713	0.008263755	0.02846775	0.02944164	0.066209	0.209035	0.162989	0.561766
21963	1	-125.323	-166.7769	41.45392	0.001417663	0.0150429	0.01255902	0.004724126	0.008530728	0.002469108	0.01316661	0.006469537	0.004445313	0.0251149	0.01381339	0.04733809	0.201459	0.0909088	0.141858	0.565774
21964	0	-135.7904	-167.7607	31.97024	0.006196357	0.003192538	0.005332946	0.01484383	0.001165737	0.006892632	0.04017322	0.00623005	0.05225713	0.002533044	0.03938368	0.06943002	0.219928	0.331284	0.258309	0.19048
21965	1	-126.4827	-164.548	38.06528	0.001417663	0.0150429	0.01255902	0.004724126	0.002980192	0.009772429	0.01316661	0.00731638	0.004445313	0.0251149	0.04427945	0.04733809	0.185245	0.164075	0.130441	0.520239
21966	0	-135.1956	-168.8172	33.62164	0.000334898	0.01338093	0.005332946	0.01484383	0.004775019	0.006892632	0.04266814	0.00623005	0.05225713	0.002533044	0.01283856	0.06943002	0.219928	0.331284	0.258309	0.19048
21967	1	-128.8875	-163.7312	34.84372	0.002536051	0.01074158	0.009966965	0.0111774	0.002184568	0.009772429	0.008954869	0.002529454	0.02389324	0.0251149	0.04427945	0.06844148	0.193109	0.128587	0.135979	0.542325
21968	0	-128.8751	-167.8363	38.96119	0.009920108	0.01781131	0.005332946	0.01484383	0.006553934	0.006892632	0.02397446	0.00623005	0.008834513	0.01995533	0.01622118	0.0428447	0.219928	0.331284	0.258309	0.19048
21969	1	-127.337	-165.5836	38.2466	0.000449481	0.01074158	0.01217906	0.001721577	0.001752391	0.007629642	0.003529495	0.005377027	0.01023083	0.05214229	0.02052396	0.06011048	0.204201	0.135973	0.0863517	0.573475
21970	0	-127.6449	-166.273	38.62803	0.00629918	0.01578801	0.005332946	0.002363435	0.006553934	0.006892632	0.02397446	0.00623005	0.008834513	0.01995533	0.04725001	0.03319137	0.318596	0.289381	0.225636	0.166387
21971	1	-127.3168	-165.0512	37.73435	0.000449481	0.02189056	0.01217906	0.0009536826	0.005697195	0.01025369	0.002165688	0.004918025	0.01023083	0.04359555	0.01894198	0.06011048	0.106703	0.263919	0.0823667	0.54701
21972	0	-127.3704	-166.4075	39.03709	0.002070722	0.009759764	0.005332946	0.002933181	0.009785133	0.001207744	0.02397446	0.01437913	0.008834513	0.01995533	0.04725001	0.03319137	0.335152	0.304419	0.237362	0.123066
21973	1	-130.1686	-166.5239	36.35533	0.003204244	0.02189056	0.01217906	0.002792835	0.005697195	0.02568629	0.004330631	0.004918025	0.001495539	0.04359555	0.01894198	0.06011048	0.0683323	0.260949	0.111359	0.559359
21974	0	-128.8908	-164.2577	35.36694	0.0004460696	0.02036136	0.02165543	0.006191891	0.009785133	0.001627437	0.02181606	0.01172046	0.01580902	0.01995533	0.04725001	0.03786872	0.180594	0.164033	0.58906	0.0663128
21975	1	-126.9378	-167.9018	40.964	0.00213421	0.02189056	0.01189249	0.002631428	0.004136851	0.00699829	0.005647569	0.004918025	0.001495539	0.006551559	0.03146498	0.06011048	0.237505	0.213566	0.0911387	0.457791
21976	0	-123.1442	-166.2144	43.07024	0.0004460696	0.007620438	0.01963087	0.0009754634	0.004282966	0.001627437	0.02181606	0.01172046	0.006294336	0.01056549	0.0164714	0.03786872	0.246197	0.11023	0.395846	0.247728
21977	1	-127.5112	-166.6092	39.098	0.0002042647	0.01690172	0.003051069	0.002631428	0.01231171	0.00699829	0.02023816	0.0009105598	0.001843075	0.006551559	0.0463277	0.06011048	0.071446	0.260077	0.110987	0.55749
21978	0	-125.227	-165.0787	39.85164	0.0004460696	0.007620438	0.01963087	0.008775134	0.002877609	0.001220387	0.02181606	0.01172046	0.01978967	0.004342644	0.02293685	0.04954992	0.260469	0.114557	0.111376	0.513599
21979	1	-130.86	-165.6366	34.77663	0.0002933797	0.01504615	0.01265111	0.002631428	0.01231171	0.009525876	0.02023816	0.01011641	0.0009250364	0.03006961	0.0463277	0.06011048	0.146085	0.531778	0.226935	0.095202
21980	0	-130.5147	-169.5791	39.06442	0.008530696	0.005423072	0.01963087	0.005417709	0.02748538	0.006987698	0.02355477	0.01172046	0.004101909	0.004342644	0.02293685	0.03827564	0.09872	0.146712	0.0968063	0.657762
21981	1	-131.542	-166.0783	34.53633	0.0007413674	0.01504615	0.008179545	0.00596523	0.01231171	0.0274086	0.007070375	0.00456377	0.004797251	0.03006961	0.0463277	0.06011048	0.132252	0.481424	0.356926	0.0293979
21982	0	-128.1819	-165.6709	37.48904	0.008530696	0.005423072	0.00361306	0.001909981	0.0009186948	0.00834967	0.02355477	0.01172046	0.01829915	0.003811287	0.03194834	0.07570076	0.09872	0.146712	0.0968063	0.657762
21983	1	-129.4903	-163.6674	34.17719	0.0004715577	0.02422404	0.008179545	0.00596523	0.01231171	0.007785706	0.004865978	0.00456377	0.02122092	0.03006961	0.0463277	0.06011048	0.0755833	0.275137	0.203986	0.445293
21984	0	-125.7661	-163.2705	37.50441	0.003658613	0.005423072	0.00361306	0.001909981	0.01822251	0.006358743	0.03103818	0.01172046	0.01829915	0.007419497	0.0262674	0.05969927	0.108443	0.0402626	0.825192	0.0261026
21985	1	-132.6642	-168.0037	35.33948	0.006293742	0.01044109	0.008179545	0.00596523	0.01231171	0.007785706	0.01777267	0.00456377	0.02122092	0.03006961	0.06041228	0.0297386	0.145884	0.383139	0.284058	0.186919
21986	0	-124.8625	-165.6652	40.80264	0.003899905	0.005423072	0.004731731	0.005969326	0.01822251	0.0001612299	0.03103818	0.002815555	0.01829915	0.007419497	0.01596436	0.04750195	0.105767	0.0639433	0.804831	0.0254586
21987	1	-132.7576	-169.3379	36.58022	0.006940137	0.01044109	0.007941587	0.0004655499	0.01859258	0.01139706	0.01334815	0.0008822098	0.02122092	0.02627652	0.06041228	0.02472993	0.1396	0.366635	0.271822	0.221943
21988	0	-128.1541	-167.145	38.99096	0.003899905	0.01513611	0.007712407	0.005969326	0.01822251	6.916394e-06	0.01635728	0.002815555	0.01829915	0.0001793484	0.01596436	0.07456157	0.107861	0.0454082	0.820768	0.0259627
21989	1	-125.3896	-165.9843	40.59467	0.006940137	0.009758268	0.01664862	0.002073367	0.00559469	0.005126413	0.01334815	0.007681179	0.008898052	0.007424167	0.03153606	0.04844669	0.1396	0.366635	0.271822	0.221943
21990	0	-128.1663	-164.1276	35.96133	0.003899905	0.009613776	0.01255397	0.01433073	0.01822251	0.0005019033	0.03473146	0.0103834	0.01829915	0.0001793484	0.01596436	0.07000643	0.063215	0.0476806	0.861842	0.0272619
21991	1	-128.25	-164.0738	35.82382	0.006940137	0.009742618	0.009425167	0.002073367	0.007628326	0.005126413	0.01334815	0.007681179	0.01776344	0.02124848	0.0386967	0.07035479	0.1396	0.366635	0.271822	0.221943
21992	0	-128.8539	-163.8275	34.97356	0.003899905	0.01875251	0.009809215	0.002743575	0.03042962	0.00144548	0.03473146	0.0103834	0.01829915	0.00186037	0.01596436	0.07000643	0.063215	0.0476806	0.861842	0.0272619
21993	1	-127.7401	-164.251	36.5109	0.006940137	0.01551351	0.009425167	0.002073367	0.007628326	0.005204215	0.01334815	0.007681179	0.005210343	0.02124848	0.0386967	0.07035479	0.427392	0.191788	0.251058	0.129762
21994	0	-132.2821	-167.6467	35.36456	0.01193933	0.003062897	0.009809215	0.003264351	0.03042962	0.003285175	0.02338178	0.0103834	0.02967487	0.001823808	0.01744926	0.07000643	0.063215	0.0476806	0.861842	0.0272619
21995	1	-126.9118	-163.5256	36.61387	0.007271399	0.01551351	0.00853629	0.002073367	0.006664998	0.005204215	0.01334815	0.007681179	0.005726569	0.02124848	0.0386967	0.07035479	0.24763	0.141231	0.311034	0.300104
21996	0	-134.7189	-168.782	34.06312	0.01193933	0.003062897	0.01400654	0.02177384	0.03042962	0.004167636	0.02634747	0.004648237	0.01100638	0.01237166	0.01744926	0.07000643	0.436853	0.329501	0.0452493	0.188396
21997	1	-130.5887	-165.765	35.17628	0.007271399	0.01551351	0.001083071	0.002073367	0.01819659	0.005204215	0.01374513	0.007681179	0.005270752	0.02124848	0.02891735	0.09014226	0.213096	0.121535	0.267658	0.397711
21998	0	-134.2985	-166.4912	32.19267	0.01193933	0.01099045	0.01400654	0.02177384	0.01712778	0.01461923	0.02634747	0.001119608	0.006886231	0.01237166	0.03827221	0.07000643	0.190177	0.667391	0.0196986	0.122733
21999	1	-127.8028	-163.8966	36.09381	0.007379367	0.01188319	0.00499889	0.01631614	0.002765529	0.003421151	0.01374513	0.002565189	0.008476366	0.02126296	0.03013769	0.08444263	0.372181	0.0969651	0.213546	0.317307
22000	0	-130.1598	-165.386	35.22615	0.0004300488	0.01557606	0.01400654	0.02177384	0.006654588	0.01094492	0.03443745	0.01357823	0.006886231	0.004853308	0.03827221	0.04844725	0.35978	0.370766	0.037266	0.232188
22001	1	-126.3683	-164.1454	37.77707	0.007379367	0.008608582	0.00499889	0.005410545	0.002613319	0.003421151	0.01879297	0.002565189	0.01121311	0.02126296	0.03013769	0.07456555	0.311068	0.0497932	0.44674	0.192398
22002	0	-124.9999	-164.1468	39.14685	0.005055419	0.007739711	0.01473132	0.007790881	0.01397178	0.003087169	0.01824664	0.003223027	0.01218459	0.004853308	0.03827221	0.04844725	0.186583	0.19228	0.500724	0.120413
22003	1	-128.79	-167.9437	39.15372	0.007379367	0.008608582	0.00499889	0.004763492	0.02446588	0.00460563	0.005128883	0.002565189	0.01657679	0.0214924	0.03013769	0.0468135	0.24127	0.0386204	0.0429059	0.677204
22004	0	-126.3388	-163.7079	37.3691	0.005055419	0.01321828	0.01473132	0.01788209	0.0007176302	0.0003276627	0.01691273	0.01047973	0.01218459	0.004853308	0.03827221	0.06031526	0.133755	0.210871	0.549138	0.106236
22005	1	-129.6512	-168.3475	38.69633	0.007379367	0.008608582	0.00499889	0.02065263	0.009315658	0.0009057353	0.005071722	0.001386398	0.002852999	0.01018018	0.03013769	0.08050951	0.594806	0.094726	0.105237	0.205231
22006	0	-128.4351	-165.4345	36.99941	0.005055419	0.01814814	0.00328943	0.01788209	0.01558954	0.0003276627	0.01691273	0.006288522	0.01218459	0.01872092	0.02384332	0.06031526	0.216515	0.341346	0.270171	0.171968
22007	1	-126.4346	-166.1538	39.71925	0.004200244	0.008608582	0.01475553	0.002730067	0.009315658	0.0004346204	0.005071722	0.001386398	0.002852999	0.01201499	0.03013769	0.08050951	0.48866	0.256277	0.0864571	0.168606
22008	0	-125.8255	-164.8172	38.99168	0.005055419	0.01814814	0.01191477	0.001699403	0.01558954	0.001127086	0.02051629	0.001610472	0.008701131	0.01872092	0.02384332	0.05219095	0.436411	0.0482278	0.314914	0.200447
22009	1	-126.0883	-165.4445	39.35611	0.004200244	0.008608582	0.01475553	0.002730067	0.007030869	0.002105714	0.005071722	0.002208995	0.002852999	0.01534951	0.03013769	0.08050951	0.494732	0.247035	0.0875315	0.170702
22010	0	-127.2059	-164.4949	37.289	0.005055419	0.01507142	0.01191477	0.003482736	0.01558954	0.001127086	0.01778487	0.005015083	0.02603211	0.01862456	0.02384332	0.05219095	0.491134	0.0542752	0.229009	0.225582
22011	1	-128.5586	-164.6912	36.13258	0.007480851	0.008608582	0.01475553	0.00277164	0.01652555	0.002105714	0.01028307	0.002921107	0.01456808	0.02669706	0.03094531	0.06935352	0.323561	0.330724	0.117185	0.228531
22012	0	-130.7171	-164.1123	33.39525	0.005055419	0.01727697	0.00387479	0.003482736	0.02306921	0.009215855	0.02949603	0.00519125	0.02603211	0.01862456	0.03654643	0.05586092	0.285169	0.0449574	0.189694	0.48018
22013	1	-125.778	-164.2655	38.48752	0.004565902	0.008608582	0.01800158	0.001243134	0.01652555	0.002105714	0.02385233	0.002921107	0.007307012	0.00741135	0.02214111	0.06935352	0.154908	0.158338	0.338997	0.347757
22014	0	-123.5472	-166.7239	43.17669	0.002987422	0.01231904	0.01000584	0.003482736	0.001988738	0.007357428	0.02949603	0.00519125	0.01079442	0.003083134	0.02658735	0.02498755	0.437862	0.0353315	0.316408	0.210398
22015	1	-127.526	-163.8906	36.36461	0.004197453	0.008608582	0.01800158	0.00512823	0.01652555	0.002105714	0.03727832	0.009802827	0.007307012	0.00741135	0.01903174	0.06935352	0.1844	0.107026	0.55532	0.153254
22016	0	-128.4278	-168.2176	39.78974	0.007430925	0.02805245	0.01000584	0.003482736	0.006343809	0.0002008885	0.01378461	0.004053715	0.01079442	0.02819772	0.03399552	0.02498755	0.120961	0.0184406	0.607024	0.253574
22017	1	-126.3686	-164.7002	38.33155	0.002124232	0.01487586	0.003812702	0.005383256	0.01652555	0.002105714	0.02130114	0.01149567	0.01666612	0.002883358	0.01903174	0.06935352	0.345948	0.200788	0.363266	0.0899977
22018	0	-130.1759	-170.002	39.82612	0.007430925	0.02805245	0.01000584	0.003482736	0.006343809	0.0002947034	0.01643019	0.003574335	0.01935733	0.03036293	0.02783827	0.01780167	0.128902	0.0196512	0.581225	0.270221
22019	1	-128.7222	-164.5673	35.84516	0.002124232	0.001994524	0.01028353	0.01933935	0.002044255	0.0003898686	0.02130114	0.01149567	0.01666612	0.0194783	0.03535	0.06935352	0.126731	0.268086	0.485021	0.120162
22020	0	-124.4408	-165.4289	40.98807	0.007430925	0.008896418	0.01000584	0.003482736	0.01564958	0.0001166672	0.01643019	0.002703274	0.01935733	0.00473263	0.02752073	0.04331075	0.283555	0.043228	0.40345	0.269767
22021	1	-131.4874	-169.3657	37.87826	0.002124232	0.001994524	0.005803447	0.01933935	0.003767796	0.02226276	0.04211725	0.01149567	0.01666612	0.009372493	0.02564629	0.02939204	0.073709	0.607154	0.241377	0.0777605
22022	0	-125.8673	-164.404	38.5367	0.008311425	0.01414119	0.006496229	0.003482736	0.02050004	0.0004031319	0.03500338	0.002703274	0.01080134	0.01088287	0.02752073	0.04331075	0.295878	0.00164731	0.420984	0.281491
22023	1	-127.8909	-166.7384	38.84748	0.002124232	0.01574106	0.01125058	0.01933935	0.003767796	0.007074103	0.04225818	0.006516456	0.01439928	0.003015155	0.02564629	0.02939204	0.0832096	0.600926	0.238901	0.076963
22024	0	-127.1535	-163.6423	36.4888	0.006451199	0.00755479	0.008555639	0.001362929	0.02050004	0.0004285545	0.03097996	0.004743753	0.02540037	0.01180023	0.02181514	0.06394744	0.295878	0.00164731	0.420984	0.281491
22025	1	-124.941	-164.5746	39.6336	0.002124232	0.01574106	0.006064136	0.002066023	0.01777249	0.007074103	0.02720115	0.006516456	0.01439928	0.003830164	0.03755547	0.03250919	0.177821	0.567595	0.22565	0.0289339
22026	0	-126.3561	-163.1869	36.8308	0.006451199	0.01205874	0.01400257	0.001362929	0.001545612	0.0006938758	0.03097996	0.001373151	0.02540037	0.01134645	0.03104056	0.06394744	0.405297	0.00225651	0.206857	0.385589
22027	1	-129.5901	-163.9379	34.34778	0.002124232	0.009379512	0.006064136	0.03437876	0.01777249	0.007074103	0.0310383	0.002674411	0.01439928	0.003830164	0.03755547	0.05814079	0.0939417	0.217486	0.360028	0.328545
22028	0	-124.9384	-165.5526	40.6142	0.003614389	0.0123015	0.009047901	0.00320403	0.009546705	0.001797757	0.03097996	0.009180656	0.004030195	0.01134645	0.03104056	0.03719508	0.405297	0.00225651	0.206857	0.385589
22029	1	-126.7429	-163.2755	36.53259	8.587519e-05	0.009379512	0.007333707	0.0187594	0.01777249	0.007074103	0.02733317	0.003490423	0.01439928	0.001788521	0.03755547	0.05814079	0.0770875	0.178466	0.295435	0.449012
22030	0	-132.8682	-166.7245	33.85631	0.003614389	0.0123015	0.009047901	0.03008318	0.03554584	0.0105894	0.01139082	0.002321276	0.02150562	0.01232104	0.03104056	0.0494658	0.166822	0.00165385	0.15161	0.679914
22031	1	-128.3592	-167.9972	39.63801	0.0008363699	0.008142199	0.007333707	0.0187594	0.01631565	0.01073588	0.02733317	0.0003495424	0.01439928	0.008100699	0.03755547	0.02294932	0.0634317	0.119085	0.517873	0.299611
22032	0	-135.2178	-166.0293	30.81146	0.001217145	0.0123015	0.009047901	0.04132789	0.01771649	0.006482053	0.004205006	0.01597003	0.008990132	0.04439505	0.03500313	0.06228197	0.166822	0.00165385	0.15161	0.679914
22033	1	-127.5168	-166.789	39.27213	0.0008363699	0.008142199	0.00719844	0.01490983	0.01126904	0.01073588	0.02733317	0.0003495424	0.02642737	0.008421681	0.03094102	0.02981631	0.0634317	0.119085	0.517873	0.299611
22034	0	-128.8229	-163.861	35.03808	0.0006235427	0.01253182	0.01169314	0.01277515	0.009996701	0.006482053	0.005915917	0.003887419	0.0173763	0.01180495	0.03500313	0.08960571	0.141482	0.131267	0.150614	0.576636
22035	1	-130.7461	-172.1098	41.36362	0.0007896124	0.008142199	0.00719844	0.001612757	0.01815462	0.01073588	0.02733317	0.004120405	0.02851601	0.008421681	0.03094102	0.01000676	0.0202221	0.383074	0.17133	0.425374
22036	0	-124.9676	-163.0908	38.1232	0.004546243	0.01253182	0.01169314	0.00134001	0.001814667	0.008061771	0.005915917	0.003887419	0.00441133	0.02412515	0.03962042	0.06964402	0.212738	0.120372	0.138114	0.528776
22037	1	-137.2525	-171.0372	33.78465	0.002015857	0.02428245	0.00719844	0.00672834	0.02834413	0.01073588	0.02733317	0.004120405	0.06125264	0.008421681	0.03948686	0.01000676	0.414391	0.156938	0.089942	0.338729
22038	0	-125.2196	-163.6403	38.42072	0.002487575	0.009706241	0.01076653	0.002564144	0.01024757	0.002181532	0.02104489	0.003171102	0.00441133	0.008843354	0.03962042	0.06964402	0.332862	0.262081	0.216101	0.188955
22039	1	-134.7212	-170.0531	35.33193	0.002015857	0.007651147	0.007887094	0.0009972789	0.02834413	0.01049655	0.03163325	0.0005367286	0.06125264	0.005696436	0.04453277	0.01378466	0.175024	0.0745283	0.530847	0.2196
22040	0	-125.9879	-162.8686	36.88071	0.002487575	0.009706241	0.008184518	0.0001016875	0.004118861	0.0009614825	0.04088922	0.002013177	0.02389581	0.008843354	0.02886987	0.06964402	0.281951	0.221996	0.183048	0.313004
22041	1	-129.4507	-170.3064	40.85563	0.000396193	0.007651147	0.01070222	0.0005746331	0.02199562	0.01049655	0.03163325	0.003718282	0.009500461	0.002724154	0.0477522	0.01378466	0.0977684	0.248359	0.296531	0.357342
22042	0	-127.5123	-166.2366	38.72427	0.002487575	0.01176681	0.008184518	0.0001016875	0.004118861	0.0009614825	0.04088922	0.0001680059	0.003953916	0.02230914	0.01714157	0.06964402	0.209261	0.164763	0.393667	0.232309
22043	1	-126.7812	-167.3856	40.60438	0.001920239	0.007651147	0.01070222	0.0005746331	0.02199562	0.006230565	0.0294861	0.00320652	0.009500461	0.001142545	0.0477522	0.02321883	0.117581	0.0960407	0.356622	0.429756
22044	0	-127.0418	-165.9136	38.87182	0.002487575	0.008944259	0.0243518	4.249726e-05	0.004118861	0.005795043	0.0253165	4.73392e-05	0.002290395	0.02230914	0.02920759	0.05537604	0.271949	0.214121	0.212029	0.301901
22045	1	-125.4956	-165.1345	39.63891	0.001920239	0.007865253	0.01070222	0.002112246	0.0223615	0.006230565	0.0294861	0.001148563	0.009500461	0.0005584214	0.03433988	0.0465765	0.107657	0.172336	0.326523	0.393484
22046	0	-128.398	-170.4707	42.07268	0.005894264	0.005902315	0.0243518	4.249726e-05	0.004118861	0.007938082	0.0253165	4.73392e-05	0.01154394	0.003402893	0.02920759	0.03128757	0.570795	0.12623	0.124997	0.177979
22047	1	-123.7213	-164.0035	40.28223	0.006333577	0.007865253	0.006538316	0.0002041726	0.0223615	0.001937501	0.0294861	0.006472854	0.009500461	0.005717349	0.02353097	0.0465765	0.0689738	0.217545	0.461383	0.252098
22048	0	-132.9484	-167.0666	34.11814	0.005894264	0.005100683	0.0243518	4.249726e-05	0.00835833	0.006153298	0.02874731	4.73392e-05	0.02111394	0.003402893	0.02199157	0.1014686	0.368869	0.185617	0.183804	0.261711
22049	1	-122.8031	-164.047	41.24386	0.006333577	0.009829205	0.006538316	0.0002041726	0.01088615	0.001223123	0.0294861	0.003102861	0.009500461	0.005717349	0.02342991	0.05088994	0.052713	0.402011	0.352611	0.192665
22050	0	-135.4855	-165.6487	30.1632	0.005894264	0.01115978	0.0243518	0.003199797	0.001065882	0.01564128	0.02874731	0.0003330765	0.02111394	0.03696418	0.02647367	0.09031894	0.315092	0.158556	0.157007	0.369345
22051	1	-125.7388	-164.9897	39.25087	0.006333577	0.02224738	0.006538316	0.007782713	0.009143214	0.003452649	0.0294861	0.003519312	0.009500461	0.007843695	0.01985096	0.05088994	0.04975	0.0505582	0.33279	0.566902
22052	0	-135.5282	-164.5184	28.99027	0.0009283905	0.01115978	0.006449947	0.005686422	0.01752113	0.005901882	0.02368171	0.002620354	0.02672172	0.03696418	0.04875465	0.09031894	0.65403	0.054454	0.01702	0.274496
22053	1	-128.5118	-165.6383	37.12646	0.004974987	0.02224738	0.02066265	0.007782713	0.009143214	0.001005733	0.02749236	0.01793857	0.009500461	0.007843695	0.01783616	0.05088994	0.0397452	0.0403909	0.677767	0.242097
22054	0	-130.7356	-167.0499	36.3143	0.00256848	0.01115978	0.008747211	0.01158977	0.003549135	0.005694226	0.03188774	0.002620354	0.009489796	0.03696418	0.02544484	0.05552728	0.847228	0.0240455	0.00751559	0.121211
22055	1	-124.5673	-165.7758	41.20851	0.004974987	0.009997302	0.00807021	0.0007316208	0.01092329	0.001005733	0.02749236	0.02007878	0.008035642	0.009730892	0.01783616	0.03860911	0.0397452	0.0403909	0.677767	0.242097
22056	0	-126.0298	-164.6662	38.63641	0.001257064	0.01115978	0.008166047	0.003490417	0.005510855	0.005694226	0.0130786	0.002620354	0.003390661	0.03537257	0.03731619	0.05552728	0.765494	0.0217258	0.00679054	0.20599
22057	1	-128.454	-166.1471	37.69307	0.001244227	0.009997302	0.003383088	0.0001982988	0.01092329	0.03847232	0.03183046	0.008844957	0.01783333	0.00955621	0.02089646	0.03860911	0.117543	0.119452	0.209282	0.553723
22058	0	-125.4637	-167.1177	41.65392	0.001257064	0.01412945	0.008166047	0.003490417	0.002458396	0.005694226	0.01357179	0.002620354	0.001482408	0.0073238	0.03741859	0.05552728	0.799801	0.0185474	0.00579711	0.175854
22059	1	-128.202	-164.6581	36.4561	0.001244227	0.009997302	0.01089216	0.0004987646	0.01092329	0.03847232	0.03183046	0.008844957	0.007479385	0.00955621	0.02089646	0.05322361	0.320079	0.109183	0.0646176	0.50612
22060	0	-125.4634	-166.8968	41.43333	0.002482396	0.01412945	0.008166047	0.006310791	0.002458396	0.01117733	0.01776335	0.002620354	0.0006162704	0.01287822	0.02116248	0.05552728	0.710649	0.0164799	0.00515091	0.267721
22061	1	-121.791	-162.9692	41.17824	0.0003791713	0.009997302	0.0146653	0.002612337	0.001784422	0.003235028	0.03091379	0.003038424	0.007479385	0.00955621	0.02089646	0.05322361	0.0507762	0.0173204	0.851614	0.0802891
22062	0	-125.6754	-166.9056	41.23015	0.002482396	0.005852969	0.006651131	0.006310791	0.0002550242	0.01117733	0.01628976	0.003862196	0.003454873	0.004308313	0.04110283	0.05552728	0.0582103	0.0536393	0.0167653	0.871385
22063	1	-124.9628	-166.9518	41.98897	0.00132302	0.003583493	0.0146653	0.002612337	0.001784422	0.003235028	0.01884055	0.01619135	0.002625666	0.00955621	0.02222955	0.05322361	0.0510293	0.0174068	0.85586	0.0757039
22064	0	-124.6355	-163.6129	38.9774	0.002296275	0.01897438	0.0163132	0.006310791	0.0001531764	0.004726491	0.01628976	0.004850698	0.01229748	0.004308313	0.03720889	0.05552728	0.0154215	0.255861	0.364565	0.364153
22065	1	-124.429	-163.5073	39.0782	0.003038043	0.006326296	0.0146653	0.002612337	0.01785695	0.003235028	0.01884055	0.008219164	0.01838825	0.00835493	0.02077231	0.05596404	0.0462922	0.108621	0.77641	0.0686763
22066	0	-130.4952	-168.7944	38.29924	0.002296275	0.02401475	0.0163132	0.01880284	0.0001531764	0.004726491	0.01628976	0.008887336	0.01545828	0.02158388	0.03720889	0.02013921	0.0783429	0.15257	0.465423	0.303664
22067	1	-127.1419	-162.8795	35.73754	0.002737262	0.006326296	0.01659995	0.002612337	0.01785695	0.003235028	0.0343836	0.01148556	0.01838825	0.01039654	0.0308849	0.05596404	0.402894	0.0508384	0.265009	0.281259
22068	0	-129.8063	-170.2853	40.47894	0.002116238	0.005792204	0.005103673	0.002890069	7.901335e-05	0.004726491	0.04499097	0.008887336	0.009329795	0.02158388	0.03896617	0.02013921	0.416918	0.0965229	0.294447	0.192111
22069	1	-127.7999	-163.7979	35.99799	0.002737262	0.006816858	0.01659995	0.002612337	0.01785695	0.009853323	0.0343836	0.01148556	0.01838825	0.0007462702	0.0308849	0.05596404	0.378312	0.257232	0.24884	0.115616
22070	0	-126.1916	-164.1794	37.98787	0.002116238	0.005792204	0.003968583	0.002890069	7.901335e-05	0.00171663	0.04499097	0.00561429	0.01833575	0.02158388	0.02826863	0.05355621	0.0625691	0.155182	0.473388	0.308861
22071	1	-125.2087	-166.4844	41.27573	0.001514582	0.006816858	0.01659995	0.002612337	0.01202909	0.007309265	0.0343836	0.004419262	0.007231756	0.002770726	0.01327404	0.04786871	0.155423	0.151538	0.433439	0.259601
22072	0	-127.1324	-165.8488	38.71632	0.006791773	0.005792204	0.01082235	0.001059652	0.0002201599	0.007895409	0.04127389	0.0008783393	0.01254109	0.02158388	0.02993694	0.0430087	0.0625691	0.155182	0.473388	0.308861
22073	1	-125.4384	-165.6498	40.21134	0.001514582	0.006137118	0.01659995	0.002612337	0.01202909	0.007309265	0.0343836	0.01366627	0.004098541	0.00235071	0.01864612	0.04786871	0.132577	0.104367	0.522153	0.240903
22074	0	-127.7762	-166.1983	38.42209	0.01210656	0.005792204	0.00882524	0.003103585	0.01521397	0.007895409	0.02749182	0.0008783393	0.01254109	0.01487869	0.03724054	0.03870789	0.0539136	0.27205	0.407902	0.266134
