,spp1,spp2
2212,Palicourea_cyanococca,Palicourea_padifolia
2213,Palicourea_hazenii,Palicourea_padifolia
2214,Palicourea_tomentosa,Palicourea_padifolia
2215,Psychotria_rosea,Palicourea_padifolia
2216,Psychotria_suterella,Palicourea_padifolia
2217,Palicourea_brachypoda,Palicourea_padifolia
2218,Palicourea_sessilis,Palicourea_padifolia
2219,Palicourea_divaricata,Palicourea_padifolia
2220,Palicourea_racemosa,Palicourea_padifolia
2221,Palicourea_subfusca,Palicourea_padifolia
2222,Palicourea_topoensis,Palicourea_padifolia
2223,Palicourea_brevicollis,Palicourea_padifolia
2224,Palicourea_lehmannii,Palicourea_lehmannii
2225,Palicourea_thyrsiflora,Palicourea_lehmannii
2226,Palicourea_demissa,Palicourea_lehmannii
2227,Palicourea_amethystina,Palicourea_lehmannii
2228,Palicourea_standleyana,Palicourea_lehmannii
2229,Palicourea_seemannii,Palicourea_lehmannii
2230,Palicourea_pyramidalis,Palicourea_lehmannii
2231,Palicourea_luteonivea,Palicourea_lehmannii
2232,Palicourea_sulphurea,Palicourea_lehmannii
2233,Palicourea_apicata,Palicourea_lehmannii
2234,Palicourea_loxensis,Palicourea_lehmannii
2235,Palicourea_angustifolia,Palicourea_lehmannii
2236,Palicourea_tetragona,Palicourea_lehmannii
2237,Palicourea_domingensis,Palicourea_lehmannii
2238,Palicourea_pubescens,Palicourea_lehmannii
2239,Palicourea_correae,Palicourea_lehmannii
2240,Palicourea_elata,Palicourea_lehmannii
2241,Palicourea_berteroana,Palicourea_lehmannii
2242,Palicourea_petiolaris,Palicourea_lehmannii
2243,Palicourea_timbiquensis,Palicourea_lehmannii
2244,Palicourea_acanthacea,Palicourea_lehmannii
2245,Palicourea_brachiata,Palicourea_lehmannii
2246,Palicourea_glomerulata,Palicourea_lehmannii
2247,Palicourea_conephoroides,Palicourea_lehmannii
2248,Palicourea_tinctoria,Palicourea_lehmannii
2249,Palicourea_jelskii,Palicourea_lehmannii
2250,Palicourea_allenii,Palicourea_lehmannii
2251,Palicourea_cyanococca,Palicourea_lehmannii
2252,Palicourea_hazenii,Palicourea_lehmannii
2253,Palicourea_tomentosa,Palicourea_lehmannii
2254,Psychotria_rosea,Palicourea_lehmannii
2255,Psychotria_suterella,Palicourea_lehmannii
2256,Palicourea_brachypoda,Palicourea_lehmannii
2257,Palicourea_sessilis,Palicourea_lehmannii
2258,Palicourea_divaricata,Palicourea_lehmannii
2259,Palicourea_racemosa,Palicourea_lehmannii
2260,Palicourea_subfusca,Palicourea_lehmannii
2261,Palicourea_topoensis,Palicourea_lehmannii
2262,Palicourea_brevicollis,Palicourea_lehmannii
2263,Palicourea_thyrsiflora,Palicourea_thyrsiflora
2264,Palicourea_demissa,Palicourea_thyrsiflora
2265,Palicourea_amethystina,Palicourea_thyrsiflora
2266,Palicourea_standleyana,Palicourea_thyrsiflora
2267,Palicourea_seemannii,Palicourea_thyrsiflora
2268,Palicourea_pyramidalis,Palicourea_thyrsiflora
2269,Palicourea_luteonivea,Palicourea_thyrsiflora
2270,Palicourea_sulphurea,Palicourea_thyrsiflora
2271,Palicourea_apicata,Palicourea_thyrsiflora
2272,Palicourea_loxensis,Palicourea_thyrsiflora
2273,Palicourea_angustifolia,Palicourea_thyrsiflora
2274,Palicourea_tetragona,Palicourea_thyrsiflora
2275,Palicourea_domingensis,Palicourea_thyrsiflora
2276,Palicourea_pubescens,Palicourea_thyrsiflora
2277,Palicourea_correae,Palicourea_thyrsiflora
2278,Palicourea_elata,Palicourea_thyrsiflora
2279,Palicourea_berteroana,Palicourea_thyrsiflora
2280,Palicourea_petiolaris,Palicourea_thyrsiflora
2281,Palicourea_timbiquensis,Palicourea_thyrsiflora
2282,Palicourea_acanthacea,Palicourea_thyrsiflora
2283,Palicourea_brachiata,Palicourea_thyrsiflora
2284,Palicourea_glomerulata,Palicourea_thyrsiflora
2285,Palicourea_conephoroides,Palicourea_thyrsiflora
2286,Palicourea_tinctoria,Palicourea_thyrsiflora
2287,Palicourea_jelskii,Palicourea_thyrsiflora
2288,Palicourea_allenii,Palicourea_thyrsiflora
2289,Palicourea_cyanococca,Palicourea_thyrsiflora
2290,Palicourea_hazenii,Palicourea_thyrsiflora
2291,Palicourea_tomentosa,Palicourea_thyrsiflora
2292,Psychotria_rosea,Palicourea_thyrsiflora
2293,Psychotria_suterella,Palicourea_thyrsiflora
2294,Palicourea_brachypoda,Palicourea_thyrsiflora
2295,Palicourea_sessilis,Palicourea_thyrsiflora
2296,Palicourea_divaricata,Palicourea_thyrsiflora
2297,Palicourea_racemosa,Palicourea_thyrsiflora
2298,Palicourea_subfusca,Palicourea_thyrsiflora
2299,Palicourea_topoensis,Palicourea_thyrsiflora
2300,Palicourea_brevicollis,Palicourea_thyrsiflora
2301,Palicourea_demissa,Palicourea_demissa
2302,Palicourea_amethystina,Palicourea_demissa
2303,Palicourea_standleyana,Palicourea_demissa
2304,Palicourea_seemannii,Palicourea_demissa
2305,Palicourea_pyramidalis,Palicourea_demissa
2306,Palicourea_luteonivea,Palicourea_demissa
2307,Palicourea_sulphurea,Palicourea_demissa
2308,Palicourea_apicata,Palicourea_demissa
2309,Palicourea_loxensis,Palicourea_demissa
2310,Palicourea_angustifolia,Palicourea_demissa
2311,Palicourea_tetragona,Palicourea_demissa
2312,Palicourea_domingensis,Palicourea_demissa
2313,Palicourea_pubescens,Palicourea_demissa
2314,Palicourea_correae,Palicourea_demissa
2315,Palicourea_elata,Palicourea_demissa
2316,Palicourea_berteroana,Palicourea_demissa
2317,Palicourea_petiolaris,Palicourea_demissa
2318,Palicourea_timbiquensis,Palicourea_demissa
2319,Palicourea_acanthacea,Palicourea_demissa
2320,Palicourea_brachiata,Palicourea_demissa
2321,Palicourea_glomerulata,Palicourea_demissa
2322,Palicourea_conephoroides,Palicourea_demissa
2323,Palicourea_tinctoria,Palicourea_demissa
2324,Palicourea_jelskii,Palicourea_demissa
2325,Palicourea_allenii,Palicourea_demissa
2326,Palicourea_cyanococca,Palicourea_demissa
2327,Palicourea_hazenii,Palicourea_demissa
2328,Palicourea_tomentosa,Palicourea_demissa
2329,Psychotria_rosea,Palicourea_demissa
2330,Psychotria_suterella,Palicourea_demissa
2331,Palicourea_brachypoda,Palicourea_demissa
2332,Palicourea_sessilis,Palicourea_demissa
2333,Palicourea_divaricata,Palicourea_demissa
2334,Palicourea_racemosa,Palicourea_demissa
2335,Palicourea_subfusca,Palicourea_demissa
2336,Palicourea_topoensis,Palicourea_demissa
2337,Palicourea_brevicollis,Palicourea_demissa
2338,Palicourea_amethystina,Palicourea_amethystina
2339,Palicourea_standleyana,Palicourea_amethystina
2340,Palicourea_seemannii,Palicourea_amethystina
2341,Palicourea_pyramidalis,Palicourea_amethystina
2342,Palicourea_luteonivea,Palicourea_amethystina
2343,Palicourea_sulphurea,Palicourea_amethystina
2344,Palicourea_apicata,Palicourea_amethystina
2345,Palicourea_loxensis,Palicourea_amethystina
2346,Palicourea_angustifolia,Palicourea_amethystina
2347,Palicourea_tetragona,Palicourea_amethystina
2348,Palicourea_domingensis,Palicourea_amethystina
2349,Palicourea_pubescens,Palicourea_amethystina
2350,Palicourea_correae,Palicourea_amethystina
2351,Palicourea_elata,Palicourea_amethystina
2352,Palicourea_berteroana,Palicourea_amethystina
2353,Palicourea_petiolaris,Palicourea_amethystina
2354,Palicourea_timbiquensis,Palicourea_amethystina
2355,Palicourea_acanthacea,Palicourea_amethystina
2356,Palicourea_brachiata,Palicourea_amethystina
2357,Palicourea_glomerulata,Palicourea_amethystina
2358,Palicourea_conephoroides,Palicourea_amethystina
2359,Palicourea_tinctoria,Palicourea_amethystina
2360,Palicourea_jelskii,Palicourea_amethystina
2361,Palicourea_allenii,Palicourea_amethystina
2362,Palicourea_cyanococca,Palicourea_amethystina
2363,Palicourea_hazenii,Palicourea_amethystina
2364,Palicourea_tomentosa,Palicourea_amethystina
2365,Psychotria_rosea,Palicourea_amethystina
2366,Psychotria_suterella,Palicourea_amethystina
2367,Palicourea_brachypoda,Palicourea_amethystina
2368,Palicourea_sessilis,Palicourea_amethystina
2369,Palicourea_divaricata,Palicourea_amethystina
2370,Palicourea_racemosa,Palicourea_amethystina
2371,Palicourea_subfusca,Palicourea_amethystina
2372,Palicourea_topoensis,Palicourea_amethystina
2373,Palicourea_brevicollis,Palicourea_amethystina
2374,Palicourea_standleyana,Palicourea_standleyana
2375,Palicourea_seemannii,Palicourea_standleyana
2376,Palicourea_pyramidalis,Palicourea_standleyana
2377,Palicourea_luteonivea,Palicourea_standleyana
2378,Palicourea_sulphurea,Palicourea_standleyana
2379,Palicourea_apicata,Palicourea_standleyana
2380,Palicourea_loxensis,Palicourea_standleyana
2381,Palicourea_angustifolia,Palicourea_standleyana
2382,Palicourea_tetragona,Palicourea_standleyana
2383,Palicourea_domingensis,Palicourea_standleyana
2384,Palicourea_pubescens,Palicourea_standleyana
2385,Palicourea_correae,Palicourea_standleyana
2386,Palicourea_elata,Palicourea_standleyana
2387,Palicourea_berteroana,Palicourea_standleyana
2388,Palicourea_petiolaris,Palicourea_standleyana
2389,Palicourea_timbiquensis,Palicourea_standleyana
2390,Palicourea_acanthacea,Palicourea_standleyana
2391,Palicourea_brachiata,Palicourea_standleyana
2392,Palicourea_glomerulata,Palicourea_standleyana
2393,Palicourea_conephoroides,Palicourea_standleyana
2394,Palicourea_tinctoria,Palicourea_standleyana
2395,Palicourea_jelskii,Palicourea_standleyana
2396,Palicourea_allenii,Palicourea_standleyana
2397,Palicourea_cyanococca,Palicourea_standleyana
2398,Palicourea_hazenii,Palicourea_standleyana
2399,Palicourea_tomentosa,Palicourea_standleyana
2400,Psychotria_rosea,Palicourea_standleyana
2401,Psychotria_suterella,Palicourea_standleyana
2402,Palicourea_brachypoda,Palicourea_standleyana
2403,Palicourea_sessilis,Palicourea_standleyana
2404,Palicourea_divaricata,Palicourea_standleyana
2405,Palicourea_racemosa,Palicourea_standleyana
2406,Palicourea_subfusca,Palicourea_standleyana
2407,Palicourea_topoensis,Palicourea_standleyana
2408,Palicourea_brevicollis,Palicourea_standleyana
2409,Palicourea_seemannii,Palicourea_seemannii
2410,Palicourea_pyramidalis,Palicourea_seemannii
2411,Palicourea_luteonivea,Palicourea_seemannii
2412,Palicourea_sulphurea,Palicourea_seemannii
2413,Palicourea_apicata,Palicourea_seemannii
2414,Palicourea_loxensis,Palicourea_seemannii
2415,Palicourea_angustifolia,Palicourea_seemannii
2416,Palicourea_tetragona,Palicourea_seemannii
2417,Palicourea_domingensis,Palicourea_seemannii
2418,Palicourea_pubescens,Palicourea_seemannii
2419,Palicourea_correae,Palicourea_seemannii
2420,Palicourea_elata,Palicourea_seemannii
2421,Palicourea_berteroana,Palicourea_seemannii
2422,Palicourea_petiolaris,Palicourea_seemannii
2423,Palicourea_timbiquensis,Palicourea_seemannii
2424,Palicourea_acanthacea,Palicourea_seemannii
2425,Palicourea_brachiata,Palicourea_seemannii
2426,Palicourea_glomerulata,Palicourea_seemannii
2427,Palicourea_conephoroides,Palicourea_seemannii
2428,Palicourea_tinctoria,Palicourea_seemannii
2429,Palicourea_jelskii,Palicourea_seemannii
2430,Palicourea_allenii,Palicourea_seemannii
2431,Palicourea_cyanococca,Palicourea_seemannii
2432,Palicourea_hazenii,Palicourea_seemannii
2433,Palicourea_tomentosa,Palicourea_seemannii
2434,Psychotria_rosea,Palicourea_seemannii
2435,Psychotria_suterella,Palicourea_seemannii
2436,Palicourea_brachypoda,Palicourea_seemannii
2437,Palicourea_sessilis,Palicourea_seemannii
2438,Palicourea_divaricata,Palicourea_seemannii
2439,Palicourea_racemosa,Palicourea_seemannii
2440,Palicourea_subfusca,Palicourea_seemannii
2441,Palicourea_topoensis,Palicourea_seemannii
2442,Palicourea_brevicollis,Palicourea_seemannii
2443,Palicourea_pyramidalis,Palicourea_pyramidalis
2444,Palicourea_luteonivea,Palicourea_pyramidalis
2445,Palicourea_sulphurea,Palicourea_pyramidalis
2446,Palicourea_apicata,Palicourea_pyramidalis
2447,Palicourea_loxensis,Palicourea_pyramidalis
2448,Palicourea_angustifolia,Palicourea_pyramidalis
2449,Palicourea_tetragona,Palicourea_pyramidalis
2450,Palicourea_domingensis,Palicourea_pyramidalis
2451,Palicourea_pubescens,Palicourea_pyramidalis
2452,Palicourea_correae,Palicourea_pyramidalis
2453,Palicourea_elata,Palicourea_pyramidalis
2454,Palicourea_berteroana,Palicourea_pyramidalis
2455,Palicourea_petiolaris,Palicourea_pyramidalis
2456,Palicourea_timbiquensis,Palicourea_pyramidalis
2457,Palicourea_acanthacea,Palicourea_pyramidalis
2458,Palicourea_brachiata,Palicourea_pyramidalis
2459,Palicourea_glomerulata,Palicourea_pyramidalis
2460,Palicourea_conephoroides,Palicourea_pyramidalis
2461,Palicourea_tinctoria,Palicourea_pyramidalis
2462,Palicourea_jelskii,Palicourea_pyramidalis
2463,Palicourea_allenii,Palicourea_pyramidalis
2464,Palicourea_cyanococca,Palicourea_pyramidalis
2465,Palicourea_hazenii,Palicourea_pyramidalis
2466,Palicourea_tomentosa,Palicourea_pyramidalis
2467,Psychotria_rosea,Palicourea_pyramidalis
2468,Psychotria_suterella,Palicourea_pyramidalis
2469,Palicourea_brachypoda,Palicourea_pyramidalis
2470,Palicourea_sessilis,Palicourea_pyramidalis
2471,Palicourea_divaricata,Palicourea_pyramidalis
2472,Palicourea_racemosa,Palicourea_pyramidalis
2473,Palicourea_subfusca,Palicourea_pyramidalis
2474,Palicourea_topoensis,Palicourea_pyramidalis
2475,Palicourea_brevicollis,Palicourea_pyramidalis
2476,Palicourea_luteonivea,Palicourea_luteonivea
2477,Palicourea_sulphurea,Palicourea_luteonivea
2478,Palicourea_apicata,Palicourea_luteonivea
2479,Palicourea_loxensis,Palicourea_luteonivea
2480,Palicourea_angustifolia,Palicourea_luteonivea
2481,Palicourea_tetragona,Palicourea_luteonivea
2482,Palicourea_domingensis,Palicourea_luteonivea
2483,Palicourea_pubescens,Palicourea_luteonivea
2484,Palicourea_correae,Palicourea_luteonivea
2485,Palicourea_elata,Palicourea_luteonivea
2486,Palicourea_berteroana,Palicourea_luteonivea
2487,Palicourea_petiolaris,Palicourea_luteonivea
2488,Palicourea_timbiquensis,Palicourea_luteonivea
2489,Palicourea_acanthacea,Palicourea_luteonivea
2490,Palicourea_brachiata,Palicourea_luteonivea
2491,Palicourea_glomerulata,Palicourea_luteonivea
2492,Palicourea_conephoroides,Palicourea_luteonivea
2493,Palicourea_tinctoria,Palicourea_luteonivea
2494,Palicourea_jelskii,Palicourea_luteonivea
2495,Palicourea_allenii,Palicourea_luteonivea
2496,Palicourea_cyanococca,Palicourea_luteonivea
2497,Palicourea_hazenii,Palicourea_luteonivea
2498,Palicourea_tomentosa,Palicourea_luteonivea
2499,Psychotria_rosea,Palicourea_luteonivea
2500,Psychotria_suterella,Palicourea_luteonivea
2501,Palicourea_brachypoda,Palicourea_luteonivea
2502,Palicourea_sessilis,Palicourea_luteonivea
2503,Palicourea_divaricata,Palicourea_luteonivea
2504,Palicourea_racemosa,Palicourea_luteonivea
2505,Palicourea_subfusca,Palicourea_luteonivea
2506,Palicourea_topoensis,Palicourea_luteonivea
2507,Palicourea_brevicollis,Palicourea_luteonivea
2508,Palicourea_sulphurea,Palicourea_sulphurea
2509,Palicourea_apicata,Palicourea_sulphurea
2510,Palicourea_loxensis,Palicourea_sulphurea
2511,Palicourea_angustifolia,Palicourea_sulphurea
2512,Palicourea_tetragona,Palicourea_sulphurea
2513,Palicourea_domingensis,Palicourea_sulphurea
2514,Palicourea_pubescens,Palicourea_sulphurea
2515,Palicourea_correae,Palicourea_sulphurea
2516,Palicourea_elata,Palicourea_sulphurea
2517,Palicourea_berteroana,Palicourea_sulphurea
2518,Palicourea_petiolaris,Palicourea_sulphurea
2519,Palicourea_timbiquensis,Palicourea_sulphurea
2520,Palicourea_acanthacea,Palicourea_sulphurea
2521,Palicourea_brachiata,Palicourea_sulphurea
2522,Palicourea_glomerulata,Palicourea_sulphurea
2523,Palicourea_conephoroides,Palicourea_sulphurea
2524,Palicourea_tinctoria,Palicourea_sulphurea
2525,Palicourea_jelskii,Palicourea_sulphurea
2526,Palicourea_allenii,Palicourea_sulphurea
2527,Palicourea_cyanococca,Palicourea_sulphurea
2528,Palicourea_hazenii,Palicourea_sulphurea
2529,Palicourea_tomentosa,Palicourea_sulphurea
2530,Psychotria_rosea,Palicourea_sulphurea
2531,Psychotria_suterella,Palicourea_sulphurea
2532,Palicourea_brachypoda,Palicourea_sulphurea
2533,Palicourea_sessilis,Palicourea_sulphurea
2534,Palicourea_divaricata,Palicourea_sulphurea
2535,Palicourea_racemosa,Palicourea_sulphurea
2536,Palicourea_subfusca,Palicourea_sulphurea
2537,Palicourea_topoensis,Palicourea_sulphurea
2538,Palicourea_brevicollis,Palicourea_sulphurea
2539,Palicourea_apicata,Palicourea_apicata
2540,Palicourea_loxensis,Palicourea_apicata
2541,Palicourea_angustifolia,Palicourea_apicata
2542,Palicourea_tetragona,Palicourea_apicata
2543,Palicourea_domingensis,Palicourea_apicata
2544,Palicourea_pubescens,Palicourea_apicata
2545,Palicourea_correae,Palicourea_apicata
2546,Palicourea_elata,Palicourea_apicata
2547,Palicourea_berteroana,Palicourea_apicata
2548,Palicourea_petiolaris,Palicourea_apicata
2549,Palicourea_timbiquensis,Palicourea_apicata
2550,Palicourea_acanthacea,Palicourea_apicata
2551,Palicourea_brachiata,Palicourea_apicata
2552,Palicourea_glomerulata,Palicourea_apicata
2553,Palicourea_conephoroides,Palicourea_apicata
2554,Palicourea_tinctoria,Palicourea_apicata
2555,Palicourea_jelskii,Palicourea_apicata
2556,Palicourea_allenii,Palicourea_apicata
2557,Palicourea_cyanococca,Palicourea_apicata
2558,Palicourea_hazenii,Palicourea_apicata
2559,Palicourea_tomentosa,Palicourea_apicata
2560,Psychotria_rosea,Palicourea_apicata
2561,Psychotria_suterella,Palicourea_apicata
2562,Palicourea_brachypoda,Palicourea_apicata
2563,Palicourea_sessilis,Palicourea_apicata
2564,Palicourea_divaricata,Palicourea_apicata
2565,Palicourea_racemosa,Palicourea_apicata
2566,Palicourea_subfusca,Palicourea_apicata
2567,Palicourea_topoensis,Palicourea_apicata
2568,Palicourea_brevicollis,Palicourea_apicata
2569,Palicourea_loxensis,Palicourea_loxensis
2570,Palicourea_angustifolia,Palicourea_loxensis
2571,Palicourea_tetragona,Palicourea_loxensis
2572,Palicourea_domingensis,Palicourea_loxensis
2573,Palicourea_pubescens,Palicourea_loxensis
2574,Palicourea_correae,Palicourea_loxensis
2575,Palicourea_elata,Palicourea_loxensis
2576,Palicourea_berteroana,Palicourea_loxensis
2577,Palicourea_petiolaris,Palicourea_loxensis
2578,Palicourea_timbiquensis,Palicourea_loxensis
2579,Palicourea_acanthacea,Palicourea_loxensis
2580,Palicourea_brachiata,Palicourea_loxensis
2581,Palicourea_glomerulata,Palicourea_loxensis
2582,Palicourea_conephoroides,Palicourea_loxensis
2583,Palicourea_tinctoria,Palicourea_loxensis
2584,Palicourea_jelskii,Palicourea_loxensis
2585,Palicourea_allenii,Palicourea_loxensis
2586,Palicourea_cyanococca,Palicourea_loxensis
2587,Palicourea_hazenii,Palicourea_loxensis
2588,Palicourea_tomentosa,Palicourea_loxensis
2589,Psychotria_rosea,Palicourea_loxensis
2590,Psychotria_suterella,Palicourea_loxensis
2591,Palicourea_brachypoda,Palicourea_loxensis
2592,Palicourea_sessilis,Palicourea_loxensis
2593,Palicourea_divaricata,Palicourea_loxensis
2594,Palicourea_racemosa,Palicourea_loxensis
2595,Palicourea_subfusca,Palicourea_loxensis
2596,Palicourea_topoensis,Palicourea_loxensis
2597,Palicourea_brevicollis,Palicourea_loxensis
2598,Palicourea_angustifolia,Palicourea_angustifolia
2599,Palicourea_tetragona,Palicourea_angustifolia
2600,Palicourea_domingensis,Palicourea_angustifolia
2601,Palicourea_pubescens,Palicourea_angustifolia
2602,Palicourea_correae,Palicourea_angustifolia
2603,Palicourea_elata,Palicourea_angustifolia
2604,Palicourea_berteroana,Palicourea_angustifolia
2605,Palicourea_petiolaris,Palicourea_angustifolia
2606,Palicourea_timbiquensis,Palicourea_angustifolia
2607,Palicourea_acanthacea,Palicourea_angustifolia
2608,Palicourea_brachiata,Palicourea_angustifolia
2609,Palicourea_glomerulata,Palicourea_angustifolia
2610,Palicourea_conephoroides,Palicourea_angustifolia
2611,Palicourea_tinctoria,Palicourea_angustifolia
2612,Palicourea_jelskii,Palicourea_angustifolia
2613,Palicourea_allenii,Palicourea_angustifolia
2614,Palicourea_cyanococca,Palicourea_angustifolia
2615,Palicourea_hazenii,Palicourea_angustifolia
2616,Palicourea_tomentosa,Palicourea_angustifolia
2617,Psychotria_rosea,Palicourea_angustifolia
2618,Psychotria_suterella,Palicourea_angustifolia
2619,Palicourea_brachypoda,Palicourea_angustifolia
2620,Palicourea_sessilis,Palicourea_angustifolia
2621,Palicourea_divaricata,Palicourea_angustifolia
2622,Palicourea_racemosa,Palicourea_angustifolia
2623,Palicourea_subfusca,Palicourea_angustifolia
2624,Palicourea_topoensis,Palicourea_angustifolia
2625,Palicourea_brevicollis,Palicourea_angustifolia
2626,Palicourea_tetragona,Palicourea_tetragona
2627,Palicourea_domingensis,Palicourea_tetragona
2628,Palicourea_pubescens,Palicourea_tetragona
2629,Palicourea_correae,Palicourea_tetragona
2630,Palicourea_elata,Palicourea_tetragona
2631,Palicourea_berteroana,Palicourea_tetragona
2632,Palicourea_petiolaris,Palicourea_tetragona
2633,Palicourea_timbiquensis,Palicourea_tetragona
2634,Palicourea_acanthacea,Palicourea_tetragona
2635,Palicourea_brachiata,Palicourea_tetragona
2636,Palicourea_glomerulata,Palicourea_tetragona
2637,Palicourea_conephoroides,Palicourea_tetragona
2638,Palicourea_tinctoria,Palicourea_tetragona
2639,Palicourea_jelskii,Palicourea_tetragona
2640,Palicourea_allenii,Palicourea_tetragona
2641,Palicourea_cyanococca,Palicourea_tetragona
2642,Palicourea_hazenii,Palicourea_tetragona
2643,Palicourea_tomentosa,Palicourea_tetragona
2644,Psychotria_rosea,Palicourea_tetragona
2645,Psychotria_suterella,Palicourea_tetragona
2646,Palicourea_brachypoda,Palicourea_tetragona
2647,Palicourea_sessilis,Palicourea_tetragona
2648,Palicourea_divaricata,Palicourea_tetragona
2649,Palicourea_racemosa,Palicourea_tetragona
2650,Palicourea_subfusca,Palicourea_tetragona
2651,Palicourea_topoensis,Palicourea_tetragona
2652,Palicourea_brevicollis,Palicourea_tetragona
2653,Palicourea_domingensis,Palicourea_domingensis
2654,Palicourea_pubescens,Palicourea_domingensis
2655,Palicourea_correae,Palicourea_domingensis
2656,Palicourea_elata,Palicourea_domingensis
2657,Palicourea_berteroana,Palicourea_domingensis
2658,Palicourea_petiolaris,Palicourea_domingensis
2659,Palicourea_timbiquensis,Palicourea_domingensis
2660,Palicourea_acanthacea,Palicourea_domingensis
2661,Palicourea_brachiata,Palicourea_domingensis
2662,Palicourea_glomerulata,Palicourea_domingensis
2663,Palicourea_conephoroides,Palicourea_domingensis
2664,Palicourea_tinctoria,Palicourea_domingensis
2665,Palicourea_jelskii,Palicourea_domingensis
2666,Palicourea_allenii,Palicourea_domingensis
2667,Palicourea_cyanococca,Palicourea_domingensis
2668,Palicourea_hazenii,Palicourea_domingensis
2669,Palicourea_tomentosa,Palicourea_domingensis
2670,Psychotria_rosea,Palicourea_domingensis
2671,Psychotria_suterella,Palicourea_domingensis
2672,Palicourea_brachypoda,Palicourea_domingensis
2673,Palicourea_sessilis,Palicourea_domingensis
2674,Palicourea_divaricata,Palicourea_domingensis
2675,Palicourea_racemosa,Palicourea_domingensis
2676,Palicourea_subfusca,Palicourea_domingensis
2677,Palicourea_topoensis,Palicourea_domingensis
2678,Palicourea_brevicollis,Palicourea_domingensis
2679,Palicourea_pubescens,Palicourea_pubescens
2680,Palicourea_correae,Palicourea_pubescens
2681,Palicourea_elata,Palicourea_pubescens
2682,Palicourea_berteroana,Palicourea_pubescens
2683,Palicourea_petiolaris,Palicourea_pubescens
2684,Palicourea_timbiquensis,Palicourea_pubescens
2685,Palicourea_acanthacea,Palicourea_pubescens
2686,Palicourea_brachiata,Palicourea_pubescens
2687,Palicourea_glomerulata,Palicourea_pubescens
2688,Palicourea_conephoroides,Palicourea_pubescens
2689,Palicourea_tinctoria,Palicourea_pubescens
2690,Palicourea_jelskii,Palicourea_pubescens
2691,Palicourea_allenii,Palicourea_pubescens
2692,Palicourea_cyanococca,Palicourea_pubescens
2693,Palicourea_hazenii,Palicourea_pubescens
2694,Palicourea_tomentosa,Palicourea_pubescens
2695,Psychotria_rosea,Palicourea_pubescens
2696,Psychotria_suterella,Palicourea_pubescens
2697,Palicourea_brachypoda,Palicourea_pubescens
2698,Palicourea_sessilis,Palicourea_pubescens
2699,Palicourea_divaricata,Palicourea_pubescens
2700,Palicourea_racemosa,Palicourea_pubescens
2701,Palicourea_subfusca,Palicourea_pubescens
2702,Palicourea_topoensis,Palicourea_pubescens
2703,Palicourea_brevicollis,Palicourea_pubescens
2704,Palicourea_correae,Palicourea_correae
2705,Palicourea_elata,Palicourea_correae
2706,Palicourea_berteroana,Palicourea_correae
2707,Palicourea_petiolaris,Palicourea_correae
2708,Palicourea_timbiquensis,Palicourea_correae
2709,Palicourea_acanthacea,Palicourea_correae
2710,Palicourea_brachiata,Palicourea_correae
2711,Palicourea_glomerulata,Palicourea_correae
2712,Palicourea_conephoroides,Palicourea_correae
2713,Palicourea_tinctoria,Palicourea_correae
2714,Palicourea_jelskii,Palicourea_correae
2715,Palicourea_allenii,Palicourea_correae
2716,Palicourea_cyanococca,Palicourea_correae
2717,Palicourea_hazenii,Palicourea_correae
2718,Palicourea_tomentosa,Palicourea_correae
2719,Psychotria_rosea,Palicourea_correae
2720,Psychotria_suterella,Palicourea_correae
2721,Palicourea_brachypoda,Palicourea_correae
2722,Palicourea_sessilis,Palicourea_correae
2723,Palicourea_divaricata,Palicourea_correae
2724,Palicourea_racemosa,Palicourea_correae
2725,Palicourea_subfusca,Palicourea_correae
2726,Palicourea_topoensis,Palicourea_correae
2727,Palicourea_brevicollis,Palicourea_correae
2728,Palicourea_elata,Palicourea_elata
2729,Palicourea_berteroana,Palicourea_elata
2730,Palicourea_petiolaris,Palicourea_elata
2731,Palicourea_timbiquensis,Palicourea_elata
2732,Palicourea_acanthacea,Palicourea_elata
2733,Palicourea_brachiata,Palicourea_elata
2734,Palicourea_glomerulata,Palicourea_elata
2735,Palicourea_conephoroides,Palicourea_elata
2736,Palicourea_tinctoria,Palicourea_elata
2737,Palicourea_jelskii,Palicourea_elata
2738,Palicourea_allenii,Palicourea_elata
2739,Palicourea_cyanococca,Palicourea_elata
2740,Palicourea_hazenii,Palicourea_elata
2741,Palicourea_tomentosa,Palicourea_elata
2742,Psychotria_rosea,Palicourea_elata
2743,Psychotria_suterella,Palicourea_elata
2744,Palicourea_brachypoda,Palicourea_elata
2745,Palicourea_sessilis,Palicourea_elata
2746,Palicourea_divaricata,Palicourea_elata
2747,Palicourea_racemosa,Palicourea_elata
2748,Palicourea_subfusca,Palicourea_elata
2749,Palicourea_topoensis,Palicourea_elata
2750,Palicourea_brevicollis,Palicourea_elata
2751,Palicourea_berteroana,Palicourea_berteroana
2752,Palicourea_petiolaris,Palicourea_berteroana
2753,Palicourea_timbiquensis,Palicourea_berteroana
2754,Palicourea_acanthacea,Palicourea_berteroana
2755,Palicourea_brachiata,Palicourea_berteroana
2756,Palicourea_glomerulata,Palicourea_berteroana
2757,Palicourea_conephoroides,Palicourea_berteroana
2758,Palicourea_tinctoria,Palicourea_berteroana
2759,Palicourea_jelskii,Palicourea_berteroana
2760,Palicourea_allenii,Palicourea_berteroana
