"species","ID","wc2.1_5m_bio_1","wc2.1_5m_bio_4","wc2.1_5m_bio_5","wc2.1_5m_bio_12","elev"
"Palicourea_divaricata",2.32221929473392,1.33576452333165,2.16848042612623,1.4318942289657,3.11159852488039,465
"Palicourea_divaricata",2.32428245529769,1.34493644033757,2.16575492872984,1.44016888427138,3.1078880251828,403
"Palicourea_divaricata",2.32633586092875,1.31941751087172,2.2014234640411,1.43736998348264,2.98587535730839,738
"Palicourea_divaricata",2.32837960343874,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.33041377334919,1.32708551199912,2.20064522719573,1.45247645080639,2.90579588036787,777
"Palicourea_divaricata",2.33243845991561,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.33445375115093,1.33576452333165,2.16848042612623,1.4318942289657,3.11159852488039,465
"Palicourea_divaricata",2.33645973384853,1.38307069758515,2.11604202994892,1.46082270568263,3.34556975605639,74
"Palicourea_divaricata",2.3384564936046,1.38066752687029,2.11846072029766,1.45949189575702,3.32551566336315,100
"Palicourea_divaricata",2.34044411484012,1.33576452333165,2.16848042612623,1.4318942289657,3.11159852488039,465
"Palicourea_divaricata",2.34242268082221,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.34439227368511,1.33576452333165,2.16848042612623,1.4318942289657,3.11159852488039,465
"Palicourea_divaricata",2.34635297445064,1.33576452333165,2.16848042612623,1.4318942289657,3.11159852488039,465
"Palicourea_divaricata",2.34830486304816,1.33576452333165,2.16848042612623,1.4318942289657,3.11159852488039,465
"Palicourea_divaricata",2.35024801833416,1.37260520118481,2.20596691727491,1.46914428945815,3.02489596010748,174
"Palicourea_divaricata",2.35218251811136,1.34927349502922,2.16717634568663,1.44210333126971,3.12548126570059,361
"Palicourea_divaricata",2.3541084391474,1.34927349502922,2.16717634568663,1.44210333126971,3.12548126570059,361
"Palicourea_divaricata",2.35602585719312,1.38529785391839,2.13619281075737,1.46774124788563,3.24079877111733,68
"Palicourea_divaricata",2.35793484700045,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.35983548233989,1.38529785391839,2.13619281075737,1.46774124788563,3.24079877111733,68
"Palicourea_divaricata",2.36172783601759,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.36361197989214,1.38529785391839,2.13619281075737,1.46774124788563,3.24079877111733,68
"Palicourea_divaricata",2.3654879848909,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.36735592102602,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.36921585741014,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.37106786227174,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.37291200297011,1.36851235068703,2.123756264252,1.44893808430987,3.28780172993023,186
"Palicourea_divaricata",2.3747483460101,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.37657695705651,1.34374493556763,2.1462762142216,1.4318942289657,3.23854788768133,366
"Palicourea_divaricata",2.37839790094814,1.38732493852412,2.0977766234563,1.46202345035333,3.33805787541976,22
"Palicourea_divaricata",2.38021124171161,1.33576452333165,2.16848042612623,1.4318942289657,3.11159852488039,465
"Palicourea_divaricata",2.38201704257487,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.38381536598043,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.38560627359831,1.39196233283365,2.13127150407614,1.47212140145055,3.28623185402855,29
"Palicourea_divaricata",2.38738982633873,1.33576452333165,2.16848042612623,1.4318942289657,3.11159852488039,465
"Palicourea_divaricata",2.38916608436453,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.39093510710338,1.37260520118481,2.20596691727491,1.46914428945815,3.02489596010748,174
"Palicourea_divaricata",2.39269695325967,1.37260520118481,2.20596691727491,1.46914428945815,3.02489596010748,174
"Palicourea_divaricata",2.39445168082622,1.38055190546871,2.12620975216145,1.46340020219025,3.21218760440396,78
"Palicourea_divaricata",2.39619934709574,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.39794000867204,1.33280947968628,2.20876152317369,1.45979944304574,2.87909587950007,790
"Palicourea_divaricata",2.39967372148104,1.33080086648548,2.21913829448759,1.46184353442578,2.81424759573192,819
"Palicourea_divaricata",2.40140054078154,1.38529785391839,2.13619281075737,1.46774124788563,3.24079877111733,68
"Palicourea_divaricata",2.40312052117582,1.38529785391839,2.13619281075737,1.46774124788563,3.24079877111733,68
"Palicourea_divaricata",2.40483371661994,1.33576452333165,2.16848042612623,1.4318942289657,3.11159852488039,465
"Palicourea_divaricata",2.40654018043396,1.38380555572944,2.19232175811111,1.47760352890445,3.20303288701471,48
"Palicourea_divaricata",2.40823996531185,1.38529785391839,2.13619281075737,1.46774124788563,3.24079877111733,68
"Palicourea_divaricata",2.40993312333129,1.38529785391839,2.13619281075737,1.46774124788563,3.24079877111733,68
"Palicourea_divaricata",2.41161970596323,1.33576452333165,2.16848042612623,1.4318942289657,3.11159852488039,465
"Palicourea_divaricata",2.41329976408125,1.36851235068703,2.123756264252,1.44893808430987,3.28780172993023,186
"Palicourea_divaricata",2.41497334797082,1.36851235068703,2.123756264252,1.44893808430987,3.28780172993023,186
"Palicourea_divaricata",2.41664050733828,1.34493644033757,2.16575492872984,1.44016888427138,3.1078880251828,403
"Palicourea_divaricata",2.41830129131975,1.38548188723835,2.17297260137502,1.47174631609218,3.25358028956218,28
"Palicourea_divaricata",2.41995574848976,1.34302436204848,2.17192039508296,1.43665551222129,3.18383903705642,412
"Palicourea_divaricata",2.42160392686983,1.34302436204848,2.17192039508296,1.43665551222129,3.18383903705642,412
"Palicourea_divaricata",2.42324587393681,1.38538282042905,2.14784839848893,1.46907054325522,3.26997967664532,55
"Palicourea_divaricata",2.42488163663107,1.36412791168851,2.1857504278844,1.45656340806146,3.16136800223497,232
"Palicourea_divaricata",2.42651126136458,1.38066752687029,2.11846072029766,1.45949189575702,3.32551566336315,100
"Palicourea_divaricata",2.42813479402879,1.38979122517326,2.17229883777347,1.49194969201481,3.19700472802305,57
"Palicourea_divaricata",2.42975228000241,1.38066752687029,2.11846072029766,1.45949189575702,3.32551566336315,100
"Palicourea_divaricata",2.43136376415899,1.38529785391839,2.13619281075737,1.46774124788563,3.24079877111733,68
"Palicourea_divaricata",2.43296929087441,1.38529785391839,2.13619281075737,1.46774124788563,3.24079877111733,68
"Palicourea_divaricata",2.4345689040342,1.37231276217924,2.12311030087867,1.45304299524784,3.29380435991934,173
"Palicourea_divaricata",2.43616264704076,1.38901296458852,2.11148330666863,1.46528989030671,3.37694175714676,22
"Palicourea_divaricata",2.43775056282039,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.43933269383026,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.44090908206522,1.32688181509926,1.82964911307629,1.42837780994866,3.21272015441784,789
"Palicourea_divaricata",2.44247976906445,1.37260059986108,2.11815080878892,1.45337949371127,3.28981183911762,135
"Palicourea_divaricata",2.44404479591808,1.37260059986108,2.11815080878892,1.45337949371127,3.28981183911762,135
"Palicourea_divaricata",2.4456042032736,1.37260059986108,2.11815080878892,1.45337949371127,3.28981183911762,135
"Palicourea_divaricata",2.44715803134222,1.38066752687029,2.11846072029766,1.45949189575702,3.32551566336315,100
"Palicourea_divaricata",2.44870631990508,1.37260059986108,2.11815080878892,1.45337949371127,3.28981183911762,135
"Palicourea_divaricata",2.45024910831936,1.3797404833016,2.10950438417217,1.45918131046705,3.27989498001164,83
"Palicourea_divaricata",2.45178643552429,1.41769308365079,1.7699507860366,1.49745490581896,3.0111473607758,87
"Palicourea_divaricata",2.45331834004704,1.37260059986108,2.11815080878892,1.45337949371127,3.28981183911762,135
"Palicourea_divaricata",2.45484486000851,1.33576452333165,2.16848042612623,1.4318942289657,3.11159852488039,465
"Palicourea_divaricata",2.45636603312904,1.3363546465306,2.17662160987334,1.43234385450447,2.95279244304409,411
"Palicourea_divaricata",2.45788189673399,1.3363546465306,2.17662160987334,1.43234385450447,2.95279244304409,411
"Palicourea_divaricata",2.45939248775923,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.46089784275655,1.34780063588506,2.18682607201161,1.44438835413958,3.0982975364947,377
"Palicourea_divaricata",2.46239799789896,1.36949725688154,2.21138033548071,1.47277107490452,2.8208579894397,194
"Palicourea_divaricata",2.46389298898591,1.3363546465306,2.17662160987334,1.43234385450447,2.95279244304409,411
"Palicourea_divaricata",2.46538285144842,1.37231276217924,2.12311030087867,1.45304299524784,3.29380435991934,173
"Palicourea_divaricata",2.46686762035411,1.36949725688154,2.21138033548071,1.47277107490452,2.8208579894397,194
"Palicourea_divaricata",2.46834733041216,1.36388762211445,2.1742483267846,1.45569736957354,3.13672056715641,234
"Palicourea_divaricata",2.46982201597816,1.36388762211445,2.1742483267846,1.45569736957354,3.13672056715641,234
"Palicourea_divaricata",2.47129171105894,1.35077923578965,2.16261538528677,1.44160087015348,3.20384846374623,354
"Palicourea_divaricata",2.47275644931721,1.34374493556763,2.1462762142216,1.4318942289657,3.23854788768133,366
"Palicourea_divaricata",2.47421626407626,1.34374493556763,2.1462762142216,1.4318942289657,3.23854788768133,366
"Palicourea_divaricata",2.47567118832443,1.34374493556763,2.1462762142216,1.4318942289657,3.23854788768133,366
"Palicourea_divaricata",2.47712125471966,1.36104910255113,1.48274938950025,1.46556129038145,3.23502315949522,1049
"Palicourea_divaricata",2.47856649559384,1.35462699237515,2.14672337746632,1.44211901446346,3.18269990333604,254
"Palicourea_divaricata",2.48000694295715,1.37715820952467,2.19503325167901,1.47189286232546,3.13513265137677,84
"Palicourea_divaricata",2.4814426285023,1.37715820952467,2.19503325167901,1.47189286232546,3.13513265137677,84
"Palicourea_divaricata",2.48287358360875,1.34927349502922,2.16717634568663,1.44210333126971,3.12548126570059,361
"Palicourea_divaricata",2.48429983934679,1.34927349502922,2.16717634568663,1.44210333126971,3.12548126570059,361
"Palicourea_divaricata",2.48572142648158,1.36553944671729,2.13458424641438,1.44845895869951,3.21932250841934,219
"Palicourea_divaricata",2.48713837547719,1.32688181509926,1.82964911307629,1.42837780994866,3.21272015441784,789
"Palicourea_divaricata",2.48855071650044,1.41769308365079,1.7699507860366,1.49745490581896,3.0111473607758,87
"Palicourea_divaricata",2.48995847942483,1.34927349502922,2.16717634568663,1.44210333126971,3.12548126570059,361
"Palicourea_divaricata",2.49136169383427,1.34927349502922,2.16717634568663,1.44210333126971,3.12548126570059,361
"Palicourea_divaricata",2.49276038902684,1.34927349502922,2.16717634568663,1.44210333126971,3.12548126570059,361
"Palicourea_divaricata",2.49415459401844,1.36553944671729,2.13458424641438,1.44845895869951,3.21932250841934,219
"Palicourea_divaricata",2.49554433754645,1.38620808464579,2.10993984852478,1.46295109826012,3.34360550810417,25
"Palicourea_divaricata",2.49692964807321,1.38620808464579,2.10993984852478,1.46295109826012,3.34360550810417,25
"Palicourea_divaricata",2.4983105537896,1.38465578721346,2.16180501450207,1.46949802396028,3.25671774597749,39
"Palicourea_divaricata",2.4996870826184,1.38457740974929,2.15532042016147,1.46898207066634,3.26221370547642,50
"Palicourea_divaricata",2.50105926221775,1.36867187790471,2.11815328249682,1.44814955893482,3.31534047662729,165
"Palicourea_divaricata",2.50242711998443,1.36867187790471,2.11815328249682,1.44814955893482,3.31534047662729,165
"Palicourea_divaricata",2.50379068305718,1.36867187790471,2.11815328249682,1.44814955893482,3.31534047662729,165
"Palicourea_divaricata",2.50514997831991,1.3679193886122,2.12598798282951,1.45060316918681,3.25575478664304,164
"Palicourea_divaricata",2.50650503240487,1.3392186521073,1.81568783665529,1.43964843678746,3.17376882313665,716
"Palicourea_divaricata",2.50785587169583,1.4171740437521,1.75737969896553,1.49144574996398,3.04375512696868,66
"Palicourea_divaricata",2.5092025223311,1.3392186521073,1.81568783665529,1.43964843678746,3.17376882313665,716
"Palicourea_divaricata",2.51054501020661,1.38307069758515,2.11604202994892,1.46082270568263,3.34556975605639,74
"Palicourea_divaricata",2.51188336097887,1.38131217318249,2.12078914872106,1.46103307507812,3.29776051109913,86
"Palicourea_divaricata",2.51321760006794,1.4171740437521,1.75737969896553,1.49144574996398,3.04375512696868,66
"Palicourea_divaricata",2.51454775266029,1.38353111435978,2.1887290332447,1.48052433754611,3.13257984765974,64
"Palicourea_divaricata",2.51587384371168,1.38353111435978,2.1887290332447,1.48052433754611,3.13257984765974,64
"Palicourea_divaricata",2.51719589794997,1.3363546465306,2.17662160987334,1.43234385450447,2.95279244304409,411
"Palicourea_divaricata",2.51851393987789,1.3363546465306,2.17662160987334,1.43234385450447,2.95279244304409,411
"Palicourea_divaricata",2.51982799377572,1.37384644390419,2.20413547254313,1.47479882102141,2.89762709129044,148
"Palicourea_divaricata",2.52113808370404,1.36949725688154,2.21138033548071,1.47277107490452,2.8208579894397,194
"Palicourea_divaricata",2.52244423350632,1.34661208890701,2.19489869598697,1.46737128222567,2.95616843047536,664
"Palicourea_divaricata",2.52374646681156,1.31888468022577,2.20877709425127,1.44663034715528,2.84010609445676,853
"Palicourea_divaricata",2.52504480703685,1.34661208890701,2.19489869598697,1.46737128222567,2.95616843047536,664
"Palicourea_divaricata",2.52633927738984,1.34663326959438,2.20606209288715,1.46983672948881,2.89320675305985,611
"Palicourea_divaricata",2.52762990087134,1.32006402980663,2.14256804765169,1.43067157043677,3.02938377768521,622
"Palicourea_divaricata",2.52891670027765,1.32639135689893,2.13795584510572,1.43703671184592,3.02530586526477,570
"Palicourea_divaricata",2.53019969820308,1.32006402980663,2.14256804765169,1.43067157043677,3.02938377768521,622
"Palicourea_divaricata",2.53147891704225,1.37023314028507,2.13658810754231,1.45357822448003,3.21272015441784,155
"Palicourea_divaricata",2.5327543789925,1.38732493852412,2.0977766234563,1.46202345035333,3.33805787541976,22
"Palicourea_divaricata",2.53402610605613,1.32006402980663,2.14256804765169,1.43067157043677,3.02938377768521,622
"Palicourea_divaricata",2.53529412004277,1.38732493852412,2.0977766234563,1.46202345035333,3.33805787541976,22
"Palicourea_divaricata",2.53655844257153,1.38732493852412,2.0977766234563,1.46202345035333,3.33805787541976,22
"Palicourea_divaricata",2.53781909507327,1.38055190546871,2.12620975216145,1.46340020219025,3.21218760440396,78
"Palicourea_divaricata",2.53907609879278,1.39878605695843,1.75810129775532,1.47323872795955,3.14082218010931,205
"Palicourea_divaricata",2.54032947479087,1.39878605695843,1.75810129775532,1.47323872795955,3.14082218010931,205
"Palicourea_divaricata",2.54157924394658,1.38307069758515,2.11604202994892,1.46082270568263,3.34556975605639,74
"Palicourea_divaricata",2.54282542695918,1.35057024563491,2.18932950994878,1.44960181918745,3.05994188806195,372
"Palicourea_divaricata",2.54406804435028,1.38041779712559,2.17876321306823,1.46904106377154,3.2332500095411,65
"Palicourea_divaricata",2.54530711646582,1.35057024563491,2.18932950994878,1.44960181918745,3.05994188806195,372
"Palicourea_divaricata",2.54654266347813,1.38548188723835,2.17297260137502,1.47174631609218,3.25358028956218,28
"Palicourea_divaricata",2.54777470538782,1.38718804884787,2.12986065132483,1.46818480797194,3.27669152884504,58
"Palicourea_divaricata",2.54900326202579,1.37940976332655,2.16153473727251,1.46560589291458,3.24600590407603,85
"Palicourea_divaricata",2.55022835305509,1.38548188723835,2.17297260137502,1.47174631609218,3.25358028956218,28
"Palicourea_divaricata",2.55144999797288,1.37940976332655,2.16153473727251,1.46560589291458,3.24600590407603,85
"Palicourea_divaricata",2.55266821611219,1.37808356145514,2.11499584035889,1.45641159583583,3.34222522936079,104
"Palicourea_divaricata",2.55388302664387,1.35077923578965,2.16261538528677,1.44160087015348,3.20384846374623,354
"Palicourea_divaricata",2.55509444857832,1.38457740974929,2.15532042016147,1.46898207066634,3.26221370547642,50
"Palicourea_divaricata",2.55630250076729,1.3363546465306,2.17662160987334,1.43234385450447,2.95279244304409,411
"Palicourea_divaricata",2.55750720190566,1.3363546465306,2.17662160987334,1.43234385450447,2.95279244304409,411
"Palicourea_divaricata",2.55870857053317,1.3363546465306,2.17662160987334,1.43234385450447,2.95279244304409,411
"Palicourea_divaricata",2.55990662503611,1.3363546465306,2.17662160987334,1.43234385450447,2.95279244304409,411
"Palicourea_divaricata",2.56110138364906,1.3363546465306,2.17662160987334,1.43234385450447,2.95279244304409,411
"Palicourea_divaricata",2.56229286445647,1.3363546465306,2.17662160987334,1.43234385450447,2.95279244304409,411
"Palicourea_divaricata",2.56348108539441,1.36949725688154,2.21138033548071,1.47277107490452,2.8208579894397,194
"Palicourea_divaricata",2.56466606425209,1.36949725688154,2.21138033548071,1.47277107490452,2.8208579894397,194
"Palicourea_divaricata",2.56584781867352,1.36949725688154,2.21138033548071,1.47277107490452,2.8208579894397,194
"Palicourea_divaricata",2.56702636615906,1.38130260230402,2.12250411126457,1.46057104572076,3.3040594662176,99
"Palicourea_divaricata",2.568201724067,1.37231276217924,2.12311030087867,1.45304299524784,3.29380435991934,173
"Palicourea_divaricata",2.56937390961505,1.38548188723835,2.17297260137502,1.47174631609218,3.25358028956218,28
"Palicourea_divaricata",2.5705429398819,1.33701557178672,2.17208437687266,1.45756401690722,2.79934054945358,568
"Palicourea_divaricata",2.57170883180869,1.3104206770328,2.16498031503846,1.43189425960792,2.88986172125819,834
"Palicourea_divaricata",2.57287160220048,1.3104206770328,2.16498031503846,1.43189425960792,2.88986172125819,834
"Palicourea_divaricata",2.57403126772772,1.38077636148153,2.13969666681712,1.47108625941033,3.25406445291434,99
"Palicourea_divaricata",2.57518784492766,1.3104206770328,2.16498031503846,1.43189425960792,2.88986172125819,834
"Palicourea_divaricata",2.57634135020579,1.33355556548354,2.2015370149583,1.45783650534591,2.82801506422398,697
"Palicourea_divaricata",2.57749179983723,1.35314733966697,2.17090533709911,1.469880895106,2.69635638873333,503
"Palicourea_divaricata",2.57863920996807,1.38457740974929,2.15532042016147,1.46898207066634,3.26221370547642,50
"Palicourea_divaricata",2.57978359661681,1.33346490206301,2.17332371956613,1.43189425960792,3.0884904701824,490
"Palicourea_divaricata",2.58092497567562,1.33346490206301,2.17332371956613,1.43189425960792,3.0884904701824,490
"Palicourea_divaricata",2.58206336291171,1.38457740974929,2.15532042016147,1.46898207066634,3.26221370547642,50
"Palicourea_divaricata",2.58319877396862,1.38457740974929,2.15532042016147,1.46898207066634,3.26221370547642,50
"Palicourea_divaricata",2.58433122436753,1.38457740974929,2.15532042016147,1.46898207066634,3.26221370547642,50
"Palicourea_divaricata",2.5854607295085,1.39196233283365,2.13127150407614,1.47212140145055,3.28623185402855,29
"Palicourea_divaricata",2.58658730467176,1.35000720468026,2.15455011955542,1.46478751737337,2.73319726510657,501
"Palicourea_divaricata",2.58771096501891,1.38457740974929,2.15532042016147,1.46898207066634,3.26221370547642,50
"Palicourea_divaricata",2.58883172559421,1.3104206770328,2.16498031503846,1.43189425960792,2.88986172125819,834
"Palicourea_divaricata",2.58994960132571,1.3392186521073,1.81568783665529,1.43964843678746,3.17376882313665,716
"Palicourea_divaricata",2.5910646070265,1.39577401185824,1.76372840966008,1.4726394436228,3.13735411137073,240
"Palicourea_divaricata",2.59217675739587,1.3392186521073,1.81568783665529,1.43964843678746,3.17376882313665,716
"Palicourea_divaricata",2.59328606702046,1.39577401185824,1.76372840966008,1.4726394436228,3.13735411137073,240
"Palicourea_divaricata",2.59439255037543,1.3392186521073,1.81568783665529,1.43964843678746,3.17376882313665,716
"Palicourea_divaricata",2.59549622182557,1.39577401185824,1.76372840966008,1.4726394436228,3.13735411137073,240
"Palicourea_divaricata",2.59659709562646,1.39577401185824,1.76372840966008,1.4726394436228,3.13735411137073,240
"Palicourea_divaricata",2.59769518592551,1.39577401185824,1.76372840966008,1.4726394436228,3.13735411137073,240
"Palicourea_divaricata",2.59879050676312,1.3392186521073,1.81568783665529,1.43964843678746,3.17376882313665,716
"Palicourea_divaricata",2.59988307207369,1.39577401185824,1.76372840966008,1.4726394436228,3.13735411137073,240
"Palicourea_divaricata",2.60097289568675,1.4171740437521,1.75737969896553,1.49144574996398,3.04375512696868,66
"Palicourea_divaricata",2.60205999132796,1.39577401185824,1.76372840966008,1.4726394436228,3.13735411137073,240
"Palicourea_divaricata",2.60314437262018,1.40994367581449,1.73957018379151,1.54429135768705,3.31722734917642,321
"Palicourea_divaricata",2.60422605308447,1.38457740974929,2.15532042016147,1.46898207066634,3.26221370547642,50
"Palicourea_divaricata",2.60530504614111,1.38457740974929,2.15532042016147,1.46898207066634,3.26221370547642,50
"Palicourea_divaricata",2.6063813651106,1.38457740974929,2.15532042016147,1.46898207066634,3.26221370547642,50
"Palicourea_divaricata",2.60745502321467,1.39196233283365,2.13127150407614,1.47212140145055,3.28623185402855,29
"Palicourea_divaricata",2.60852603357719,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.60959440922522,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.61066016308988,1.32708551199912,2.20064522719573,1.45247645080639,2.90579588036787,777
"Palicourea_divaricata",2.61172330800734,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.61278385671974,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.61384182187607,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.61489721603313,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.6159500516564,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.6170003411209,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.61804809671209,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.61909333062674,1.32708551199912,2.20064522719573,1.45247645080639,2.90579588036787,777
"Palicourea_divaricata",2.62013605497376,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.62117628177504,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.6222140229663,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.6232492903979,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.62428209583567,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.62531245096167,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.62634036737504,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.62736585659273,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.62838893005031,1.37644160151299,2.20545439198887,1.49498897686302,2.90254677931399,419
"Palicourea_divaricata",2.62940959910272,1.32639135689893,2.13795584510572,1.43703671184592,3.02530586526477,570
"Palicourea_divaricata",2.63042787502502,1.33701557178672,2.17208437687266,1.45756401690722,2.79934054945358,568
"Palicourea_divaricata",2.63144376901317,1.33701557178672,2.17208437687266,1.45756401690722,2.79934054945358,568
"Palicourea_divaricata",2.63245729218472,1.39196233283365,2.13127150407614,1.47212140145055,3.28623185402855,29
"Palicourea_divaricata",2.63346845557959,1.39196233283365,2.13127150407614,1.47212140145055,3.28623185402855,29
"Palicourea_divaricata",2.63447727016073,1.38718804884787,2.12986065132483,1.46818480797194,3.27669152884504,58
"Palicourea_divaricata",2.63548374681491,1.38718804884787,2.12986065132483,1.46818480797194,3.27669152884504,58
"Palicourea_divaricata",2.63648789635337,1.38718804884787,2.12986065132483,1.46818480797194,3.27669152884504,58
"Palicourea_divaricata",2.63748972951251,1.38718804884787,2.12986065132483,1.46818480797194,3.27669152884504,58
"Palicourea_divaricata",2.63848925695464,1.33701557178672,2.17208437687266,1.45756401690722,2.79934054945358,568
"Palicourea_divaricata",2.63948648926859,1.33701557178672,2.17208437687266,1.45756401690722,2.79934054945358,568
"Palicourea_divaricata",2.64048143697042,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.6414741105041,1.33532663791923,2.17060044598012,1.45490580492571,2.78247262416629,677
"Palicourea_divaricata",2.64246452024212,1.39288603770101,2.14875578802011,1.48718166342799,3.22505069613805,34
"Palicourea_divaricata",2.64345267648619,1.33701557178672,2.17208437687266,1.45756401690722,2.79934054945358,568
"Palicourea_divaricata",2.64443858946784,1.33701557178672,2.17208437687266,1.45756401690722,2.79934054945358,568
"Palicourea_divaricata",2.64542226934909,1.33701557178672,2.17208437687266,1.45756401690722,2.79934054945358,568
"Palicourea_divaricata",2.64640372622307,1.33324821708013,2.18112166894198,1.45546919113011,2.85186960072977,579
"Palicourea_divaricata",2.64738297011462,1.33324821708013,2.18112166894198,1.45546919113011,2.85186960072977,579
"Palicourea_divaricata",2.64836001098093,1.33701557178672,2.17208437687266,1.45756401690722,2.79934054945358,568
"Palicourea_divaricata",2.64933485871214,1.33701557178672,2.17208437687266,1.45756401690722,2.79934054945358,568
"Palicourea_divaricata",2.65030752313194,1.33324821708013,2.18112166894198,1.45546919113011,2.85186960072977,579
"Palicourea_divaricata",2.65127801399814,1.33701557178672,2.17208437687266,1.45756401690722,2.79934054945358,568
"Palicourea_divaricata",2.65224634100332,1.33324821708013,2.18112166894198,1.45546919113011,2.85186960072977,579
"Palicourea_divaricata",2.65321251377534,1.38465578721346,2.16180501450207,1.46949802396028,3.25671774597749,39
"Palicourea_divaricata",2.65417654187796,1.37712327621671,2.18594438392601,1.47224436607676,3.15685190107001,108
"Palicourea_divaricata",2.65513843481138,1.3868443950802,2.15342647604643,1.48181513369669,3.24079877111733,60
"Palicourea_divaricata",2.65609820201283,1.39288603770101,2.14875578802011,1.48718166342799,3.22505069613805,34
"Palicourea_divaricata",2.6570558528571,1.39196233283365,2.13127150407614,1.47212140145055,3.28623185402855,29
"Palicourea_divaricata",2.65801139665711,1.39196233283365,2.13127150407614,1.47212140145055,3.28623185402855,29
"Palicourea_divaricata",2.65896484266443,1.39288603770101,2.14875578802011,1.48718166342799,3.22505069613805,34
"Palicourea_divaricata",2.65991620006985,1.39288603770101,2.14875578802011,1.48718166342799,3.22505069613805,34
"Palicourea_divaricata",2.66086547800387,1.3363546465306,2.17662160987334,1.43234385450447,2.95279244304409,411
"Palicourea_divaricata",2.66181268553726,1.36949725688154,2.21138033548071,1.47277107490452,2.8208579894397,194
"Palicourea_divaricata",2.66275783168157,1.33701557178672,2.17208437687266,1.45756401690722,2.79934054945358,568
"Palicourea_divaricata",2.66370092538965,1.38457740974929,2.15532042016147,1.46898207066634,3.26221370547642,50
"Palicourea_divaricata",2.66464197555613,1.38457740974929,2.15532042016147,1.46898207066634,3.26221370547642,50
"Palicourea_divaricata",2.66558099101795,1.38457740974929,2.15532042016147,1.46898207066634,3.26221370547642,50
"Palicourea_divaricata",2.66651798055488,1.38457740974929,2.15532042016147,1.46898207066634,3.26221370547642,50
"Palicourea_divaricata",2.66745295288995,1.38457740974929,2.15532042016147,1.46898207066634,3.26221370547642,50
"Palicourea_divaricata",2.66838591669,1.35064610254849,2.1511916241026,1.43835244741698,3.2148438480477,300
"Palicourea_divaricata",2.66931688056611,1.37868096608094,2.13051466721362,1.45981450005471,3.20112389720738,96
