Iteration	Posterior	Likelihood	Prior	er[1][1]	er[2][2]	er[3][3]	er[4][4]	er[5][5]	extirpation_rate	rate_bg
8190	-420.8916	-421.3112	0.4196066	1.13086	1.13086	1.13086	1.13086	1.13086	1.13086	0.02968379
8200	-420.9665	-422.0525	1.086029	0.7561339	0.7561339	0.7561339	0.7561339	0.7561339	0.7561339	0.0245796
8210	-421.5495	-421.4769	-0.0726056	1.490143	1.490143	1.490143	1.490143	1.490143	1.490143	0.02407134
8220	-420.8195	-420.9317	0.1121341	1.304404	1.304404	1.304404	1.304404	1.304404	1.304404	0.02916373
8230	-421.2719	-420.5862	-0.6856907	1.694903	1.694903	1.694903	1.694903	1.694903	1.694903	0.02885829
8240	-420.4714	-421.2373	0.7658984	0.9571017	0.9571017	0.9571017	0.9571017	0.9571017	0.9571017	0.02768656
8250	-421.1004	-421.8852	0.7847956	1.042185	1.042185	1.042185	1.042185	1.042185	1.042185	0.02392044
8260	-420.5262	-420.9688	0.4425704	1.189149	1.189149	1.189149	1.189149	1.189149	1.189149	0.02611401
8270	-421.0389	-421.7476	0.7087333	1.084042	1.084042	1.084042	1.084042	1.084042	1.084042	0.02409777
8280	-420.5258	-421.4665	0.9406445	0.8325272	0.8325272	0.8325272	0.8325272	0.8325272	0.8325272	0.02689718
8290	-421.7283	-422.3567	0.6283958	0.9651874	0.9651874	0.9651874	0.9651874	0.9651874	0.9651874	0.03141121
8300	-421.9755	-420.8261	-1.149435	1.968694	1.968694	1.968694	1.968694	1.968694	1.968694	0.02555008
8310	-421.3791	-422.2424	0.8633275	0.7879131	0.7879131	0.7879131	0.7879131	0.7879131	0.7879131	0.03012958
8320	-422.1283	-420.7768	-1.35148	2.058909	2.058909	2.058909	2.058909	2.058909	2.058909	0.02579188
8330	-423.2956	-420.8362	-2.459403	2.569582	2.569582	2.569582	2.569582	2.569582	2.569582	0.02677338
8340	-421.9291	-422.7507	0.8216463	0.7947448	0.7947448	0.7947448	0.7947448	0.7947448	0.7947448	0.03125944
8350	-420.4128	-421.0495	0.6366504	1.055501	1.055501	1.055501	1.055501	1.055501	1.055501	0.02715098
8360	-420.4342	-421.0025	0.5683363	1.108839	1.108839	1.108839	1.108839	1.108839	1.108839	0.02658291
8370	-420.4191	-421.1634	0.7442514	1.000545	1.000545	1.000545	1.000545	1.000545	1.000545	0.02657188
8380	-420.5189	-420.8402	0.3213249	1.22039	1.22039	1.22039	1.22039	1.22039	1.22039	0.02781299
8390	-424.727	-422.3391	-2.387986	2.425172	2.425172	2.425172	2.425172	2.425172	2.425172	0.03359604
8400	-420.843	-421.2093	0.3663068	1.253303	1.253303	1.253303	1.253303	1.253303	1.253303	0.02497776
8410	-421.1245	-420.5043	-0.6202216	1.687502	1.687502	1.687502	1.687502	1.687502	1.687502	0.02745888
8420	-420.7862	-421.4899	0.7037714	1.071765	1.071765	1.071765	1.071765	1.071765	1.071765	0.02471928
8430	-423.4592	-424.0956	0.6364029	0.9018355	0.9018355	0.9018355	0.9018355	0.9018355	0.9018355	0.03385723
8440	-420.5325	-420.9898	0.4573439	1.137767	1.137767	1.137767	1.137767	1.137767	1.137767	0.02823773
8450	-421.1993	-420.5364	-0.6629262	1.691132	1.691132	1.691132	1.691132	1.691132	1.691132	0.02843626
8460	-421.0472	-420.5176	-0.529559	1.64498	1.64498	1.64498	1.64498	1.64498	1.64498	0.02745151
8470	-421.1348	-420.6334	-0.5014765	1.6515	1.6515	1.6515	1.6515	1.6515	1.6515	0.02632445
8480	-421.7814	-422.6696	0.8882873	0.6162811	0.6162811	0.6162811	0.6162811	0.6162811	0.6162811	0.02978783
8490	-421.1873	-420.4998	-0.6875316	1.7104	1.7104	1.7104	1.7104	1.7104	1.7104	0.02797217
8500	-420.8317	-421.5403	0.7086912	0.9566904	0.9566904	0.9566904	0.9566904	0.9566904	0.9566904	0.0293333
8510	-421.2403	-421.0166	-0.2236572	1.5434	1.5434	1.5434	1.5434	1.5434	1.5434	0.02505081
8520	-421.0395	-420.6531	-0.3863684	1.55374	1.55374	1.55374	1.55374	1.55374	1.55374	0.02884457
8530	-422.7002	-422.9404	0.2401475	0.3679999	0.3679999	0.3679999	0.3679999	0.3679999	0.3679999	0.02672483
8540	-420.819	-421.3941	0.5750469	1.043587	1.043587	1.043587	1.043587	1.043587	1.043587	0.02943659
8550	-421.9254	-420.514	-1.41135	2.061163	2.061163	2.061163	2.061163	2.061163	2.061163	0.02725198
8560	-421.843	-421.0178	-0.8252251	1.828109	1.828109	1.828109	1.828109	1.828109	1.828109	0.02496129
8570	-422.2394	-422.3298	0.09046145	1.260293	1.260293	1.260293	1.260293	1.260293	1.260293	0.03247283
8580	-420.9288	-421.8129	0.884062	0.8091259	0.8091259	0.8091259	0.8091259	0.8091259	0.8091259	0.02904488
8590	-425.3246	-423.3447	-1.979888	2.208166	2.208166	2.208166	2.208166	2.208166	2.208166	0.03521686
8600	-420.6488	-421.4492	0.8003213	0.9083056	0.9083056	0.9083056	0.9083056	0.9083056	0.9083056	0.02851309
8610	-421.8446	-422.6219	0.7772472	0.5078957	0.5078957	0.5078957	0.5078957	0.5078957	0.5078957	0.02838718
8620	-420.5382	-420.7633	0.2250938	1.278239	1.278239	1.278239	1.278239	1.278239	1.278239	0.0274147
8630	-420.7314	-421.7781	1.046623	0.7616552	0.7616552	0.7616552	0.7616552	0.7616552	0.7616552	0.02549388
8640	-421.1197	-420.651	-0.4686742	1.590848	1.590848	1.590848	1.590848	1.590848	1.590848	0.02896555
8650	-420.5145	-420.7966	0.2821002	1.247447	1.247447	1.247447	1.247447	1.247447	1.247447	0.02747849
8660	-420.8415	-420.9853	0.1438466	1.35763	1.35763	1.35763	1.35763	1.35763	1.35763	0.02541935
8670	-421.4418	-421.8804	0.4385933	1.094561	1.094561	1.094561	1.094561	1.094561	1.094561	0.03101502
8680	-420.9154	-421.6734	0.7580355	0.9157051	0.9157051	0.9157051	0.9157051	0.9157051	0.9157051	0.02947282
8690	-420.4912	-420.8389	0.3477315	1.211655	1.211655	1.211655	1.211655	1.211655	1.211655	0.0275359
8700	-420.6228	-420.7968	0.1739105	1.323963	1.323963	1.323963	1.323963	1.323963	1.323963	0.02637882
8710	-423.0463	-420.6874	-2.358883	2.499951	2.499951	2.499951	2.499951	2.499951	2.499951	0.02794651
8720	-420.5571	-421.0217	0.4645528	1.130566	1.130566	1.130566	1.130566	1.130566	1.130566	0.02839385
8730	-420.9053	-420.7291	-0.1762814	1.452421	1.452421	1.452421	1.452421	1.452421	1.452421	0.02886854
8740	-420.8532	-421.9047	1.05154	0.67928	0.67928	0.67928	0.67928	0.67928	0.67928	0.02590296
8750	-421.7052	-421.4922	-0.2130624	1.431186	1.431186	1.431186	1.431186	1.431186	1.431186	0.03128631
8760	-421.3068	-420.647	-0.6597509	1.677468	1.677468	1.677468	1.677468	1.677468	1.677468	0.02918267
8770	-422.12	-420.5131	-1.606931	2.138408	2.138408	2.138408	2.138408	2.138408	2.138408	0.02811696
8780	-422.3663	-421.7674	-0.5989736	1.602194	1.602194	1.602194	1.602194	1.602194	1.602194	0.0322155
8790	-420.6138	-420.7147	0.1009675	1.334944	1.334944	1.334944	1.334944	1.334944	1.334944	0.02776304
8800	-421.8865	-423.0405	1.154012	0.7787812	0.7787812	0.7787812	0.7787812	0.7787812	0.7787812	0.02266729
8810	-421.8045	-421.0093	-0.7952363	1.813746	1.813746	1.813746	1.813746	1.813746	1.813746	0.02498007
8820	-421.3647	-420.5089	-0.8557985	1.782022	1.782022	1.782022	1.782022	1.782022	1.782022	0.02840346
8830	-420.6958	-421.6187	0.9228431	0.8032635	0.8032635	0.8032635	0.8032635	0.8032635	0.8032635	0.02807002
8840	-422.8775	-422.0156	-0.8618885	1.879749	1.879749	1.879749	1.879749	1.879749	1.879749	0.02318328
8850	-420.6141	-420.8889	0.2748484	1.278582	1.278582	1.278582	1.278582	1.278582	1.278582	0.0260667
8860	-420.5827	-420.7705	0.1878845	1.287935	1.287935	1.287935	1.287935	1.287935	1.287935	0.02792212
8870	-421.3569	-421.7398	0.3828861	1.269809	1.269809	1.269809	1.269809	1.269809	1.269809	0.0237985
8880	-421.9522	-422.8644	0.9122479	0.9996722	0.9996722	0.9996722	0.9996722	0.9996722	0.9996722	0.02249214
8890	-421.2672	-420.8482	-0.4189992	1.554225	1.554225	1.554225	1.554225	1.554225	1.554225	0.02977101
8900	-421.6744	-421.7166	0.04226369	1.302021	1.302021	1.302021	1.302021	1.302021	1.302021	0.03142098
8910	-421.8542	-421.0807	-0.7735043	1.806847	1.806847	1.806847	1.806847	1.806847	1.806847	0.02480662
8920	-420.9515	-421.8217	0.8701499	0.8202363	0.8202363	0.8202363	0.8202363	0.8202363	0.8202363	0.02917988
8930	-422.5413	-421.4983	-1.042991	1.947912	1.947912	1.947912	1.947912	1.947912	1.947912	0.02401415
8940	-421.1903	-421.6112	0.4208846	1.115184	1.115184	1.115184	1.115184	1.115184	1.115184	0.03046983
8950	-420.8341	-421.2086	0.3744436	1.248792	1.248792	1.248792	1.248792	1.248792	1.248792	0.02499034
8960	-420.4812	-421.0173	0.5360739	1.135729	1.135729	1.135729	1.135729	1.135729	1.135729	0.02619421
8970	-420.7756	-420.9063	0.1306468	1.297726	1.297726	1.297726	1.297726	1.297726	1.297726	0.02900637
8980	-421.0296	-422.0386	1.008986	0.6152917	0.6152917	0.6152917	0.6152917	0.6152917	0.6152917	0.02638236
8990	-422.8057	-423.6405	0.8348276	0.639634	0.639634	0.639634	0.639634	0.639634	0.639634	0.03184935
9000	-422.5461	-421.3184	-1.227712	2.027043	2.027043	2.027043	2.027043	2.027043	2.027043	0.02439213
9010	-421.9364	-420.5774	-1.359059	2.006031	2.006031	2.006031	2.006031	2.006031	2.006031	0.02909224
9020	-420.9863	-421.1943	0.2080019	1.242701	1.242701	1.242701	1.242701	1.242701	1.242701	0.02986128
9030	-426.2153	-426.6413	0.4260326	1.358665	1.358665	1.358665	1.358665	1.358665	1.358665	0.01912982
9040	-420.9907	-421.1165	0.1258693	1.286414	1.286414	1.286414	1.286414	1.286414	1.286414	0.02979674
9050	-420.7316	-420.6204	-0.111131	1.446948	1.446948	1.446948	1.446948	1.446948	1.446948	0.02735423
9060	-420.9992	-421.9769	0.9776746	0.6592184	0.6592184	0.6592184	0.6592184	0.6592184	0.6592184	0.02779954
9070	-421.2787	-420.5922	-0.6865446	1.735885	1.735885	1.735885	1.735885	1.735885	1.735885	0.02646568
9080	-420.4721	-421.3539	0.8818463	0.9091473	0.9091473	0.9091473	0.9091473	0.9091473	0.9091473	0.02625361
9090	-420.9159	-421.3287	0.4128334	1.234655	1.234655	1.234655	1.234655	1.234655	1.234655	0.02470571
9100	-421.83	-420.9293	-0.9007477	1.858981	1.858981	1.858981	1.858981	1.858981	1.858981	0.02519781
9110	-422.1622	-420.5756	-1.586579	2.114792	2.114792	2.114792	2.114792	2.114792	2.114792	0.02896809
9120	-421.1411	-421.9935	0.852336	1.001673	1.001673	1.001673	1.001673	1.001673	1.001673	0.02380921
9130	-420.9531	-420.5853	-0.367751	1.554035	1.554035	1.554035	1.554035	1.554035	1.554035	0.02829497
9140	-420.5363	-421.066	0.5296408	1.146644	1.146644	1.146644	1.146644	1.146644	1.146644	0.02585675
9150	-423.5493	-424.8064	1.25712	0.746748	0.746748	0.746748	0.746748	0.746748	0.746748	0.02080686
9160	-420.9279	-421.8743	0.9463808	0.9197104	0.9197104	0.9197104	0.9197104	0.9197104	0.9197104	0.02429026
9170	-420.8276	-420.6525	-0.1750939	1.460514	1.460514	1.460514	1.460514	1.460514	1.460514	0.02835693
9180	-420.9385	-421.5757	0.6372656	0.9970191	0.9970191	0.9970191	0.9970191	0.9970191	0.9970191	0.02972881
9190	-420.9817	-421.0755	0.09382934	1.303918	1.303918	1.303918	1.303918	1.303918	1.303918	0.0297309
9200	-420.912	-420.6418	-0.2702116	1.538635	1.538635	1.538635	1.538635	1.538635	1.538635	0.02650805
9210	-421.2118	-420.8371	-0.3747136	1.534655	1.534655	1.534655	1.534655	1.534655	1.534655	0.02967446
9220	-420.4565	-421.2201	0.7635307	0.9618881	0.9618881	0.9618881	0.9618881	0.9618881	0.9618881	0.02756805
9230	-421.868	-420.8963	-0.9716572	1.804817	1.804817	1.804817	1.804817	1.804817	1.804817	0.03037457
9240	-420.8286	-421.1681	0.3394687	1.179766	1.179766	1.179766	1.179766	1.179766	1.179766	0.02945371
9250	-422.7191	-420.6658	-2.05327	2.333919	2.333919	2.333919	2.333919	2.333919	2.333919	0.02908408
9260	-421.1292	-420.9696	-0.1595736	1.428262	1.428262	1.428262	1.428262	1.428262	1.428262	0.029835
9270	-420.5152	-420.9182	0.4030447	1.172167	1.172167	1.172167	1.172167	1.172167	1.172167	0.02802585
9280	-421.7713	-420.6285	-1.14276	1.952187	1.952187	1.952187	1.952187	1.952187	1.952187	0.02629209
9290	-421.113	-420.6043	-0.5087258	1.613532	1.613532	1.613532	1.613532	1.613532	1.613532	0.02873819
9300	-421.1415	-421.8367	0.6951776	1.09701	1.09701	1.09701	1.09701	1.09701	1.09701	0.02389613
9310	-422.2514	-420.6243	-1.627155	2.128937	2.128937	2.128937	2.128937	2.128937	2.128937	0.0292743
9320	-420.9051	-421.403	0.4978679	1.084707	1.084707	1.084707	1.084707	1.084707	1.084707	0.02972138
9330	-420.4554	-421.0234	0.5680208	1.114393	1.114393	1.114393	1.114393	1.114393	1.114393	0.026337
9340	-420.4187	-421.1487	0.7299176	0.9947227	0.9947227	0.9947227	0.9947227	0.9947227	0.9947227	0.02719098
9350	-420.8268	-420.7895	-0.03730386	1.384341	1.384341	1.384341	1.384341	1.384341	1.384341	0.02887131
9360	-422.4048	-423.2588	0.8539801	0.6339954	0.6339954	0.6339954	0.6339954	0.6339954	0.6339954	0.03116085
9370	-420.6934	-420.7857	0.0922994	1.367527	1.367527	1.367527	1.367527	1.367527	1.367527	0.02623708
9380	-421.795	-420.8254	-0.9696007	1.807519	1.807519	1.807519	1.807519	1.807519	1.807519	0.03013742
9390	-422.17	-420.7126	-1.457401	2.103269	2.103269	2.103269	2.103269	2.103269	2.103269	0.02608918
9400	-424.309	-425.5892	1.280188	0.6301972	0.6301972	0.6301972	0.6301972	0.6301972	0.6301972	0.02030653
9410	-420.7622	-421.0632	0.3009115	1.279423	1.279423	1.279423	1.279423	1.279423	1.279423	0.02535465
9420	-421.0844	-422.0006	0.9161632	0.7537765	0.7537765	0.7537765	0.7537765	0.7537765	0.7537765	0.02916459
9430	-421.6074	-420.9638	-0.643562	1.651013	1.651013	1.651013	1.651013	1.651013	1.651013	0.03037494
9440	-421.2301	-421.8759	0.6457892	1.128709	1.128709	1.128709	1.128709	1.128709	1.128709	0.02376475
9450	-422.1905	-420.5639	-1.626559	2.135792	2.135792	2.135792	2.135792	2.135792	2.135792	0.028834
9460	-420.5699	-420.7542	0.1842645	1.309496	1.309496	1.309496	1.309496	1.309496	1.309496	0.0268638
9470	-423.885	-421.1054	-2.779543	2.665447	2.665447	2.665447	2.665447	2.665447	2.665447	0.03031523
9480	-421.1386	-421.9708	0.8321574	0.8391571	0.8391571	0.8391571	0.8391571	0.8391571	0.8391571	0.0297938
9490	-428.6789	-425.7834	-2.895548	2.608524	2.608524	2.608524	2.608524	2.608524	2.608524	0.03823526
9500	-421.1237	-420.9503	-0.1733797	1.515261	1.515261	1.515261	1.515261	1.515261	1.515261	0.02526686
9510	-420.814	-421.2188	0.4048763	1.232588	1.232588	1.232588	1.232588	1.232588	1.232588	0.02500092
9520	-421.448	-420.6814	-0.7666387	1.781517	1.781517	1.781517	1.781517	1.781517	1.781517	0.02600866
9530	-420.6422	-421.4986	0.8563833	0.8669675	0.8669675	0.8669675	0.8669675	0.8669675	0.8669675	0.02827314
9540	-420.9941	-421.4928	0.4987068	1.195475	1.195475	1.195475	1.195475	1.195475	1.195475	0.02440148
9550	-420.8091	-421.705	0.8958417	0.811834	0.811834	0.811834	0.811834	0.811834	0.811834	0.02864156
9560	-422.0607	-420.7568	-1.303952	2.03577	2.03577	2.03577	2.03577	2.03577	2.03577	0.02583887
9570	-421.8267	-421.5414	-0.285334	1.463384	1.463384	1.463384	1.463384	1.463384	1.463384	0.03147473
9580	-420.6692	-420.8388	0.1695454	1.331594	1.331594	1.331594	1.331594	1.331594	1.331594	0.02609615
9590	-422.6781	-422.6723	-0.005848479	1.493796	1.493796	1.493796	1.493796	1.493796	1.493796	0.02234658
9600	-421.5524	-420.9468	-0.6056396	1.634445	1.634445	1.634445	1.634445	1.634445	1.634445	0.03029094
9610	-422.2756	-421.8434	-0.4321665	1.674226	1.674226	1.674226	1.674226	1.674226	1.674226	0.02340359
9620	-421.0005	-420.8461	-0.1543897	1.433347	1.433347	1.433347	1.433347	1.433347	1.433347	0.029373
9630	-421.0392	-420.5197	-0.5194914	1.640588	1.640588	1.640588	1.640588	1.640588	1.640588	0.02743098
9640	-420.6498	-420.667	0.01723267	1.383204	1.383204	1.383204	1.383204	1.383204	1.383204	0.02740188
9650	-421.144	-420.5166	-0.627357	1.695937	1.695937	1.695937	1.695937	1.695937	1.695937	0.02716315
9660	-421.6465	-421.7942	0.147672	1.247774	1.247774	1.247774	1.247774	1.247774	1.247774	0.03141254
9670	-421.0684	-420.8884	-0.1799921	1.514762	1.514762	1.514762	1.514762	1.514762	1.514762	0.02546101
9680	-420.6921	-420.6535	-0.03854134	1.404544	1.404544	1.404544	1.404544	1.404544	1.404544	0.0277458
9690	-422.1188	-420.5468	-1.571989	2.111816	2.111816	2.111816	2.111816	2.111816	2.111816	0.02872972
9700	-421.2901	-421.9506	0.6604363	1.123293	1.123293	1.123293	1.123293	1.123293	1.123293	0.02364267
9710	-420.9173	-421.6951	0.7777734	1.035918	1.035918	1.035918	1.035918	1.035918	1.035918	0.0243304
9720	-420.4949	-421.1968	0.7018735	1.045499	1.045499	1.045499	1.045499	1.045499	1.045499	0.02585095
9730	-421.0549	-420.5176	-0.5372743	1.642331	1.642331	1.642331	1.642331	1.642331	1.642331	0.0278201
9740	-420.4278	-421.0903	0.6624933	1.032443	1.032443	1.032443	1.032443	1.032443	1.032443	0.02745361
9750	-420.5486	-420.7522	0.2035693	1.289133	1.289133	1.289133	1.289133	1.289133	1.289133	0.02742337
9760	-421.199	-421.8521	0.6530644	0.9721973	0.9721973	0.9721973	0.9721973	0.9721973	0.9721973	0.03034289
9770	-420.5442	-421.4542	0.9100141	0.8439757	0.8439757	0.8439757	0.8439757	0.8439757	0.8439757	0.02743462
9780	-421.141	-421.4033	0.2622602	1.205801	1.205801	1.205801	1.205801	1.205801	1.205801	0.03032279
9790	-421.6948	-422.3051	0.6102472	1.166241	1.166241	1.166241	1.166241	1.166241	1.166241	0.02302766
9800	-421.9301	-421.1424	-0.787657	1.709523	1.709523	1.709523	1.709523	1.709523	1.709523	0.0309758
9810	-423.989	-425.1289	1.139974	0.9057355	0.9057355	0.9057355	0.9057355	0.9057355	0.9057355	0.02036576
9820	-421.5699	-421.7347	0.1648326	1.382133	1.382133	1.382133	1.382133	1.382133	1.382133	0.02369294
9830	-420.9496	-420.5543	-0.3952353	1.587062	1.587062	1.587062	1.587062	1.587062	1.587062	0.02713043
9840	-421.6988	-421.2702	-0.4285139	1.652835	1.652835	1.652835	1.652835	1.652835	1.652835	0.02440288
9850	-422.3196	-423.501	1.181412	0.6311069	0.6311069	0.6311069	0.6311069	0.6311069	0.6311069	0.02242586
9860	-426.0751	-422.0469	-4.028252	3.280447	3.280447	3.280447	3.280447	3.280447	3.280447	0.03145676
9870	-420.5554	-421.4639	0.9084743	0.9075943	0.9075943	0.9075943	0.9075943	0.9075943	0.9075943	0.02561256
9880	-422.0081	-420.643	-1.365112	2.055569	2.055569	2.055569	2.055569	2.055569	2.055569	0.02633272
9890	-420.5999	-421.5222	0.9223221	0.9032107	0.9032107	0.9032107	0.9032107	0.9032107	0.9032107	0.02539552
9900	-421.758	-420.7509	-1.007049	1.829016	1.829016	1.829016	1.829016	1.829016	1.829016	0.02988057
9910	-421.5875	-422.0884	0.5009473	1.052029	1.052029	1.052029	1.052029	1.052029	1.052029	0.03127279
9920	-420.7413	-421.5124	0.771059	1.027842	1.027842	1.027842	1.027842	1.027842	1.027842	0.02480791
9930	-420.8752	-421.5731	0.6978311	0.9610022	0.9610022	0.9610022	0.9610022	0.9610022	0.9610022	0.02947652
9940	-426.5042	-425.7841	-0.7200661	1.585957	1.585957	1.585957	1.585957	1.585957	1.585957	0.03763059
9950	-421.1915	-422.2983	1.106793	0.766073	0.766073	0.766073	0.766073	0.766073	0.766073	0.02394656
9960	-420.5034	-420.8882	0.3848473	1.185138	1.185138	1.185138	1.185138	1.185138	1.185138	0.02787087
9970	-421.9223	-422.2756	0.3533045	1.126943	1.126943	1.126943	1.126943	1.126943	1.126943	0.03193777
9980	-420.7297	-420.6228	-0.1068507	1.44594	1.44594	1.44594	1.44594	1.44594	1.44594	0.027294
9990	-421.0956	-421.9533	0.8576812	0.818666	0.818666	0.818666	0.818666	0.818666	0.818666	0.02958585
10000	-421.817	-421.2426	-0.5744288	1.607681	1.607681	1.607681	1.607681	1.607681	1.607681	0.03107192
10010	-422.7753	-422.971	0.1956842	0.358396	0.358396	0.358396	0.358396	0.358396	0.358396	0.02611687
10020	-421.4304	-421.966	0.5355972	1.037006	1.037006	1.037006	1.037006	1.037006	1.037006	0.03094396
10030	-420.8647	-420.6928	-0.1718906	1.494935	1.494935	1.494935	1.494935	1.494935	1.494935	0.02632049
10040	-421.9763	-420.5908	-1.385454	2.060019	2.060019	2.060019	2.060019	2.060019	2.060019	0.02662013
10050	-420.7491	-421.7269	0.9777678	0.8732234	0.8732234	0.8732234	0.8732234	0.8732234	0.8732234	0.02487206
10060	-420.9886	-421.9457	0.9571362	0.7074075	0.7074075	0.7074075	0.7074075	0.7074075	0.7074075	0.0284279
10070	-421.4646	-420.473	-0.9915946	1.85714	1.85714	1.85714	1.85714	1.85714	1.85714	0.02770314
10080	-420.8665	-421.4334	0.5669628	1.152836	1.152836	1.152836	1.152836	1.152836	1.152836	0.02463495
10090	-420.9362	-421.8449	0.9087278	0.7825167	0.7825167	0.7825167	0.7825167	0.7825167	0.7825167	0.0288979
10100	-420.8449	-421.915	1.070077	0.7510098	0.7510098	0.7510098	0.7510098	0.7510098	0.7510098	0.02503745
10110	-420.8447	-421.5097	0.6649725	0.9849978	0.9849978	0.9849978	0.9849978	0.9849978	0.9849978	0.02943447
10120	-421.1953	-421.1489	-0.04643602	1.463299	1.463299	1.463299	1.463299	1.463299	1.463299	0.02479054
10130	-421.5527	-421.7549	0.2021955	1.363989	1.363989	1.363989	1.363989	1.363989	1.363989	0.02367439
10140	-420.5723	-421.0211	0.4487867	1.191631	1.191631	1.191631	1.191631	1.191631	1.191631	0.02583356
10150	-422.7154	-420.9295	-1.785831	2.267707	2.267707	2.267707	2.267707	2.267707	2.267707	0.02558059
10160	-422.1652	-422.9847	0.8194685	0.7817808	0.7817808	0.7817808	0.7817808	0.7817808	0.7817808	0.0316113
10170	-422.1428	-422.4459	0.3030659	1.148588	1.148588	1.148588	1.148588	1.148588	1.148588	0.03231956
10180	-420.5088	-421.4489	0.9401162	0.8495742	0.8495742	0.8495742	0.8495742	0.8495742	0.8495742	0.02647457
10190	-420.5071	-421.4322	0.9251293	0.8482559	0.8482559	0.8482559	0.8482559	0.8482559	0.8482559	0.02690961
10200	-421.7796	-421.7492	-0.03042034	1.336069	1.336069	1.336069	1.336069	1.336069	1.336069	0.03159047
10210	-420.9813	-420.9735	-0.007856769	1.434514	1.434514	1.434514	1.434514	1.434514	1.434514	0.02530872
10220	-421.4508	-421.6985	0.2477719	1.20106	1.20106	1.20106	1.20106	1.20106	1.20106	0.03103813
10230	-424.0094	-422.4391	-1.570347	2.219993	2.219993	2.219993	2.219993	2.219993	2.219993	0.02280516
10240	-420.6878	-420.7084	0.02063208	1.368268	1.368268	1.368268	1.368268	1.368268	1.368268	0.02814441
10250	-420.7243	-421.4985	0.7742194	0.9195323	0.9195323	0.9195323	0.9195323	0.9195323	0.9195323	0.02886017
10260	-421.2274	-422.3176	1.090226	0.8016751	0.8016751	0.8016751	0.8016751	0.8016751	0.8016751	0.02377288
10270	-423.006	-420.722	-2.283993	2.444679	2.444679	2.444679	2.444679	2.444679	2.444679	0.02907507
