Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]
3723	-174.5958	-177.3801	2.784349	0.01800645	0.01800645	0.01800645	0.01800645	0.01800645	0.01800645	0.01800645	0.01800645	0.01800645	0.01800645	0.01800645	0.01800645	0.01800645
3724	-174.6129	-177.4432	2.830378	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731
3725	-174.6129	-177.4432	2.830378	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731	0.01755731
3726	-174.9634	-177.4753	2.511893	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502
3727	-174.9634	-177.4753	2.511893	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502
3728	-174.9634	-177.4753	2.511893	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502	0.02066502
3729	-174.7872	-177.3754	2.588125	0.01992116	0.01992116	0.01992116	0.01992116	0.01992116	0.01992116	0.01992116	0.01992116	0.01992116	0.01992116	0.01992116	0.01992116	0.01992116
3730	-175.7311	-178.0243	2.293212	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886
3731	-175.7311	-178.0243	2.293212	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886	0.02279886
3732	-174.6075	-177.3378	2.730311	0.01853373	0.01853373	0.01853373	0.01853373	0.01853373	0.01853373	0.01853373	0.01853373	0.01853373	0.01853373	0.01853373	0.01853373	0.01853373
3733	-175.3259	-177.7217	2.395795	0.02179788	0.02179788	0.02179788	0.02179788	0.02179788	0.02179788	0.02179788	0.02179788	0.02179788	0.02179788	0.02179788	0.02179788	0.02179788
3734	-175.3752	-178.4906	3.115419	0.01477593	0.01477593	0.01477593	0.01477593	0.01477593	0.01477593	0.01477593	0.01477593	0.01477593	0.01477593	0.01477593	0.01477593	0.01477593
3735	-176.4904	-178.6259	2.13547	0.02433807	0.02433807	0.02433807	0.02433807	0.02433807	0.02433807	0.02433807	0.02433807	0.02433807	0.02433807	0.02433807	0.02433807	0.02433807
3736	-174.5955	-177.3755	2.780031	0.01804858	0.01804858	0.01804858	0.01804858	0.01804858	0.01804858	0.01804858	0.01804858	0.01804858	0.01804858	0.01804858	0.01804858	0.01804858
3737	-174.6452	-177.5122	2.866991	0.01720004	0.01720004	0.01720004	0.01720004	0.01720004	0.01720004	0.01720004	0.01720004	0.01720004	0.01720004	0.01720004	0.01720004	0.01720004
3738	-176.2693	-178.4475	2.178279	0.02392036	0.02392036	0.02392036	0.02392036	0.02392036	0.02392036	0.02392036	0.02392036	0.02392036	0.02392036	0.02392036	0.02392036	0.02392036
3739	-175.2984	-177.7019	2.403529	0.02172241	0.02172241	0.02172241	0.02172241	0.02172241	0.02172241	0.02172241	0.02172241	0.02172241	0.02172241	0.02172241	0.02172241	0.02172241
3740	-174.7532	-177.3594	2.606237	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443
3741	-174.7532	-177.3594	2.606237	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443	0.01974443
3742	-175.4232	-177.7925	2.369324	0.02205618	0.02205618	0.02205618	0.02205618	0.02205618	0.02205618	0.02205618	0.02205618	0.02205618	0.02205618	0.02205618	0.02205618	0.02205618
3743	-175.6759	-177.9821	2.306155	0.02267257	0.02267257	0.02267257	0.02267257	0.02267257	0.02267257	0.02267257	0.02267257	0.02267257	0.02267257	0.02267257	0.02267257	0.02267257
3744	-174.5965	-177.3866	2.790055	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077
3745	-174.5965	-177.3866	2.790055	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077	0.01795077
3746	-175.0267	-178.0601	3.033412	0.01557614	0.01557614	0.01557614	0.01557614	0.01557614	0.01557614	0.01557614	0.01557614	0.01557614	0.01557614	0.01557614	0.01557614	0.01557614
3747	-174.6636	-177.5456	2.882026	0.01705334	0.01705334	0.01705334	0.01705334	0.01705334	0.01705334	0.01705334	0.01705334	0.01705334	0.01705334	0.01705334	0.01705334	0.01705334
3748	-175.145	-177.5944	2.449416	0.02127466	0.02127466	0.02127466	0.02127466	0.02127466	0.02127466	0.02127466	0.02127466	0.02127466	0.02127466	0.02127466	0.02127466	0.02127466
3749	-174.8809	-177.4257	2.54484	0.02034353	0.02034353	0.02034353	0.02034353	0.02034353	0.02034353	0.02034353	0.02034353	0.02034353	0.02034353	0.02034353	0.02034353	0.02034353
3750	-174.6835	-177.5797	2.896131	0.0169157	0.0169157	0.0169157	0.0169157	0.0169157	0.0169157	0.0169157	0.0169157	0.0169157	0.0169157	0.0169157	0.0169157	0.0169157
3751	-174.7131	-177.6274	2.91427	0.0167387	0.0167387	0.0167387	0.0167387	0.0167387	0.0167387	0.0167387	0.0167387	0.0167387	0.0167387	0.0167387	0.0167387	0.0167387
3752	-174.7234	-177.6434	2.919975	0.01668303	0.01668303	0.01668303	0.01668303	0.01668303	0.01668303	0.01668303	0.01668303	0.01668303	0.01668303	0.01668303	0.01668303	0.01668303
3753	-175.4937	-177.8447	2.35097	0.02223527	0.02223527	0.02223527	0.02223527	0.02223527	0.02223527	0.02223527	0.02223527	0.02223527	0.02223527	0.02223527	0.02223527	0.02223527
3754	-175.4289	-177.7967	2.367816	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089
3755	-175.4289	-177.7967	2.367816	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089	0.02207089
3756	-174.6405	-177.5031	2.862614	0.01724275	0.01724275	0.01724275	0.01724275	0.01724275	0.01724275	0.01724275	0.01724275	0.01724275	0.01724275	0.01724275	0.01724275	0.01724275
3757	-174.6358	-177.494	2.858126	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655
3758	-174.6358	-177.494	2.858126	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655	0.01728655
3759	-174.8554	-177.4113	2.555883	0.02023577	0.02023577	0.02023577	0.02023577	0.02023577	0.02023577	0.02023577	0.02023577	0.02023577	0.02023577	0.02023577	0.02023577	0.02023577
3760	-174.61	-177.4358	2.825803	0.01760195	0.01760195	0.01760195	0.01760195	0.01760195	0.01760195	0.01760195	0.01760195	0.01760195	0.01760195	0.01760195	0.01760195	0.01760195
3761	-174.7776	-177.3707	2.593071	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289
3762	-174.7776	-177.3707	2.593071	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289
3763	-174.7776	-177.3707	2.593071	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289
3764	-174.7776	-177.3707	2.593071	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289	0.01987289
3765	-174.5954	-177.3708	2.775378	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398
3766	-174.5954	-177.3708	2.775378	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398
3767	-174.5954	-177.3708	2.775378	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398
3768	-174.5954	-177.3708	2.775378	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398
3769	-174.5954	-177.3708	2.775378	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398	0.01809398
3770	-174.8672	-177.85	2.982765	0.01607035	0.01607035	0.01607035	0.01607035	0.01607035	0.01607035	0.01607035	0.01607035	0.01607035	0.01607035	0.01607035	0.01607035	0.01607035
3771	-174.6913	-177.336	2.644674	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937
3772	-174.6913	-177.336	2.644674	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937
3773	-174.6913	-177.336	2.644674	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937
3774	-174.6913	-177.336	2.644674	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937
3775	-174.6913	-177.336	2.644674	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937
3776	-174.6913	-177.336	2.644674	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937	0.01936937
3777	-174.6036	-177.4172	2.813534	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166
3778	-174.6036	-177.4172	2.813534	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166
3779	-174.6036	-177.4172	2.813534	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166
3780	-174.6036	-177.4172	2.813534	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166
3781	-174.6036	-177.4172	2.813534	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166	0.01772166
3782	-175.3194	-178.4233	3.103949	0.01488786	0.01488786	0.01488786	0.01488786	0.01488786	0.01488786	0.01488786	0.01488786	0.01488786	0.01488786	0.01488786	0.01488786	0.01488786
3783	-175.4385	-178.5663	3.127854	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459
3784	-175.4385	-178.5663	3.127854	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459	0.01465459
3785	-176.5441	-179.8336	3.28949	0.01307738	0.01307738	0.01307738	0.01307738	0.01307738	0.01307738	0.01307738	0.01307738	0.01307738	0.01307738	0.01307738	0.01307738	0.01307738
3786	-179.4385	-182.9703	3.53179	0.01071307	0.01071307	0.01071307	0.01071307	0.01071307	0.01071307	0.01071307	0.01071307	0.01071307	0.01071307	0.01071307	0.01071307	0.01071307
3787	-174.8817	-177.4262	2.544494	0.0203469	0.0203469	0.0203469	0.0203469	0.0203469	0.0203469	0.0203469	0.0203469	0.0203469	0.0203469	0.0203469	0.0203469	0.0203469
3788	-175.0592	-178.1016	3.042371	0.01548873	0.01548873	0.01548873	0.01548873	0.01548873	0.01548873	0.01548873	0.01548873	0.01548873	0.01548873	0.01548873	0.01548873	0.01548873
3789	-175.3849	-178.5023	3.117367	0.01475692	0.01475692	0.01475692	0.01475692	0.01475692	0.01475692	0.01475692	0.01475692	0.01475692	0.01475692	0.01475692	0.01475692	0.01475692
3790	-175.2398	-178.3265	3.086685	0.01505631	0.01505631	0.01505631	0.01505631	0.01505631	0.01505631	0.01505631	0.01505631	0.01505631	0.01505631	0.01505631	0.01505631	0.01505631
3791	-175.5339	-177.8747	2.340775	0.02233475	0.02233475	0.02233475	0.02233475	0.02233475	0.02233475	0.02233475	0.02233475	0.02233475	0.02233475	0.02233475	0.02233475	0.02233475
3792	-174.5957	-177.3655	2.769863	0.0181478	0.0181478	0.0181478	0.0181478	0.0181478	0.0181478	0.0181478	0.0181478	0.0181478	0.0181478	0.0181478	0.0181478	0.0181478
3793	-175.1457	-178.2104	3.064628	0.01527155	0.01527155	0.01527155	0.01527155	0.01527155	0.01527155	0.01527155	0.01527155	0.01527155	0.01527155	0.01527155	0.01527155	0.01527155
3794	-174.7215	-177.6404	2.918909	0.01669343	0.01669343	0.01669343	0.01669343	0.01669343	0.01669343	0.01669343	0.01669343	0.01669343	0.01669343	0.01669343	0.01669343	0.01669343
3795	-174.7989	-177.7549	2.956022	0.0163313	0.0163313	0.0163313	0.0163313	0.0163313	0.0163313	0.0163313	0.0163313	0.0163313	0.0163313	0.0163313	0.0163313	0.0163313
3796	-176.0794	-179.3104	3.230967	0.01364844	0.01364844	0.01364844	0.01364844	0.01364844	0.01364844	0.01364844	0.01364844	0.01364844	0.01364844	0.01364844	0.01364844	0.01364844
3797	-174.9323	-177.9373	3.005007	0.01585331	0.01585331	0.01585331	0.01585331	0.01585331	0.01585331	0.01585331	0.01585331	0.01585331	0.01585331	0.01585331	0.01585331	0.01585331
3798	-174.6094	-177.4342	2.824792	0.01761181	0.01761181	0.01761181	0.01761181	0.01761181	0.01761181	0.01761181	0.01761181	0.01761181	0.01761181	0.01761181	0.01761181	0.01761181
3799	-174.6299	-177.4819	2.851988	0.01734644	0.01734644	0.01734644	0.01734644	0.01734644	0.01734644	0.01734644	0.01734644	0.01734644	0.01734644	0.01734644	0.01734644	0.01734644
3800	-174.7688	-177.7115	2.942702	0.01646127	0.01646127	0.01646127	0.01646127	0.01646127	0.01646127	0.01646127	0.01646127	0.01646127	0.01646127	0.01646127	0.01646127	0.01646127
3801	-174.6283	-177.4785	2.850206	0.01736383	0.01736383	0.01736383	0.01736383	0.01736383	0.01736383	0.01736383	0.01736383	0.01736383	0.01736383	0.01736383	0.01736383	0.01736383
3802	-174.6212	-177.3301	2.7089	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266
3803	-174.6212	-177.3301	2.7089	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266	0.01874266
3804	-175.7834	-178.0646	2.281205	0.02291602	0.02291602	0.02291602	0.02291602	0.02291602	0.02291602	0.02291602	0.02291602	0.02291602	0.02291602	0.02291602	0.02291602	0.02291602
3805	-174.6493	-177.5198	2.870529	0.01716552	0.01716552	0.01716552	0.01716552	0.01716552	0.01716552	0.01716552	0.01716552	0.01716552	0.01716552	0.01716552	0.01716552	0.01716552
3806	-175.5104	-178.6518	3.14135	0.0145229	0.0145229	0.0145229	0.0145229	0.0145229	0.0145229	0.0145229	0.0145229	0.0145229	0.0145229	0.0145229	0.0145229	0.0145229
3807	-175.5981	-178.7551	3.156998	0.01437022	0.01437022	0.01437022	0.01437022	0.01437022	0.01437022	0.01437022	0.01437022	0.01437022	0.01437022	0.01437022	0.01437022	0.01437022
3808	-174.9605	-177.9745	3.013922	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632
3809	-174.9605	-177.9745	3.013922	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632
3810	-174.9605	-177.9745	3.013922	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632	0.01576632
3811	-175.8478	-178.1145	2.266687	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768
3812	-175.8478	-178.1145	2.266687	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768	0.02305768
3813	-174.8171	-177.3906	2.573412	0.02006473	0.02006473	0.02006473	0.02006473	0.02006473	0.02006473	0.02006473	0.02006473	0.02006473	0.02006473	0.02006473	0.02006473	0.02006473
3814	-174.5965	-177.3591	2.762548	0.01821918	0.01821918	0.01821918	0.01821918	0.01821918	0.01821918	0.01821918	0.01821918	0.01821918	0.01821918	0.01821918	0.01821918	0.01821918
3815	-175.2183	-178.3001	3.081806	0.01510392	0.01510392	0.01510392	0.01510392	0.01510392	0.01510392	0.01510392	0.01510392	0.01510392	0.01510392	0.01510392	0.01510392	0.01510392
3816	-174.9217	-177.4498	2.528059	0.02050727	0.02050727	0.02050727	0.02050727	0.02050727	0.02050727	0.02050727	0.02050727	0.02050727	0.02050727	0.02050727	0.02050727	0.02050727
3817	-174.8087	-177.7688	2.960117	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134
3818	-174.8087	-177.7688	2.960117	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134	0.01629134
3819	-174.5983	-177.3968	2.798529	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808
3820	-174.5983	-177.3968	2.798529	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808
3821	-174.5983	-177.3968	2.798529	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808
3822	-174.5983	-177.3968	2.798529	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808	0.01786808
3823	-174.7018	-177.3393	2.637476	0.0194396	0.0194396	0.0194396	0.0194396	0.0194396	0.0194396	0.0194396	0.0194396	0.0194396	0.0194396	0.0194396	0.0194396	0.0194396
3824	-174.9979	-177.497	2.499107	0.02078978	0.02078978	0.02078978	0.02078978	0.02078978	0.02078978	0.02078978	0.02078978	0.02078978	0.02078978	0.02078978	0.02078978	0.02078978
3825	-175.0426	-177.5259	2.483255	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446
3826	-175.0426	-177.5259	2.483255	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446
3827	-175.0426	-177.5259	2.483255	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446	0.02094446
3828	-174.6001	-177.4044	2.804384	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095
3829	-174.6001	-177.4044	2.804384	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095	0.01781095
3830	-174.7754	-177.7211	2.945696	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205
3831	-174.7754	-177.7211	2.945696	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205
3832	-174.7754	-177.7211	2.945696	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205	0.01643205
3833	-174.6336	-177.4895	2.8559	0.01730827	0.01730827	0.01730827	0.01730827	0.01730827	0.01730827	0.01730827	0.01730827	0.01730827	0.01730827	0.01730827	0.01730827	0.01730827
3834	-174.6096	-177.3361	2.726426	0.01857165	0.01857165	0.01857165	0.01857165	0.01857165	0.01857165	0.01857165	0.01857165	0.01857165	0.01857165	0.01857165	0.01857165	0.01857165
3835	-175.466	-178.5991	3.133092	0.01460349	0.01460349	0.01460349	0.01460349	0.01460349	0.01460349	0.01460349	0.01460349	0.01460349	0.01460349	0.01460349	0.01460349	0.01460349
3836	-174.8785	-177.8654	2.986834	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064
3837	-174.8785	-177.8654	2.986834	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064	0.01603064
3838	-176.0775	-178.2947	2.217243	0.02354015	0.02354015	0.02354015	0.02354015	0.02354015	0.02354015	0.02354015	0.02354015	0.02354015	0.02354015	0.02354015	0.02354015	0.02354015
3839	-174.7775	-177.3706	2.593119	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243
3840	-174.7775	-177.3706	2.593119	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243	0.01987243
3841	-175.1766	-178.2487	3.072095	0.01519868	0.01519868	0.01519868	0.01519868	0.01519868	0.01519868	0.01519868	0.01519868	0.01519868	0.01519868	0.01519868	0.01519868	0.01519868
3842	-174.6041	-177.4186	2.814519	0.01771205	0.01771205	0.01771205	0.01771205	0.01771205	0.01771205	0.01771205	0.01771205	0.01771205	0.01771205	0.01771205	0.01771205	0.01771205
3843	-175.59	-177.9169	2.32686	0.02247053	0.02247053	0.02247053	0.02247053	0.02247053	0.02247053	0.02247053	0.02247053	0.02247053	0.02247053	0.02247053	0.02247053	0.02247053
3844	-176.8277	-178.9015	2.07374	0.02494042	0.02494042	0.02494042	0.02494042	0.02494042	0.02494042	0.02494042	0.02494042	0.02494042	0.02494042	0.02494042	0.02494042	0.02494042
3845	-175.1289	-177.5835	2.454543	0.02122463	0.02122463	0.02122463	0.02122463	0.02122463	0.02122463	0.02122463	0.02122463	0.02122463	0.02122463	0.02122463	0.02122463	0.02122463
3846	-175.7444	-178.0346	2.290135	0.02282889	0.02282889	0.02282889	0.02282889	0.02282889	0.02282889	0.02282889	0.02282889	0.02282889	0.02282889	0.02282889	0.02282889	0.02282889
3847	-175.2363	-178.3222	3.085906	0.01506392	0.01506392	0.01506392	0.01506392	0.01506392	0.01506392	0.01506392	0.01506392	0.01506392	0.01506392	0.01506392	0.01506392	0.01506392
3848	-175.4453	-178.5744	3.129157	0.01464188	0.01464188	0.01464188	0.01464188	0.01464188	0.01464188	0.01464188	0.01464188	0.01464188	0.01464188	0.01464188	0.01464188	0.01464188
3849	-174.9579	-177.4718	2.513988	0.02064457	0.02064457	0.02064457	0.02064457	0.02064457	0.02064457	0.02064457	0.02064457	0.02064457	0.02064457	0.02064457	0.02064457	0.02064457
3850	-174.6089	-177.3367	2.727774	0.01855849	0.01855849	0.01855849	0.01855849	0.01855849	0.01855849	0.01855849	0.01855849	0.01855849	0.01855849	0.01855849	0.01855849	0.01855849
3851	-174.6333	-177.4889	2.855576	0.01731143	0.01731143	0.01731143	0.01731143	0.01731143	0.01731143	0.01731143	0.01731143	0.01731143	0.01731143	0.01731143	0.01731143	0.01731143
3852	-174.9107	-177.4432	2.532477	0.02046417	0.02046417	0.02046417	0.02046417	0.02046417	0.02046417	0.02046417	0.02046417	0.02046417	0.02046417	0.02046417	0.02046417	0.02046417
3853	-174.7149	-177.3439	2.62892	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309
3854	-174.7149	-177.3439	2.62892	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309	0.01952309
3855	-176.2585	-178.4389	2.180409	0.02389956	0.02389956	0.02389956	0.02389956	0.02389956	0.02389956	0.02389956	0.02389956	0.02389956	0.02389956	0.02389956	0.02389956	0.02389956
3856	-175.7303	-178.0237	2.293416	0.02279686	0.02279686	0.02279686	0.02279686	0.02279686	0.02279686	0.02279686	0.02279686	0.02279686	0.02279686	0.02279686	0.02279686	0.02279686
3857	-174.7917	-177.3775	2.585882	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305
3858	-174.7917	-177.3775	2.585882	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305	0.01994305
3859	-174.6285	-177.479	2.850478	0.01736117	0.01736117	0.01736117	0.01736117	0.01736117	0.01736117	0.01736117	0.01736117	0.01736117	0.01736117	0.01736117	0.01736117	0.01736117
3860	-174.6963	-177.3375	2.641225	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302
3861	-174.6963	-177.3375	2.641225	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302
3862	-174.6963	-177.3375	2.641225	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302
3863	-174.6963	-177.3375	2.641225	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302	0.01940302
3864	-174.5987	-177.3988	2.800058	0.01785316	0.01785316	0.01785316	0.01785316	0.01785316	0.01785316	0.01785316	0.01785316	0.01785316	0.01785316	0.01785316	0.01785316	0.01785316
