Iteration	Replicate_ID	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]	rate[3]	rate[4]	rate[5]	rate[6]	rate[7]	rate[8]	rate[9]	rate[10]	rate[11]	rate[12]
17119	1	-174.7054	-177.3405	2.635096	0.01946282	0.01946282	0.01946282	0.01946282	0.01946282	0.01946282	0.01946282	0.01946282	0.01946282	0.01946282	0.01946282	0.01946282	0.01946282
17120	0	-175.0184	-178.0495	3.031059	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991
17121	1	-174.6892	-177.3354	2.64621	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438
17122	0	-175.0184	-178.0495	3.031059	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991	0.0155991
17123	1	-174.6892	-177.3354	2.64621	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438	0.01935438
17124	0	-174.62	-177.4603	2.840355	0.01745996	0.01745996	0.01745996	0.01745996	0.01745996	0.01745996	0.01745996	0.01745996	0.01745996	0.01745996	0.01745996	0.01745996	0.01745996
17125	1	-175.4744	-178.6091	3.134676	0.01458803	0.01458803	0.01458803	0.01458803	0.01458803	0.01458803	0.01458803	0.01458803	0.01458803	0.01458803	0.01458803	0.01458803	0.01458803
17126	0	-174.8078	-177.3857	2.577882	0.02002111	0.02002111	0.02002111	0.02002111	0.02002111	0.02002111	0.02002111	0.02002111	0.02002111	0.02002111	0.02002111	0.02002111	0.02002111
17127	1	-174.6663	-177.3299	2.663581	0.01918487	0.01918487	0.01918487	0.01918487	0.01918487	0.01918487	0.01918487	0.01918487	0.01918487	0.01918487	0.01918487	0.01918487	0.01918487
17128	0	-174.6323	-177.3278	2.695468	0.01887373	0.01887373	0.01887373	0.01887373	0.01887373	0.01887373	0.01887373	0.01887373	0.01887373	0.01887373	0.01887373	0.01887373	0.01887373
17129	1	-174.9885	-178.0109	3.022375	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384
17130	0	-174.7601	-177.6987	2.938606	0.01650123	0.01650123	0.01650123	0.01650123	0.01650123	0.01650123	0.01650123	0.01650123	0.01650123	0.01650123	0.01650123	0.01650123	0.01650123
17131	1	-174.9885	-178.0109	3.022375	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384
17132	0	-174.8707	-177.4199	2.549191	0.02030107	0.02030107	0.02030107	0.02030107	0.02030107	0.02030107	0.02030107	0.02030107	0.02030107	0.02030107	0.02030107	0.02030107	0.02030107
17133	1	-174.9885	-178.0109	3.022375	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384
17134	0	-174.5987	-177.3512	2.752502	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721
17135	1	-174.9885	-178.0109	3.022375	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384
17136	0	-174.5987	-177.3512	2.752502	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721	0.01831721
17137	1	-174.9885	-178.0109	3.022375	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384
17138	0	-175.5355	-177.8759	2.340374	0.02233867	0.02233867	0.02233867	0.02233867	0.02233867	0.02233867	0.02233867	0.02233867	0.02233867	0.02233867	0.02233867	0.02233867	0.02233867
17139	1	-174.9885	-178.0109	3.022375	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384	0.01568384
17140	0	-174.6918	-177.3361	2.644387	0.01937217	0.01937217	0.01937217	0.01937217	0.01937217	0.01937217	0.01937217	0.01937217	0.01937217	0.01937217	0.01937217	0.01937217	0.01937217
17141	1	-174.6245	-177.3292	2.704732	0.01878334	0.01878334	0.01878334	0.01878334	0.01878334	0.01878334	0.01878334	0.01878334	0.01878334	0.01878334	0.01878334	0.01878334	0.01878334
17142	0	-175.1091	-178.1646	3.055461	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099
17143	1	-177.04	-179.0767	2.036702	0.02530183	0.02530183	0.02530183	0.02530183	0.02530183	0.02530183	0.02530183	0.02530183	0.02530183	0.02530183	0.02530183	0.02530183	0.02530183
17144	0	-175.1091	-178.1646	3.055461	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099
17145	1	-175.0549	-177.5339	2.479039	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856
17146	0	-175.1091	-178.1646	3.055461	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099	0.01536099
17147	1	-175.0549	-177.5339	2.479039	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856
17148	0	-174.6891	-177.3354	2.646253	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396
17149	1	-175.0549	-177.5339	2.479039	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856	0.0209856
17150	0	-174.6891	-177.3354	2.646253	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396
17151	1	-176.6908	-178.7891	2.09834	0.02470038	0.02470038	0.02470038	0.02470038	0.02470038	0.02470038	0.02470038	0.02470038	0.02470038	0.02470038	0.02470038	0.02470038	0.02470038
17152	0	-174.6891	-177.3354	2.646253	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396	0.01935396
17153	1	-174.923	-177.9249	3.001976	0.01588289	0.01588289	0.01588289	0.01588289	0.01588289	0.01588289	0.01588289	0.01588289	0.01588289	0.01588289	0.01588289	0.01588289	0.01588289
17154	0	-174.7586	-177.3618	2.603229	0.01977378	0.01977378	0.01977378	0.01977378	0.01977378	0.01977378	0.01977378	0.01977378	0.01977378	0.01977378	0.01977378	0.01977378	0.01977378
17155	1	-175.3842	-177.764	2.379762	0.02195433	0.02195433	0.02195433	0.02195433	0.02195433	0.02195433	0.02195433	0.02195433	0.02195433	0.02195433	0.02195433	0.02195433	0.02195433
17156	0	-174.9199	-177.9208	3.00096	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928
17157	1	-175.1527	-178.2191	3.066343	0.01525481	0.01525481	0.01525481	0.01525481	0.01525481	0.01525481	0.01525481	0.01525481	0.01525481	0.01525481	0.01525481	0.01525481	0.01525481
17158	0	-174.9199	-177.9208	3.00096	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928	0.0158928
17159	1	-174.5958	-177.3803	2.784509	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488
17160	0	-175.3063	-178.4075	3.101185	0.01491482	0.01491482	0.01491482	0.01491482	0.01491482	0.01491482	0.01491482	0.01491482	0.01491482	0.01491482	0.01491482	0.01491482	0.01491482
17161	1	-174.5958	-177.3803	2.784509	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488
17162	0	-174.6328	-177.4879	2.855102	0.01731605	0.01731605	0.01731605	0.01731605	0.01731605	0.01731605	0.01731605	0.01731605	0.01731605	0.01731605	0.01731605	0.01731605	0.01731605
17163	1	-174.5958	-177.3803	2.784509	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488	0.01800488
17164	0	-175.0925	-177.5589	2.466402	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089	0.0211089
17165	1	-175.0437	-177.5266	2.482895	0.02094797	0.02094797	0.02094797	0.02094797	0.02094797	0.02094797	0.02094797	0.02094797	0.02094797	0.02094797	0.02094797	0.02094797	0.02094797
17166	0	-174.9812	-177.4864	2.505247	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986
17167	1	-174.6781	-177.3324	2.654293	0.0192755	0.0192755	0.0192755	0.0192755	0.0192755	0.0192755	0.0192755	0.0192755	0.0192755	0.0192755	0.0192755	0.0192755	0.0192755
17168	0	-174.9812	-177.4864	2.505247	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986	0.02072986
17169	1	-175.3179	-178.4216	3.103642	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085
17170	0	-175.1808	-178.2539	3.073088	0.01518899	0.01518899	0.01518899	0.01518899	0.01518899	0.01518899	0.01518899	0.01518899	0.01518899	0.01518899	0.01518899	0.01518899	0.01518899
17171	1	-175.3179	-178.4216	3.103642	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085	0.01489085
17172	0	-176.4207	-179.6956	3.274878	0.01321996	0.01321996	0.01321996	0.01321996	0.01321996	0.01321996	0.01321996	0.01321996	0.01321996	0.01321996	0.01321996	0.01321996	0.01321996
17173	1	-174.5994	-177.4017	2.802284	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145
17174	0	-174.6273	-177.4765	2.849169	0.01737395	0.01737395	0.01737395	0.01737395	0.01737395	0.01737395	0.01737395	0.01737395	0.01737395	0.01737395	0.01737395	0.01737395	0.01737395
17175	1	-174.5994	-177.4017	2.802284	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145	0.01783145
17176	0	-175.3404	-178.4487	3.108322	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518
17177	1	-174.7977	-177.7533	2.955527	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612
17178	0	-175.3404	-178.4487	3.108322	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518	0.01484518
17179	1	-174.7977	-177.7533	2.955527	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612	0.01633612
17180	0	-174.9543	-177.4697	2.515333	0.02063144	0.02063144	0.02063144	0.02063144	0.02063144	0.02063144	0.02063144	0.02063144	0.02063144	0.02063144	0.02063144	0.02063144	0.02063144
17181	1	-178.178	-180.0332	1.855281	0.0270721	0.0270721	0.0270721	0.0270721	0.0270721	0.0270721	0.0270721	0.0270721	0.0270721	0.0270721	0.0270721	0.0270721	0.0270721
17182	0	-175.8101	-179.0019	3.191733	0.01403128	0.01403128	0.01403128	0.01403128	0.01403128	0.01403128	0.01403128	0.01403128	0.01403128	0.01403128	0.01403128	0.01403128	0.01403128
17183	1	-174.8553	-177.4112	2.555935	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527
17184	0	-174.8425	-177.8161	2.97358	0.01615997	0.01615997	0.01615997	0.01615997	0.01615997	0.01615997	0.01615997	0.01615997	0.01615997	0.01615997	0.01615997	0.01615997	0.01615997
17185	1	-174.8553	-177.4112	2.555935	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527	0.02023527
17186	0	-175.0373	-178.0737	3.036372	0.01554726	0.01554726	0.01554726	0.01554726	0.01554726	0.01554726	0.01554726	0.01554726	0.01554726	0.01554726	0.01554726	0.01554726	0.01554726
17187	1	-174.9159	-177.4463	2.530372	0.0204847	0.0204847	0.0204847	0.0204847	0.0204847	0.0204847	0.0204847	0.0204847	0.0204847	0.0204847	0.0204847	0.0204847	0.0204847
17188	0	-175.7433	-178.9245	3.181203	0.01413403	0.01413403	0.01413403	0.01413403	0.01413403	0.01413403	0.01413403	0.01413403	0.01413403	0.01413403	0.01413403	0.01413403	0.01413403
17189	1	-175.2265	-177.651	2.424423	0.02151853	0.02151853	0.02151853	0.02151853	0.02151853	0.02151853	0.02151853	0.02151853	0.02151853	0.02151853	0.02151853	0.02151853	0.02151853
17190	0	-174.9265	-177.9296	3.003126	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167
17191	1	-175.4591	-177.819	2.359904	0.0221481	0.0221481	0.0221481	0.0221481	0.0221481	0.0221481	0.0221481	0.0221481	0.0221481	0.0221481	0.0221481	0.0221481	0.0221481
17192	0	-174.9265	-177.9296	3.003126	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167
17193	1	-174.7325	-177.6574	2.92484	0.01663557	0.01663557	0.01663557	0.01663557	0.01663557	0.01663557	0.01663557	0.01663557	0.01663557	0.01663557	0.01663557	0.01663557	0.01663557
17194	0	-174.9265	-177.9296	3.003126	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167	0.01587167
17195	1	-175.5891	-178.7445	3.155423	0.01438558	0.01438558	0.01438558	0.01438558	0.01438558	0.01438558	0.01438558	0.01438558	0.01438558	0.01438558	0.01438558	0.01438558	0.01438558
17196	0	-175.1581	-178.2258	3.067654	0.01524201	0.01524201	0.01524201	0.01524201	0.01524201	0.01524201	0.01524201	0.01524201	0.01524201	0.01524201	0.01524201	0.01524201	0.01524201
17197	1	-174.6171	-177.4536	2.836532	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725
17198	0	-174.6293	-177.3282	2.698926	0.01883999	0.01883999	0.01883999	0.01883999	0.01883999	0.01883999	0.01883999	0.01883999	0.01883999	0.01883999	0.01883999	0.01883999	0.01883999
17199	1	-174.6171	-177.4536	2.836532	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725
17200	0	-175.3199	-177.7174	2.397453	0.0217817	0.0217817	0.0217817	0.0217817	0.0217817	0.0217817	0.0217817	0.0217817	0.0217817	0.0217817	0.0217817	0.0217817	0.0217817
17201	1	-174.6171	-177.4536	2.836532	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725	0.01749725
17202	0	-175.2673	-177.6798	2.412452	0.02163534	0.02163534	0.02163534	0.02163534	0.02163534	0.02163534	0.02163534	0.02163534	0.02163534	0.02163534	0.02163534	0.02163534	0.02163534
17203	1	-175.4606	-178.5926	3.132068	0.01461348	0.01461348	0.01461348	0.01461348	0.01461348	0.01461348	0.01461348	0.01461348	0.01461348	0.01461348	0.01461348	0.01461348	0.01461348
17204	0	-174.5954	-177.3712	2.77578	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006
17205	1	-175.0252	-177.5145	2.489356	0.02088492	0.02088492	0.02088492	0.02088492	0.02088492	0.02088492	0.02088492	0.02088492	0.02088492	0.02088492	0.02088492	0.02088492	0.02088492
17206	0	-174.5954	-177.3712	2.77578	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006	0.01809006
17207	1	-174.6065	-177.3388	2.732254	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478
17208	0	-174.7824	-177.7312	2.948853	0.01640125	0.01640125	0.01640125	0.01640125	0.01640125	0.01640125	0.01640125	0.01640125	0.01640125	0.01640125	0.01640125	0.01640125	0.01640125
17209	1	-174.6065	-177.3388	2.732254	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478	0.01851478
17210	0	-175.4499	-177.8122	2.3623	0.02212471	0.02212471	0.02212471	0.02212471	0.02212471	0.02212471	0.02212471	0.02212471	0.02212471	0.02212471	0.02212471	0.02212471	0.02212471
17211	1	-174.6554	-177.3282	2.672821	0.01909471	0.01909471	0.01909471	0.01909471	0.01909471	0.01909471	0.01909471	0.01909471	0.01909471	0.01909471	0.01909471	0.01909471	0.01909471
17212	0	-175.9849	-179.2026	3.21773	0.0137776	0.0137776	0.0137776	0.0137776	0.0137776	0.0137776	0.0137776	0.0137776	0.0137776	0.0137776	0.0137776	0.0137776	0.0137776
17213	1	-175.1278	-177.5827	2.454901	0.02122113	0.02122113	0.02122113	0.02122113	0.02122113	0.02122113	0.02122113	0.02122113	0.02122113	0.02122113	0.02122113	0.02122113	0.02122113
17214	0	-176.0591	-178.2802	2.221078	0.02350273	0.02350273	0.02350273	0.02350273	0.02350273	0.02350273	0.02350273	0.02350273	0.02350273	0.02350273	0.02350273	0.02350273	0.02350273
17215	1	-175.994	-179.213	3.219026	0.01376496	0.01376496	0.01376496	0.01376496	0.01376496	0.01376496	0.01376496	0.01376496	0.01376496	0.01376496	0.01376496	0.01376496	0.01376496
17216	0	-174.901	-177.8957	2.994656	0.01595431	0.01595431	0.01595431	0.01595431	0.01595431	0.01595431	0.01595431	0.01595431	0.01595431	0.01595431	0.01595431	0.01595431	0.01595431
17217	1	-175.4335	-178.5604	3.126889	0.01466402	0.01466402	0.01466402	0.01466402	0.01466402	0.01466402	0.01466402	0.01466402	0.01466402	0.01466402	0.01466402	0.01466402	0.01466402
17218	0	-174.6909	-177.3359	2.644999	0.0193662	0.0193662	0.0193662	0.0193662	0.0193662	0.0193662	0.0193662	0.0193662	0.0193662	0.0193662	0.0193662	0.0193662	0.0193662
17219	1	-174.6007	-177.3467	2.746033	0.01838032	0.01838032	0.01838032	0.01838032	0.01838032	0.01838032	0.01838032	0.01838032	0.01838032	0.01838032	0.01838032	0.01838032	0.01838032
17220	0	-174.5964	-177.3597	2.763249	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233
17221	1	-174.6827	-177.5782	2.895554	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133
17222	0	-174.5964	-177.3597	2.763249	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233	0.01821233
17223	1	-174.6827	-177.5782	2.895554	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133	0.01692133
17224	0	-174.5983	-177.3968	2.798501	0.01786835	0.01786835	0.01786835	0.01786835	0.01786835	0.01786835	0.01786835	0.01786835	0.01786835	0.01786835	0.01786835	0.01786835	0.01786835
17225	1	-174.6774	-177.5695	2.892018	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583
17226	0	-175.1547	-178.2215	3.066808	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027
17227	1	-174.6774	-177.5695	2.892018	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583	0.01695583
17228	0	-175.1547	-178.2215	3.066808	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027	0.01525027
17229	1	-174.6424	-177.3273	2.684927	0.01897659	0.01897659	0.01897659	0.01897659	0.01897659	0.01897659	0.01897659	0.01897659	0.01897659	0.01897659	0.01897659	0.01897659	0.01897659
17230	0	-176.2742	-179.5309	3.256707	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727
17231	1	-174.6919	-177.3362	2.64426	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341
17232	0	-176.2742	-179.5309	3.256707	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727	0.01339727
17233	1	-174.6919	-177.3362	2.64426	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341	0.01937341
17234	0	-176.9354	-180.2677	3.332295	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597
17235	1	-174.5996	-177.3489	2.749222	0.01834921	0.01834921	0.01834921	0.01834921	0.01834921	0.01834921	0.01834921	0.01834921	0.01834921	0.01834921	0.01834921	0.01834921	0.01834921
17236	0	-176.9354	-180.2677	3.332295	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597	0.0126597
17237	1	-175.3615	-178.4742	3.112653	0.01480292	0.01480292	0.01480292	0.01480292	0.01480292	0.01480292	0.01480292	0.01480292	0.01480292	0.01480292	0.01480292	0.01480292	0.01480292
17238	0	-174.8129	-177.3883	2.575435	0.02004499	0.02004499	0.02004499	0.02004499	0.02004499	0.02004499	0.02004499	0.02004499	0.02004499	0.02004499	0.02004499	0.02004499	0.02004499
17239	1	-174.7635	-177.7037	2.940218	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551
17240	0	-174.6137	-177.4452	2.831592	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546
17241	1	-174.7635	-177.7037	2.940218	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551	0.01648551
17242	0	-174.6137	-177.4452	2.831592	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546	0.01754546
17243	1	-175.1978	-178.2749	3.07708	0.01515004	0.01515004	0.01515004	0.01515004	0.01515004	0.01515004	0.01515004	0.01515004	0.01515004	0.01515004	0.01515004	0.01515004	0.01515004
17244	0	-174.7422	-177.3546	2.612481	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835
17245	1	-174.5957	-177.3646	2.768856	0.01815762	0.01815762	0.01815762	0.01815762	0.01815762	0.01815762	0.01815762	0.01815762	0.01815762	0.01815762	0.01815762	0.01815762	0.01815762
17246	0	-174.7422	-177.3546	2.612481	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835
17247	1	-174.7507	-177.6848	2.934069	0.01654551	0.01654551	0.01654551	0.01654551	0.01654551	0.01654551	0.01654551	0.01654551	0.01654551	0.01654551	0.01654551	0.01654551	0.01654551
17248	0	-174.7422	-177.3546	2.612481	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835	0.0196835
17249	1	-174.7744	-177.7197	2.945258	0.01643633	0.01643633	0.01643633	0.01643633	0.01643633	0.01643633	0.01643633	0.01643633	0.01643633	0.01643633	0.01643633	0.01643633	0.01643633
17250	0	-174.8762	-177.4231	2.546821	0.0203242	0.0203242	0.0203242	0.0203242	0.0203242	0.0203242	0.0203242	0.0203242	0.0203242	0.0203242	0.0203242	0.0203242	0.0203242
17251	1	-174.7154	-177.344	2.628649	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574
17252	0	-174.6093	-177.434	2.824677	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294
17253	1	-174.7154	-177.344	2.628649	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574	0.01952574
17254	0	-174.6093	-177.434	2.824677	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294	0.01761294
17255	1	-174.6677	-177.3301	2.662423	0.01919618	0.01919618	0.01919618	0.01919618	0.01919618	0.01919618	0.01919618	0.01919618	0.01919618	0.01919618	0.01919618	0.01919618	0.01919618
17256	0	-175.533	-177.874	2.341018	0.02233237	0.02233237	0.02233237	0.02233237	0.02233237	0.02233237	0.02233237	0.02233237	0.02233237	0.02233237	0.02233237	0.02233237	0.02233237
17257	1	-174.976	-177.4831	2.507176	0.02071105	0.02071105	0.02071105	0.02071105	0.02071105	0.02071105	0.02071105	0.02071105	0.02071105	0.02071105	0.02071105	0.02071105	0.02071105
